,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0000369,2,2,3,3,3,3,5,15,15,15,15,16,16,16,16,16,16,17,17,0,0000369, Matt Dillon
0807506,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0807506, Brandon Mychal Smith
0283945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0283945, Dan Fogler
0000409,2,4,5,6,6,6,7,7,7,8,9,9,9,9,9,9,9,9,9,0,0000409, Brendan Fraser
0355910,0,0,0,1,1,1,1,1,1,3,3,4,9,11,13,14,14,15,15,0,0355910, Michael C. Hall
2554052,0,0,0,0,0,0,0,0,1,2,3,3,3,3,4,4,4,4,4,0,2554052,Jordin Sparks Thomas
0005438,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,3,3,0,0005438, Jeremy Sisto
0024404,0,0,0,1,2,2,3,5,5,6,7,7,7,9,10,10,10,10,10,0,0024404, Lauren Ambrose
1597316,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,0,1597316,Adrianne Palicki
2063982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2063982, Antonia Campbell-Hughes
0000293,0,0,0,1,2,3,3,3,3,3,3,3,5,8,8,8,9,9,9,0,0000293,Sean Bean
3901368,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,0,3901368, Rajeev Khandelwal
4111426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4111426,Holly Taylor
5654277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5654277, Bobby Simha
3601766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,4,0,3601766, Shraddha Kapoor
0001774,0,0,3,5,5,7,7,7,7,7,7,9,10,10,12,13,14,14,16,0,0001774,Ben Stiller
0000661,6,6,8,8,8,8,9,13,13,14,14,14,14,15,15,16,18,18,19,0,0000661, Donald Sutherland
1717152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,0,1717152,Jackson Rathbone
2377041,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,3,0,2377041, Matthew Kennedy
0924278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0924278,Johnny Whitaker
0588679,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,0,0588679, Josh Miller
0372366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,0,0372366, Pat Healy
0000572,5,5,6,6,6,7,9,9,10,12,12,12,13,15,15,15,15,15,16,0,0000572,Sarah Jessica Parker
0001806,7,7,8,8,8,9,10,11,12,12,12,12,12,13,13,13,13,13,18,0,0001806,John Turturro
0000289,4,4,4,4,4,4,4,4,4,4,4,4,5,7,7,7,7,7,7,0,0000289,Ellen Barkin
1715118,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,4,4,4,4,0,1715118, AnnaLynne McCord
0864997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0864997, Stephen Tobolowsky
0000156,11,11,11,11,11,12,14,14,14,14,14,14,14,14,15,19,21,21,22,0,0000156, Jeff Goldblum
0085312,0,1,4,4,4,6,6,7,7,7,8,8,9,12,15,15,15,16,17,0,0085312,Jack Black
2655177,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3,0,2655177,Caleb Landry Jones
0000798,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,2,2,2,3,0,0000798, Linden Ashby
1711829,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1711829,Steven Strait
1258970,0,0,0,0,0,0,0,0,0,3,4,4,6,7,7,8,8,8,8,0,1258970, Russell Brand
0287898,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0287898, Jon Foster
3987673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,0,3987673,Ariane Labed
0005109,0,0,1,1,1,1,1,1,2,2,2,7,16,17,18,20,21,24,24,0,0005109, Mila Kunis
0004965,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0004965, Adam Goldberg
0821278,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0821278, Freya Stafford
0000546,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,0,0000546, Matthew Modine
0001593,3,4,5,5,5,6,7,8,9,9,9,14,18,20,20,22,23,24,24,0,0001593, Anna Paquin
