,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
1649714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1649714,Affion Crockett
0023297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0023297,Matt Alvarez
0097975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0097975,Stienette Bosklopper
0074851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0074851,Ram Bergman
0080220,0,0,0,0,3,3,3,6,6,6,6,6,6,6,7,7,7,9,9,0,0080220,Sanjay Leela Bhansali
2198905,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,0,2198905,Peter Bouckaert
0068081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0068081,Brian Bell
0000932,1,1,2,10,10,13,13,15,16,18,20,21,23,23,23,24,24,24,24,0,0000932,Halle Berry
1021220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021220,Alison Palmer Bourke
1479854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1479854,Justin Barber
0480972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0480972,Lyse Lafontaine
3987382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3987382,Maria Hatzakou
0068034,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0068034,Anthony Bell
0032258,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0032258,Lynn Appelle
1028107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1028107,Georges Bermann
0247787,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0247787,Andrew Eaton
0497563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0497563,John Lee
4024978,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,4024978,Owen Burke
0106445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0106445,Blair Breard
0165540,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0165540,Lee Clay
0212355,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,5,0,0212355,Hans de Weers
0012155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012155,Gilbert Adler
