Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Gods of Egypt,2016,PG-13,26 Feb 2016,127 min,"Action, Adventure, Fantasy",Alex Proyas,"Matt Sazama, Burk Sharpless","Brenton Thwaites, John Samaha, Courtney Eaton, Nikolaj Coster-Waldau","Mortal hero Bek teams with the god Horus in an alliance against Set, the merciless god of darkness, who has usurped Egypt's throne, plunging the once peaceful and prosperous empire into chaos and conflict.",English,"USA, Australia, China",2 wins & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,5.4,"97,582",tt2404233,movie,31 May 2016,"$31,141,074",Lionsgate,N/A,True
Doctor Strange,2016,PG-13,04 Nov 2016,115 min,"Action, Adventure, Fantasy, Sci-Fi",Scott Derrickson,"Jon Spaihts, Scott Derrickson, C. Robert Cargill, Stan Lee (based on the Marvel comics by), Steve Ditko (based on the Marvel comics by)","Benedict Cumberbatch, Chiwetel Ejiofor, Rachel McAdams, Benedict Wong","While on a journey of physical and spiritual healing, a brilliant neurosurgeon is drawn into the world of the mystic arts.",English,USA,Nominated for 1 Oscar. Another 20 wins & 64 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.5,"538,895",tt1211837,movie,28 Feb 2017,"$232,630,718",Walt Disney Pictures,N/A,True
Ben-Hur,2016,PG-13,19 Aug 2016,123 min,"Action, Adventure, Drama, History",Timur Bekmambetov,"Lew Wallace (based on the novel by), Keith R. Clarke (screenplay), John Ridley (screenplay)","Jack Huston, Toby Kebbell, Rodrigo Santoro, Nazanin Boniadi","Judah Ben-Hur, a prince falsely accused of treason by his adopted brother, an officer in the Roman army, returns to his homeland after years at sea to seek revenge, but finds redemption.","English, Persian, Greek, Arabic",USA,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,5.7,"38,860",tt2638144,movie,13 Dec 2016,"$26,384,681",Paramount Pictures,N/A,True
Batman v Superman: Dawn of Justice,2016,PG-13,25 Mar 2016,151 min,"Action, Adventure, Sci-Fi",Zack Snyder,"Chris Terrio, David S. Goyer, Bob Kane (Batman created by), Bill Finger (Batman created by), Jerry Siegel (Superman created by), Joe Shuster (Superman created by), William Moulton Marston (character created by: Wonder Woman)","Ben Affleck, Henry Cavill, Amy Adams, Jesse Eisenberg","Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs.",English,USA,14 wins & 30 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.5,"588,767",tt2975590,movie,19 Jul 2016,"$293,792,936",Warner Bros. Pictures,N/A,True
Silence,2016,R,13 Jan 2017,161 min,"Drama, History",Martin Scorsese,"Jay Cocks (screenplay by), Martin Scorsese (screenplay by), Shûsaku Endô (based on the novel by)","Andrew Garfield, Adam Driver, Liam Neeson, Tadanobu Asano","In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism.","English, Japanese, Latin","USA, UK, Taiwan, Japan, Mexico, Italy",Nominated for 1 Oscar. Another 6 wins & 51 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,7.1,"88,606",tt0490215,movie,28 Mar 2017,"$7,063,885",Paramount Pictures,N/A,True
La La Land,2016,PG-13,25 Dec 2016,128 min,"Comedy, Drama, Music, Musical, Romance",Damien Chazelle,Damien Chazelle,"Ryan Gosling, Emma Stone, Amiée Conn, Terry Walters","While navigating their careers in Los Angeles, a pianist and an actress fall in love while attempting to reconcile their aspirations for the future.",English,"USA, Hong Kong",Won 6 Oscars. Another 215 wins & 254 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '93/100'}]",93,8.0,"451,847",tt3783958,movie,25 Apr 2017,"$151,058,124",Liongate Films,N/A,True
Moonlight,2016,R,18 Nov 2016,111 min,Drama,Barry Jenkins,"Barry Jenkins (screenplay by), Tarell Alvin McCraney (story by)","Mahershala Ali, Shariff Earp, Duan Sanderson, Alex R. Hibbert","A young African-American man grapples with his identity and sexuality while experiencing the everyday struggles of childhood, adolescence, and burgeoning adulthood.",English,USA,Won 3 Oscars. Another 220 wins & 270 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '99/100'}]",99,7.4,"237,947",tt4975722,movie,28 Feb 2017,"$27,850,910",A24 Films,N/A,True
Miss Sloane,2016,R,09 Dec 2016,132 min,"Drama, Thriller",John Madden,Jonathan Perera,"Jessica Chastain, David Wilson Barnes, John Lithgow, Alison Pill","In the high-stakes world of political power-brokers, Elizabeth Sloane is the most sought after and formidable lobbyist in D.C. But when taking on the most powerful opponent of her career, she finds winning may come at too high a price.",English,"France, USA",Nominated for 1 Golden Globe. Another 1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.5,"55,552",tt4540710,movie,21 Mar 2017,"$3,439,171",EuropaCorp,N/A,True
Teenage Mutant Ninja Turtles: Out of the Shadows,2016,PG-13,03 Jun 2016,112 min,"Action, Adventure, Comedy, Sci-Fi",Dave Green,"Josh Appelbaum, André Nemec, Peter Laird (based on the Teenage Mutant Ninja Turtles characters created by), Kevin Eastman (based on the Teenage Mutant Ninja Turtles characters created by)","Megan Fox, Will Arnett, Laura Linney, Stephen Amell","The Turtles get into another battle with their enemy the Shredder, who has acquired new allies: the mutant thugs Bebop and Rocksteady and the alien being Krang.",English,"USA, Hong Kong, China, Canada, Denmark, Germany, UK",10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.0,"78,950",tt3949660,movie,20 Sep 2016,"$82,035,527",Paramount Pictures,N/A,True
Arrival,2016,PG-13,11 Nov 2016,116 min,"Drama, Mystery, Sci-Fi, Thriller",Denis Villeneuve,"Eric Heisserer (screenplay by), Ted Chiang (based on the story ""Story of Your Life"" written by)","Amy Adams, Jeremy Renner, Forest Whitaker, Michael Stuhlbarg",A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world.,"English, Russian, Mandarin","USA, Canada, India",Won 1 Oscar. Another 64 wins & 251 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.9,"536,521",tt2543164,movie,14 Feb 2017,"$100,501,349",21 Laps Entertainment,N/A,True
The Jungle Book,2016,PG,15 Apr 2016,106 min,"Adventure, Drama, Family, Fantasy",Jon Favreau,"Justin Marks (screenplay by), Rudyard Kipling (based on the books by)","Neel Sethi, Bill Murray, Ben Kingsley, Idris Elba","After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther Bagheera and free-spirited bear Baloo.",English,"UK, USA",Won 1 Oscar. Another 31 wins & 54 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.4,"245,666",tt3040964,movie,30 Aug 2016,"$363,995,937",Walt Disney Pictures,N/A,True
The Neon Demon,2016,R,24 Jun 2016,117 min,"Horror, Thriller",Nicolas Winding Refn,"Nicolas Winding Refn (story by), Nicolas Winding Refn (screenplay by), Mary Laws (screenplay by), Polly Stenham (screenplay by)","Elle Fanning, Karl Glusman, Jena Malone, Bella Heathcote","An aspiring model, Jesse, is new to Los Angeles. However, her beauty and youth, which generate intense fascination and jealousy within the fashion industry, may prove themselves sinister.",English,"Denmark, France",18 wins & 31 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.2,"75,448",tt1974419,movie,27 Sep 2016,N/A,Space Rocket Nation,N/A,True
The Great Wall,2016,PG-13,17 Feb 2017,103 min,"Action, Adventure, Fantasy, Thriller",Yimou Zhang,"Carlo Bernard (screenplay), Doug Miro (screenplay), Tony Gilroy (screenplay), Max Brooks (story), Edward Zwick (story), Marshall Herskovitz (story)","Matt Damon, Tian Jing, Willem Dafoe, Andy Lau","In ancient China, a group of European mercenaries encounters a secret army that maintains and defends the Great Wall of China against a horde of monstrous creatures.","English, Mandarin, Spanish","USA, China, Hong Kong, Australia, Canada",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.9,"115,326",tt2034800,movie,23 May 2017,"$45,125,480",Universal Pictures,N/A,True
Warcraft: The Beginning,2016,PG-13,10 Jun 2016,123 min,"Action, Adventure, Fantasy",Duncan Jones,"Charles Leavitt, Duncan Jones","Travis Fimmel, Paula Patton, Ben Foster, Dominic Cooper","As an Orc horde invades the planet Azeroth using a magic portal, a few human heroes and dissenting Orcs must attempt to stop the true evil behind this war.",English,"China, Canada, Japan, USA",2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,6.8,"230,248",tt0803096,movie,27 Sep 2016,"$44,765,679",Universal Pictures,N/A,True
Passengers,2016,PG-13,21 Dec 2016,116 min,"Drama, Romance, Sci-Fi, Thriller",Morten Tyldum,Jon Spaihts,"Jennifer Lawrence, Chris Pratt, Michael Sheen, Laurence Fishburne","A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.","English, Spanish, Japanese, French","USA, Australia",Nominated for 2 Oscars. Another 1 win & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,7.0,"320,027",tt1355644,movie,14 Mar 2017,"$100,014,092",Columbia Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
The Nice Guys,2016,R,20 May 2016,116 min,"Action, Comedy, Crime, Mystery, Thriller",Shane Black,"Shane Black, Anthony Bagarozzi","Russell Crowe, Ryan Gosling, Angourie Rice, Matt Bomer","In 1970s Los Angeles, a mismatched pair of private eyes investigate a missing girl and the mysterious death of a porn star.","English, German",USA,8 wins & 32 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.4,"249,710",tt3799694,movie,23 Aug 2016,"$32,261,515",Warner Bros. Pictures,N/A,True
Fantastic Beasts and Where to Find Them,2016,PG-13,18 Nov 2016,132 min,"Adventure, Family, Fantasy",David Yates,J.K. Rowling,"Eddie Redmayne, Sam Redford, Scott Goldman, Tim Bentinck",The adventures of writer Newt Scamander in New York's secret community of witches and wizards seventy years before Harry Potter reads his book in school.,"English, Khmer","UK, USA",Won 1 Oscar. Another 14 wins & 51 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.3,"376,490",tt3183660,movie,28 Mar 2017,"$234,018,657",Warner Bros. Pictures,N/A,True
The Magnificent Seven,2016,PG-13,23 Sep 2016,132 min,"Action, Adventure, Western",Antoine Fuqua,"Akira Kurosawa (based on the screenplay by), Shinobu Hashimoto (based on the screenplay by), Hideo Oguni (based on the screenplay by), Nic Pizzolatto (screenplay), Richard Wenk (screenplay)","Denzel Washington, Chris Pratt, Ethan Hawke, Vincent D'Onofrio",Seven gunmen from a variety of backgrounds are brought together by a vengeful young widow to protect her town from the private army of a destructive industrialist.,"English, North American Indian, Spanish",USA,5 wins & 12 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.9,"172,362",tt2404435,movie,20 Dec 2016,"$93,381,044",Sony Pictures,N/A,True
Nocturnal Animals,2016,R,09 Dec 2016,116 min,"Drama, Thriller",Tom Ford,"Tom Ford (screenplay by), Austin Wright (novel)","Amy Adams, Jake Gyllenhaal, Michael Shannon, Aaron Taylor-Johnson","A wealthy art gallery owner is haunted by her ex-husband's novel, a violent thriller she interprets as a symbolic revenge tale.",English,USA,Nominated for 1 Oscar. Another 16 wins & 133 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.5,"213,320",tt4550098,movie,21 Feb 2017,"$10,639,114",Focus Features,N/A,True
Star Trek Beyond,2016,PG-13,22 Jul 2016,122 min,"Action, Adventure, Sci-Fi, Thriller",Justin Lin,"Simon Pegg, Doug Jung, Gene Roddenberry (based upon ""Star Trek"" created by)","Chris Pine, Zachary Quinto, Karl Urban, Zoe Saldana","The crew of the USS Enterprise explores the furthest reaches of uncharted space, where they encounter a new ruthless enemy, who puts them, and everything the Federation stands for, to the test.",English,"USA, China, United Arab Emirates, Canada",Nominated for 1 Oscar. Another 3 wins & 27 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.1,"214,204",tt2660888,movie,01 Nov 2016,"$158,804,470",Paramount Pictures,N/A,True
The Legend of Tarzan,2016,PG-13,01 Jul 2016,110 min,"Action, Adventure, Drama, Fantasy, Romance",David Yates,"Adam Cozad (screenplay by), Craig Brewer (screenplay by), Craig Brewer (story by), Adam Cozad (story by), Edgar Rice Burroughs (based on the ""Tarzan"" stories created by)","Alexander Skarsgård, Rory J. Saper, Christian Stevens, Christoph Waltz","Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.","English, Lingala, French","UK, Canada, USA",2 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.2,"153,598",tt0918940,movie,11 Oct 2016,"$126,585,313",Lionsgate Pictures,N/A,True
The Huntsman: Winter's War,2016,PG-13,22 Apr 2016,114 min,"Action, Adventure, Drama, Fantasy",Cedric Nicolas-Troyan,"Evan Spiliotopoulos, Craig Mazin, Evan Daugherty (characters)","Chris Hemsworth, Charlize Theron, Jessica Chastain, Emily Blunt","Eric and fellow warrior Sara, raised as members of ice Queen Freya's army, try to conceal their forbidden love as they fight to survive the wicked intentions of both Freya and her sister Ravenna.",English,"USA, China",16 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,6.1,"90,340",tt2381991,movie,23 Aug 2016,"$46,445,229",Universal Pictures,N/A,True
X-Men: Apocalypse,2016,PG-13,27 May 2016,144 min,"Action, Adventure, Sci-Fi",Bryan Singer,"Simon Kinberg (screenplay by), Bryan Singer (story by), Simon Kinberg (story by), Michael Dougherty (story by), Dan Harris (story by)","James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult","In the 1980s the X-Men must defeat an ancient all-powerful mutant, En Sabah Nur, who intends to thrive through bringing destruction to the world.","English, Polish, German, Arabic, Egyptian (Ancient)",USA,1 win & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.9,"367,778",tt3385516,movie,04 Oct 2016,"$135,729,385",20th Century Fox,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Sing,2016,PG,21 Dec 2016,108 min,"Animation, Comedy, Family, Musical","Garth Jennings, Christophe Lourdelet(co-director)",Garth Jennings,"Matthew McConaughey, Reese Witherspoon, Seth MacFarlane, Scarlett Johansson","In a city of humanoid animals, a hustling theater impresario's attempt to save his theater with a singing competition becomes grander than he anticipates even as its finalists find that their lives will never be the same.","English, Japanese, Ukrainian","Japan, USA",Nominated for 2 Golden Globes. Another 2 wins & 21 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.1,"121,062",tt3470600,movie,21 Mar 2017,"$270,322,940",Illumination Entertainment,N/A,True
Bad Moms,2016,R,29 Jul 2016,100 min,Comedy,"Jon Lucas, Scott Moore","Jon Lucas, Scott Moore","Mila Kunis, Kathryn Hahn, Kristen Bell, Christina Applegate","When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun and comedic self-indulgence.",English,USA,3 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.2,"104,583",tt4651520,movie,01 Nov 2016,"$113,217,955",Block Entertainment,N/A,True
The Accountant,2016,R,14 Oct 2016,128 min,"Action, Crime, Drama, Thriller",Gavin O'Connor,Bill Dubuque,"Ben Affleck, Anna Kendrick, J.K. Simmons, Jon Bernthal","As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities, and the body count starts to rise.","English, Indonesian, French",USA,3 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,7.3,"240,616",tt2140479,movie,10 Jan 2017,"$86,198,014",Warner Bros. Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
The Escort,2016,Not Rated,28 Jul 2016,88 min,"Comedy, Drama, Romance",Will Slocombe,"Michael Doneger, Brandon Cohen, Michael Doneger (story by)","Lyndsy Fonseca, Michael Doneger, Tommy Dewey, Bruce Campbell","Desperate for a good story, a sex-addicted journalist throws himself into the world of high-class escorts when he starts following a Stanford-educated prostitute.",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,"10,525",tt3793788,movie,N/A,N/A,N/A,N/A,True
13 Hours,2016,R,15 Jan 2016,144 min,"Action, Drama, History, Thriller, War",Michael Bay,"Chuck Hogan (screenplay), Mitchell Zuckoff (book)","John Krasinski, James Badge Dale, Pablo Schreiber, David Denman","During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos.","English, Arabic","Malta, Morocco, USA",Nominated for 1 Oscar. Another 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,7.3,"106,711",tt4172430,movie,07 Jun 2016,"$37,978,162",Paramount Pictures,N/A,True
