Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Kung Fu Panda 2,2011,PG,26 May 2011,90 min,"Animation, Action, Adventure, Comedy, Family, Fantasy",Jennifer Yuh Nelson,"Jonathan Aibel, Glenn Berger","Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman","Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.",English,USA,Nominated for 1 Oscar. Another 5 wins & 46 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.2,"234,690",tt1302011,movie,13 Dec 2011,"$165,230,261",Paramount Studios/Dreamworks,N/A,True
The Hangover Part II,2011,R,26 May 2011,102 min,Comedy,Todd Phillips,"Craig Mazin, Scot Armstrong, Todd Phillips, Jon Lucas (characters), Scott Moore (characters)","Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha","Two years after the bachelor party in Las Vegas, Phil, Stu, Alan, and Doug jet to Thailand for Stu's wedding. Stu's plan for a subdued pre-wedding brunch, however, goes seriously awry.","English, Thai","USA, Thailand",5 wins & 18 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.4,"439,962",tt1411697,movie,06 Dec 2011,"$254,400,000",Warner Bros. Pictures,N/A,True
The Inbetweeners Movie,2011,R,17 Aug 2011,97 min,Comedy,Ben Palmer,"Iain Morris, Damon Beesley","Simon Bird, James Buckley, Blake Harrison, Joe Thomas",Four socially troubled 18-year-olds from the south of England go on holiday to Malia.,English,UK,2 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.7,"74,469",tt1716772,movie,12 Dec 2011,"$30,825,490",Wrekin Hill Entertainment,N/A,True
Your Highness,2011,R,08 Apr 2011,102 min,"Comedy, Fantasy",David Gordon Green,"Danny McBride, Ben Best","Danny McBride, James Franco, Rasmus Hardiker, Natalie Portman","When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous.",English,USA,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.5,"93,999",tt1240982,movie,09 Aug 2011,"$21,600,000",Universal Pictures,N/A,True
You're Next,2011,R,23 Aug 2013,95 min,"Horror, Mystery, Thriller",Adam Wingard,Simon Barrett,"Sharni Vinson, Nicholas Tucci, Wendy Glenn, AJ Bowen","When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of the victims harbors a secret talent for fighting back.",English,"USA, UK",11 wins & 20 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.5,"81,033",tt1853739,movie,14 Jan 2014,"$25,064,090",Lionsgate,N/A,True
50/50,2011,R,30 Sep 2011,100 min,"Comedy, Drama, Romance",Jonathan Levine,Will Reiser,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard","Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.",English,USA,Nominated for 2 Golden Globes. Another 12 wins & 25 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.6,"304,071",tt1306980,movie,24 Jan 2012,"$35,005,118",Summit Entertainment,N/A,True
The Grey,2011,R,27 Jan 2012,117 min,"Action, Adventure, Drama, Thriller",Joe Carnahan,"Joe Carnahan (screenplay), Ian Mackenzie Jeffers (screenplay), Ian Mackenzie Jeffers (short story ""Ghost Walker"")","Liam Neeson, Frank Grillo, Dermot Mulroney, Dallas Roberts","After their plane crashes in Alaska, six oil workers are led by a skilled huntsman to survival, but a pack of merciless wolves haunts their every step.","English, Spanish",USA,2 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.8,"230,870",tt1601913,movie,15 May 2012,"$51,533,608",Open Road Films,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
War Horse,2011,PG-13,25 Dec 2011,146 min,"Action, Adventure, Drama, History, War",Steven Spielberg,"Lee Hall (screenplay), Richard Curtis (screenplay), Michael Morpurgo (novel), Nick Stafford (stage play)","Jeremy Irvine, Peter Mullan, Emily Watson, Niels Arestrup",Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert's hopeful journey takes him out of England and to the front lines as the war rages on.,"English, German","USA, India",Nominated for 6 Oscars. Another 15 wins & 70 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.2,"138,405",tt1568911,movie,03 Apr 2012,"$79,883,359",Walt Disney Pictures,N/A,True
Shark Night 3D,2011,PG-13,02 Sep 2011,90 min,"Horror, Thriller",David R. Ellis,"Will Hayes, Jesse Studenberg","Sara Paxton, Dustin Milligan, Chris Carmack, Katharine McPhee",A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to shark attacks.,English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22,4.0,"23,545",tt1633356,movie,03 Jan 2012,"$18,872,522",Relativity Media,N/A,True
Paul,2011,R,18 Mar 2011,104 min,"Adventure, Comedy, Sci-Fi",Greg Mottola,"Simon Pegg, Nick Frost","Mia Stallard, Simon Pegg, Nick Frost, Jeremy Owen",Two English comic book geeks traveling across the U.S. encounter an alien outside Area 51.,"English, Klingon","USA, UK",2 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.0,"223,958",tt1092026,movie,09 Aug 2011,"$37,371,385",Universal Pictures,N/A,True
Scream 4,2011,R,15 Apr 2011,111 min,"Horror, Mystery",Wes Craven,Kevin Williamson,"Lucy Hale, Roger Jackson, Shenae Grimes-Beech, Dane Farwell","Ten years have passed, and Sidney Prescott, who has put herself back together thanks in part to her writing, is visited by the Ghostface Killer.",English,USA,1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.1,"120,184",tt1262416,movie,04 Oct 2011,"$38,176,892",The Weinstein Company/Dimension,N/A,True
Q,2011,Not Rated,14 Sep 2011,103 min,"Drama, Romance",Laurent Bouhnik,Laurent Bouhnik (screenplay),"Déborah Révy, Hélène Zimmer, Gowan Didi, Johnny Amaro","In a social context deteriorated by a countrywide economic crisis, the life of several people will be turned upside down after they meet Cecile, a character who symbolizes desire.",French,France,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"5,462",tt1879030,movie,N/A,N/A,N/A,N/A,True
Fast Five,2011,PG-13,29 Apr 2011,130 min,"Action, Adventure, Thriller",Justin Lin,"Chris Morgan, Gary Scott Thompson (characters)","Vin Diesel, Paul Walker, Jordana Brewster, Tyrese Gibson",Dominic Toretto and his crew of street racers plan a massive heist to buy their freedom while in the sights of a powerful Brazilian drug lord and a dangerous federal agent.,"English, Portuguese, Spanish, Italian, French","USA, Brazil, Japan",9 wins & 21 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.3,"336,044",tt1596343,movie,04 Oct 2011,"$209,805,005",Universal Pictures,N/A,True
The Three Musketeers,2011,PG-13,21 Oct 2011,110 min,"Action, Adventure, History, Romance, Thriller",Paul W.S. Anderson,"Alex Litvak (screenplay), Andrew Davies (screenplay), Alexandre Dumas (novel)","Matthew Macfadyen, Milla Jovovich, Helen George, Christian Oliver",The hot-headed young D'Artagnan along with three former legendary but now down on their luck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war.,English,"USA, Germany, France, UK",4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,5.7,"99,415",tt1509767,movie,13 Mar 2012,"$20,356,913",Summit Entertainment,N/A,True
Colombiana,2011,PG-13,26 Aug 2011,108 min,"Action, Drama, Thriller",Olivier Megaton,"Luc Besson (screenplay), Robert Mark Kamen (screenplay)","Zoe Saldana, Jordi Mollà, Lennie James, Amandla Stenberg","A young woman, after witnessing her parents' murder as a child in Bogota, grows up to be a stone-cold assassin.","English, Spanish",France,2 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.4,"89,164",tt1657507,movie,20 Dec 2011,"$36,665,854",Sony Pictures,N/A,True
Rango,2011,PG,04 Mar 2011,107 min,"Animation, Adventure, Comedy, Family, Western",Gore Verbinski,"John Logan, John Logan (story), Gore Verbinski (story), James Ward Byrkit (story)","Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty","Rango is an ordinary chameleon who accidentally winds up in the town of Dirt, a lawless outpost in the Wild West in desperate need of a new sheriff.",English,USA,Won 1 Oscar. Another 45 wins & 24 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.2,"220,262",tt1192628,movie,15 Jul 2011,"$123,188,232",Paramount Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
The Thing,2011,R,14 Oct 2011,103 min,"Horror, Mystery, Sci-Fi",Matthijs van Heijningen Jr.,"Eric Heisserer, John W. Campbell Jr. (short story ""Who Goes There?"")","Mary Elizabeth Winstead, Joel Edgerton, Ulrich Thomsen, Eric Christian Olsen","At an Antarctica research site, the discovery of an alien craft leads to a confrontation between graduate student Kate Lloyd and scientist Dr. Sander Halvorson.","English, Norwegian, Danish","USA, Canada",5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.2,"113,467",tt0905372,movie,31 Jan 2012,"$16,907,450",Universal Pictures,N/A,True
Transformers: Dark of the Moon,2011,PG-13,29 Jun 2011,154 min,"Action, Adventure, Sci-Fi",Michael Bay,Ehren Kruger,"Shia LaBeouf, Rosie Huntington-Whiteley, Josh Duhamel, John Turturro","The Autobots learn of a Cybertronian spacecraft hidden on the moon, and race against the Decepticons to reach it and to learn its secrets.",English,USA,Nominated for 3 Oscars. Another 10 wins & 39 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,6.2,"370,724",tt1399103,movie,30 Sep 2011,"$352,358,779",Paramount Studios,N/A,True
One Day,2011,PG-13,19 Aug 2011,107 min,"Drama, Romance",Lone Scherfig,"David Nicholls (screenplay), David Nicholls (book)","Anne Hathaway, Jim Sturgess, Tom Mison, Jodie Whittaker","After spending the night together on the night of their college graduation Dexter and Emma are shown each year on the same date to see where they are in their lives. They are sometimes together, sometimes not, on that day.",English,"USA, UK",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,7.0,"129,900",tt1563738,movie,29 Nov 2011,"$13,766,014",Focus Features,N/A,True
The Adjustment Bureau,2011,PG-13,04 Mar 2011,106 min,"Romance, Sci-Fi, Thriller",George Nolfi,"George Nolfi (screenplay), Philip K. Dick (short story ""Adjustment Team"")","Matt Damon, Emily Blunt, Lisa Thoreson, Florence Kastriner",The affair between a politician and a contemporary dancer is affected by mysterious forces keeping the lovers apart.,English,USA,1 win & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,7.0,"231,206",tt1385826,movie,21 Jun 2011,"$62,453,315",Universal Pictures,N/A,True
The Collapsed,2011,Not Rated,02 Jul 2011,82 min,"Drama, Horror, Sci-Fi, Thriller",Justin McConnell,"Kevin Hutchinson (story), Justin McConnell (screenplay & story)","John Fantasia, Steve Vieira, Anna Ross, Lise Moule","In the wake of the end of the world, a family of four desperately tries to survive. Taking to the forest, they soon discover the other survivors may be the least of their worries.",English,Canada,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}]",N/A,3.6,910,tt1734122,movie,05 Jun 2012,N/A,Anchor Bay Entertainment,N/A,True
Soul Surfer,2011,PG,08 Apr 2011,112 min,"Biography, Drama, Family, Sport",Sean McNamara,"Sean McNamara (screenplay), Deborah Schwartz (screenplay), Douglas Schwartz (screenplay), Michael Berk (screenplay), Sean McNamara (screen story), Deborah Schwartz (screen story), Douglas Schwartz (screen story), Michael Berk (screen story), Matt Allen (screen story), Caleb Wilson (screen story), Brad Gann (screen story), Bethany Hamilton (book), Sheryl Berk (book), Rick Bundschuh (book)","AnnaSophia Robb, Helen Hunt, Dennis Quaid, Carrie Underwood",Teenage surfer Bethany Hamilton overcomes the odds and her own fears of returning to the water after losing her left arm in a shark attack.,English,USA,1 win & 12 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,7.0,"42,649",tt1596346,movie,02 Aug 2011,"$43,853,424",TriStar/FilmDistrict,N/A,True
Rise of the Planet of the Apes,2011,PG-13,05 Aug 2011,105 min,"Action, Drama, Sci-Fi, Thriller",Rupert Wyatt,"Rick Jaffa, Amanda Silver","Andy Serkis, Karin Konoval, Terry Notary, Richard Ridings",A substance designed to help the brain repair itself gives advanced intelligence to a chimpanzee who leads an ape uprising.,"English, Sign Languages","USA, UK, Canada",Nominated for 1 Oscar. Another 21 wins & 42 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.6,"478,673",tt1318514,movie,13 Dec 2011,"$175,300,000",20th Century Fox,N/A,True
Kung Fu Panda 2,2011,PG,26 May 2011,90 min,"Animation, Action, Adventure, Comedy, Family, Fantasy",Jennifer Yuh Nelson,"Jonathan Aibel, Glenn Berger","Jack Black, Angelina Jolie, Dustin Hoffman, Gary Oldman","Po and his friends fight to stop a peacock villain from conquering China with a deadly new weapon, but first the Dragon Warrior must come to terms with his past.",English,USA,Nominated for 1 Oscar. Another 5 wins & 46 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.2,"234,690",tt1302011,movie,13 Dec 2011,"$165,230,261",Paramount Studios/Dreamworks,N/A,True
The Hangover Part II,2011,R,26 May 2011,102 min,Comedy,Todd Phillips,"Craig Mazin, Scot Armstrong, Todd Phillips, Jon Lucas (characters), Scott Moore (characters)","Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha","Two years after the bachelor party in Las Vegas, Phil, Stu, Alan, and Doug jet to Thailand for Stu's wedding. Stu's plan for a subdued pre-wedding brunch, however, goes seriously awry.","English, Thai","USA, Thailand",5 wins & 18 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.4,"439,962",tt1411697,movie,06 Dec 2011,"$254,400,000",Warner Bros. Pictures,N/A,True
The Inbetweeners Movie,2011,R,17 Aug 2011,97 min,Comedy,Ben Palmer,"Iain Morris, Damon Beesley","Simon Bird, James Buckley, Blake Harrison, Joe Thomas",Four socially troubled 18-year-olds from the south of England go on holiday to Malia.,English,UK,2 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.7,"74,469",tt1716772,movie,12 Dec 2011,"$30,825,490",Wrekin Hill Entertainment,N/A,True
Your Highness,2011,R,08 Apr 2011,102 min,"Comedy, Fantasy",David Gordon Green,"Danny McBride, Ben Best","Danny McBride, James Franco, Rasmus Hardiker, Natalie Portman","When Prince Fabious's bride is kidnapped, he goes on a quest to rescue her... accompanied by his lazy useless brother Thadeous.",English,USA,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.5,"93,999",tt1240982,movie,09 Aug 2011,"$21,600,000",Universal Pictures,N/A,True
You're Next,2011,R,23 Aug 2013,95 min,"Horror, Mystery, Thriller",Adam Wingard,Simon Barrett,"Sharni Vinson, Nicholas Tucci, Wendy Glenn, AJ Bowen","When the Davison family comes under attack during their wedding anniversary getaway, the gang of mysterious killers soon learns that one of the victims harbors a secret talent for fighting back.",English,"USA, UK",11 wins & 20 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.5,"81,033",tt1853739,movie,14 Jan 2014,"$25,064,090",Lionsgate,N/A,True
50/50,2011,R,30 Sep 2011,100 min,"Comedy, Drama, Romance",Jonathan Levine,Will Reiser,"Joseph Gordon-Levitt, Seth Rogen, Anna Kendrick, Bryce Dallas Howard","Inspired by a true story, a comedy centered on a 27-year-old guy who learns of his cancer diagnosis and his subsequent struggle to beat the disease.",English,USA,Nominated for 2 Golden Globes. Another 12 wins & 25 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.6,"304,071",tt1306980,movie,24 Jan 2012,"$35,005,118",Summit Entertainment,N/A,True
The Grey,2011,R,27 Jan 2012,117 min,"Action, Adventure, Drama, Thriller",Joe Carnahan,"Joe Carnahan (screenplay), Ian Mackenzie Jeffers (screenplay), Ian Mackenzie Jeffers (short story ""Ghost Walker"")","Liam Neeson, Frank Grillo, Dermot Mulroney, Dallas Roberts","After their plane crashes in Alaska, six oil workers are led by a skilled huntsman to survival, but a pack of merciless wolves haunts their every step.","English, Spanish",USA,2 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.8,"230,870",tt1601913,movie,15 May 2012,"$51,533,608",Open Road Films,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
War Horse,2011,PG-13,25 Dec 2011,146 min,"Action, Adventure, Drama, History, War",Steven Spielberg,"Lee Hall (screenplay), Richard Curtis (screenplay), Michael Morpurgo (novel), Nick Stafford (stage play)","Jeremy Irvine, Peter Mullan, Emily Watson, Niels Arestrup",Young Albert enlists to serve in World War I after his beloved horse is sold to the cavalry. Albert's hopeful journey takes him out of England and to the front lines as the war rages on.,"English, German","USA, India",Nominated for 6 Oscars. Another 15 wins & 70 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.2,"138,405",tt1568911,movie,03 Apr 2012,"$79,883,359",Walt Disney Pictures,N/A,True
Shark Night 3D,2011,PG-13,02 Sep 2011,90 min,"Horror, Thriller",David R. Ellis,"Will Hayes, Jesse Studenberg","Sara Paxton, Dustin Milligan, Chris Carmack, Katharine McPhee",A weekend at a lake house in the Louisiana Gulf turns into a nightmare for seven vacationers as they are subjected to shark attacks.,English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22,4.0,"23,545",tt1633356,movie,03 Jan 2012,"$18,872,522",Relativity Media,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Margin Call,2011,R,29 Sep 2011,107 min,"Drama, Thriller",J.C. Chandor,J.C. Chandor,"Kevin Spacey, Paul Bettany, Jeremy Irons, Zachary Quinto","Follows the key people at an investment bank, over a 24-hour period, during the early stages of the 2008 financial crisis.",English,USA,Nominated for 1 Oscar. Another 8 wins & 23 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.1,"108,866",tt1615147,movie,20 Dec 2011,"$600,000",Roadside Attractions,N/A,True
Drive Angry,2011,R,25 Feb 2011,104 min,"Action, Crime, Fantasy, Sci-Fi, Thriller",Patrick Lussier,"Todd Farmer, Patrick Lussier","Nicolas Cage, Amber Heard, William Fichtner, Billy Burke",A vengeful father escapes from hell and chases after the men who killed his daughter and kidnapped his granddaughter.,English,USA,1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,5.4,"91,096",tt1502404,movie,31 May 2011,"$10,706,786",Summit Entertainment,N/A,True
Jane Eyre,2011,PG-13,22 Apr 2011,120 min,"Drama, Romance",Cary Joji Fukunaga,"Charlotte Brontë (novel), Moira Buffini (screenplay)","Mia Wasikowska, Jamie Bell, Su Elliot, Holliday Grainger",A mousy governess who softens the heart of her employer soon discovers that he's hiding a terrible secret.,"English, French","UK, USA",Nominated for 1 Oscar. Another 10 wins & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.3,"76,417",tt1229822,movie,16 Aug 2011,N/A,Focus Features,N/A,True
Unknown,2011,PG-13,18 Feb 2011,113 min,"Action, Mystery, Thriller",Jaume Collet-Serra,"Oliver Butcher (screenplay), Stephen Cornwell (screenplay), Didier Van Cauwelaert (novel)","Liam Neeson, Diane Kruger, January Jones, Aidan Quinn","A man awakens from a coma, only to discover that someone has taken on his identity and that no one, (not even his wife), believes him. With the help of a young woman, he sets out to prove who he is.","English, German, Turkish, Arabic","UK, Germany, France, USA",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.8,"238,106",tt1401152,movie,21 Jun 2011,"$63,677,735",Warner Bros. Pictures,N/A,True
The Descendants,2011,R,09 Dec 2011,115 min,"Comedy, Drama",Alexander Payne,"Alexander Payne (screenplay), Nat Faxon (screenplay), Jim Rash (screenplay), Kaui Hart Hemmings (novel)","George Clooney, Shailene Woodley, Amara Miller, Nick Krause",A land baron tries to reconnect with his two daughters after his wife is seriously injured in a boating accident.,English,USA,Won 1 Oscar. Another 66 wins & 142 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,7.3,"225,493",tt1033575,movie,13 Mar 2012,"$78,500,000",Fox Searchlight Pictures,N/A,True
Killer Joe,2011,R,29 Jun 2012,102 min,"Crime, Drama, Thriller",William Friedkin,"Tracy Letts (screenplay), Tracy Letts (play)","Matthew McConaughey, Emile Hirsch, Juno Temple, Thomas Haden Church","When a debt puts a young man's life in danger, he turns to putting a hit out on his evil mother in order to collect the insurance.",English,USA,9 wins & 20 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.7,"68,640",tt1726669,movie,21 Dec 2012,"$1,800,000",Independent Pictures,N/A,True
I Am Number Four,2011,PG-13,18 Feb 2011,111 min,"Action, Adventure, Sci-Fi, Thriller",D.J. Caruso,"Alfred Gough (screenplay), Miles Millar (screenplay), Marti Noxon (screenplay), Jobie Hughes (novel), James Frey (novel)","Alex Pettyfer, Timothy Olyphant, Teresa Palmer, Dianna Agron","Aliens and their Guardians are hiding on Earth from intergalactic bounty hunters. They can only be killed in numerical order, and Number Four is next on the list. This is his story.","English, French","USA, India",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,6.1,"220,414",tt1464540,movie,24 May 2011,"$55,086,029",DreamWorks Studios,N/A,True
The Artist,2011,PG-13,20 Jan 2012,100 min,"Comedy, Drama, Romance",Michel Hazanavicius,Michel Hazanavicius,"Jean Dujardin, Bérénice Bejo, John Goodman, James Cromwell",An egomaniacal film star develops a relationship with a young dancer against the backdrop of Hollywood's silent era.,"English, French","France, Belgium, USA",Won 5 Oscars. Another 145 wins & 188 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89,7.9,"219,627",tt1655442,movie,26 Jun 2012,"$44,667,095",The Weinstein Company,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Water for Elephants,2011,PG-13,22 Apr 2011,120 min,"Drama, Romance",Francis Lawrence,"Richard LaGravenese (screenplay), Sara Gruen (novel)","Reese Witherspoon, Robert Pattinson, Christoph Waltz, Paul Schneider","Set in the 1930s, a former veterinary student takes a job in a travelling circus and falls in love with the ringmaster's wife.","English, Polish",USA,3 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.9,"106,783",tt1067583,movie,01 Nov 2011,"$58,700,247",20th Century Fox,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Swinging with the Finkels,2011,R,17 Jun 2011,85 min,"Comedy, Romance",Jonathan Newman,Jonathan Newman,"Martin Freeman, Mandy Moore, Jonathan Silverman, Melissa George","A suburban couple decide to shake up their marriage by ""swinging"" with another couple.",English,"UK, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",N/A,4.6,"2,813",tt1502420,movie,14 Feb 2012,N/A,Moving Pictures Film,N/A,True
