year,name,Movie_ID,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
2003,The Haunted Mansion,0338094,88,"['Eddie Murphy', 'Terence Stamp', 'Nathaniel Parker', 'Marsha Thomason', 'Jennifer Tilly', 'Wallace Shawn', 'Dina Spybey-Waters', 'Marc John Jefferies', 'Aree Davis', 'Jim Doughan', 'Rachael Harris', 'Steve Hytner', 'Heather Juergensen', 'Jeremy Howard', 'Deep Roy', 'Clayton Martinez', 'Bridget Brno', 'Gregg London', 'John Alexander', 'Zach Minkoff', 'Shelby Grimm', 'Harry J. Campbell', 'William T. Lewis', 'Tim Reeder', 'Bob Hartley', 'Lori Coulis', 'Cat Eberwine', 'Jeremy Gilbreath', 'Martin Klebba', 'Dorian Martin', 'Michael McAdam', 'Derek Mears', 'Tessa Munro', 'Kelly Stables', 'Anthony Woods']","['Comedy', 'Family', 'Fantasy', 'Horror', 'Mystery']",['us'],['en'],PG,90000000.0,"$24,278,410, 30 Nov 2003",182290266.0,5.0,39410.0,26 Nov 2003 (USA),The Haunted Mansion,Rob Minkoff,David Berenbaum,,Barry Bernardi,Andrew Gunn,Walt Disney Pictures,Gunn Films,Mark Mancina,Priscilla Nedd-Friendly,Remi Adefarasin,Rosemary Brandenburg,Doug Coleman,Chris Allen
2003,Cheaper by the Dozen,0349205,98,"['Steve Martin', 'Bonnie Hunt', 'Piper Perabo', 'Tom Welling', 'Hilary Duff', 'Kevin G. Schmidt', 'Alyson Stoner', 'Jacob Smith', 'Liliana Mumy', 'Morgan York', 'Forrest Landis', 'Blake Woodruff', 'Brent Kinsman', 'Shane Kinsman', 'Paula Marshall', 'Steven Anthony Lawrence', 'Alan Ruck', 'Richard Jenkins', 'Holmes Osborne', 'Vanessa Bell Calloway', 'Rex Linn', 'David Kelsey', 'Dax Shepard', 'Elon Gold', 'Cody Linley', 'Adam Taylor Gordon', 'Julie Araskog', 'Benjamin Fitch', 'Antonio Vega', 'David Bowe', 'Kevin Carey', 'Ossie Mair', 'Amy Hill', 'Ted Rooney', 'Joel McCrary', 'Tiffany Dupont', 'Shawn Levy', 'Dylan S. Shults', 'Regis Philbin', 'Kelly Ripa', 'Eileen Brennan', 'Merris Carden', 'Wayne Knight', 'Ashton Kutcher', 'Jared Padalecki', 'Gary Pike', 'D. Danny Warhol']","['Comedy', 'Family']",['us'],['en'],TV-PG::(D),40000000.0,"$27,557,647, 28 Dec 2003",190212113.0,5.8,88688.0,25 Dec 2003 (Canada),Cheaper by the Dozen,Shawn Levy,Frank B. Gilbreth Jr.,Ernestine Gilbreth Carey,Michael Barnathan,Dustin Bernard,Twentieth Century Fox,Robert Simonds Productions,Christophe Beck,George Folsey Jr.,Jonathan Brown,K.C. Fox,Richard S. Lederer,Cosmas Paul Bolger Jr.
2003,The Brown Bunny,0330099,93,"['Vincent Gallo', 'Chloë Sevigny', 'Cheryl Tiegs', 'Elizabeth Blake', 'Anna Vareschi', 'Mary Morasky', 'Jeffrey Wood', 'Eric Wood', 'Michael Martire', 'Rick Doucette', 'Jim Lester', 'Michael Niksa']",['Drama'],"['us', 'jp']",['en'],Not Rated,10000000.0,"$50,601, 29 Aug 2004",,5.0,13138.0,14 Nov 2003 (Austria),The Brown Bunny,Vincent Gallo,Vincent Gallo,,Vincent Gallo,,Gray Daisy Films,Kinetique,,Vincent Gallo,Vincent Gallo,Vincent Gallo,,
2003,The Rundown,0327850,104,"['Dwayne Johnson', 'Seann William Scott', 'Rosario Dawson', 'Christopher Walken', 'Ewen Bremner', 'Jon Gries', 'William Lucking', 'Ernie Reyes Jr.', 'Stuart F. Wilson', 'Dennis Keiffer', 'Garrett Warren', 'Toby Holguin', 'Paul S. Power', 'Stephen Bishop', 'Chuck Norman', 'Jamal Duff', 'John Duff', 'Jeff Chase', 'Price Jackson', 'Anthony Diaz-Perez', 'Todd Stashwick', 'Marcio Moraes', 'Tony Lima', 'James K. Miranda', 'David Prak', 'Ron Cummings', 'Bruno Serrano', 'Donald R. Jankiewicz', 'Pat Jankiewicz', 'Filipe Teixeira', 'Alberto Teixeira', 'Adriano Paulo', 'Reginaldo Santana', 'Mary Joy', 'Nina Kaczorowski', 'Brandon Molale', 'Dave Schuetz', 'Arnold Schwarzenegger', 'Sven-Ole Thorsen']","['Action', 'Adventure', 'Comedy', 'Thriller']",['us'],"['en', 'pt']",PG-13,85000000.0,"$18,533,765, 28 Sep 2003",80916492.0,6.7,97227.0,26 Sep 2003 (Canada),The Rundown,Peter Berg,R.J. Stewart,,Marc Abraham,Alan Beattie,Columbia Pictures,Universal Pictures,Harry Gregson-Williams,Richard Pearson,Tobias A. Schliessler,Gary Fettis,Alexandra K. Browne,Laura Ashford
2003,Secondhand Lions,0327137,111,"['Michael Caine', 'Robert Duvall', 'Haley Joel Osment', 'Kyra Sedgwick', 'Nicky Katt', 'Josh Lucas', ""Michael O'Neill"", ""Deirdre O'Connell"", 'Eric Balfour', 'Christian Kane', 'Kevin Haberer', 'Emmanuelle Vaugier', 'Adam Ozturk', 'Jennifer Stone', 'Mitchel Musso', 'Marc Musso', 'Joe Stevens', 'Charles Sanders', 'Morgana Shaw', 'Adrian Pasdar', 'Dameon Clarke', 'Jason Douglas', 'Rick Dial', 'George Haynes', 'Jo Harvey Allen', 'Nadia Shihab', 'Eugene Osment', 'Jace Pitre', 'Travis Willingham', 'Brian Decaro', 'Kanin Howell', 'Billy Joe Shaver', 'Dennis Letts', 'Daniel Brooks', 'Linus', 'Baron', 'Nicki', 'Rusty', 'Tyler', 'Taureg', 'Kelsey', 'Charles E. Gray', 'Nick Price', 'Rory Charles Thost']","['Comedy', 'Drama', 'Family']",['us'],['en'],PG,30000000.0,"$12,139,832, 21 Sep 2003",,7.5,49412.0,19 Sep 2003 (Canada),Secondhand Lions,Tim McCanlies,Tim McCanlies,,Janis Rothbard Chaskin,Kevin Cooper,New Line Cinema,David Kirschner Productions,Patrick Doyle,David Moritz,Jack N. Green,Gary Anderson,William M. Connor,Dave Adams
2003,Tears of the Sun,0314353,121,"['Bruce Willis', 'Monica Bellucci', 'Cole Hauser', 'Eamonn Walker', 'Johnny Messner', 'Nick Chinlund', 'Charles Ingram', 'Paul Francis', 'Chad Smith', 'Tom Skerritt', 'Malick Bowens', 'Awaovieyi Agie', 'Akosua Busia', 'Hadar Busia-Singleton', 'Ida Onyango', 'Fabrice Yahve Habimana Jr.', 'Sammi Rotibi', 'Benjamin A. Onyango', 'Jimmy Jean-Louis', 'Fionnula Flanagan', ""Cornelia Hayes O'Herlihy"", 'Pierrino Mascarino', 'Peter Mensah', 'Howard Mungo', 'Kanayo Chiemelu', 'Nkeonye Nwankwo', 'Alpha Osman Davies', 'Morris Sesay', 'Cle Sloan', 'Kobby Dankyi', 'Lahai Fahnbulleh', 'Allison Dean', 'Rodney Charles', 'Jewel McDonald', 'George Reid', 'Yannick Doth', 'Ousmane Sall', 'Harry Van Gorkum', 'Michael Clossin', 'Anthony Shaw-Vaughan', 'Randall J. Gillet', 'William Wood', 'Chinyere A. Joyce', 'Martha Neavill', 'Gerald Michael Burch', 'Frederick Harris Jr.', 'Elton C. Garner Jr.', 'Floyd W. Vaughn', 'John Anyak', 'Ganohon Ansansame', 'Kelani Babatunde', 'Pele Leba Castro', 'Haddy Cham', 'Mariama Cisse', 'Nafisatou Cisse', ""Ngone' Dia"", 'Khady Dieng', 'Fortune Diginee', 'Fidelis Ezch', 'Awino Gam', 'Santino Garang', 'Josanne Marie', 'Evelyn Kabba', 'Fatmata Kargbo', 'Hannah Koroma', 'Gabriel Magok', 'Sarah M. Mansaray', 'Sophia Mark', 'Abraham Nhiany', 'Nathaniel Nyok', 'Christiana Obani', 'Esther Quaye', 'Martha Quaye', 'Alice B. Shaw', 'Antonio Suco', 'Faustino Suco', 'Carmel Nyirabimana-Izuba', 'Mark Bedell', 'Bourke Floyd', 'Justin Rodgers Hall', 'Jordan Kirkwood', 'Christine Magdalene', 'Franky Mwangi', 'Mary-Eudiah Onyango', 'Alan Seabock']","['Action', 'Drama', 'Thriller', 'War']",['us'],['en'],R,70000000.0,"$17,057,213, 09 Mar 2003",42733286.0,6.6,108512.0,07 Mar 2003 (USA),Tears of the Sun,Antoine Fuqua,Alex Lasker,Patrick Cirillo,Ian Bryce,Stephen J. Eads,Cheyenne Enterprises,Michael Lobell Productions,Lisa Gerrard,Conrad Buff IV,Mauro Fiore,Larry Dias,Bernie Bonner Axelrod,Shadi Almassizadeh
2003,Scary Movie 3,0306047,84,"['Pamela Anderson', 'Jenny McCarthy', 'Marny Eng', 'Charlie Sheen', 'Simon Rex', 'Jianna Ballard', 'Jeremy Piven', 'Anna Faris', 'Timothy Stack', 'Elaine Klimaszewski', 'Diane Klimaszewski', 'Camryn Manheim', 'Drew Mikuska', 'Regina Hall', 'Darrell Hammond', 'Anthony Anderson', 'Dexter Bell', 'Kevin Hart', 'Dame Lee', 'Doron Bell', 'Simon Cowell', 'Fat Joe', 'Ajay Naidu', 'Denise Richards', 'William S. Taylor', 'Patricia Idlette', 'David Edwards', 'Frank C. Turner', 'Monica Dillon', 'Lori Stewart', 'Jim Bremner', 'Phil Dornfeld', 'Queen Latifah', 'Eddie Griffin', 'Edward Moss', 'Dee Jay Jackson', 'Leslie Nielsen', 'D.L. Hughley', 'Ja Rule', 'George Carlin', 'Troy Yorke', 'Marco Soriano', 'Cliff Solomon', 'Byron Chief-Moon', 'Dolly Madsen', 'John Hainsworth', 'Beverley Breuer', 'Jessie Young', 'Deanne Henry', 'Eric Breker', 'Master P', 'Macy Gray', 'Redman', 'Method Man', 'Raekwon', 'RZA', 'U-God', 'Naomi Lawson-Baird', 'Abigail Adams', 'Debbie Lee Carrington']",['Comedy'],"['us', 'ca']",['en'],TV-14,48000000.0,"$48,113,770, 26 Oct 2003",220673217.0,5.5,130833.0,23 Oct 2003 (Malaysia),Scary Movie 3,David Zucker,Craig Mazin,Pat Proft,Phil Dornfeld,Grace Gilroy,Dimension Films,Brad Grey Pictures,James L. Venable,Malcolm Campbell,Mark Irwin,Rose Marie McSherry,Wendy L. Adjoury,Rey Astronomo
2003,Timeline,0300556,116,"['Paul Walker', ""Frances O'Connor"", 'Gerard Butler', 'Billy Connolly', 'David Thewlis', 'Anna Friel', 'Neal McDonough', 'Matt Craven', 'Ethan Embry', 'Michael Sheen', 'Lambert Wilson', 'Marton Csokas', 'Rossif Sutherland', 'Steve Kahan', 'David La Haye', 'Richard Zeman', 'Patrick Sabongui', 'Mike Chute', 'Jayson Merrill', 'Vlasta Vrana', 'Marc Olivier', 'Jerry Moss', 'Danny Blanco Hall', 'Paul Tuerpe', 'Cas Anvar', 'Stephanie Biddle', 'Lois Dellar', 'Lynne Adams', 'Christian Tessier', 'Millie Tresierra', 'Amy Sloan', 'Ryan Wulff', 'Christian Paul', 'Marian Collier', 'Edward J. Rosen', 'Kathryn Stanleigh', 'Stephen Liska', 'Cecile Cristobal', 'Stéfanie Buxton', 'Bruce Ramsay', 'Hilary Porter', 'Marie-Josée Colburn', 'Alicia Wininger', 'Luke Letourneau', 'Stéphanie Montreux', 'Hélène Cardona', 'Isabelle Champeau', 'Richard Donner', 'Zvonimir Hace', 'Howard Harris', 'Nick Meaney', 'Rana Morrison', 'Sylvia Stewart', 'Martin Stone', 'Chris Sullivan', 'David Tyler']","['Action', 'Adventure', 'Sci-Fi', 'War']",['us'],"['en', 'fr']",PG-13,80000000.0,"$8,440,629, 30 Nov 2003",24453820.0,5.6,58115.0,26 Nov 2003 (USA),Timeline,Richard Donner,Michael Crichton,,Michael Aguilar,Kevin De La Noy,Paramount Pictures,Mutual Film Company,Brian Tyler,Richard Marks,Caleb Deschanel,Jille Azis,Daniel Bouthillette,Hugh Bengs
2003,21 Grams,0315733,124,"['Sean Penn', 'Naomi Watts', 'Danny Huston', 'Carly Nahon', 'Claire Pakis', 'Benicio Del Toro', 'Nick Nichols', 'Charlotte Gainsbourg', 'John Rubinstein', 'Eddie Marsan', 'Loyd Keith Salter', 'Antef A. Harris', 'Melissa Leo', 'Marc Musso', 'Teresa Delgado', 'Trent Dee', 'Tony Guyton', 'Wayne E. Beech Jr.', 'Keith Lamont Johnson', 'Clea DuVall', 'David Chattam', 'John Boyd West', 'Jeff Schmidt', 'Tony Vaughn', 'Paul Calderon', ""Denis O'Hare"", 'Anastasia Herin', 'Carlo Alban', 'Hai Quang Tran', 'Annie Corley', 'Sharon Bishop', 'Jerry Chipman', 'Tom Irwin', 'Roberto Medina', 'Arita Trahan', 'Rodney Ingle', 'Catherine Dent', 'Kevin Chapman', 'Randall Hartzog', 'Verda Davenport', 'Dorothy Armstrong-Miles', 'Barclay Roberts', 'Lisa Sanchez', 'Stephen Bridgewater', 'Michael Finnell', 'Juan Corrigan', 'Charlie B. Brown', 'Arron Shiver', 'Pamela Blair', 'Jennifer Pfalzgraff', 'Lew Temple', 'Tricia Branch', 'Michael W. Finnell', 'Chance Romero', 'Jessica Scott']","['Crime', 'Drama', 'Thriller']",['us'],['en'],R,20000000.0,"$274,454, 23 Nov 2003",60427839.0,7.7,215594.0,19 Nov 2003 (Mexico),21 Grams,Alejandro G. Iñárritu,Guillermo Arriaga,,Guillermo Arriaga,Ted Hope,This Is That Productions,Y Productions,Gustavo Santaolalla,Stephen Mirrione,Rodrigo Prieto,Meg Everist,James Alan Hensz,Will Barker
2003,The Station Agent,0340377,89,"['Peter Dinklage', 'Paul Benjamin', 'Jase Blankfort', 'Paula Garcés', 'Josh Pais', 'Richard Kind', 'Bobby Cannavale', 'Patricia Clarkson', 'Lynn Cohen', 'Raven Goodwin', 'Marla Sucharetza', 'Michelle Williams', 'Jayce Bartok', 'Joe Lo Truglio', 'John Slattery', 'Maile Flanagan', 'Sarah Bolger', 'Ileen Getz', 'Jeremy Bergman', 'Annie Del Moro', 'Carlos Rosas']","['Comedy', 'Drama']",['us'],"['en', 'es']",R,500000.0,"$57,785, 05 Oct 2003",,7.6,64971.0,05 Dec 2003 (Sweden),The Station Agent,Tom McCarthy,Tom McCarthy,,Richard Cohan,Robert May,SenArt Films,Next Wednesday Productions,Stephen Trask,Tom McArdle,Oliver Bokelberg,Erin Ohanneson,Christina Fontana,
2003,S.W.A.T.,6111130,43,"['Shemar Moore', 'Alex Russell', 'Lina Esco', 'Kenny Johnson', 'Jay Harrington', 'David Lim', 'Patrick St. Esprit', 'Stephanie Sigman', 'Peter Onorati', 'Lou Ferrigno Jr.', 'Bre Blair', 'Deshae Frost', 'Otis Gallop', 'Amy Farrington', 'Obba Babatundé', 'Debbie Allen', 'Nikiva Dionne', 'Sherilyn Fenn', 'Laura James', 'Peter Facinelli', 'Amanda Lowe-Oadell', 'Cathy Cahlin Ryan', 'Gabrielle Dennis', 'Claire Coffee', 'Daniel Lissing', 'Stefan E. Clark', 'Louis Ferreira', 'Michael Beach', 'David Rees Snell', 'Nicki Micheaux', 'Juan Javier Cardenas', 'David Gautreaux', 'Luke Forbes', 'Sumalee Montano', 'Bess Armstrong', 'David Meunier', 'Joseph Lee Anderson', 'Stacey Travis', 'Aaron Bledsoe', 'Kareem J. Grimes', 'Samira Izadi', 'Seri DeYoung', 'Michael Marc Friedman', 'Steve Louis Villegas', 'Rochelle Aytes', ""Michael O'Neill"", 'Dylan Arnold', 'MC Lyte', 'Anjali Bhimani', 'Michael Trucco']","['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",['us'],['en'],TV-14,,,,6.9,10719.0,,S.W.A.T.,,,,,,MiddKid Productions,Kansas Art Productions,,,,,,
2003,Spy Kids 3: Game Over,0338459,84,"['Antonio Banderas', 'Carla Gugino', 'Alexa PenaVega', 'Daryl Sabara', 'Ricardo Montalban', 'Holland Taylor', 'Sylvester Stallone', 'Mike Judge', 'Salma Hayek', ""Matt O'Leary"", 'Emily Osment', 'Ryan Pinkston', 'Robert Vito', 'Bobby Edner', 'Courtney Jines', 'Cheech Marin', 'Danny Trejo', 'Alan Cumming', 'Tony Shalhoub', 'Steve Buscemi', 'Bill Paxton', 'George Clooney', 'Elijah Wood', 'Selena Gomez', 'Evan Sabara', 'Camille Chen', 'Steve Wertheimer', 'Alejandro Rose-Garcia', 'Lane Turney', 'Glen Powell', 'Bob Fonseca', 'Peter Marquardt', 'James Paxton']","['Action', 'Adventure', 'Comedy', 'Family', 'Sci-Fi']",['us'],['en'],TV-PG::(ABC Family),38000000.0,"$33,417,739, 27 Jul 2003",197011982.0,4.2,51056.0,25 Jul 2003 (USA),Spy Kids 3-D: Game Over,Robert Rodriguez,Robert Rodriguez,,Elizabeth Avellan,Robert Rodriguez,Dimension Films,Los Hooligans Productions,Robert Rodriguez,Robert Rodriguez,Robert Rodriguez,David Hack,Brian Bettwy,Danny Albano
2003,Lara Croft Tomb Raider: The Cradle of Life,0325703,117,"['Angelina Jolie', 'Gerard Butler', 'Ciarán Hinds', 'Chris Barrie', 'Noah Taylor', 'Djimon Hounsou', 'Til Schweiger', 'Simon Yam', 'Terence Yin', 'Daniel Caltagirone', 'Fabiano Martell', 'Jonny Coyne', 'Robert Cavanah', 'Ronan Vibert', 'Lenny Juma', 'Raymond Ofula', 'Hezron Ajuala', 'Alfred Kalipso', 'Vincent Mbaya', 'Ace Yonamine', 'Robert Atiko', 'Shirley Chantrell', 'Sang Lui', 'Richard Ridings', 'Elizabeth Seal', 'Hajaz Akram', 'Daryl Kwan', 'Richard Ng', 'David Kershaw', 'Marem Hassler', 'Kate Loustau', 'Ralf Beck', 'Tom Wu', 'Gerald Kyd', 'Mark Sung', 'Loan Tran', 'Charlotte Nguyen', 'Vincent Poon', 'Tom Yang', 'Jamie Hayden', 'Khan Bonfils', 'Jose Cuenco Jr.', 'Andrew Joshi', 'Mark Hampton', 'Michael Wagg', 'Martin Glyn Murray', 'Graham McTavish']","['Action', 'Adventure', 'Fantasy']","['us', 'de', 'jp', 'gb', 'hk']","['en', 'cmn']",PG-13,95000000.0,"$21,783,641, 27 Jul 2003",156505388.0,5.5,124388.0,24 Jul 2003 (Philippines),Lara Croft Tomb Raider: The Cradle of Life,Jan de Bont,Dean Georgaris,,Shelly Clippard,Holly Goline,Paramount Pictures,Mutual Film Company,Alan Silvestri,Michael Kahn,David Tattersall,Sonja Klaus,Pierros Andrakakos,Andrea Adams
2003,Final Destination 2,0309593,90,"['Ali Larter', 'A.J. Cook', 'Michael Landes', 'David Paetkau', 'James Kirk', 'Lynda Boyd', 'Keegan Connor Tracy', 'Jonathan Cherry', ""Terrence 'T.C.' Carson"", 'Justina Machado', 'Tony Todd', 'Sarah Carter', 'Alejandro Rae', 'Shaun Sipos', 'Andrew Airlie', 'Christina Jastrzembska', 'Eileen Pedde', 'Jill Krop', 'Marrett Green', 'Don Bell', 'Odessa Munroe', 'Noel Fisher', 'Benita Ha', 'Aaron Douglas', 'Eric Keenleyside', 'Enid-Raye Adams', 'Fred Henderson', 'Veena Sood', 'David Purvis', 'Marke Driesschen', 'Darcy Laurie', 'John R. Taylor', 'Alf Humphreys', 'Chilton Crane', 'Sarah J. Kamal', 'Klodyne Rodney', 'Rheta Hutton', 'John Stewart', 'Cam Cronin', 'Alison Matthews', 'Mark Lukyn', 'Lorne Stewart', 'Jenny Lang', 'Michael S. Bolton']","['Horror', 'Thriller']","['us', 'ca']",['en'],R::(No. 39566),26000000.0,"$16,017,141, 02 Feb 2003",90426405.0,6.2,143641.0,31 Jan 2003 (USA),Final Destination 2,David R. Ellis,J. Mackye Gruber,Eric Bress,Richard Brener,Toby Emmerich,New Line Cinema,Zide-Perry Productions,Shirley Walker,Eric A. Sears,Gary Capo,Louise Roper,David R. Baron,Jeremy Appelbaum
2003,The Missing,3877200,60,"['Tchéky Karyo', 'Anastasia Hille', 'David Morrissey', 'Keeley Hawes', 'James Nesbitt', 'Laura Fraser', ""Frances O'Connor"", 'Abigail Hardingham', 'Jake Davies', 'Émilie Dequenne', 'Jason Flemyng', 'Saïd Taghmaoui', 'Roger Allam', 'Lia Williams', 'Titus De Voogdt', 'Eric Godon', 'Arsher Ali', 'Astrid Whettnall', 'Derek Riddell', 'Ken Stott', 'Florian Bartholomäi', 'Filip Peeters', 'Jean-François Wolff', 'Diana Kent', 'Macauley Keeper', 'Daniel Ezra', 'Bernhard Schütz', 'Ólafur Darri Ólafsson', 'Oliver Hunt', 'Indica Watson', 'Camille Schotte', 'Fabrice Rodriguez', 'Anamaria Marinca', 'Johan Leysen', 'Clive Francis', 'Sebastian Urbanski', 'Gilles De Schryver', 'Anemone Valcke', 'Abigail Davies', 'Maarten Goffin', 'Isabelle Barth', 'Tobias Schönenberg', 'Stefan Schönenberg', 'Cela Yildiz', 'Adam Thomas Wright', 'Michaël Erpelding', 'Kevin Dudous', 'Issaka Sawadogo', 'Mark Hesketh', 'Kristof Alexander']","['Crime', 'Drama', 'Mystery']","['gb', 'fr', 'be', 'us']","['en', 'fr']",TV-14,,,,8.2,19003.0,,The Missing,,,,,,Company Pictures,Two Brothers Pictures,,,,,,
2003,Once Upon a Time in Mexico,0285823,102,"['Antonio Banderas', 'Salma Hayek', 'Johnny Depp', 'Mickey Rourke', 'Eva Mendes', 'Danny Trejo', 'Enrique Iglesias', 'Marco Leonardi', 'Cheech Marin', 'Rubén Blades', 'Willem Dafoe', 'Gerardo Vigil', 'Pedro Armendáriz Jr.', 'Julio Oscar Mechoso', 'Tito Larriva', 'Miguel Couturier', 'Tony Valdes', 'José Luis Avendaño', 'Rodolfo De Alexandre', 'Natalia Torres', 'Steve Constancio', 'Troy Robinson', 'Ermahn Ospina', 'Luz María Rojas', 'Mario Simon', 'Bernard Hacker', 'Cecilia Tijerina', 'Carola Vázquez', 'René Gatica', 'Silvia Santoyo', 'Juan Pablo Llaguno', 'Ignacio Torre', 'Rojo Grau', 'Jorge Becerril', 'Víctor Carpinteiro', 'Dagoberto Gama']","['Action', 'Crime', 'Thriller']","['us', 'mx']","['en', 'es']",R,29000000.0,"$23,424,118, 14 Sep 2003",98185582.0,6.4,147637.0,12 Sep 2003 (Iceland),Once Upon a Time in Mexico,Robert Rodriguez,Robert Rodriguez,,Elizabeth Avellan,Carlos Gallardo,Columbia Pictures,Dimension Films,Robert Rodriguez,Robert Rodriguez,Robert Rodriguez,Eva Castro,Douglas Aarniokoski,Jean-Yves Audouard
2003,Mona Lisa Smile,0304415,117,"['Julia Roberts', 'Kirsten Dunst', 'Julia Stiles', 'Maggie Gyllenhaal', 'Ginnifer Goodwin', 'Dominic West', 'Juliet Stevenson', 'Marcia Gay Harden', 'John Slattery', 'Marian Seldes', 'Donna Mitchell', 'Terence Rigby', 'Jennie Eisenhower', 'Leslie Lyles', 'Laura Allen', 'Topher Grace', 'Lily Lodge', 'Jordan Bridges', 'Ebon Moss-Bachrach', 'Christopher Braden', 'Chuck Montgomery', 'Taylor Roberts', 'John Scurti', 'Ed Peed', 'Rony Clanton', 'Becky Veduccio', 'Paul Vincent Black', 'Lisa Roberts Gillan', 'June Miller', 'Aleksa Palladino', 'Charles Techman', 'Lauren Adler', 'Daisy Baldwin', 'Janine Barris', 'Emily Bauer', 'Kirstie Bingham', 'Jennifer Bowen', 'Angelique Claire', 'Nikki Coble', 'Kristen Connolly', 'Kristyn Coppola', 'Kimberly Ehly', 'Megan Marie Ford', 'Lauren Fruchter', 'Kate Glass', 'Amanda Gruss', 'Stella Hao', 'Walker Hays', 'Michele Hillen', 'Annika Marks', 'Amy Montminy', 'Lily Rabe', 'Katherine Reilly', 'Krysten Ritter', 'Brandy Tipton', 'Trisha Trokan', 'Megan Tropea', 'Maja Wampuszyc', 'Mary Pascoe', 'Elise Passamani', 'Laura M. Flahive', 'Devon Jencks', 'Erin E. Richardson', 'Emily R. See', 'Rob Buntzen', ""Richard O'Rourke"", 'Chris Bonomo', 'Katherine Argo', 'Shelby Bond', 'Lou Brock', 'Michael Choi', 'Melissa Deles', 'John D. Fowler', 'Nicole Frydman', 'Noelle Gibson', 'Maria Vicens Girau', 'Natalie Gomez', 'Sid Grant', 'Madeleine Hackney', 'Betina Hershey', 'Yuval Hod', 'Richard Jones', 'Jerry Jordan', 'Nickolay Khazanov', 'Nadia Kravets', 'Maria Levinstein', 'KellyDawn Malloy', 'Annette Nicole', 'Lance Olds', 'Joe Palmer', 'Christian Perry', 'Daniel Ponickly', 'Tony Scheppler', 'Solomon Singer', 'Gabriel Vaughan', 'Kim Villanueva', 'Dan Weltner', 'Sarah Billings Wheeler', 'Denise Zadroga', 'Peter J. Rowan', 'Tori Amos', 'Kevin Osborne', 'Brad Mehldau', 'Larry Grenadier', 'Julie Wagner', 'Jennifer Anderson', 'Lindsey White', 'Chris Burke', 'Dorothy Dwyer', 'Melanie Angelique Moyer', 'Canedy Knowles', 'Kristen Marie Holly', 'Carrie Ann Kaye', 'Liliane Thomas', 'Jackie Sanders', 'Corey W. Allen', 'Kevin Anton', 'Rob Armstrong', 'Whitney Avalon', 'Eric Bruno Borgman', 'Jodie Brunelle', 'Marylouise Burke', 'Jean Burns', 'Brooke Campbell', 'Cristie Schoen Codd', 'Katrina Connor', 'Marcus Allen Cooper', 'Ty Copeman', 'David J. Cummins', 'Michael Cuomo', 'Grenville Cuyler', 'Claire Elizabeth Davies', 'Erik Davies', 'Marlo DiCrasto', 'Ashley Dru Douglass', 'Liesl Ehardt', 'Aprill Fasino', 'Lauren Ferrara', 'Megan Ferrara', 'Anna Fields', 'Jeannette Gould', 'Kathryn Gracey', 'Keith Hallworth', 'Eric Hersh', 'Ashley Hillis', 'Maureen Isern', 'Jessica Leigh Johnson', 'Vivian Kalinov', 'Kara Klein', 'Dana Lubotsky', 'Josh Mann', 'Sara Mayer-Fried', 'Trish McGettrick', 'Denis McKeown', 'Marisa Mickel', 'Mark C. Montague', 'Randi Newton', 'Marni Penning', 'James Donnell Quinn', 'Seth Reich', 'Dina Rose Rivera', 'Lindsay Roth', 'Maria Rusolo', 'Gabrielle Salinger', 'Megan Sambataro', 'Matthew Shaffer', 'Melissa Goodwin Shepherd', 'Bobby Shue', 'Frank Stellato', 'Valerie Vaile', 'Jill Whitaker', 'Gunna Wilson']",['Drama'],['us'],"['en', 'it']",PG-13,65000000.0,"$11,528,498, 21 Dec 2003",141337989.0,6.5,73749.0,19 Dec 2003 (Italy),Mona Lisa Smile,Mike Newell,Lawrence Konner,Mark Rosenthal,Richard Baratta,Elaine Goldsmith-Thomas,Revolution Studios,Red Om Films,Rachel Portman,Mick Audsley,Anastas N. Michos,Susan Bode,David Eric Chapman,Marcus Alexander
