year,name,Movie_ID,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
2011,Drive,0780504,100,"['Ryan Gosling', 'Carey Mulligan', 'Bryan Cranston', 'Albert Brooks', 'Oscar Isaac', 'Christina Hendricks', 'Ron Perlman', 'Kaden Leos', 'Jeff Wolfe', 'James Biberi', 'Russ Tamblyn', 'Joe Bucaro III', 'Tiara Parker', 'Tim Trella', 'Jimmy Hart', 'Tina Huang', 'Andy San Dimas', 'John Pyper-Ferguson', 'Craig Baxley Jr.', 'Kenny Richards', 'Joe Pingue', 'Dieter Busch', 'Chris Muto', 'Rachel Dik', 'Cesar Garcia', 'Steve Knoll', 'Mara LaFontaine', 'Teonee Thrash', 'Ralph Lawler', 'Rio Ahn', 'DB Albert', 'Laurene Landon', 'Caitlin Litzinger', 'Adela Tirado']","['Crime', 'Drama']",['us'],"['en', 'es']","TV-14::(DLSV, TV Rating.)",15000000.0,"$11,340,461, 18 Sep 2011",,7.8,534140.0,15 Sep 2011 (Denmark),Drive,Nicolas Winding Refn,Hossein Amini,,Frank Capra III,Garrick Dion,FilmDistrict,Bold Films,Cliff Martinez,Matthew Newman,Newton Thomas Sigel,Lisa K. Sessions,Dieter Busch,John Myers
2011,Captain America: The First Avenger,0458339,124,"['Chris Evans', 'Hayley Atwell', 'Sebastian Stan', 'Tommy Lee Jones', 'Hugo Weaving', 'Dominic Cooper', 'Richard Armitage', 'Stanley Tucci', 'Samuel L. Jackson', 'Toby Jones', 'Neal McDonough', 'Derek Luke', 'Kenneth Choi', 'JJ Feild', 'Bruno Ricci', 'Lex Shrapnel', 'Michael Brandon', 'Martin Sherman', 'Natalie Dormer', 'Oscar Pearce', 'William Hope', 'Nicholas Pinnock', 'Marek Oravec', 'David Bradley', 'Leander Deeny', 'Sam Hoare', 'Simon Kunz', ""Kieran O'Connor"", 'Jenna Coleman', 'Sophie Colquhoun', 'Doug Cockle', 'Ben Batt', 'Mollie Fitzgerald', 'Damon Driver', 'David McKail', 'Amanda Walker', 'Richard Freeman', 'Katherine Press', 'Sergio James', 'Marcello Walton', 'Vincent Montuel', 'Fabrizio Santino', 'Maxwell Newman', 'Anatole Taubman', 'Jan Pohl', 'Erich Redman', 'Rosanna Hoult', 'Naomi Slights', 'Kirsty Mather', 'Megan Sanderson', 'Darren Simpson', 'Fernanda Toker', 'Laura Haddock', 'James Payton', 'Ronan Raftery', 'Nick Hendrix', 'Luke Allen-Gale', 'Jack Gordon', 'Ben Uttley', 'Kevin Millington', 'Patrick Monckeberg', 'Peter Stark', 'Amanda Righetti', 'Jennifer Abbotts', 'Michelle Antrobus', 'Lucy Dean', 'Erin Dusek', 'Nicole Evans', 'Lizzi Franklin', 'Emma Harris', 'Rachael Isherwood', 'Danielle Kelly', 'Nicole May', 'Stevie-Jean McGuire', 'Anna McNicholas', 'Rosie Pethullis', 'Jessica Powell', 'Rai Quartley', 'Sarah Riches', 'Holly Rostron', 'Caroline Royce', 'Stephanie Jayne Thompson', 'Lucie Waugh', 'Billy Lozowski', 'Gregory Paulett', 'Adam Birch', 'Adam Kent', 'Wiliam Morris', 'David Sdall', 'Paul Simmons', 'Marc Wheeler', 'Chris Diggle', 'Michael Humphrey', 'Raed Abbas', 'Esme Allen-Quarmby', 'Colin Alltree', 'Michael Aston', 'Paul Bergquist', 'Christian Black', 'Paul Blackwell', 'Mark Callum', 'Will Carlson', 'James Chahine', 'Will Chambers', 'David Chant', 'Jason Alexander Charchan', 'Robert Clayton', 'Jack Conway', 'James Cook', 'James Currie', 'Graham Curry', 'Eddie Davenport', 'Paul Davies', 'Liam Elcoat', 'Joshua Ferdinand', 'Scott Ford', 'Salo Gardner', 'Spencer Garrett', 'Joe Garvey', 'Rich Goble', 'Drew Gregory', 'Salem Hanna', 'James Hare', 'Michael Hennessy', 'Leigh Holland', 'Jacqueline Honulik', 'Vera Horton', 'Tim Howard', 'Sonja Isabella', 'Tobias James-Samuels', 'Todd Von Joel', 'Jacob Johnston', 'Chris Jorie', 'John Samuel Kande', 'Matt Kohler', 'Stan Lee', 'Steve Leighton', 'Addison LeMay', 'Alan Mandel', 'Josh Margulies', 'Anthony Milton', 'Brian Niblett', 'Nathan Nolan', 'Richard Norris', 'Martin Poole', 'Christopher Poultney', 'Eric Reeve', 'Colin Reilly', 'Nathan Robinson', 'Geoff Rolph', 'Shane Salter', 'Geoff Searle', 'Drew Sherman', 'Colin Stinton', 'Michael Swan', 'Jayme Swiftt', 'Shaun Troke', 'Sy Turner', 'Matt Tyzack', 'Chris Wilson']","['Action', 'Adventure', 'Sci-Fi']",['us'],"['en', 'no', 'fr']",PG-13,140000000.0,"$65,058,524, 24 Jul 2011",370569774.0,6.9,690096.0,22 Jul 2011 (Canada),Captain America: The First Avenger,Joe Johnston,Christopher Markus,Stephen McFeely,Victoria Alonso,Mitchell Bell,Paramount Pictures,Marvel Entertainment,Alan Silvestri,Robert Dalva,Shelly Johnson,John Bush,Thomas Alibone,Beverly Abbott
2011,Thor,0800369,115,"['Chris Hemsworth', 'Natalie Portman', 'Tom Hiddleston', 'Anthony Hopkins', 'Stellan Skarsgård', 'Kat Dennings', 'Clark Gregg', 'Colm Feore', 'Idris Elba', 'Ray Stevenson', 'Tadanobu Asano', 'Josh Dallas', 'Jaimie Alexander', 'Rene Russo', 'Adriana Barraza', 'Maximiliano Hernández', 'Richard Cetrone', 'Darren Kendrick', 'Josh Coxx', 'Justice J. Smith', 'Joseph Gatt', 'Luke Massy', 'Matt Ducey', 'Jason Camp', 'Buddy Sosthand', 'Blake Silver', 'Jamie McShane', 'Dale Godboldo', ""Patrick O'Brien Demsey"", 'Jim Palmer', 'Seth Coltan', 'J. Michael Straczynski', 'Ryan Schaefer', 'Matt Battaglia', 'Stan Lee', 'Joel McCrary', 'Isaac Kappy', 'Juliet Lopez', 'Rob Mars', 'Carrie Lazar', 'Harley Graham', 'Alexander Wright', 'Hilary Pingle', 'Shawn-Caulin Young', 'Kinsey McLean', 'Kelly Hawthorne', 'Dakota Goyo', 'Ted Allpress', 'Martin Edward Andazola', 'Chris Antonini', 'David Bantly', 'Vanessa Bednar', 'Todd Bethke', 'Troy Brenna', 'Adam Critchlow', 'Michelle Csitos', 'Elizabeth Dean', 'Rick L. Dean', 'Pat Duke', 'Jeremy Dunn', 'Kimberly Evan', 'Derek Graf', 'Brice Harris', 'Eric Holloway', 'Samuel L. Jackson', 'Jasyn Jefferies', 'Courtney Jones', 'Corey Jovan', 'James Kimball', 'Julio Leal', 'Raven Lewis', 'David L. Marston', 'Jonaral Martin', 'Keith Middlebrook', 'Nabil Nona', 'Stephen Oyoung', 'Martin Palmer', 'Terry Dale Parks', 'Taylor Reed', 'Jeremy Renner', 'Anthony J Sacco', 'Tanissa Potrovitza Schoen', 'Shaun V. Scott', 'Walter Simonson', 'Jimmy Star', 'Michael E. Stogner', 'Douglas Tait', 'Deena Trudy', 'Matthew Trujillo', 'Clay von Carlowitz', 'Travis Willingham']","['Action', 'Adventure', 'Fantasy']",['us'],['en'],PG-13,150000000.0,"$65,723,338, 08 May 2011",449326618.0,7.0,703438.0,21 Apr 2011 (Australia),Thor,Kenneth Branagh,Ashley Miller,Zack Stentz,Victoria Alonso,Louis D'Esposito,Paramount Pictures,Marvel Entertainment,Patrick Doyle,Paul Rubell,Haris Zambarloukos,Lauri Gaffin,Crisoforo Aguilar,Nasser Abo
2011,Harry Potter and the Deathly Hallows: Part 2,1201607,130,"['Ralph Fiennes', 'Michael Gambon', 'Alan Rickman', 'Daniel Radcliffe', 'Rupert Grint', 'Emma Watson', 'Evanna Lynch', 'Domhnall Gleeson', 'Clémence Poésy', 'Warwick Davis', 'John Hurt', 'Helena Bonham Carter', 'Graham Duff', 'Anthony Allgood', 'Rusty Goffe', 'Jon Key', 'Kelly Macdonald', 'Jason Isaacs', 'Helen McCrory', 'Tom Felton', 'Ian Peck', 'Benn Northover', 'Ciarán Hinds', 'Hebe Beardsall', 'Matthew Lewis', 'Devon Murray', 'Jessie Cave', 'Afshan Azad', 'Isabella Laughland', 'Anna Shaffer', 'Georgina Leonidas', 'Freddie Stroma', 'Alfred Enoch', 'Katie Leung', 'William Melling', 'Sian Grace Phillips', 'Bonnie Wright', 'Ralph Ineson', 'Suzanne Toase', 'Maggie Smith', 'Jim Broadbent', 'Scarlett Hefner', 'Josh Herdman', 'Louis Cordice', 'Amber Evans', 'Ruby Evans', 'Miriam Margolyes', 'Gemma Jones', 'George Harris', 'David Thewlis', 'Julie Walters', 'Mark Williams', 'James Phelps', 'Oliver Phelps', 'Chris Rankin', 'David Bradley', 'Guy Henry', 'Nick Moran', 'Natalia Tena', 'Phil Wright', 'Garry Sayer', 'Tony Adkins', 'Dave Legeno', 'Penelope McGhie', 'Emma Thompson', 'Ellie Darcey-Alden', 'Ariella Paradise', 'Benedict Clarke', 'Leslie Phillips', 'Alfie McIlwain', 'Rohan Gotobed', 'Geraldine Somerville', 'Adrian Rawlins', 'Toby Papworth', 'Timothy Spall', 'Robbie Coltrane', 'Gary Oldman', 'Peter G. Reed', 'Judith Sharp', 'Emil Hostina', 'Bob Yves Van Hellenberg Hubar', 'Granville Saxton', 'Tony Kirwood', 'Ashley McGuire', 'Arthur Bowen', 'Daphne de Beistegui', 'Will Dunn', 'Jade Gordon', 'Bertie Gilbert', 'Helena Barlow', 'Ryan Turner', 'Jon Campling', 'Zoltan Adorjan', 'Victor Akintunde', 'Adam Alderman', 'Karen Anderson', 'George Appleby', 'Michael Aston', 'Israr Azam', 'Paul Bailey', 'Michael Henbury Ballan', 'Lauren Barrand', 'Nathan Barris', 'David Barron', 'Paul Bateman', 'Ashley Beaver', 'Alan Bennett', 'Josh Bennett', 'Sarah Bennett', 'Johann Benét', 'Louisa Bettine', 'Sean Biggerstaff', 'Christian Black', 'Nikki Bond', 'Adam Brashaw', 'Jada Brevett', 'Roseanna Brown', 'Chloé Bruce', 'Grace Bruce', 'David Bulbeck', 'Hayley Burroughs', 'Peter Burroughs', 'Peter Paul Burrows', 'Ryan Butcher', 'Andy Callaghan', 'Jade Callard', 'Alfred Camp', 'Ben Champniss', 'Chris Chan', 'Lucy Chappell', 'Marianne Chase', 'Vinnie Clarke', 'Jennifer Clegg', 'Collet Collins', 'Christoph Cordell', 'Christian Coulson', 'Jordan Coulson', 'Gioacchino Jim Cuffaro', 'Blake Curtis-Woodcock', 'Matt Da Silva', 'Valerie Dane', 'Paul Davies', 'Annabelle Davis', 'Harrison Davis', 'Samantha Davis', 'Sarah-Jane De Crespigny', 'David Decio', 'Greg Doherty', 'Mike Edmonds', 'Daniella Farley', 'Courtney Fearon', 'Ninette Finch', 'Nina Aimer Fox', 'Grace Meurisse Francis', 'Chloe Franks', 'Craig Garner', 'Sean Francis George', 'Rich Goble', 'Hattie Gotobed', 'Melissa Gotobed', 'Tim Mcgill Grieveson', 'Natalie Hallam', 'Natalie Harrison', 'Ian Hart', 'Robin Harvey', 'Stephen Hawke', 'Andrew Herd', 'David Heyman', 'Harper Heyman', 'Charlie Hobbs', 'Matthew Hodgkin', 'Aimee Holden', 'Phil Holden', 'Nick Hopper', 'Steven Hopwood', 'Persephone Hulewicz', 'Binde Johal', 'Jamie John', 'Kieran Jones', 'Joe Kallis', 'Gemma Kayla', 'Mason Kayne', 'Hrvoje Klecz', 'Chris Knight', 'Leila Kotori', 'Maxwell Laird', 'Debra Leigh-Taylor', 'Rachel Lin', 'Jeff Lipman', 'Christina Low', 'Sarah Lowe', 'Johnny Massahi', 'Jamie McLeod-Ross', 'Sammy Measom', 'Mark Dusty Miller', 'Nasir Mohamed', 'Sandeep Mohan', 'Tony Montalbano', ""Sha'ori Morris"", 'Luke Newberry', 'Jessica Niles', 'Ifeoma Oboko', 'Lisa Osmond', 'Gino Picciano', 'Gabriella Pond', 'Steve Poulsen', 'Katie Purvis', 'Steve Redford', 'Elisabeth Roberts', 'Marta Royles', 'Charlie Ryall', 'Keijo Salmela', 'Mark Sealey', 'Isla Jane Selley', 'Arti Shah', 'Timothy Shieff', 'Curtis Rowland Small', 'Jade Stanger', 'Glen Stanway', 'Alain Stash', 'Pauline Stone', 'Tobi Stubbs', 'Samuel Supple', 'Albert Tang', 'Gideon Tekeste', 'Lily Tello', 'Michael Thompson', 'Richard Trinder', 'Nick Turner', 'Aaron Virdee', 'John Warman', 'Louisa Warren', 'Ryan Webb', 'Abram Welsh', 'Brian Wheeler', 'Laura Whitfield', 'Spencer Wilding', 'Amy Wiles', 'Thomas Williamson', 'Kelvin Wise', 'Kamilla Woodburn']","['Adventure', 'Drama', 'Fantasy', 'Mystery']","['us', 'gb']",['en'],PG-13,125000000.0,"$169,189,427, 17 Jul 2011",,8.1,709372.0,12 Jul 2011 (Kuwait),Harry Potter and the Deathly Hallows: Part 2,David Yates,Steve Kloves,,David Barron,Debbi Bossi,Warner Bros.,Heyday Films,Alexandre Desplat,Mark Day,Eduardo Serra,Stephenie McMillan,Tom Browne,Tony Abejuro
2011,"Crazy, Stupid, Love.",1570728,118,"['Steve Carell', 'Ryan Gosling', 'Julianne Moore', 'Emma Stone', 'Analeigh Tipton', 'Jonah Bobo', 'Joey King', 'Marisa Tomei', 'Beth Littleford', 'John Carroll Lynch', 'Kevin Bacon', 'Liza Lapira', 'Josh Groban', 'Mekia Cox', 'Julianna Guill', 'Zayne Emory', 'Crystal Reed', 'Joanne Brooks', 'Reggie Lee', 'Caitlin Thompson', 'Karolina Wydra', 'Tracy Mulholland', 'Katerina Kopel', 'Janine Barris', 'Jenny Mollen', 'Charlie Hartsock', 'Algerita Wynn', 'Wendy Worthington', 'Dan Butler', 'Tiara Parker', 'Laurel Coppock', 'Rasika Mathur', 'Joshua Sternlicht', 'Jasen Salvatore', 'Michael Long', 'Dillon Neaman', 'J-ray', 'Janae Nicole Caudillo', 'Christopher Darga', 'Rich Hutchman', 'Richard Steven Horvitz', 'Lauren Stone', 'Megan James', 'Rebecca Flinn-White', 'Billy Atchison', 'Ehrin Marlow', 'David Orosz', 'Camille Abelow', 'Maija Polsley', 'Christian Pitre', 'Heather La Bella', 'Georgia Hurd', 'Lisa Brown', 'Tingting Yu', 'Raena Cassidy', 'Ami Haruna', 'Jessica Diz', 'Tania Wagner', 'Georgia Treantafelles', 'Holly Daniels', 'Randall Bacon', 'Jennifer Barbosa', 'Brian Patrick Butler', 'Christian Cage', 'Rick L. Dean', 'Olga Fonda', 'Leo Georgallis', 'Lexi Giovagnoli', 'Greg Hain', 'Ace Antonio Hall', 'Vivian Khouri', 'Leah Kilpatrick', 'Konstantine Kurelias', 'Rebecca Lasky', 'Jim Likens', 'Laura McDavid', 'Grasie Mercedes', 'Anna Mikaels', 'Stephane Nicoli', 'David Hall Page', 'Steven D. Snyder', 'Ty', 'Christopher Villar', 'Andre Wiggins', 'Lily Winn']","['Comedy', 'Drama', 'Romance']",['us'],['en'],PG-13,50000000.0,"$19,104,303, 31 Jul 2011",142851197.0,7.4,445115.0,28 Jul 2011 (Argentina),"Crazy, Stupid, Love.",Glenn Ficarra,Dan Fogelman,,Eryn Brown,Steve Carell,Carousel Productions,,Christophe Beck,Lee Haxall,Andrew Dunn,David Smith,Stephen E. Hagen,Cara Buckley
2011,Sucker Punch,0978764,110,"['Emily Browning', 'Abbie Cornish', 'Jena Malone', 'Vanessa Hudgens', 'Jamie Chung', 'Carla Gugino', 'Oscar Isaac', 'Jon Hamm', 'Scott Glenn', 'Richard Cetrone', 'Gerard Plunkett', 'Malcolm Scott', 'Ron Selmour', 'A.C. Peterson', 'Revard Dufresne', 'Kelora Clingwall', 'Frederique De Raucourt', 'Monique Ganderton', 'Lee Tomaschefski', 'Eli Snyder', 'Cainan Wiebe', 'Daniel Bristol', 'Brad Kelly', 'Peter Bryant', 'Patrick Sabongui', 'John R. Taylor', 'Chris Nowland', 'Christine Willes', 'Gina Garenkooper', 'Michael Adamthwaite', 'Phillip Mitchell', 'Ian Tracey', 'Sean Campbell', 'Arassay Reyes', 'Danielle Benton', 'Caitlin Goguen', 'Maiko Miyauchi', 'Paula Giroday', 'Louise Hradsky', 'Juliana Semenova', 'Allie Bertram', 'Vicky Lambert', 'Caroline Torti', 'Chantal Hunt', 'Carla Catherwood', 'Stephanie Sy', 'Kathryn Schellenberg', 'Geneen Georgiev', 'Annie Au', 'Tia Haraga', 'Hailley Caulfield', 'Daniela Dib', 'Jeff Dimitriou', 'John Howard', 'Thomas Fornataro', 'Antoine Baby Harry Calaway', 'G! Force', 'Nii Nortey Engmann', 'Gary A. Hecker', 'James Forrester', 'Cara Hrdlitschka', 'Teya Wild']","['Action', 'Adventure', 'Fantasy']","['us', 'ca']","['en', 'de']",PG-13,82000000.0,"$19,058,199, 27 Mar 2011",,6.0,221284.0,24 Mar 2011 (Argentina),Sucker Punch,Zack Snyder,Zack Snyder,Steve Shibuya,Wesley Coller,Christopher DeFaria,Warner Bros.,Legendary Entertainment,Tyler Bates,William Hoy,Larry Fong,Jim Erickson,Paul Barry,Matthew Adams
2011,The Girl with the Dragon Tattoo,1568346,158,"['Daniel Craig', 'Rooney Mara', 'Christopher Plummer', 'Stellan Skarsgård', 'Steven Berkoff', 'Robin Wright', 'Yorick van Wageningen', 'Joely Richardson', 'Geraldine James', 'Goran Visnjic', 'Donald Sumpter', 'Ulf Friberg', 'Bengt C.W. Carlsson', 'Tony Way', 'Per Myrberg', 'Josefin Asplund', 'Eva Fritjofson', 'Moa Garpendal', 'Maia Hansson Bergqvist', 'Sarah Appelberg', 'Julian Sands', 'Anna Björk', 'Gustaf Hammarsten', 'Simon Reithner', 'David Dencik', 'Marcus Johansson', 'Mathilda von Essen', 'Mathias Palmér', 'Martin Jarvis', 'Inga Landgré', 'Reza Dehban', 'Anders Berg', 'Mats Andersson', 'Anders Jansson', 'Jürgen Klein', 'Kalle Josephson', 'Sandra Andreis', 'Arly Jover', 'Pierre Sjö Östergren', 'Tess Panzer', 'Alastair Duncan', 'Alan Dale', 'Julia Rose', 'Peter Carlberg', 'Jan Abramson', 'Lena Strömdahl', 'Matthew Wolf', 'Anne-Li Norberg', 'Leo Bill', 'Marco Albrecht', 'Martina Lotun', 'Anna Carlson', 'Yvonne Åstrand', 'Fredrik Dolk', 'Christian Heller', 'Werner Biermeier', 'Christine Adams', 'Peter Hottinger', 'Joyce Giraud', 'Bengt Wallgren', 'Elodie Yung', 'Anna Charlotta Gunnarson', 'Andreas Björklund', 'Embeth Davidtz', 'Joel Kinnaman', 'Karen E. Wright', 'Leah Shaw', 'George Gerdes', 'Magnus Af Sandeberg', 'Sheila Atkinson', 'Mitcho Batalov', 'Jenifer Brougham', 'Roscoe the Cat', 'Melissa Ciesla', 'Bern Collaço', 'Amanda Dyar', 'Laurence Fuller', 'Henry Hereford', 'Patrick Holland', 'Darri Ingolfsson', 'Maja Kin', 'Shaun R.L. King', 'Ian Kitzmiller', 'Charlotta Lövgren', 'Christopher Maleki', 'Annica McCrudden', 'Cate Montgomery', 'Alessandro Piersimoni', 'Sahlima', 'Lennart B. Sandelin', 'Britt Soderberg', 'Malin Toverud', 'Yasmine Vine', 'Denise Wessman', 'Mike Zehr']","['Crime', 'Drama', 'Mystery', 'Thriller']","['us', 'se', 'no']","['en', 'sv']",R,90000000.0,"$12,750,000, 25 Dec 2011",232617430.0,7.8,395841.0,20 Dec 2011 (Canada),The Girl with the Dragon Tattoo,David Fincher,Steven Zaillian,,Meret Burger,Eli Bush,Columbia Pictures,Metro-Goldwyn-Mayer (MGM),Trent Reznor,Kirk Baxter,Jeff Cronenweth,K.C. Fox,Florian Engelhardt,Mathieu Aerni
2011,The Cabin in the Woods,1259521,95,"['Kristen Connolly', 'Chris Hemsworth', 'Anna Hutchison', 'Fran Kranz', 'Jesse Williams', 'Richard Jenkins', 'Bradley Whitford', 'Brian White', 'Amy Acker', 'Tim DeZarn', 'Tom Lenk', 'Dan Payne', 'Jodelle Ferland', 'Dan Shea', 'Maya Massar', 'Matt Drake', 'Nels Lennarson', 'Rukiya Bernard', 'Peter Kelamis', 'Adrian Holmes', 'Chelah Horsdal', 'Terry Chen', 'Heather Doerksen', 'Patrick Sabongui', 'Phillip Mitchell', 'Naomi Dane', 'Ellie Harvie', 'Patrick Gilmore', 'Brad Dryborough', 'Emili Kawashima', 'Aya Furukawa', 'Maria Go', 'Serena Akane Chi', 'Abbey Imai', 'Marina Ishibashi', 'Miku Katsuura', 'Alicia Takase Lui', 'Jodi Tabuchi', 'Sara Taira', 'Alyssandra Yamamoto', 'Richard Cetrone', 'Phoebe Galvan', 'Simon Pidgeon', 'Matt Phillips', 'Lori Stewart', 'Greg Zach', 'Sigourney Weaver', 'Luke Burnyeat', 'Terry Notary']",['Horror'],['us'],"['en', 'ja']",R,30000000.0,"$14,743,614, 15 Apr 2012",70768144.0,7.0,348279.0,12 Apr 2012 (Russia),The Cabin in the Woods,Drew Goddard,Joss Whedon,Drew Goddard,Jason Clark,John Swallow,Lionsgate,Mutant Enemy,David Julyan,Lisa Lassek,Peter Deming,Hamish Purdy,Karin Behrenz,Mir Z. Ali
2011,Pirates of the Caribbean: On Stranger Tides,1298650,136,"['Johnny Depp', 'Penélope Cruz', 'Geoffrey Rush', 'Ian McShane', 'Kevin McNally', 'Sam Claflin', 'Astrid Bergès-Frisbey', 'Stephen Graham', 'Keith Richards', 'Richard Griffiths', 'Greg Ellis', ""Damian O'Hare"", 'Óscar Jaenada', 'Anton Lesser', 'Roger Allam', 'Judi Dench', 'Christopher Fairbank', 'Paul Bazely', 'Bronson Webb', 'Richard Thomson', 'Yuki Matsuzaki', 'Robbie Kay', 'Steve Evets', 'Ian Mercer', 'Deobia Oparei', 'Gemma Ward', 'Sebastian Armesto', 'Juan Carlos Vellido', 'Tristan Laurence Perez', 'Norberto Morán', 'Gerard Monaco', 'Tyrone Lopez', 'Luke Roberts', 'Daniel Ings', 'Emilia Jones', 'Patrick Kennedy', 'Jody Halse', 'Clifford Rose', 'Paul Hunter', 'Jorgelina Guadalupe Airaldi', 'Brea Berrett', 'Toni Busker', 'Sanya Hughes', 'Daphne Joy', 'Antoinette Kalaj', 'Derek Mears', 'Danny Le Boyer', 'Kitt Barrie', 'Steve Morphew', 'Alan J. Utley-Moore', 'Fileena Bahris', 'Gintare Beinoraviciute', 'Nicola Bertram', 'CJ Brady', 'Robert Clayton', 'Bern Collaço', 'Andrew Crayford', 'Elliott Crossley', 'Jason Curle', 'Kristofer Dayne', 'Katherine Denkinson', 'Dennis Farrell', 'Nichola Fynn', 'Sean Francis George', 'David Handley', 'Bobby Holland Hanton', 'Randy Herman', 'Harley Jay', 'Aaron King', 'Jeremy King', 'Matt Lasky', 'LeJon', 'Luis E. Lopez', 'Teresa Mahoney', 'Edward Mitchell', 'Kelly Mumme', 'Trevor Thomas Olwig', 'Salomon Passariello', 'Siegfried Peters', 'David Pinkus', 'Jean Pierre Prats', 'Neal Radia', 'Caroline copp Randall', 'Elisabeth Roberts', 'Steve Saunders', 'Santi Scinelli', 'Kevin Senn', 'Kristen StephensonPino', 'Richard Stoker', 'Robert Stone', 'Sean Talo', 'Harvey Walsh', 'Loretta Walsh', 'Hannah Walters', 'Claira Watson Parr', 'Chuck Williams', 'Taylor Young']","['Action', 'Adventure', 'Fantasy']","['us', 'gb']","['en', 'es']",PG-13,378500000.0,"$90,151,958, 22 May 2011",1045713802.0,6.6,456476.0,15 May 2011 (Belgium),Pirates of the Caribbean: On Stranger Tides,Rob Marshall,Ted Elliott,Terry Rossio,Jerry Bruckheimer,John DeLuca,Walt Disney Pictures,Jerry Bruckheimer Films,Hans Zimmer,David Brenner,Dariusz Wolski,Gordon Sim,Jeff Bilger,Abraham Abdala
2011,The Help,1454029,146,"['Emma Stone', 'Viola Davis', 'Bryce Dallas Howard', 'Octavia Spencer', 'Jessica Chastain', ""Ahna O'Reilly"", 'Allison Janney', 'Anna Camp', 'Eleanor Henry', 'Emma Henry', 'Chris Lowell', 'Cicely Tyson', 'Mike Vogel', 'Sissy Spacek', 'Brian Kerwin', 'Wes Chatham', 'Aunjanue Ellis', 'Ted Welch', 'Shane McRae', 'Roslyn Ruff', 'Tarra Riggs', 'Leslie Jordan', 'Mary Steenburgen', 'Tiffany Brouwer', 'Carol Lee', 'Carol Sutton', 'Millicent Bolton', 'Ashley Johnson', 'Ritchie Montgomery', 'Don Brock', ""Florence 'Flo' Roach"", 'Nelsan Ellis', 'David Oyelowo', 'LaChanze', 'Dana Ivey', 'Becky Fly', 'Sheerene Whitfield', 'Cleta Elaine Ellington', 'Henry Carpenter', 'John Taylor', 'Charles Cooper', 'Diana Cooper', 'Coyt Bailey', 'Wade Cottonfield', 'Kelsey Scot', 'Amy Beckwith', 'Sloane Fair', 'Anna Jennings', 'Lauren Miller', 'Elizabeth Smith', 'Mary Taylor Killebrew', 'Kathryn Ursy', 'Stephanie Ward', 'Julie Ann Doan', 'Miles Donald', 'Medgar Evers', 'Stuart Greenwell', 'John F. Kennedy', 'Robert F. Kennedy', 'Lamar Lott', 'Arnold Montey', 'Austin William Morgan', 'Charles Orr', 'Philip A Scott', 'Blake Stokes', 'Jordan Sudduth', 'Mario Tolliver']",['Drama'],"['us', 'in', 'ae', 'gb', 'fr', 'ca', 'de']",['en'],PG-13,25000000.0,"$26,044,590, 14 Aug 2011",216639112.0,8.1,401014.0,10 Aug 2011 (Canada),The Help,Tate Taylor,Tate Taylor,,Mohamed Khalaf Al-Mazrouei,Michael Barnathan,DreamWorks,Reliance Entertainment,Thomas Newman,Hughes Winborne,Stephen Goldblatt,Rena DeAngelo,Karen Davis,Christine Cobb
