year,name,Movie_ID,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
2010,Secretariat,1028576,123,"['Diane Lane', 'John Malkovich', 'Dylan Walsh', 'Margo Martindale', 'Nelsan Ellis', 'Otto Thorwarth', 'Fred Dalton Thompson', 'James Cromwell', 'Scott Glenn', 'Michael Harding', 'Richard Fullerton', 'Tim Ware', 'Nestor Serrano', 'Keith Austin', 'Kevin Connolly', 'Eric Lange', 'Drew Roy', 'Carissa Capobianco', 'AJ Michalka', 'Sean Michael Cunningham', 'Jacob Rhodes', 'Dylan Baker', 'Graham McTavish', 'Tom Foley', 'Grant Whitacre', 'Forry Smith', 'Tom Clark', 'Ken Strunk', 'H. Jazz Undy', 'Michael Guthrie', 'Cullen Wallace', 'Mike Battaglia', 'Wynn Reichert', 'Tony Renaud', 'Jennifer Trier', 'Tim Layden', 'William Nack', 'Pam Pryor', 'Kate Ward', 'Andrew Wallace', 'Rusty Hendrickson', 'Michael Boyd', 'Michael Mills', 'Albert Duhon', 'Audrey P. Scott', 'Slaid Parker', 'Joe Chrest', 'Jason Schwartz', 'Reid Cherner', 'Hank Goldberg', 'Dick Jerardi', 'John McClain', 'Jay Privman', 'Tricia Aguirre', 'Matthew W. Allen', 'Apollo Bacala', 'Neil S. Bagadiong', 'Billy W. Blackwell', 'Allen Boudreaux', 'John Broussard', 'Perry A. Brown', 'Sonny Burnette', 'Boon Businelli', 'Brennan James Callan', 'Kat Carney', 'Grant Case', 'Penny Chenery', 'Lonell R. Childred', 'Bob C. Cooke', 'Kari Cornwell', 'Russ Croley', 'Bernard Curioso', 'Sonya Delormier', 'Michael Dempsey', 'Tim Ditmore', 'Megan Chelf Fisher', 'Christina Gabrielle', 'Lori Gabrielle', 'Blain Grubbs', 'Michael Hack', 'Samantha Hack', 'Russell Haynes', 'Sarah Hess', 'Bret Hopkins', 'Chad C. Hundley', 'Toni Karpinski', 'Sarah Lonsert', 'Stefania Marcone', 'Lisette Markham', 'Terri May', 'Chelsea McLean', 'John Mendell', 'Claude Miles', 'Lindsay Miller', 'Michael Mills', 'Jeff Mitchell', 'Joe Monroe', 'Vin Morreale Jr.', 'Joe Mullins', 'Keith Nicholson', 'Lisa Nicholson', 'Cassidy Rae Owens', 'Jim Owens', 'Kayla Perkins', 'LaDonna Pettijohn', 'David Pittinger', 'Thomas Prinzo', 'Mark Rayner', 'David Rivera', 'Jim Robertson', 'Fernando Rubio', 'Jason Saint', 'Rhonda Schaubert', 'James Scogin', 'Mike Scogin', 'Natalia Sezer', 'Tom Shafer', 'Rhyan Sinclair', 'Chaz Smith', 'Jeffrey Wayne Smith', 'Logan Douglas Smith', 'Roger D. Smith', 'Sandy Gwen Smith', 'T.C. Stallings', 'Stephen Stanton', 'Cary Sudduth', 'Casey Tackett', 'James Tackett', 'Jerry L. Wallace', 'James White', 'Gianna Wolf']","['Biography', 'Drama', 'Family', 'History', 'Sport']",['us'],['en'],PG,35000000.0,"$12,694,770, 10 Oct 2010",60251371.0,7.2,25035.0,08 Oct 2010 (Canada),Secretariat,Randall Wallace,Mike Rich,,Jayne Armstrong,Mark Ciardi,Walt Disney Pictures,Fast Track Productions,Nick Glennie-Smith,John Wright,Dean Semler,Patrick Cassidy,Benjamin T. Brammeier,Akemi Abe
2010,Buried,1462758,95,"['Ryan Reynolds', 'José Luis García Pérez', 'Robert Paterson', 'Stephen Tobolowsky', 'Samantha Mathis', 'Ivana Miño', 'Warner Loughlin', 'Erik Palladino', 'Kali Rocha', 'Chris William Martin', 'Cade Dundish', 'Mary Birdsong', 'Kirk Baily', 'Anne Lockhart', 'Robert Clotworthy', 'Michalla Petersen', 'Juan Hidalgo', 'Abdelilah Ben Massou', 'Joe Guarneri', 'Heath Centazzo', 'Devlet Bahceli']","['Drama', 'Mystery', 'Thriller']","['es', 'gb', 'us', 'fr']","['ar', 'en']",R,3000000.0,,,7.0,142150.0,29 Sep 2010 (UK),Buried,Rodrigo Cortés,Chris Sparling,,Rodrigo Cortés,Tom Drumm,Audiovisual Aval SGR,Avalis de Catalunya SGR,Víctor Reyes,Rodrigo Cortés,Eduard Grau,,Jorge Lareau,Angelo Caruso
2010,Unstoppable,0477080,98,"['Denzel Washington', 'Chris Pine', 'Rosario Dawson', 'Ethan Suplee', 'Kevin Dunn', 'Kevin Corrigan', 'Kevin Chapman', 'Lew Temple', 'T.J. Miller', 'Jessy Schram', 'David Warshofsky', 'Andy Umberger', 'Elizabeth Mathis', 'Meagan Tandy', 'Dylan Bruce', 'Jeff Hochendoner', 'Ryan Ahern', 'Christopher Lee Philips', 'Kevin McClatchy', 'Toni Saladna', 'Patrick McDade', 'Bill Laing', 'Scott A. Martin', 'Richard Pelzman', 'Lissa Brennan', 'Barry Ben Sr.', 'Heather Leigh', 'Carla Bianco', 'Keith Michael Gregory', 'L. Derek Leonidoff', 'Aisha Hinds', 'Khalio Walker', 'Gilda Estelle Chestney', 'Kam Bott', 'Kevin Bott', 'Max Schuler', 'Gretchen Bluemle', 'Diane Jonardi', 'Corey Parker Robinson', 'Christopher Stadulis', 'Alicia Murton', 'David Flick', 'Jeff Wincott', 'Nathan Hollabaugh', 'Rebecca Harris', 'Mike Clark', 'William Ward III', 'Jennifer Boresz', 'Victor Gojcaj', 'Maxx Hennard', 'Joe Coyle', 'Dihlon McManne', 'Charles Van Eman', 'Joshua Elijah Reese', 'Tom Stoviak', 'Ellen Gamble', 'Shelby Camptella', 'John D. Leonard', 'Thomas Riley', 'Jeremiah Fragale', 'Jason McCune', 'Adrienne Wehr', 'Adam Kroloff', 'Jake Andolina', 'Jarrod DiGiorgi', 'Tami Dixon', 'Sean Derry', 'Amy Arce', 'Matthew J Cates', 'Rick Chambers', 'Chase Ellison', 'Juan M. Fernández', 'Steve Gonzales', 'Rick Rader', 'Carly Steel', 'Warren Sweeney', 'Stephen Monroe Taylor', 'Stephen Nelson', 'Jason Baker', 'Nicholas Balzer', 'Stephanie Bertoni', 'Mase Daniels', 'Mark Falvo', 'Richard Fike', 'Wendy Foster', 'Jared Frederick', 'Richard Funston', 'Jessica J. Immanuel', 'John W. Iwanonkiw', 'William Kania', ""Andre' Mason"", 'Brian Michael Morrow', 'Michael K. Sieg', 'Glenn Vaughn', 'A.J. Verel']","['Action', 'Thriller']",['us'],['en'],PG-13,100000000.0,"$22,688,457, 14 Nov 2010",,6.7,175867.0,09 Nov 2010 (China),Unstoppable,Tony Scott,Mark Bomback,,Skip Chaisson,Chris Ciaffa,Twentieth Century Fox,Prospect Park,Harry Gregson-Williams,Robert Duffy,Ben Seresin,Rosemary Brandenburg,Xochi Blymyer,Charles Abou Aad
2010,Animal Kingdom,5574490,60,"['Ellen Barkin', 'Shawn Hatosy', 'Ben Robson', 'Jake Weary', 'Finn Cole', 'Molly Gordon', 'Carolina Guerra', 'Aamya Deva Keroles', 'Spencer Treat Clark', 'Scott Speedman', 'Sohvi Rodriguez', 'Christina Ochoa', 'Dichen Lachman', 'Leila George', 'Emily Deschanel', 'Jennifer Landon', 'Jon Beavers', 'Grant Harvey', 'Yuly Mireles', 'Daniella Alonso', 'Gil Birmingham', 'Rigo Sanchez', 'C. Thomas Howell', 'Joseph Julian Soria', 'Laura San Giacomo', 'Lucca De Oliveira', 'Denis Leary', 'Reynaldo Gallegos', 'Ellen Wroe', 'Damon Erik Williams', 'Matthew Fahey', 'Nicki Micheaux', 'Dorian Missick', 'David DeSantos', 'Eddie Ramos', 'Heart Hayes', 'Alex Meraz', 'Kelli Berglund', 'Jack Conley', 'Michael Bowen', 'James Remar', 'Karina Logue', 'Bernardo Badillo', 'Milauna Jackson', 'Cynthia Rodriguez', 'Olga Aguilar', 'Alvaro Martinez', 'Karen Malina White', 'Joseph Morgan', 'Vedette Lim']","['Crime', 'Drama']",['us'],['en'],TV-MA,,,,8.2,20285.0,,Animal Kingdom,,,,,,John Wells Productions,Warner Horizon Television,,,,,,
2010,Predators,1424381,107,"['Adrien Brody', 'Topher Grace', 'Alice Braga', 'Walton Goggins', 'Oleg Taktarov', 'Laurence Fishburne', 'Danny Trejo', 'Louis Ozawa Changchien', 'Mahershala Ali', 'Carey Jones', 'Brian Steele', 'Derek Mears', 'Aaron Richardson']","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",['us'],"['en', 'es', 'ru']",R,40000000.0,"$24,760,882, 11 Jul 2010",,6.4,203364.0,07 Jul 2010 (Indonesia),Predators,Nimród Antal,Alex Litvak,Michael Finch,Elizabeth Avellan,John Davis,Twentieth Century Fox,Troublemaker Studios,John Debney,Dan Zimmerman,Gyula Pados,David Hack,Brian Bettwy,Shaun Friedberg 'Pyrokinesis'
2010,Faster,1433108,98,"['Dwayne Johnson', 'Mauricio Lopez', 'Jim Gaines', 'Tom Berenger', 'Jan Hoag', 'Courtney Gains', 'Billy Bob Thornton', 'Michael Irby', 'Josh Clark', 'Carla Gugino', 'Michael Blain-Rozgay', 'Mike Epps', 'Sidney S. Liufau', 'Oliver Jackson-Cohen', 'Maggie Grace', 'Xander Berkeley', 'Aaron Behr', 'Jeff Daniel Phillips', 'Matt Gerald', 'John Cirigliano', 'Jonna Walsh', 'Kiyomi Calloway', 'Moon Bloodgood', 'Aedin Mincks', 'Michole Briana White', 'Clint J. Palmer', 'Jennifer Carpenter', 'Stephanie Nash', 'Geraldine Keams', 'Buzz Belmondo', 'Lester Speight', 'Ski Carr', 'Steven Charles', 'Julia Pace Mitchell', 'Jack Wallace', 'Sara Arrington', 'Julius Tennon', 'Stacey Ashmont', 'Seth Burben', 'Annie Corley', 'Jeffri Kent Norat', 'Adewale Akinnuoye-Agbaje', 'Nadja Minyon', 'Alexandra Brown', 'Charlotte Crossley', 'Monique Donnelly', 'Carmel Echols', 'Joel Echols', 'Gloria Garayua', 'James Gilstrap', 'Mark Gutierrez', 'Clydene Jackson', 'Bobette Jamison-Harrison', 'Chrystopher Ryan Johnson', 'Ayana Layli', 'Laura Lively', 'Rick Logan', 'Guy Maeda', 'Kamilah Marshall', 'Myrna Matthews', 'Ali Olmo', 'Marisa Rawlins-Bradfield', 'Sally Stevens', 'John J West', 'Chelsea Blaine', 'Taylor Brooks', 'Gerry Carbajal', 'Skip Crank', 'Catherine Fetsco', 'Charlie Glackin', 'Sealie Hernandez', 'Carmen Kirby', 'Katelyn Lieber', 'Trisha Paytas', 'Tony Sagastizado I', 'Marisa Saks', 'J.A. Steel']","['Action', 'Crime', 'Drama', 'Thriller']",['us'],['en'],"TV-14::(LV, TV Rating.)",24000000.0,"$8,523,153, 28 Nov 2010",,6.4,95045.0,24 Nov 2010 (Canada),Faster,George Tillman Jr.,Tony Gayton,Joe Gayton,Joe Gayton,Tony Gayton,CBS Films,TriStar Pictures,Clint Mansell,Dirk Westervelt,Michael Grady,Jan Pascale,Alexander H. Gayner,David Altenau
2010,Shrek Forever After,0892791,93,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Antonio Banderas', 'Julie Andrews', 'Jon Hamm', 'John Cleese', 'Walt Dohrn', 'Jane Lynch', 'Craig Robinson', 'Lake Bell', 'Kathy Griffin', 'Mary Kay Place', 'Kristen Schaal', 'Meredith Vieira', 'Ryan Seacrest', 'Cody Cameron', 'Larry King', 'Regis Philbin', 'Christopher Knights', 'Conrad Vernon', 'Aron Warner', 'Jasper Johannes Andrews', 'Ollie Mitchell', 'Miles Bakshi', 'Nina Zoe Bakshi', 'Billie Hayes', 'Jeremy Hollingworth', 'Brian Hopkins', 'Chris Miller', 'Mike Mitchell', 'James Ryan', 'Ashley Boettcher', 'Danielle Soibelman', 'Frank Welker']","['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']",['us'],['en'],PG,165000000.0,"$70,838,207, 23 May 2010",,6.3,172285.0,20 May 2010 (Malaysia),Shrek Forever After,Mike Mitchell,William Steig,,Andrew Adamson,Teresa Cheng,DreamWorks Animation,Pacific Data Images,Harry Gregson-Williams,Nick Fletcher,Yong Duk Jhun,,,Evrim Akyilmaz
2010,Life as We Know It,1055292,114,"['Katherine Heigl', 'Josh Duhamel', 'Josh Lucas', 'Alexis Clagett', 'Brynn Clagett', 'Brooke Clagett', 'Hayes MacArthur', 'Christina Hendricks', 'Sarah Burns', 'Jessica St. Clair', 'Brooke Liddell', 'Kiley Liddell', 'Britt Flatmo', 'Rob Huebel', 'Melissa McCarthy', 'DeRay Davis', 'Kumail Nanjiani', 'Andrew Daly', 'Bill Brochtrup', 'Will Sasso', 'Majandra Delfino', 'Jason MacDonald', 'Tara Ochs', 'Wilbur Fitzgerald', 'Melissa Ponzio', 'Reggie Lee', 'Markus Flanagan', 'Brooke Josephson', 'Chan Ta Rivers', 'Eric Phillips', 'Andy Buckley', 'L. Warren Young', 'Johanna Jowett', 'Jody Thompson', 'Horace Toney', 'Millie Fairchild', 'Rob Nagle', 'Katie Kneeland', 'Patricia French', 'Ron Clinton Smith', 'Antwan Mills', 'Steve Nash', 'Shayne Kohout', 'Danielle L. Grant', 'Eddie Frierson', 'Drew Allen', 'Austin Behl', 'Marvel Bell', 'Tim Blanchard', 'Madeline Brumby', 'Chevy Lamont Cofield', 'Gregory Cook', 'Keith Allen Hayes', 'Olivia Hayes', 'Barry Hopkins', 'Heather M. Howard', 'Elizabeth Ivey', 'Jonathan Lewandowski Jaxson', 'Liz Kate', 'Kate Kneeland', 'Amir Kovacs', 'Douglas LaPonzina', 'Faizon Love', 'Bella Marina Marcello', 'Marco Marcello', 'Molly Marler', 'Mista Martel', 'Katherine Neslund', 'Lexi Noel', 'Elizabeth Pistolis', 'Eddie Rattanasouk', 'Shawn Reynolds', 'Amanda Rosario', 'Eli Rose', 'Alexis Renee Ruby', 'Gordon J. Shenkle', 'Liz Smallwood', 'Jean Smart', 'Gregory Marshall Smith', 'Mark Wilson']","['Comedy', 'Drama', 'Romance']",['us'],['en'],PG-13,38000000.0,"$14,506,464, 10 Oct 2010",105648706.0,6.5,115337.0,07 Oct 2010 (Argentina),Life as We Know It,Greg Berlanti,Ian Deitchman,Kristin Robinson,Bruce Berman,Paul Brooks,Josephson Entertainment,Gold Circle Films,Blake Neely,Jim Page,Andrew Dunn,Cindy Carr,Scott David Brown,Cheryl Bainum
2010,Flipped,0817177,90,"['Madeline Carroll', 'Callan McAuliffe', 'Rebecca De Mornay', 'Anthony Edwards', 'John Mahoney', 'Penelope Ann Miller', 'Aidan Quinn', 'Kevin Weisman', 'Morgan Lily', 'Ryan Ketzner', 'Gillian Pfaff', 'Michael Boza', 'Beau Lerner', 'Jacquelyn Evola', 'Taylor Groothuis', 'Elly Bryant', 'Ashley Taylor', 'Israel Broussard', 'Cody Horn', 'Frankie Potochick', 'Quintin Hicks', 'Wallace Bridges', 'Inga R. Wilson', 'Jake Reiner', 'Michael Bolten', 'Shane Harper', 'Linda Auwers', 'Ruth Crawford', 'Stefanie Scott', 'Joseph Varsanik', 'Tyler Martin Moylan', 'Tristan DeRoches', 'Patricia Lentz', 'Spencer Rohatynski', 'Chase Gall', 'Matthew Gold', 'Alora Catherine Smith', 'Kelley Donnelly', 'Sophina Saggau', 'Michele Messmer', 'Max Bassett', 'Aaron Bledsoe', 'Hahn Cho', 'Scott Joel Gizicki', 'Julia Hershey', 'Sydney Lumbert', 'Quinn Moran', 'Rod Myers', 'Sierra Nathanson', 'Kara Pacitto', 'Katelyn Pacitto', 'Clarinda Ross']","['Comedy', 'Drama', 'Romance']",['us'],['en'],PG,14000000.0,"$224,233, 08 Aug 2010",,7.7,76512.0,10 Sep 2010 (USA),Flipped,Rob Reiner,Rob Reiner,Andrew Scheinman,Frank Capra III,Liz Glotzer,Castle Rock Entertainment,,Marc Shaiman,Robert Leighton,Thomas Del Ruth,Danielle Berman,Frank Capra III,Jeremy Burns
2010,Death at a Funeral,0795368,90,"['Matthew Macfadyen', 'Keeley Hawes', 'Andy Nyman', 'Ewen Bremner', 'Daisy Donovan', 'Alan Tudyk', 'Jane Asher', 'Kris Marshall', 'Rupert Graves', 'Peter Vaughan', 'Thomas Wheatley', 'Peter Egan', 'Peter Dinklage', ""Brendan O'Hea"", 'Jeremy Booth', 'Angela Curran', 'Gareth Milne', 'Paul Buchanan', 'Kelly Eastwood']",['Comedy'],"['us', 'de', 'gb', 'nl']",['en'],R::(certificate # 43149),9000000.0,"$1,282,973, 19 Aug 2007",,7.4,104141.0,11 Jul 2007 (Belgium),Death at a Funeral,Frank Oz,Dean Craig,,Philip Elway,Andreas Grosch,Sidney Kimmel Entertainment,Parabolic Pictures Inc.,Murray Gold,Beverley Mills,Oliver Curtis,Judy Farr,Joey Coughlin,Louie Alexander
2010,Killers,1103153,100,"['Ashton Kutcher', 'Katherine Heigl', 'Tom Selleck', ""Catherine O'Hara"", 'Katheryn Winnick', 'Kevin Sussman', 'Lisa Ann Walter', 'Casey Wilson', 'Rob Riggle', 'Martin Mull', 'Alex Borstein', 'Usher Raymond', 'LeToya Luckett-Walker', 'Michael Daniel Cassady', 'Larry Joe Campbell', 'Mary Birdsong', 'Ric Reitz', 'John Atwood', 'Bruce Taylor', 'Sharan C. Mansfield', 'Anna Colwell', 'Adeline Gorgos', 'Ariel Winter', 'Jean-Charles Fonti', 'Nazareth Agopian', 'Christophe Carotenuto', 'Blandine Bury', 'Ghislain Carosio', 'Michel Bellier', 'David Marchal', ""Pascal T'Hooft"", 'David Mitnik', 'Winston Story', 'Lauren Glazier', 'George Duskin', 'Cesar Aguirre', 'James Belyeu', 'Hélène Cardona', 'Mariann Gavelo', 'Ashley Harvin', 'Keith Allen Hayes', 'Rob Healy', 'John Ierardi', 'Amir Kovacs', 'Casey Larios', 'Thomas Lemoine', 'Manny', 'Lynn McArthur', 'Matt Murphy', 'Cody Rowlett', 'Little Sebastien', 'Amanda Talamantez', 'Jawad Talpur', 'Tatiana Vici', 'Ralf Wancha', 'Rupert Wynne-James', 'Matt Zemlin']","['Action', 'Comedy', 'Romance', 'Thriller']",['us'],['en'],PG-13,75000000.0,"$15,837,266, 06 Jun 2010",98159963.0,5.4,83572.0,02 Jun 2010 (Egypt),Killers,Robert Luketic,Bob DeRosa,Ted Griffin,Scott Aversano,William S. Beasley,Lionsgate,Aversano Films,Rolfe Kent,Richard Francis-Bruce,Russell Carpenter,Michel Rollant,Mallorie Ballestra-Duquesnoy,Graeme Baitz
2010,Valentine's Day,0817230,125,"['Jessica Alba', 'Kathy Bates', 'Jessica Biel', 'Bradley Cooper', 'Eric Dane', 'Patrick Dempsey', 'Hector Elizondo', 'Jamie Foxx', 'Jennifer Garner', 'Topher Grace', 'Anne Hathaway', 'Carter Jenkins', 'Ashton Kutcher', 'Queen Latifah', 'Taylor Lautner', 'George Lopez', 'Shirley MacLaine', 'Emma Roberts', 'Julia Roberts', 'Bryce Robinson', 'Taylor Swift', 'Matthew Walker', 'Larry Miller', 'Beth Kennedy', 'Katherine LaNasa', 'Kristen Schaal', 'Erin Matthews', 'Christine Lakin', 'Lauren Reeder', 'Joey Sorge', 'Julia Springer', 'Alec Nemser', 'Kathleen Marshall', 'Rick Batalla', 'Anna Kulinova', 'Cassie Rowell', 'Faline England', 'James F. McCann', 'Shea Curry', 'Alexis Kendra', 'Wedil David', 'Natalie Machado', 'Jennifer Leigh Warren', 'Scott Crumly', 'Jonathan Morgan Heit', 'Megan Suri', 'Brooklynn Proulx', 'Karolinah Villarreal', 'Angelo Salvatore Restaino', 'Scott Marshall', 'Kelly Flynn', 'Sam Marshall', 'Mandy Medlin', 'Larrs Jackson', 'Cleo King', 'Corena Chase', 'Justin Michael Duval', 'Heidi Brucker', 'Lily Marshall-Fricker', 'Kamilla Bjorlin', 'Anna A. White', 'Stefanie Sherk', 'Marty Nadler', 'Scott Sener', 'Colin Owens', 'Calvin Jung', 'Serena Poon', 'Kazumi Nakamura', 'Gwenda Perez', 'Kiko Kiko', 'Joseph Leo Bwarie', 'Robert Belushi', 'Jaclyn Miller', 'Joe Smith', 'Katie Joy Horwitch', 'Lisa Roberts Gillan', 'Barbara Marshall', 'Stephanie Fabian', 'Sandra Taylor', 'Sarah Lilly', 'Tony Scruggs', 'Roberta Valderrama', 'Cyrus Alexander', 'Peter Allen Vogt', 'Paul Vogt', 'Bonnie Aarons', 'Adreana Gonzalez', 'Matt Merchant', 'Lisa Valenzuela', 'Howard Storm', 'Jennifer Amy', 'Rance Howard', 'Travina Springer', 'Tracy Reiner', 'Hannah Storm', 'Mike Greenberg', 'Mike Golic', 'Paul Williams', 'Susie Abraham', 'Nicole Abramson', 'Guilford Adams', 'Emily Arlook', 'David Arnold', 'Kimberly Arnold', 'Ken Bahn', 'Lauren C. Brooks', 'Bubba Da Skitso', 'Jennifer De Minco', 'Rick L. Dean', 'Norman Deesing', 'Vivi Devereaux', 'Josh Driver', 'Barbra Dunn', 'Jerald Garner', 'Roger Groh', 'Aimee Adams Hall', 'Melinda Haugh', 'Cary Huff', 'Jennifer Lynne Johnson', 'Rowan Joseph', 'Eva Kapusi', 'Christopher John Karr', 'Gladys Khan', 'Mobin Khan', 'Aramis Knight', 'Kathryn Le', 'Rachael Lee', 'Lynne MacAllen', 'Joe Mantegna', 'Hans Marrero', 'Garry Marshall', 'Taylor McCluskey', 'Ash McNair', 'Kristin Mellian', 'David Andrew Monahan', 'Bethanie Morrissey', 'Cortney Osborn', 'Angie Patterson', 'Aaron Pushkar', 'Ivonne Quinteros', 'Gishel Rafael', 'Heather Rose', 'Gabriel Rydel-Jurgens', 'Johnny Sale', 'Amanda Smith', 'Michael A. Templeton', 'Derek Theler', 'Carl Turner', 'Ty', 'Ash M. Warren', 'Emily Moss Wilson', 'Greg Wilson', 'Agnes-Nicole Winter', 'Katie Witkowski', 'Joel Zaldivar']","['Comedy', 'Romance']",['us'],"['en', 'es', 'ru', 'it']",PG-13,52000000.0,"$63,135,312, 12 Feb 2010",216485654.0,5.7,108572.0,05 Feb 2010 (Uruguay),Valentine's Day,Garry Marshall,Katherine Fugate,,Samuel J. Brown,Michael Disco,New Line Cinema,Rice Films,John Debney,Bruce Green,Charles Minsky,K.C. Fox,Bac DeLorme,Annalyn Betinol
2010,Dear John,0989757,108,"['Channing Tatum', 'Amanda Seyfried', 'Richard Jenkins', 'Henry Thomas', 'D.J. Cotrona', 'Cullen Moss', 'Gavin McCulley', 'Jose Lucena Jr.', 'Keith Robinson', 'Scott Porter', 'Leslea Fisher', 'William Howard', 'David Andrews', 'Mary Rachel Quinn', 'Bryce Hayes', 'R. Braeden Reed', 'Luke Benward', 'Tom Stearns', 'Michael Harding', 'Brett Rice', 'David Dwyer', 'Anthony Osment', 'Jim Wenthe', 'Matt Blue', 'Lauree Bradway', 'Glenn M. Tatum', 'Martin Coleman Bowen', 'Maxx Hennard', 'Jay Phillips', ""Steven Patrick O'Connor"", 'Jessica Lucas', 'Teresa Smith', 'Bryce Hogarth', 'Amanda Garsys', 'Shelley Reid', 'Cenk Otay', 'Russell A. Turner', 'Lisa Burrascano', 'Mary Fischer', 'Matthew M. Anderson', 'Sasha Azevedo', 'Mellie Boozer', 'Brett Lee Clark', 'Cricket Ellis', 'Nick Errato', 'Moses D. Gardner III', 'Anthony Garner', 'Blake Garris', 'J.J. Gentry', 'Kharolina Gold', 'Pam Hays', 'Malia Herrick', 'Paul D. Hunt', 'Jim Keisler', 'Lawrence Laravela', 'Victor A. Lawrence', 'June Letourneau', 'Lane Lovegrove', 'Gabriella Mullis', 'Sammy Nagi Njuguna', 'Selena V. Raffaele', 'Ernest Rogers Sr.', 'Marlo Scheitler', 'Tommy Scott']","['Drama', 'Romance', 'War']",['us'],['en'],PG-13,25000000.0,"$30,468,614, 07 Feb 2010",,6.3,131316.0,05 Feb 2010 (Canada),Dear John,Lasse Hallström,Jamie Linden,,Marty Bowen,Michael Disco,Screen Gems,Relativity Media,Deborah Lurie,Kristina Boden,Terry Stacey,Summer Eubanks,Randall Balsmeyer,Chris Gelles
2010,Saw 3D,1477076,90,"['Tobin Bell', 'Costas Mandylor', 'Betsy Russell', 'Cary Elwes', 'Sean Patrick Flanery', 'Chad Donella', 'Gina Holden', 'Laurence Anthony', 'Dean Armstrong', 'Naomi Snieckus', 'Rebecca Marshall', 'James Van Patten', 'Sebastian Pigott', 'Jon Cor', 'Anne Lee Greene', 'Chester Bennington', 'Dru Viergever', 'Gabby West', 'Benjamin Clost', 'Kevin McGarry', 'Kim Schraner', 'Olunike Adeliyi', 'Ishan Morris', 'Carlos Diaz', 'Elizabeth Rowin', 'Christine Simpson', 'Jacintha Wesselingh', 'Claudia DiFolco', ""Kimberly D'Eon"", 'Rachel Wilson', 'Alli Chung', 'Desmond Campbell', 'Billy Oliver', 'Liise Keeling', 'Tanedra Howard', 'Shauna MacDonald', 'Joanna Douglas', 'Janelle Hutchison', 'Greg Bryk', 'Larissa Gomes', 'Kevin Rushton', 'Jagger Gordon', 'Kyle Cicerella', 'Simone Steene', 'Simon Northwood', 'Regan Moore', 'Danny Lima', 'Bryan Thomas', 'Wayne Downer', 'Patrick Mark', 'Christopher McGuire', 'Don Gough', 'David Gale', 'Shelley Hoffmann', 'Michael A. Miranda', 'Chris Owens', 'Catherine Rix', 'Kent Staines', 'Melyssa Anishnabie', 'Michael Emerson', 'Franky G', 'Derek Herd', 'Erik Knudsen', 'Bahar Soomekh', 'Leigh Whannell']","['Horror', 'Mystery']","['ca', 'us']",['en'],TV-MA,20000000.0,,136150434.0,5.6,85404.0,22 Oct 2010 (Norway),Saw: The Final Chapter,Kevin Greutert,Patrick Melton,Marcus Dunstan,Troy Begnaud,Peter Block,Twisted Pictures,A Bigger Boat,Charlie Clouser,Andrew Coutts,Brian Gedge,Liesl Deslauriers,Sarah Buell,David Alexander
2010,The Kids Are All Right,0842926,106,"['Julianne Moore', 'Annette Bening', 'Mark Ruffalo', 'Mia Wasikowska', 'Josh Hutcherson', 'Yaya DaCosta', 'Kunal Sharma', 'Eddie Hassell', 'Zosia Mamet', 'Joaquín Garrido', 'Rebecca Lawrence Levy', 'Lisa Eisner', 'Eric Eisner', 'Sasha Spielberg', 'James MacDonald', 'Margo Victor', 'Stuart Blumberg', 'Diego Calderón', 'Amy Grabow', 'Nino Nava', 'Noah Segura']","['Comedy', 'Drama', 'Romance']",['us'],['en'],R,3500000.0,"$491,971, 11 Jul 2010",34705850.0,7.0,121805.0,23 Jul 2010 (Iceland),The Kids Are All Right,Lisa Cholodenko,Lisa Cholodenko,Stuart Blumberg,Charles E. Bush Jr.,Gary Gilbert,Focus Features,Gilbert Films,Carter Burwell,Jeffrey M. Werner,Igor Jadue-Lillo,David A Cook,Jasmine Marie Alhambra,Floyd Burks
