year,name,Movie_ID,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
2017,Jumanji: Welcome to the Jungle,2283362,119,"['Dwayne Johnson', 'Kevin Hart', 'Jack Black', 'Karen Gillan', 'Rhys Darby', 'Bobby Cannavale', 'Nick Jonas', 'Alex Wolff', ""Ser'Darius Blain"", 'Madison Iseman', 'Morgan Turner', 'Sean Buxton', 'Mason Guccione', 'Marin Hinkle', 'Tracey Bonner', 'Najah Jackson', 'Natasha Charles Parker', 'Kat Altman', 'Maribeth Monroe', 'Missi Pyle', 'Michael Shacket', 'Jamie Renell', 'Marc Evan Jackson', 'Carlease Burke', 'Jason New', 'William Tokarsky', 'Rohan Chand', 'Tait Fletcher', 'Steve Dunlevy', 'Rob Mars', 'John Jacob Anderson', 'Darian Baker', 'Ryan Baughman', 'Na Bil', 'Jb Blaine', 'Matt Bolick', 'Maiya Boyd', 'Friday Chamberlain', 'Matthew A. Chapman', 'Jeffery Clarke', 'Darion Costley', 'Sarah Fawaz', 'Martin Feigen', 'Gavrielle Anne Fontanilla', 'Juan Gaspard', 'Tahseen Ghauri', 'Colin Hanks', 'David Huegin', 'Sylvia Jefferies', 'Brian Kayode-Patrick Johnson', 'Jemarko Jones', 'Leeza Jones', 'Demetri Landell', 'Westley LeClay', 'John Archer Lundgren', 'Marquis Magwood', 'Anthony Javaid Mallik', 'Tim Matheson', 'Oji Miller-Fernandes', 'Kevin Montgomery', 'Joel Nathaniel', 'Virginia Newcomb', 'Demetrice Nguyen', 'Kelly Nguyen', 'Maddie Nichols', 'Max Ortiz Jr.', 'Ruben Owen', 'Danny Pardo', 'Cory Michael Peeler', 'Ashley Reddy', 'Tad Sallee', 'Daniel Salyers', 'Tyler Stormant', 'Ivory J. Taylor', 'Corey Jason Thomas', 'Crichton Uale', 'William Walker', 'Ted Williams']","['Action', 'Adventure', 'Comedy', 'Fantasy']","['us', 'in', 'ca', 'gb', 'au', 'de']",['en'],PG-13,90000000.0,"$36,169,328, 24 Dec 2017",,6.9,261046.0,20 Dec 2017 (Canada),Jumanji: Welcome to the Jungle,Jake Kasdan,Chris McKenna,Erik Sommers,Ted Field,Dany Garcia,Columbia Pictures,Matt Tolmach Productions,Henry Jackman,Steve Edwards,Gyula Pados,Ronald R. Reiss,Rahul Singh Agnihotri,Resham Aaron
2017,Star Wars: Episode VIII - The Last Jedi,2527336,152,"['Mark Hamill', 'Carrie Fisher', 'Adam Driver', 'Daisy Ridley', 'John Boyega', 'Oscar Isaac', 'Andy Serkis', ""Lupita Nyong'o"", 'Domhnall Gleeson', 'Anthony Daniels', 'Gwendoline Christie', 'Kelly Marie Tran', 'Laura Dern', 'Benicio Del Toro', 'Frank Oz', 'Billie Lourd', 'Joonas Suotamo', 'Amanda Lawrence', 'Jimmy Vee', 'Brian Herring', 'Dave Chapman', 'Justin Theroux', 'Tim Rose', 'Tom Kane', 'Adrian Edmondson', 'Mark Lewis Jones', 'Hermione Corfield', 'Van Veronica Ngo', 'Noah Segan', 'Jamie Christopher', 'Paul Kasey', 'Michaela Coel', 'Jonathan Harden', 'Dan Euston', 'Priyanga Burford', 'Navin Chowdhry', 'Andrew Jack', 'Crystal Clarke', 'Aki Omoshaybi', 'Togo Igawa', 'Hugh Skinner', 'Tim Steed', 'Simon Lowe', 'Joe Van Moyland', 'Shauna Macdonald', 'Darren Morfitt', 'Gerard Monaco', 'Kate Dickie', ""Patrick O'Kane"", 'Paul Bazely', 'Orion Lee', 'Amira Ghazalla', 'Ralph Ineson', 'Akshay Kumar', 'Michael Jibson', 'Luke Neal', 'Andy Nyman', 'Temirlan Blaev', 'Josiah Oniha', 'Sara Heller', 'Matthew Sharp', 'Lily Cole', 'Warwick Davis', 'Joseph Gordon-Levitt', 'Kiran Shah', 'Mike Quinn', 'Gareth Edwards', 'Jack Greenlees', 'Danny Sapani', 'Kevin Layne', 'Ben Morris', 'Andrew Abbott', 'Chris Adams', 'Martin Bratanov', 'Dante Briggins', 'Jair Burgos', 'Glen Carroll', 'Bern Collaço', 'Joe Cornish', 'Cavin Cornwall', 'James Cox', 'Sarah-Jane De Crespigny', 'Quentin Devine', 'Gary the Dog', 'Nick Donald', 'Steve Doyle', 'Josh Dyer', 'Karl Farrer', 'James Filanowski', 'Leigh Goodoff', 'David R. Grant', 'Omar Gudjonsson', 'Chelsea Hamill', 'Griffin Hamill', 'Nathan Hamill', 'Craig Izzard', 'Christopher Jaciow', 'Tobias James-Samuels', 'Lucas Jones', 'Dan Lam', 'Ramesh Lard', 'Mickey Lewis', 'Tyrone Love', 'Antonio Lujak', 'Josh Methven', 'Sandeep Mohan', 'Ross Moneypenny', 'Florian Robin', 'David M. Santana', 'Tanner Scott', 'Stephanie Silva', 'Clem So', 'Leo Thompson', 'Daniela Tlumacova', 'Kerim Topcic', 'George Vere', 'Andy Wareham', 'Dean Weir', 'William Willoughby', 'Latesha Wilson', 'Edgar Wright', 'Oscar Wright', 'Liang Yang', 'Karanja Yorke']","['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",['us'],['en'],PG-13,317000000.0,"$220,009,584, 17 Dec 2017",,7.1,484821.0,13 Dec 2017 (Belgium),Star Wars: Episode VIII - The Last Jedi,Rian Johnson,Rian Johnson,,J.J. Abrams,Pippa Anderson,Walt Disney Pictures,Lucasfilm,John Williams,Bob Ducsay,Steve Yedlin,Richard Roberts,Luksa Benic,Darrell Abney
2017,It,1396484,135,"['Jaeden Martell', 'Jeremy Ray Taylor', 'Sophia Lillis', 'Finn Wolfhard', 'Chosen Jacobs', 'Jack Dylan Grazer', 'Wyatt Oleff', 'Bill Skarsgård', 'Nicholas Hamilton', 'Jake Sim', 'Logan Thompson', 'Owen Teague', 'Jackson Robert Scott', 'Stephen Bogaert', 'Stuart Hughes', 'Geoffrey Pounsett', 'Pip Dwyer', 'Molly Atkinson', 'Steven Williams', 'Elizabeth Saunders', 'Megan Charpentier', 'Joe Bostick', 'Ari Cohen', 'Anthony Ulc', 'Javier Botet', 'Katie Lunman', 'Carter Musselman', 'Tatum Lee', 'Edie Inksetter', 'Martha Gibson', 'Kasie Rayner', 'Isabelle Nélisse', 'Jocelyn Mattka', 'Donald Tripe', 'Liz Gordon', 'Paige Rosamond', 'Neil Crone', 'Sonia Gascón', 'Janet Porter', 'Memo Díaz-Capt', 'Chantal Vachon', 'Roberto Campanella', 'Cyndy Day', 'David Katzenberg', 'Aimee Lenihan', 'Kylie Lenihan', 'Kate Moyer', 'Zac Tiessen', 'Kelly Van der Burg', 'Becky Wolf']",['Horror'],"['us', 'ca']",['en'],R,35000000.0,"$123,403,419, 10 Sep 2017",700381748.0,7.3,410111.0,06 Sep 2017 (Indonesia),It,Andy Muschietti,Chase Palmer,Cary Joji Fukunaga,Richard Brener,Doug Davison,New Line Cinema,RatPac-Dune Entertainment,Benjamin Wallfisch,Jason Ballantine,Chung-hoon Chung,Rosalie Board,Simon Board,Rubén Algarra
2017,Blade Runner 2049,1856101,164,"['Ryan Gosling', 'Dave Bautista', 'Robin Wright', 'Mark Arnold', 'Vilma Szécsi', 'Ana de Armas', 'Wood Harris', 'David Dastmalchian', 'Tómas Lemarquis', 'Sylvia Hoeks', 'Edward James Olmos', 'Jared Leto', 'Sallie Harmsen', 'Hiam Abbass', 'Mackenzie Davis', 'Krista Kosonen', 'Elarica Johnson', 'André Lukács Molnár', 'István Göz', 'Pál Nyári', 'Joshua Tersoo Allagh', 'Zoltán Béres', 'Konstantin Pál', 'Ferenc Györgyi', 'Samuel Brown', 'Lennie James', 'Carla Juri', 'Kincsö Sánta', 'Barkhad Abdi', 'Harrison Ford', 'Ben Thompson', 'Suzie Kennedy', 'David Benson', 'Stephen Triffitt', 'Sean Young', 'Loren Peta', 'Bernie Leinfelder', 'Kingston Taylor', 'István Áldott']","['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']","['us', 'gb', 'hu', 'ca', 'es']","['en', 'fi', 'ja', 'hu', 'ru', 'so', 'es']",R,150000000.0,"$32,753,122, 08 Oct 2017",259344059.0,8.0,401388.0,04 Oct 2017 (Belgium),Blade Runner 2049,Denis Villeneuve,Hampton Fancher,Michael Green,Yale Badik,Dana Belcastro,Alcon Entertainment,Columbia Pictures,Benjamin Wallfisch,Joe Walker,Roger Deakins,Alessandra Querzola,Gergely Apjok,Keith Acheson
2017,Call Me by Your Name,5726616,132,"['Armie Hammer', 'Timothée Chalamet', 'Michael Stuhlbarg', 'Amira Casar', 'Esther Garrel', 'Victoire Du Bois', 'Vanda Capriolo', 'Antonio Rimoldi', 'Elena Bucci', 'Marco Sgrosso', 'André Aciman', 'Peter Spears', 'Maria Caggianelli Villani']","['Drama', 'Romance']","['it', 'fr']","['en', 'it', 'fr', 'de', 'he']",R,,,,7.9,168092.0,27 Oct 2017 (UK),Call Me by Your Name,Luca Guadagnino,James Ivory,,Naima Abed,Margarethe Baillou,Frenesy Film Company,La Cinéfacture,,Walter Fasano,Sayombhu Mukdeeprom,Muriel Chinal,Ferdinando Cito Filomarino,Emanuel Bartolozzi
2017,Baywatch,1469304,116,"['Dwayne Johnson', 'Zac Efron', 'Priyanka Chopra', 'Alexandra Daddario', 'Kelly Rohrbach', 'Ilfenesh Hadera', 'Jon Bass', 'Yahya Abdul-Mateen II', 'Hannibal Buress', 'Rob Huebel', 'Amin Joseph', 'Jack Kesy', 'Oscar Nuñez', 'David Hasselhoff', 'Pamela Anderson', 'Clem Cheung', 'Belinda', 'Charlotte McKinney', 'Izabel Goulart', 'Arian Foster', 'Vernon Davis', 'Eros Exarhou', 'Maxie G. Rosales', 'Karin Silvestri', 'Vincenzo Hinckley', 'Brandon Larracuente', 'Kelvin Witherspoon', 'Welder Santos', 'David Weiss', 'Damien LeRoy', 'Peter Anaya', 'L.J. Ruth', 'Brenda Lowe', 'Jackson Geach', 'Brandon Lee', 'James A. Sutton', 'Juliette Mathis', 'Samantha Harris', 'Seth Gordon', 'Joseph Akharoh Jr.', 'Jeffery Arseneau', 'Hanna Balicki', 'Tamila Bilalova', 'Glenn D. Bridges', 'Deaven Brooks', 'Anthony Bryant', 'Victoria Budkey', 'Eduardo Burgos', 'Alexis Burns', 'Toshi Calderón', 'Marquice Cannady', 'Santos Caraballo', 'Gina Beatriz Castro', 'John Cenatiempo', 'Jamel Chambers', 'Lacey Coan', 'Hunter Cone', 'Clemeen Connolly', 'Marisol Correa', 'Ellen Marguerite Cullivan', 'Jimmie Cummings', 'Shay Davila', 'Bria Davis', 'Christopher De Stefano', 'Arthur Dean', 'Marc Demeter', 'Angela Di Pasquo', 'Rich Lane Disco', 'Anna Elizabeth', 'Cary Epstein', 'Keith Ewell', 'Ely Feldman', 'Jared Fleming', 'Robert J. Fox', 'Victoria Fraunberger', 'Tahseen Ghauri', 'Adam e Ginsberg', 'Sean Gislingham', 'Whitney Goin', 'Austin Jeremiah Griffis', 'Apollo GT', 'Yassie Hawkes', 'MacKenzie Hebbelman', 'Steve Heinz', 'Priscella Henriquez', 'Christopher M. Hill', 'Lee Hodge', 'Leo Hojnowski', 'Matthew Jolly', 'Stephanie Olah Kelly', 'Angelique Kenney', 'Carra Knight', 'Kasity Koehn', 'Matthew Kosto', 'Inder Kumar', 'Dakota James Alden Lane', 'Gage Lawson', 'David W. LeBlanc', 'Latashe Leontis', 'Danny Lima', 'Brooke Lukehart', 'John Archer Lundgren', 'Kera Lynn', 'Charisse Lyon', 'Liam Marcy', 'Logan Masters', 'Eric McCrea', 'Casey McCullum', 'Matthew J Millard', 'Mason Mills', 'Noel Mirabal', 'Nick Morbitt', 'Tyrone Neal', ""Olivia O'Hara"", 'Anthony Vance Pierce', 'Mason Pike', 'Bruce Pobanz', 'Earl Poitier', 'Emily Presnell', 'Damon Preston', 'Jeff Remas', 'Tracy Roese', 'Dara Rose', 'Kelly Róisín', 'Jostein Sagnes', 'Cody Scott', 'Cayman Scrimizzi', 'Leonel Severino', 'Darren Sheehan', 'Mark Smith', 'Dawn Soleri', 'Haviland Stillwell', 'Derek Stokes', 'Jeremy Sykes', 'Ashton Tatum', 'Frank Tedesco', 'Rene Toledo', 'Treviance', 'Zachary Vazquez', 'Barbara Vincent', 'Maegan Vogel', 'Gowon Walker', 'Buddy Watkins', 'Carl Watts', 'Greg Wave', 'Claire Weinstein', ""Acorye' White"", 'Logan Wildey', 'Ezell Willis', 'Rachel Star Withers', 'Bo Yokely']","['Action', 'Comedy', 'Crime']","['gb', 'cn', 'us']","['en', 'es']",R,69000000.0,,177856751.0,5.5,145940.0,12 May 2017 (Romania),Baywatch,Seth Gordon,Michael Berk,Douglas Schwartz,Ali Bell,Michael Berk,Paramount Pictures,Uncharted,Christopher Lennertz,Peter S. Elliot,Eric Steelberg,Jennifer M. Gentile,Jason Blumenfeld,Frank Akrong
2017,Justice League,0974015,120,"['Ben Affleck', 'Henry Cavill', 'Amy Adams', 'Gal Gadot', 'Ezra Miller', 'Jason Momoa', 'Ray Fisher', 'Jeremy Irons', 'Diane Lane', 'Connie Nielsen', 'J.K. Simmons', 'Ciarán Hinds', 'Amber Heard', 'Joe Morton', 'Lisa Loven Kongsli', 'Ingvar Sigurdsson', 'David Thewlis', 'Sergi Constance', 'Julian Lewis Jones', 'Salóme Gunnarsdóttir', 'Ágústa Eva Erlendsdóttir', 'Björt Sigfinnsdóttir', 'Michael McElhatton', 'John Dagleish', 'Chris Courtenay', 'Heather Imbeah', 'Carla Turner', 'Lara Decaro', 'Serene Angus', 'Anna Burgess', 'Mia Burgess', 'Alison Chang', 'Constance Bole', 'Shahla Ayamah', 'Richard Clifford', 'Will Austin', 'Kobna Holdbrook-Smith', 'Rebecca Perfect', 'Francis Magee', 'Védís Vífilsdóttir', 'Snæfríður Rán Aðalsteins', 'Grace Cookey-Gam', 'Matthew Bates', 'Charlotte Comer', 'Doutzen Kroes', 'Brooke Ence', 'Hari James', 'Ann Ogbomo', 'Samantha Win', 'Marc McClure', 'Paul Foulds', 'Anthony Wise', 'Martin Troakes', 'Gianpiero Cognoli', 'Jérôme Pradon', 'Orion Lee', 'Oliver Gatz', 'Rachel Blenkiron', 'Lynne Anne Rodgers', 'Oliver Powell', 'Aurore Lauzeral', 'Frazer Hammill', 'J.K. Glynn', 'Patrick Connolly', 'Ninaz Khodaiji', 'Rosa Escoda', 'Joe Reisig', 'Vaughn Johseph', 'Tara Ward', 'Jack Yang', 'Bruce Lester-Johnson', 'Peter Henderson', 'Yoni Roodner', 'Molly Shenker', 'Tomi May', 'Kasha Bajor', 'Dan Mersh', 'Nathan Wiley', 'Caitlin Burles', 'Melanie Gray', 'Katia Elizarova', 'Gem Refoufi', 'Leila Reid', 'Suan-Li Ong', 'Tina Balthazar', 'Penny Lane', 'Stephanie Haymes-Roven', 'Kelly Burke', 'Keith Simpson', 'Gary A. Hecker', 'Stewart Alexander', 'Deepak Anand', 'Geoff Banks', 'Kimberly Barrios', 'Joanne Batten', 'Toni Beard', 'Marc Benanti', 'Sam Benjamin', 'Jamie Biddulph', 'Erin Eliza Blevins', 'Paulina Boneva', 'Peter Brooke', 'Karen Bryson', 'Ross Carter', 'Renée Castle', 'Al Clark', 'Wil Coban', 'Bern Collaço', 'Chloe Collingwood', 'Adam Collins', 'Billy Crudup', 'Tom Dab', 'Greg Draven', 'Daniel Eghan', 'Jesse Eisenberg', 'Karl Farrer', 'Errol Francis', 'Martavious Gayles', 'Lati Gbaja', 'Dave Goshorn', 'Adrian Grant', 'Roman Green', 'Philip Harvey', 'James Heron', 'Pete Buzzsaw Holland', 'Zak Holland', 'Helena Holmes', 'Ruth Horrocks', 'Danny Jackson', 'Dolly Jagdeo', 'Taylor James', 'Tessa Bonham Jones', 'Jackson Kai', 'Lampros Kalfuntzos', 'Theresa Lamb', 'Craig Thomas Lambert', 'Xenia Leblanc', 'Jolie Lennon', 'Joe Manganiello', 'Kevin Mathurin', 'Eleanor Matsuura', 'Kenny-Lee Mbanefo', 'Holt McCallany', 'Anthony Milton', 'Edward Mitchell', 'Sandeep Mohan', 'Feizal Mowlabocus', 'Paul A Munday', 'Celina Nessa', 'Karl Ng', 'Andrew G. Ogleby', 'Nick Owenford', 'Christopher Painter', 'Shalini Peiris', 'Jazz Peters', 'Jacqueline Ramnarine', 'Gary Reimer', 'Deborah Rock', 'Omri Rose', 'Shahaub Roudbari', 'Mark Ryder', 'Steve Saunders', 'Samantha Schnitzler', 'Tamara Sharpe', 'Paul Slim', 'Amanda Smith', 'Clem So', 'Conny Stadler', 'Daniel Stisen', 'Jim Sturgeon', 'Matt Symonds', 'Anton Thompson', 'Pep Thompson', 'Roy Martin Thorn', 'Michael Thyx', 'Winson Ting', 'Adam Trzcinski', 'Joyce Veheary', 'Rob Vowles', 'Joe Warshaw', 'Arthur Wilde', 'Buppha Witt', 'Charlotte Worwood', 'Robin Wright']","['Action', 'Adventure', 'Fantasy', 'Sci-Fi']","['us', 'ca', 'gb']","['en', 'ga', 'ru', 'is']",PG-13,300000000.0,"$93,842,239, 19 Nov 2017",,6.4,346674.0,15 Nov 2017 (Belgium),Justice League,Zack Snyder,Jerry Siegel,Joe Shuster,Ben Affleck,Madison Ainley,Warner Bros.,RatPac Entertainment,Danny Elfman,David Brenner,Fabian Wagner,Dominic Capon,Phil Booth,Shaun Friedberg 'Pyrokinesis'
2017,Kingsman: The Golden Circle,4649466,141,"['Taron Egerton', 'Edward Holcroft', 'Gordon Alexander', 'Mark Strong', 'Hanna Alström', 'Calvin Demba', 'Thomas Turgoose', 'Tobi Bakare', 'Julianne Moore', 'Keith Allen', 'Tom Benedict Knight', 'Colin Firth', 'Michael Gambon', 'Sophie Cookson', 'Björn Granath', 'Lena Endre', 'Samantha Coughlan', 'Channing Tatum', 'Halle Berry', 'Elton John', 'Jeff Bridges', 'Pedro Pascal', 'Martyn Ford', 'Poppy Delevingne', 'Grant Gillespie', 'Tara Hugo', 'Nicholas Colicos', 'Jordan Mifsud', 'Kaye Brown', 'Paul Giddings', 'Iain McKee', 'Bruce Greenwood', 'Emily Watson', 'Mark Arnold', 'Shannon Bream', 'James Carroll Jordan', 'Bill Hemmer', 'Stacey Swift', 'Alessandro De Marco', 'Antonio Magro', 'Stephen Schreiber', 'Count Prince Miller', 'Jeff Ricketts', 'Joe Gallina', 'Ammara Niwaz', 'Mingus Johnston', 'Samantha Womack', 'James Clayton', 'Bimbo Hart', 'Chester King', 'Alastair Mackintosh', 'Max Macintosh', 'Tom Parker-Bowles', 'Carlos Peres', 'Alexander Ananasso', 'Terence Anderson', 'Raj Awasti', 'Jamie-Lee Beacher', 'Paulina Boneva', 'Annarie Boor', 'Alexander Capon', 'Ross Carter', 'Jonathan Cass', 'Renée Castle', 'Andy Cheung', 'Gianpiero Cognoli', 'Alexandra Raphaela Cohen', 'Crystal Compton', 'Tony Cook', 'Richard Cooper', 'Armin Coralic', 'Rene Costa', 'John Crawshaw', 'Nesba Crenshaw', 'Grant Crookes', 'Nick Davison', 'Leigh Dent', 'Cristina Dohmen', 'Robert Eames', 'Sam Ettleman', 'Gary Fannin', 'Al Fenderico', 'Alexandra Ford', 'Rachel Fowler', 'Lati Gbaja', 'Claire Greasley', 'Shane Griffin', 'Lee Nicholas Harris', 'Marc Hockley', 'Mark Holden', 'Pete Buzzsaw Holland', 'Helena Holmes', 'Honey Holmes', 'Ruth Horrocks', 'Derek Horsham', 'Ty Hurley', 'Petros L. Ioannou', 'Tobias James-Samuels', 'Jackson Kai', 'Attila G. Kerekes', 'Fred King', 'Stefan Kopiecki', 'Alyson Larholm', 'Jorge Leon Martinez', 'Chiara Lucotti', 'Thorston Manderlay', 'Kenny-Lee Mbanefo', 'Anthony Milton', 'Feizal Mowlabocus', 'Paul A Munday', 'Yuriri Naka', 'Rex Osafo-Asare', 'Nick Owenford', 'Christopher Painter', 'Jessica Jill Partridge', 'Yuha Pihanen', 'Laurentiu Possa', 'Justified Prince', 'Ivana Radjenovic', 'Mike Ray', 'Michael Redmond', 'Douglas Robson', 'Deborah Rock', 'Mark Ryder', 'Tamara Sharpe', 'Yaron Shavit', 'Stuart Shepherd-Garner', 'Neil Summerville', 'Sinu Suresh', 'Hannah Templeton-Cox', 'Michael Thyx', 'Stuart Whelan', 'David John William Williams', 'Richard Stephenson Winter']","['Action', 'Adventure', 'Comedy']","['gb', 'us']","['en', 'it', 'sv']",R,104000000.0,,410878571.0,6.8,243564.0,20 Sep 2017 (UK),Kingsman: The Golden Circle,Matthew Vaughn,Jane Goldman,Matthew Vaughn,Adam Bohling,Dave Gibbons,Twentieth Century Fox,Marv Films,Henry Jackman,Eddie Hamilton,George Richmond,Rosemary Brandenburg,Maria Aguilar,Tony Abejuro
2017,The Greatest Showman,1485796,105,"['Hugh Jackman', 'Michelle Williams', 'Zac Efron', 'Zendaya', 'Rebecca Ferguson', 'Austyn Johnson', 'Cameron Seely', 'Keala Settle', 'Sam Humphrey', 'Yahya Abdul-Mateen II', 'Eric Anderson', 'Ellis Rubin', 'Skylar Dunn', 'Daniel Everidge', 'Radu Spinghel', 'Yusaku Komori', 'Danial Son', 'Paul Sparks', 'Will Swenson', 'Linda Marie Larson', 'Byron Jennings', 'Betsy Aidem', 'Damian Young', 'Tina Benko', 'Fredric Lehne', 'Kathryn Meisle', 'Timothy Hughes', 'Gayle Rankin', 'Arnie Burton', 'Carly Adams', 'Sawyer Niehaus', 'Shuler Hensley', 'Will Erat', ""James Andrew O'Connor"", 'Jamie Jackson', 'Morgan Weed', 'Henry Stram', 'Michael Barra', 'Natasha Liu Bordizzo', 'Luciano Acuna Jr.', 'Shannon Freyer', 'Kevin Dwane', 'Sandi DeGeorge', 'Tony Neil Butler', 'Frances Emily Schramm', 'Kenneth Wong Chan', 'Stacey Alyse Cohen', 'Tim Wilson', 'Jonathon Culver', 'Jillian Braithwaite', 'Adam Haas Hunter', 'Bob Rumnock', 'Ben Reed', 'Martha Nichols', 'Jonathan Redavid', 'Shannon Holtzapffel', 'Jeremy Hudson', 'Taylor James', 'Chelsea Caso', 'Caoife Coleman', 'Mishay Petronelli', 'Khasan Brailsford', 'Alex Wong', 'Julius Rubio', 'Vincent-Oliver Noiseux', 'DeAnna Walters', 'Jessica Castro', 'Najla Gilliam', 'Christina Glur', 'Emerson Tate Alexander', 'Victoria Llodra', 'Louise Hindsbo', 'Laci Justice', 'GiaNina Paolantonio', 'Rachel Quiner', 'Madison Smith', 'Brando', ""Daniel 'Cloud' Campos"", 'Rod Roberts', 'James Babson', 'Emma Adrid', 'Loren Allred', 'Michael Angeloe', 'Marshall Axt', 'Nicole C. Barnes', 'Samantha Baugnon', 'Kendall Beaulieu', 'Jeremy Francis Bell', 'Ralph Bracco', 'Kristoffe Brodeur', 'Eleah Burman', 'Jack Buxton', 'Marko Caka', 'Emilie Cantante', 'Dean Ciallella', 'Shelby L. Collette', 'Shawn Contois', 'Ethan Coskay', 'Jim Dadosky', 'James DeFilippi', 'John Druzba', 'Isaac Eshete', 'Everest Kuei Esmilla', 'Jonah Falcon', 'Gianna Ferazi', 'Mark Curtis Ferrando', 'Carolina Gaitan', 'Robert John Gallagher', 'Les Gardonyi', 'Chris Grabher', 'Ashley Griffin', 'Michael Wren Gucciardo', 'Eric Haber', 'Jacqueline Honulik', 'Adrian Kameri', 'Jennifer Keane', 'Conor Ketchum', 'Michael Kollias', 'Dennis Lauricella', 'John Steel MacDonald', 'Richard Maguire', 'Judy Malka', 'Todd Benjamin Marshall', 'Laura Maselli', 'Steve McAuliff', 'Doris McCarthy', 'Patrick McCormick', 'Arlo McGowan', 'Jamie Miles', 'Sheryl Minikes', 'Harvey Morris', 'Michael Nagle', 'Joshua Packard', 'Katrina E. Perkins', 'Leroy Phillips Jr.', 'Bart Philly', 'Jay Poff', 'Noel Ramos', 'Maggie Ronck', 'Matthew Rosvanis', 'Shade Rupe', 'Mike Scerbo', 'Frank Scozzari', 'Chris Silcox', 'Janet Stanwood', 'Jordan Theodore', 'Brayden Titus', 'Randall Trang', 'Jesse VanDerveer', 'Jessica VanOss', 'Minn Vo', 'Sammy Voit', 'Rocco Wu', 'Kathryn Zimmer']","['Biography', 'Drama', 'Musical']",['us'],['en'],PG,84000000.0,"$8,805,843, 24 Dec 2017",434950846.0,7.6,208944.0,20 Dec 2017 (Canada),The Greatest Showman,Michael Gracey,Jenny Bicks,Bill Condon,Peter Chernin,Tonia Davis,Chernin Entertainment,TSG Entertainment,John Debney,Tom Cross,Seamus McGarvey,Debra Schutt,James Andrykowski,Martha Aguilar
