year,name,Movie_ID,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
2015,Star Wars: Episode VII - The Force Awakens,2488496,138,"['Harrison Ford', 'Mark Hamill', 'Carrie Fisher', 'Adam Driver', 'Daisy Ridley', 'John Boyega', 'Oscar Isaac', ""Lupita Nyong'o"", 'Andy Serkis', 'Domhnall Gleeson', 'Anthony Daniels', 'Max von Sydow', 'Peter Mayhew', 'Gwendoline Christie', 'Joonas Suotamo', 'Pip Andersen', 'Simon Pegg', 'Kiran Shah', 'Sasha Frost', 'Pip Torrens', 'Andrew Jack', 'Rocky Marshall', 'Greg Grunberg', 'Emun Elliott', 'Brian Vernel', 'Yayan Ruhian', 'Sebastian Armesto', 'Maisie Richardson-Sellers', 'Warwick Davis', 'Cailey Fleming', 'Mark Stanley', 'Ken Leung', 'Iko Uwais', 'Anna Brewster', 'Harriet Walter', 'Tim Rose', 'Erik Bauersfeld', 'Mike Quinn', 'Kipsang Rotich', 'Michael Giacchino', 'Nigel Godrich', 'Judah Friedlander', 'Victor McGuire', 'Miltos Yerolemou', 'Francesca Longrigg', 'D.C. Barns', 'Matt Johnson', 'Billie Lourd', 'Leanne Best', 'Crystal Clarke', 'Jeffery Kissoon', 'Claudia Sermbezis', 'Gerald W. Abrams', 'James McGrath', 'Philicia Saunders', 'Morgan Dameron', 'Jessica Henwick', 'Tosin Cole', 'James McArdle', 'Stefan Grube', 'Dixie Arnold', 'Hannah John-Kamen', 'Tom Edden', 'Kate Fleetwood', 'Richard Riddell', 'Jefferson Hall', 'Thomas Brodie-Sangster', 'Jack Laskey', 'Brian Herring', 'Dave Chapman', 'Christina Chong', 'David Acord', 'Daniel Adjei', 'Charlie Akin', 'Adrian Allan', 'Samantha Alleyne', 'Paul Biddiss', 'Hannah Blamires', 'Verona Blue', 'Rony Bridges', 'Dante Briggins', 'Stuart Budd', 'Jamie B. Chambers', 'Calvin Chen', 'Alan Chimes', 'Jamie Clay', 'Bern Collaço', 'David W. Collins', 'Cavin Cornwall', 'Patrick Correll', 'Rowan Cox', 'Daniel Craig', 'Nathalie Cuzner', 'Rimmel Daniel', ""Keith De'Winter"", 'Adrian Derrick-Palmer', 'Michael Dickins', 'Mark Dodson', 'Nick Donald', 'Michael Donovan', 'Cameron Edwards', 'Mick Fryer-Kelsey', 'Jesse Michael Fullington', 'Salo Gardner', 'Caroline Garnell', 'Chris Geden', 'Clare Glass', 'Versha Grant', 'Steven Griffiths', 'Alec Guinness', 'Gary Hailes', 'Tim Hammersley', 'Chris Hastings', 'Marina Hayter', 'Matthew Hobbs', 'Phil Hodges', 'Leigh Holland', 'Kevin Hudson', 'Karen Huie', 'Phoenix James', 'Zander James', 'Tobias James-Samuels', 'Tom Kane', 'Paul Kasey', 'Aaron Kennedy', 'Aidan Knight', 'Sanj Krishnan', 'Lukas Landau', 'Andrei Lenart', 'Jorge Leon Martinez', 'Mickey Lewis', 'Julia Leyland', 'Devon Libran', 'Billy James Machin', 'Hamza Malik', 'Raymond Mamrak', 'Kelsey Marie', 'Kenny-Lee Mbanefo', 'David McCarrison', 'Ewan McGregor', 'Sandeep Mohan', 'Arnold Montey', 'Benjayx Murphy', 'Robert Nairne', 'Charlie Nevett', 'Jason Nicholls', 'Terry Noble', 'David Norfolk', 'Frank Oz', 'Gillian Pittaway', 'Nathan Plant', 'Elroy Powell', 'Cecep Arif Rahman', 'Jay Rincon', 'Marc Rolfe', 'Julio Romeo', 'Mark Flynn Rutter', 'Meredith Salenger', 'David M. Santana', 'Gloria Santillana', 'Orly Schuchmacher', 'Ben Schwartz', 'Arti Shah', 'Kat Sheridan', 'Stephanie Silva', 'Jasper Skinner', 'Sandy Kate Slade', 'Clem So', 'Benito Sovrano', 'Robert Stambler', 'Karol Steele', 'François Sternkiker', 'Frank Stone', 'Andy Sweet', 'Catherine Taber', 'Fred Tatasciore', 'James Arnold Taylor', 'Peter Theobalds', 'Pablo Verdejo', 'Ashley Ward', 'Paul Warren', 'Ian Whyte', 'Matthew Wood', 'Topo Wresniwiro', 'Liang Yang', 'Joshua Ásberg']","['Action', 'Adventure', 'Sci-Fi']",['us'],['en'],PG-13,245000000.0,"$247,966,675, 20 Dec 2015",,7.9,801300.0,16 Dec 2015 (Belgium),Star Wars: Episode VII - The Force Awakens,J.J. Abrams,Lawrence Kasdan,J.J. Abrams,J.J. Abrams,Pippa Anderson,Lucasfilm,Bad Robot,John Williams,Maryann Brandon,Dan Mindel,Lee Sandales,Tarik Afifi,Nada Abdou
2015,Mad Max: Fury Road,1392190,120,"['Tom Hardy', 'Charlize Theron', 'Nicholas Hoult', 'Hugh Keays-Byrne', 'Josh Helman', 'Nathan Jones', 'Zoë Kravitz', 'Rosie Huntington-Whiteley', 'Riley Keough', 'Abbey Lee', 'Courtney Eaton', 'John Howard', 'Richard Carter', 'Iota', 'Angus Sampson', 'Jennifer Hagan', 'Megan Gale', 'Melissa Jaffer', 'Melita Jurisic', 'Gillian Jones', 'Joy Smithers', 'Antoinette Kellermann', 'Christina Koch', 'Jon Iles', 'Quentin Kenihan', 'Coco Jack Gillies', 'Chris Patton', 'Stephen Dunlevy', 'Richard Norton', 'Vincent Roxburgh', 'John Walton', 'Ben Smith-Petersen', 'Russ McCarroll', 'Judd Wild', 'Elizabeth Cunico', 'Greg van Borssum', 'Robert Jones', 'Sebastian Dickins', 'Darren Andrew Mitchell', 'Crusoe Kurddal', 'Shyan Tonga', 'Cass Cumerford', 'Albert Lee', 'Riley Paton', 'Ripley Voeten', 'Macyn Van Borssum', 'Hunter Stratton Boland', 'Nathan Jenkins', 'Fletcher Gill', 'Whiley Toll', 'Ferdinand Hengombe', 'Gadaffi Davsab', 'Noddy Alfred', 'Jackson Hengombe', 'Christian Fane', 'Callum Gallagher', 'Abel Hofflin', 'Lee Perry', 'Debra Ades', 'Toby Ayers', 'Rhavin Banda', 'Karl Heinz Barr', 'Alison Benstead', 'Craig Bourke', 'Nerida Bronwen', 'Will C.', 'Hélène Cardona', 'Jeremy Costello', 'Sandi Finlay', 'Gareth Hamilton-Foster', 'Dawn Hogan', 'Georgia Jarrett', 'Hiroshi Kasuga', 'Jack Kelly', 'Ryan Madden', 'Shuhei Ogawa', 'Benjamin W Sullivan', 'Vanessa Summerfield', 'Yassica Switakowski', 'Leanne Michelle Watson']","['Action', 'Adventure', 'Sci-Fi', 'Thriller']","['au', 'us', 'za']","['en', 'ru']","TV-14::(DLV, TV Rating.)",150000000.0,,378436354.0,8.1,806757.0,13 May 2015 (Belgium),Mad Max: Fury Road,George Miller,George Miller,Brendan McCarthy,Bruce Berman,Graham Burke,Warner Bros. Pictures,Village Roadshow Pictures,Junkie XL,Margaret Sixel,John Seale,Nicki Gardiner,Andrew Burfield,Nada Abdou
2015,Terminator Genisys,1340138,126,"['Arnold Schwarzenegger', 'Jason Clarke', 'Emilia Clarke', 'Jai Courtney', 'J.K. Simmons', 'Dayo Okeniyi', 'Matt Smith', 'Courtney B. Vance', 'Byung-Hun Lee', 'Michael Gladis', 'Sandrine Holt', 'Wayne Bastrup', 'Gregory Alan Williams', 'Otto Sanchez', 'Matty Ferraro', 'Griff Furst', 'Ian Etheridge', 'Nolan Gross', 'Seth Meriwether', 'Afemo Omilami', 'Teri Wyble', 'Kerry Cahill', 'Mark Adam', ""Kerry O'Malley"", 'Willa Taylor', 'James Moses Black', 'Terry Dale Parks', 'Douglas Smith', 'Anthony Michael Frederick', 'Brandon Stacy', 'Brett Azar', 'Douglas M. Griffin', 'Thomas Francis Murphy', 'Joshua Mikel', 'John Edward Lee', 'Christion Troxell', 'Luke Sexton', 'Aaron V. Williamson', 'Tony Donno', 'Ernest Wells', 'Larry E. Lundy Jr.', 'Ross P. Cook', 'Christopher Heskey', 'Moses Munoz', 'Lisa McRee', 'Seth Carr', 'Bryant Prince', 'Natalie Stephany Aguilar', 'Andre Allemand', 'Jerome Andries', 'Michael D. Anglin', 'John L. Armijo', 'Ari Atken', 'Mikiah Aubert', 'Charles Barber', 'Terri Battee', 'Sean Beck', 'Gregory Scott Bedford', 'Jennifer Bender', 'Eric Berris', 'Patrick Constantine Bertagnolli Jr.', 'David Cleveland Brown', 'Tom Bui', 'Carter Burch', 'Lori Campbell', 'John Ceallach', 'David Michael Cefalu', 'Cabran E. Chamberlain', 'Kyle Clements', 'Kyle Crosby', 'Christopher De Stefano', 'Robert Deon', 'Neil Durr', 'Alexander Eldimiati', 'Gillian Alaire Espina', 'Matthew Gallagher', 'Justin Goldsmith', 'Victoria Greene', 'Kage Havok', 'Bill Heintz', 'Shawntae Hughes', 'Lizeth Hutchings', 'Jeffrey Johnson', 'Sergio Kato', 'Steve Kish', 'Douglas Lacey', 'Kevin Lapham', 'Mark Lavell', 'Cynthia LeBlanc', 'Elton LeBlanc', 'Justin Lebrun', 'Edgar Leza', 'Taylor Lissarrague', 'John Lobato', 'Mary Lu Marr', 'Starlette Miariaunii', 'Shamar Milton', 'Mahal Montoya', 'Grinnell Morris', 'Duane Moseley', 'Ethan Myles', 'Gustavo I. Ortiz', 'Bill Rainey', 'Diezel Ramos', 'Gus Rhodes', 'Samantha Sadoff', 'William Schaff', 'David Shiflett', 'Giovanni Silva', 'Veronica Viruet Simpson', 'Kerry Sims', ""Nathan O'Neil Smith"", 'Hannah Spiros', 'Todd T Taylor', 'John Teal Jr.', 'Erica Teeple', 'Dennis Thomas IV', 'Joshua Tran', 'Nathan Tremaine', 'Joseph Velez', 'Samantha Warren', 'Brian Les Weinberger', 'Douglas Wilcox II', 'Jesse Yarborough', 'Mitchell Yee']","['Action', 'Adventure', 'Sci-Fi']",['us'],['en'],TV-14,155000000.0,"$27,018,486, 01 Jul 2015",440603537.0,6.4,244186.0,24 Jun 2015 (Indonesia),Terminator Genisys,Alan Taylor,Laeta Kalogridis,Patrick Lussier,Bill Carraro,Robert W. Cort,Paramount Pictures,Skydance Media,Lorne Balfe,Roger Barton,Kramer Morgenthau,Jay Hart,Susan M. Elmore,Ian Abbott
2015,Inside Out,2096673,95,"['Amy Poehler', 'Phyllis Smith', 'Richard Kind', 'Bill Hader', 'Lewis Black', 'Mindy Kaling', 'Kaitlyn Dias', 'Diane Lane', 'Kyle MacLachlan', 'Paula Poundstone', 'Bobby Moynihan', 'Paula Pell', 'Dave Goelz', 'Frank Oz', 'Josh Cooley', 'Flea', 'John Ratzenberger', 'Carlos Alazraqui', 'Peter Sagal', 'Rashida Jones', 'Lori Alan', 'Gregg Berger', 'Aurora Blue', 'Veronika Bonell', 'Lola Cooley', 'John Cygan', 'Dani Dare', 'Andrea Datzman', 'Ronnie Del Carmen', 'Pete Docter', 'Keith Ferguson', 'Tony Fucile', 'Mary Gibbs', 'Randy Hahn', 'Carter Hastings', 'Jacob Hopkins', 'Emma Hudak', 'Evan Hudak', 'Dara Iruka', 'Molly Jackson', 'Daniella Jones', 'Sophia Lee Karadi', 'Elissa Knight', 'Erik Langley', 'Dawnn Lewis', 'Sherry Lynn', 'Tony Maki', 'Mona Marshall', 'Laraine Newman', ""Bret 'Brook' Parker"", 'Nick Pitera', 'Phil Proctor', 'Murray Pearl Schaeffer', 'Patrick Seitz', 'Paris Van Dyke', 'Jim Ward', 'Lennon Wynn', 'Dashell Zamm', 'Bob Bergen', 'Ben Cox', 'Teresa Ganzel', 'Jess Harnell', 'Danny Mann', 'Mickie McGowan', 'Jan Rabson', 'Christopher Ragland', 'Jacob Vangchhia']","['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']",['us'],['en'],TV-G,175000000.0,"$90,440,272, 21 Jun 2015",857611174.0,8.2,557387.0,17 Jun 2015 (Egypt),Inside Out,Pete Docter,Pete Docter,Ronnie Del Carmen,John Lasseter,Mark Nielsen,Pixar Animation Studios,Walt Disney Pictures,Michael Giacchino,Kevin Nolting,,,,Frank Aalbers
2015,Avengers: Age of Ultron,2395427,141,"['Robert Downey Jr.', 'Chris Hemsworth', 'Mark Ruffalo', 'Chris Evans', 'Scarlett Johansson', 'Jeremy Renner', 'James Spader', 'Samuel L. Jackson', 'Don Cheadle', 'Aaron Taylor-Johnson', 'Elizabeth Olsen', 'Paul Bettany', 'Cobie Smulders', 'Anthony Mackie', 'Hayley Atwell', 'Idris Elba', 'Linda Cardellini', 'Stellan Skarsgård', 'Claudia Kim', 'Thomas Kretschmann', 'Andy Serkis', 'Julie Delpy', 'Stan Lee', 'Henry Goodman', 'Chris Luca', 'Brian Schaeffer', 'Dominique Provost-Chalkley', 'Isaac Andrews', 'Gareth Kieran Jones', 'Chan Woo Lim', 'Minhee Yeo', 'Bentley Kalu', 'Julian Bleach', 'Christopher Beasley', 'Vuyo Dabula', 'Nondumiso Tembe', 'Kabelo Thai', 'Lele Ledwaba', 'Mandla Gaduka', 'Harriet Manamela', 'Beulah Hashe', 'Musca Kumalo', 'Mathapelo September', 'Antony Acheampong', 'Chioma Anyanwu', 'Ben Sakamoto', 'Imogen Poynton', 'Isabella Poynton', 'Ingvild Deila', 'Sunny Yeo', 'Namju Go', 'Mina Kweon', 'Earl T. Kim', 'Arthur Lee', 'Verity Hewlitt', 'Michael Matovski', 'Alma Noce', 'Riccardo Richetta', 'Constanza Ruff', 'Monty Mclaren-Clark', 'Julia Krynke', 'Tony Christian', 'Ian Kay', 'Barry Aird', 'Aaron Himelstein', 'Kerry Condon', 'Jaiden Stafford', 'Joseph M. Abbott', 'Mohammed Ali', 'Freddie Andrews', 'David Olawale Ayinde', 'Nikita Baron', 'Gintare Beinoraviciute', 'Francesca Bennett', 'Laura Bernardeschi', 'Dilyana Bouklieva', 'Dante Briggins', 'Josh Brolin', 'Rowdy Brown', 'Billy Burke', 'Cheryl Burniston', 'Abbey Butler', 'Michael Chapman', 'Leigh Daniels', 'Marianna Dean', 'Lukas DiSparrow', 'Thom Dobbin', 'Alexandra Doyle', 'Keith Fausnaught', 'Aurora Fearnley', 'Lou Ferrigno', 'Hannah Flynn', 'Robert J. Fraser', 'Adam Gary', 'Alex Gillison', 'Sophie Gooding', 'Guna Gultniece', 'Mark Haldor', 'Beshoy Hanna', 'Salem Hanna', 'Sam Hanover', 'Robin Harvey', 'Jason Her', 'Leigh Holland', 'Kornelia Horvath', 'Bron James', 'Mariola Jaworska', 'Marcus G. Johnson', 'Attila G. Kerekes', 'Denis Khoroshko', 'Danielle Kingston', 'Hrvoje Klecz', 'Irina Klimovich', 'Devin Koehler', 'Lex Lang', 'Jamie Lengyel', 'Jorge Leon Martinez', 'Benjamin Lim', 'Marian Lorencik', 'Edina Loskay', 'Bartosz Malarski', 'Lena Milan', 'Eric Morcos', 'Joti Nagra', 'Nick W. Nicholson', 'Judit Novotnik', 'Emeson Nwolie', 'Sigmund Oakeshott', 'Andrea-Nichole Olivas', 'Zakk Pierce', 'Andrew James Porter', 'Guy Potter', 'Tim Powell', 'Diezel Ramos', 'Dagny Rollins', 'Anthony J Sacco', 'Faye Sewell', 'Megyn Shott', 'Bari Suzuki', 'Georgie-May Tearle', 'Chris Townsend', 'Daniel Westwood', 'Tatiana Zarubova']","['Action', 'Adventure', 'Sci-Fi']",['us'],"['en', 'ko']",PG-13,250000000.0,"$191,271,109, 01 May 2015",1405413868.0,7.3,690247.0,22 Apr 2015 (Belgium),Avengers: Age of Ultron,Joss Whedon,Joss Whedon,,Victoria Alonso,Mitchell Bell,Marvel Studios,Walt Disney Pictures,Danny Elfman,Jeffrey Ford,Ben Davis,Sheona Mitchley,Rory Broadfoot,Nada Abdou
2015,The VVitch: A New-England Folktale,4263482,92,"['Anya Taylor-Joy', 'Ralph Ineson', 'Kate Dickie', 'Harvey Scrimshaw', 'Ellie Grainger', 'Lucas Dawson', 'Julian Richings', 'Bathsheba Garnett', 'Sarah Stephens', 'Daniel Malik', 'Axtun Henry Dube', 'Athan Conrad Dube', 'Viv Moore', 'Karen Kaeja', 'Brandy Leary', 'R. Hope Terry', 'Carrie Eklund', 'Madlen Sopadzhiyan', 'Paul Kenworthy', 'Mark Millman', 'Andy Volpe', 'Phillip Wynne', 'Annawon Weeden', ""Michael O'Hare"", 'Chris Messier', 'Ron G. Young', 'Norah Messier', 'Bill Rudder', 'Grace Duffy', 'Sophie Bermudez', 'Corrine Manning', 'Heather Huntington Stewart', 'Brooklyn Herd', 'Derek Herd', 'Jeff Smith']","['Drama', 'Horror', 'Mystery']","['ca', 'us']",['en'],R,3500000.0,,,6.8,167685.0,19 Feb 2016 (Canada),The Witch,Robert Eggers,Robert Eggers,,Daniel Bekerman,Thomas Benski,Parts and Labor,RT Features,Mark Korven,Louise Ford,Jarin Blaschke,Mary Kirkland,Grant Boyle,Andrew Alzner
2015,Love,3774694,135,"['Aomi Muyock', 'Karl Glusman', 'Klara Kristin', 'Ugo Fox', 'Juan Saavedra', 'Gaspar Noé', 'Isabelle Nicou', 'Benoît Debie', 'Vincent Maraval', 'Déborah Révy', 'Xamira Zuloaga', 'Stella Rocha', 'Omaima S.']","['Drama', 'Romance']","['fr', 'be']","['en', 'fr']",Not Rated,3000000.0,,,6.1,39538.0,15 Jul 2015 (France),Love,Gaspar Noé,Gaspar Noé,,Serge Catoire,Brahim Chioua,Les Cinémas de la Zone,RT Features,,Denis Bedlow,Benoît Debie,,Angèle Buffin,Xavier Allard
2015,Fifty Shades of Grey,2322441,125,"['Dakota Johnson', 'Jamie Dornan', 'Jennifer Ehle', 'Eloise Mumford', 'Victor Rasuk', 'Luke Grimes', 'Marcia Gay Harden', 'Rita Ora', 'Max Martini', 'Callum Keith Rennie', 'Andrew Airlie', 'Dylan Neal', 'Elliat Albrecht', 'Rachel Skarsten', 'Emily Fonda', 'Anthony Konechny', 'Bruce Dawson', 'Tom Butler', 'Christine Willes', 'Chris Shields', 'Anna Louise Sargeant', 'Megan Danso', 'Jason Cermak', 'Brent McLaren', 'Steven Cree Molison', 'Elise Gatien', 'Reese Alexander', 'David Orth', 'Julia Dominczak', 'Brandi Alexander', 'Colleen Bradford', 'Anne Marie DeLuise', 'Peter Dwerryhouse', 'Jordan Gardiner', 'Rebecca Georgelin', 'Matthew Hoglie', 'Raj Lal', 'Jasmine Ng', 'Ann Wu-Lai Parry', 'Kirt Purdy', 'John Specogna', 'Jason Verner', 'Jo Wilson']","['Drama', 'Romance', 'Thriller']",['us'],['en'],TV-MA::(S),40000000.0,"$94,395,000, 15 Feb 2015",571006128.0,4.1,284413.0,11 Feb 2015 (Belgium),Fifty Shades Marathon,Sam Taylor-Johnson,Kelly Marcel,,Jeb Brody,Dana Brunetti,Focus Features,Michael De Luca Productions,Danny Elfman,Anne V. Coates,Seamus McGarvey,Travis McLelland,Paula Antil,Kapil Dev Anand
2015,Room,3170832,118,"['Brie Larson', 'Jacob Tremblay', 'Sean Bridgers', 'Wendy Crewson', 'Sandy McMaster', 'Matt Gordon', 'Amanda Brugel', 'Joe Pingue', 'Joan Allen', 'Zarrin Darnell-Martin', 'Cas Anvar', 'William H. Macy', 'Jee-Yun Lee', 'Randal Edwards', 'Justin Mader', 'Ola Sturik', 'Rodrigo Fernandez-Stoll', ""Rory O'Shea"", 'Tom McCamus', 'Kate Drummond', 'Jack Fulton', 'Chantelle Chung', 'Derek Herd', 'Megan Park', 'Graeme Potts', 'Katelyn Wells', 'Brad Wietersen']","['Drama', 'Thriller']","['ie', 'ca', 'gb', 'us']",['en'],R,13000000.0,,36262783.0,8.1,330591.0,10 Dec 2015 (Slovakia),Room,Lenny Abrahamson,Emma Donoghue,,Jeff Arkuss,Emma Donoghue,Element Pictures,Film 4,Stephen Rennicks,Nathan Nugent,Danny Cohen,Mary Kirkland,Patrick Arias,Dave Axford
2015,The Revenant,1663202,156,"['Leonardo DiCaprio', 'Tom Hardy', 'Domhnall Gleeson', 'Will Poulter', 'Forrest Goodluck', 'Paul Anderson', 'Kristoffer Joner', 'Joshua Burge', 'Duane Howard', ""Melaw Nakehk'o"", 'Fabrice Adde', 'Arthur RedCloud', 'Christopher Rosamond', 'Robert Moloney', 'Lukas Haas', 'Brendan Fletcher', 'Tyson Wood', 'McCaleb Burnett', 'Vincent Leclerc', 'Stephane Legault', 'Emmanuel Bilodeau', 'Cole Vandale', 'Tom Guiry', 'Scott Olynek', 'Amelia Crow Show', 'Peter Strand Rumpel', 'Timothy Lyle', 'Kory Grim', 'Anthony Starlight', 'Jamie Medicine Crane', 'Veronica Marlowe', 'Clarence Hoof', 'Dion Little Child', 'Blake Wildcat', 'Paul Young Pine', 'Cody Big Tobacco', 'Dallas Young Pine', 'Chesley Wilson', 'Michael Fraser', 'Scott Duncan', 'Mariah Old Shoes', 'Grace Dove', 'Adrian Glynn McMorran', 'Isaiah Tootoosis', 'Alex Bisping', 'Chris Ippolito', 'Jeffrey Olynek', 'C. Adam Leigh', 'Kevin Corey', 'Daniel Rampanen', 'Javier Botet', 'Haysam Kadri', 'Jordan Crawford', 'David Rampanen', 'Rootie J. Boyd', 'Dave Burchill', 'Carla', 'Brad Carter', 'Ray Chase', 'Robert Glen Decker', 'Glenn Ennis', 'Charles Fathy', 'Troy Fyhn', 'Tighe Gill', 'Mark Krysko', 'Stephen Richard Lofstrom', 'T. Michael Morris', 'Stefan Rasporich', 'Bruno Stephane', 'Jay Tavare', 'AJ Taylor', 'Michael Villar', 'Jay Cardinal Villeneuve', 'Del Zamora', 'Duff Zayonce']","['Action', 'Adventure', 'Biography', 'Drama', 'History', 'Western']","['us', 'hk', 'tw']","['en', 'paw', 'fr']",R,135000000.0,"$38,000,000, 10 Jan 2016",532950503.0,8.0,644592.0,07 Jan 2016 (United Arab Emirates),The Revenant,Alejandro G. Iñárritu,Mark L. Smith,Alejandro G. Iñárritu,Markus Barmettler,Micaela Buye,Regency Enterprises,RatPac Entertainment,Alva Noto,Stephen Mirrione,Emmanuel Lubezki,Beauchamp Fontaine,Jasmine Marie Alhambra,Hayley Adams
