year,name,Movie_ID,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
2014,The Book of Life,2262227,95,"['Diego Luna', 'Zoe Saldana', 'Channing Tatum', 'Ron Perlman', 'Christina Applegate', 'Ice Cube', 'Kate del Castillo', 'Hector Elizondo', 'Danny Trejo', 'Carlos Alazraqui', 'Ana de la Reguera', 'Emil-Bastien Bouffard', 'Elijah Rodriguez', 'Genesis Ochoa', 'Plácido Domingo', 'Jorge R. Gutiérrez', 'Eugenio Derbez', 'Gabriel Iglesias', 'Trey Bumpass', 'Dan Navarro', 'Kennedy Peil', 'Miguel Sandoval', 'Grey Griffin', 'Ben Gleib', 'Ricardo El Mandril Sanchez', 'Cheech Marin', 'Ishan Sharma', 'Anjelah Johnson-Reyes', 'Sandra Equihua', 'Callahan Clark', 'Gunnar Sizemore', 'Angélica María', 'Eric Bauza', 'Aron Warner', 'Sandra Echeverría', 'Tonita Castro', 'Troy Evans', 'Guillermo del Toro', 'Brad Booker', 'Rosemary Alexander', 'Steve Alterman', 'Eva Bella', 'Madison Carlon', 'Vicki Davis', 'Moosie Drier', 'Maximilian Ehrenreich', 'Cullen McCarthy', 'David Michie', 'Michelle Moores', 'Jonathan Nichols', 'Juan Pacheco', 'Al Rodrigo', 'Marcelo Tubert', 'Lynnanne Zager', 'Ruth Zalduondo', 'Jose Alvarez']","['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical', 'Romance']",['us'],"['en', 'es']",PG,50000000.0,"$17,005,218, 17 Oct 2014",99783556.0,7.3,60955.0,03 Oct 2014 (Mozambique),The Book of Life,Jorge R. Gutiérrez,Jorge R. Gutiérrez,Doug Langdale,Aaron Berger,Brad Booker,Reel FX Creative Studios,Twentieth Century Fox,Gustavo Santaolalla,Ahren Shaw,,,,Jake Albers
2014,Pompeii,1921064,105,"['Dylan Schombing', 'Jean-Francois Lachapelle', 'Rebecca Roberts', 'Kiefer Sutherland', 'Sasha Roiz', 'Jean Frenette', 'Joe Pingue', 'Currie Graham', 'Kit Harington', 'Maxime Savaria', 'Ron Kennell', 'Tom Bishop Sr.', 'Emily Browning', 'Jessica Lucas', 'Carrie-Anne Moss', 'Jared Harris', 'Dalmar Abuzeid', 'Emmanuel Kabongo', 'Adewale Akinnuoye-Agbaje', 'Brock Johnson', 'Kristina Nicoll', 'Janine Theriault', 'Mark Whelan', 'Anaïs Frenette', 'Donna Christo', 'Thomas Stumpo', 'Cyrus Aazam', 'Rodney Alexandre', 'Harrison Astroff', 'Jonathan David Bedard', 'Melantha Blackthorne', 'Zachary Burke', 'Milan Carmona', 'Jimmy Chimarios', 'Jay Da Costa', 'Chris Gonsalves', 'Derek Herd', 'Peter Hewitt', 'Shane Clinton Jarvis', 'Patrick Kerton', 'Johnny Larocque', 'Ben Lewis', 'Rick McFadden', 'Constantine Meglis', 'Alain Moussi', 'Jon Rhys', 'Michel Issa Rubio', 'Attila Sebesy', 'Joe Vercillo']","['Action', 'Adventure', 'Drama', 'History', 'Romance']","['ca', 'de', 'us']",['en'],PG-13,80000000.0,,117831631.0,5.5,102176.0,19 Feb 2014 (Belgium),Pompeii,Paul W.S. Anderson,Janet Scott Batchler,Lee Batchler,Paul W.S. Anderson,Jeremy Bolt,TriStar Pictures,FilmDistrict,Clinton Shorter,Michele Conroy,Glen MacPherson,Jeffrey A. Melvin,Jeff Brownell,Keith Acheson
2014,Taken 3,2446042,108,"['Liam Neeson', 'Forest Whitaker', 'Famke Janssen', 'Maggie Grace', 'Dougray Scott', 'Sam Spruell', 'Don Harvey', 'Dylan Bruno', 'Leland Orser', 'David Warshofsky', 'Jon Gries', 'Jonny Weston', 'Andrew Borba', 'Judi Beecher', 'Andrew Howard', 'Cedric Cirotteau', 'Catherine Dyer', 'Jimmy Palumbo', 'Robert Pralgo', 'Tony Williams', 'Al Vicente', 'Alexander Wraith', 'Shelley Calene-Black', 'Adam J. Smith', 'Jimmy Gonzales', 'David Clark', 'Michael Shikany', 'Robert Bryan Davis', 'Nazareth Dairian', 'Tony Demil', 'Stefanie Kleine', 'Johnny Harvill', 'Angie Dillard', 'Wallace Langham', 'Franck Neel', 'Cédric Chevalme', 'Anton Yakovlev', 'Ellen Ho', 'Haley Craft', 'Stephanie Honoré', 'Steve Coulter', 'Mike Davies', 'Jonathan Waite', 'Lauren Sivan', 'Cornelius Peter', 'Kevin Fry', 'Katie Mary Garland', 'Al Sapienza', 'Chad Donella', 'Peter Thias', 'Cedric Camus', 'Karim Ben Haddou', 'Vincent Parisi', 'Scott Thrun', 'Laurent Desponds', 'Amanda Nima', 'Alex Disdier', 'Martin Vaughan Lewis', 'Reuven Avi', 'Preston Baker', 'Mikael Buxton', 'Hannah Clabaugh', 'Charles William Cook', 'Francis Dobrisky', 'Garrett H. Dumas', 'Jason Lee Erickson', 'Gregory Fears', 'Abbey Ferrell', 'Darian Fisher', 'L. Frost', 'Fred Galle', 'Jermaine Salute Green', 'Keith Ham', 'Rory Healy', 'Stephen Janousek', 'Alain Laub', 'Dale Liner', 'Neil Macwan', 'John Manison', 'Johnny Martini', 'Justin Parks', 'Matt Pruett', 'Alan D. Purwin', 'Christabelle Rose', 'Philip J Silvera', 'Taylor Simmons', 'Hayden Smith', 'Zachary Stockdale', 'Ashante P.T. Stokes', 'London Summers', 'Dezirae Teal', 'Angelique Walker', 'Erick Wofford', 'Derrick Worsley']","['Action', 'Thriller']","['fr', 'us', 'es']","['en', 'ru']",PG-13,48000000.0,,,6.0,168909.0,01 Jan 2015 (Hong Kong),Taken 3,Olivier Megaton,Luc Besson,Robert Mark Kamen,Luc Besson,Michael Mandaville,EuropaCorp,M6 Films,Nathaniel Méchaly,Audrey Simonaud,Eric Kress,Linda Spheeris,Ludovic Bernard,Jean-Louis Autret
2014,Horrible Bosses 2,2170439,108,"['Jason Bateman', 'Jason Sudeikis', 'Charlie Day', 'Jennifer Aniston', 'Kevin Spacey', 'Jamie Foxx', 'Chris Pine', 'Christoph Waltz', 'Jonathan Banks', 'Lindsay Sloane', 'Keegan-Michael Key', 'Kelly Stables', 'Jerry Lambert', 'Sam Richardson', 'Brianne Howey', 'Lidia Porto', 'Jaye Razor', 'Lennon Parham', 'Jill Basey', 'Alyssa Preston', 'Jennifer Bock', 'Bruno Amato', 'Suzy Nakamura', 'Michelle Gardner', 'Andy Buckley', 'James M. Connor', 'Rob Huebel', 'Allen Zwolle', 'Charles Iacuzzo', 'Brendan Hunt', 'Rebecca Field', 'Camilla Lim', 'Chase Kim', 'Robert T. Parker', 'Greg Vrotsos', 'Korrina Rico', 'Sabrina Sky', 'Keeley Hazell', 'David Weiss', 'Raymond Ma', 'Ping Wu', 'Romina', 'Leonardo Biasiucci', 'Bill Blair', 'Sasha Casares', 'Jorga Caye', 'Shelby Chesnes', 'Billynaire Cruz', 'Nicole Domecus', 'Jett Dunlap', 'Leslie A. Hughes', 'Baron Jay', 'Chris Kelley', 'Silawn Lewis', 'Christian Ijin Link', 'Tatum Miranda', 'Kellen Moriarty', 'Terry Myers', 'Benjamin Pitz', 'Stephanie Ray', 'Tina Redmond', 'Brandon Richardson', 'Victoria Ryle', 'Andy Skauge', 'Cassandra Starr', 'Scott L. Treger', 'Shaka Walker']","['Comedy', 'Crime']",['us'],['en'],"TV-14::(DLSV, TV Rating.)",42000000.0,"$15,457,418, 28 Nov 2014",107645357.0,6.3,147983.0,26 Nov 2014 (Canada),Horrible Bosses 2,Sean Anders,Sean Anders,John Morris,Chris Bender,Richard Brener,BenderSpink,New Line Cinema,Christopher Lennertz,Eric Kissack,Julio Macat,Jan Pascale,Mark Ballou,Ron Barr
2014,Before We Go,0443465,95,"['Chris Evans', 'Alice Eve', 'Emma Fitzpatrick', 'John Cullum', 'Mark Kassen', 'Elijah Moreland', 'Daniel Spink', 'Grim Reaper Q.', 'Dorothi Fox', 'Allie Woods Jr.', 'Fenton Lawless', 'Troy Caylak', 'Tony White', 'Scott Evans', 'Kevin Carolan', 'Gerald Bunsen', 'Beth Katehis', 'Phil Mallon', 'Paul Monte Jr.', 'Andre Pith', 'Paul Vincent Rapisarda', 'Maria Shamkalian']","['Comedy', 'Drama', 'Romance']",['us'],['en'],PG-13,,"$3,225, 11 Sep 2015",,6.8,47173.0,21 Jul 2015 (USA),Before We Go,Chris Evans,Ronald Bass,Jen Smolka,Howard Baldwin,Karen Elise Baldwin,G4 Productions,Nutmeg Film Productions,Chris Westlake,John Axelrad,John Guleserian,Daniel R. Kersting,Shahrzad Davani,Kristopher Baldwin
2014,Sabotage,1742334,109,"['Arnold Schwarzenegger', 'Sam Worthington', 'Joe Manganiello', 'Josh Holloway', 'Terrence Howard', 'Max Martini', 'Kevin Vance', 'Mark Schlegel', 'Ned Yousef', 'Mireille Enos', 'Maurice Compte', 'Martin Donovan', 'Michael Monks', 'Nick Chacon', 'Tim Ware', 'Gary Grubbs', 'B.J. Winfrey', 'Kendrick Cross', 'Hakim Callender', 'Troy Garity', 'Morgan Alexandria', 'Jermaine Holt', 'Jaime FitzSimons', 'Everton Lawrence', 'Neko Parham', 'Olivia Williams', 'Harold Perrineau', 'DeWayne Calhoun', 'Maia Moss-Fife', 'Parisa Johnston', 'Alan Gilmer', 'Emily B. Torres', 'Catherine Dyer', 'Patrick Johnson', 'Jose Vasquez', 'Eddie J. Fernandez', 'Adrian F. Gonzalez', 'Jared Woods', 'Antony Matos', 'Laurence Chavez', 'Maya Santandrea', 'Travis Lee Young', 'Terry Gragg', 'Paul Anthony Barreras', 'Amy Parrish', 'Elizabeth Davidovich', 'Andrew Comrie-Picard', 'Andrew Fincher', 'Mario Ramirez Reyes', 'Melissa Martinez', 'Michelle Alvarado', 'Jimmy Ortega', 'Sabrina LeBrun', 'Luis Moncada', 'Chris Trouble Delfosse', 'Carlos Ayala', 'Daniel Moncada', 'Haji Abdullah', 'David Alessi', 'Sope Aluko', 'Cassandra Bautista', 'Rus Blackwell', 'Anthony Boco', 'DuRa Brown', 'Harley Castro', 'Mike Davidson', 'Dilsey Davis', 'Justin East', 'Reiko Elio', 'Anthony L. Fernandez', 'Jeff Glover', 'Jonathan Hillery', 'Julie Ivey', 'Angela Kerecz', 'King', 'Drew Lamkins', 'Scott Ledbetter', 'Charles McIntosh', 'Ralf Moeller', 'Ryan Provost', 'Jim Recznik', 'Lorenzo Rodriguez', 'Dave Simmons', 'Michael J. Walker', 'Millie Wannamaker']","['Action', 'Drama', 'Thriller']",['us'],"['en', 'es']",R,35000000.0,"$5,272,444, 30 Mar 2014",,5.7,56523.0,28 Mar 2014 (United Arab Emirates),Sabotage,David Ayer,Skip Woods,David Ayer,David Ayer,Paul Anthony Barreras,Open Road Films (II),QED International,David Sardy,Dody Dorn,Bruce McCleery,Jennifer M. Gentile,Philip Banks,Derek Bird
2014,A Most Violent Year,2937898,125,"['Oscar Isaac', 'Elyes Gabel', 'Jessica Chastain', 'Lorna Pruce', 'Christopher Abbott', 'Matthew Maher', 'Albert Brooks', 'Jerry Adler', 'Quinn Meyers', 'Chester Jones III', 'David Oyelowo', 'Ashley Williams', 'Glenn Fleshler', 'Jimmy Palumbo', 'Daisy Tahan', 'Taylor Richardson', 'Giselle Eisenberg', 'Tanner', 'Phillip Chi', 'Patrick Breen', 'Ben Rosenfield', 'Nick Bailey', 'Jenilyn Rodriguez', 'Linda Marie Larson', 'Peter Gerety', 'Alessandro Nivola', 'John Procaccino', 'Jason Ralph', 'Stephen Reich', 'Myrna Cabello', 'Russell G. Jones', 'Nat DeWolf', 'Elizabeth Marvel', 'Robert Clohessy', 'Catalina Sandino Moreno', 'David Margulies', 'Annie Funke', 'Kathleen Doyle', 'Pico Alexander', 'William Hill', 'Suzanne Cerreta', 'Chris Cardona', 'John Dinello', 'Teddy Coluca', 'Susan Blackwell', 'John Douglas Thompson', 'Teddy Cañez', 'Tommy Florio', 'Giuseppe Ardizzone', 'Marc Alan Austen', 'Frank Bal', 'David Boston', 'Ryan Curtis', 'Dennis Jay Funny', 'Peter Riga', 'Vincent Riviezzo', 'Zariah Singletary', 'Amiya Steed', 'Rick Toscano', 'Bill Walters']","['Action', 'Crime', 'Drama', 'Thriller']","['ae', 'us']","['en', 'es']",R,20000000.0,,,7.0,61745.0,31 Dec 2014 (France),A Most Violent Year,J.C. Chandor,J.C. Chandor,,Glen Basner,Joshua Blum,Before The Door Pictures,Washington Square Films,Alex Ebert,Ron Patane,Bradford Young,Melanie J. Baker,Mirashyam Blakeslee,Pedro Atienzar
2014,If I Stay,1355630,107,"['Chloë Grace Moretz', 'Mireille Enos', 'Jamie Blackley', 'Joshua Leonard', 'Liana Liberato', 'Stacy Keach', 'Gabrielle Rose', 'Jakob Davies', 'Willa Milner', 'Aisha Hinds', 'Gabrielle Cerys Haslett', 'Lauren Lee Smith', 'Adam Solomonian', 'John Emmet Tracy', 'Chelah Horsdal', 'Christine Willes', 'Arielle Tuliao', 'Sarah Grey', ""Aliyah O'Brien"", 'William Vaughan', 'Paul Jarrett', 'Giles Panton', 'Dave Collette', 'David Orth', 'Camille Atebe', 'Annabel Kershaw', 'Toby Hargrave', 'Primo Allon', 'John Shaw', 'Michael Adamthwaite', 'Jameson Trenholm', 'Donnie MacNeil', 'Genevieve Buechner', 'Alisa Weilerstein', 'Elisa King', 'Brett Wise', 'Steven Jeays', 'Boyd Ferguson', 'Sylvesta Stuart', 'Ben Klassen', 'Ryan Stephenson', 'Tom Vanderkam', 'Tony Dubroy', 'Tara Borg', 'Liz Cha', 'Chevy Lamont Cofield', 'Matthew Bruce Gibbs', 'Raj Lal', 'Devon Wells', 'Dan Zachary']","['Drama', 'Fantasy', 'Music', 'Romance', 'Sci-Fi']",['us'],['en'],PG-13,11000000.0,"$15,679,190, 22 Aug 2014",78874843.0,6.7,110041.0,22 Aug 2014 (Bahamas),If I Stay,R.J. Cutler,Shauna Cross,,John Carrafa,Denise Di Novi,DiNovi Pictures,Metro-Goldwyn-Mayer,Heitor Pereira,Keith Henderson,John de Borman,Louise Roper,Paul Barry,Frank Akrong
2014,The Rover,2345737,103,"['Guy Pearce', 'Chan Kien', 'Tek Kong Lim', 'Tawanda Manyimo', 'Scoot McNairy', 'David Field', 'Scott Perry', 'Robert Pattinson', 'Richard Green', 'Ben Armer', 'Ethan Hanslow', 'Gillian Jones', 'Jamie Fallon', 'Frank C. Sun', 'Samuel F. Lee', 'Susan Prior', 'Gerald Coulthard', 'Christina Ling', 'Joseph Wilton', 'Nash Edgerton', 'Daria Wilton', 'Anthony Hayes', 'Mark Duncan', 'Jack Mayo', 'Jan Palo', 'Matt Connelly', 'Thibul Nettle']","['Crime', 'Drama']","['au', 'us']","['en', 'zh']",R,8500000.0,,,6.4,41736.0,04 Jun 2014 (Belgium),The Rover,David Michôd,Joel Edgerton,,Glen Basner,Alison Cohen,Porchlight Films,Lava Bear Films,Antony Partos,Peter Sciberras,Natasha Braier,Jennifer Drake,Deborah Antoniou,Marcus Bain
2014,Unfriended,3713166,83,"['Heather Sossaman', 'Matthew Bohrer', 'Courtney Halverson', 'Shelley Hennig', 'Moses Storm', 'Will Peltz', 'Renee Olstead', 'Jacob Wysocki', 'Mickey River', 'Cal Barnes', 'Christa Hartsock', 'Anthony Eftimeo', 'Michael Herbig', 'Tony Hernandez', 'Konstantin Khabenskiy', 'Denis Lyons']","['Horror', 'Mystery', 'Thriller']","['us', 'ru']",['en'],R,1000000.0,"$16,023,000, 19 Apr 2015",,5.5,63789.0,17 Apr 2015 (Canada),Unfriended,Levan Gabriadze,Nelson Greaves,,Timur Bekmambetov,Jason Blum,Bazelevs Production,Blumhouse Productions,,Parker Laramie,Adam Sidman,,Colin Blankenship,Kristel Brinshot
2014,The Loft,1850397,108,"['Karl Urban', 'James Marsden', 'Wentworth Miller', 'Eric Stonestreet', 'Matthias Schoenaerts', 'Isabel Lucas', 'Rachael Taylor', 'Rhona Mitra', 'Valerie Cruz', 'Kali Rocha', 'Elaine Cassidy', 'Margarita Levieva', 'Kristin Lehman', 'Robert Wisdom', 'Ric Reitz', 'Graham Beckel', 'Kathy Deitch', 'Dora Madison', 'Cindi Woods', 'Laura Cayouette', 'Barbara Dzikanowice', 'Kim Ormiston', 'Misty Ormiston', 'Griff Furst', 'Eric Dickinson', 'Dennis Bagneris', 'Leticia Jimenez', 'William Scharpf', 'Trace Cheramie', 'Rhonda Floyd Aguillard', 'Lauren Alexandra', ""Monica Rene'e Anderson"", 'Hillary Bosarge', 'Joshua Braud', 'Felder Charbonnet', 'Stephanie Claire', 'Edward J. Clare', 'Astrid Coppens', 'Julie Ann Doan', 'Alexander Eldimiati', 'Emily D. Haley', 'Gene Kevin Hames Jr.', 'Allyson Leigh Jordan', 'John C. Klein', 'Cynthia LeBlanc', 'Elton LeBlanc', 'Stephen Livaudais', 'Moses Munoz', 'Taylor Newman', 'Jay Oliver', 'Jessica Poumaroux', 'Steve Rally', 'Kerry Sims', 'Logan Douglas Smith', 'Aspen Steib', 'Darren Sumner', 'Nathan Alan Thomas', 'Daniel Vincent', 'Graham Williams']","['Mystery', 'Romance', 'Thriller']","['be', 'us']",['en'],R,14000000.0,,,6.3,48365.0,15 Oct 2014 (Belgium),The Loft,Erik Van Looy,Bart De Pauw,,Hilde De Laere,Matt DeRoss,Open Road Films,De Vijver Media,John Frizzell,Eddie Hamilton,Nicolas Karakatsanis,Cynthia Anne Slagter,Scott August,Julien Chandelle
2014,Suite Française,0900387,107,"['Michelle Williams', 'Kristin Scott Thomas', 'Margot Robbie', 'Eric Godon', 'Deborah Findlay', 'Ruth Wilson', 'Sam Riley', 'Vincent Doms', 'Simon Dutton', 'Diana Kent', 'Themis Pauwels', 'Alexandra Maria Lara', 'Nicolas Chagrin', 'Clare Holman', 'Bernice Stegers', 'Lambert Wilson', 'Harriet Walter', 'Paul Ritter', 'Tom Schilling', 'Heino Ferch', 'Niclas Rohrwacher', 'Matthias Schoenaerts', 'Luan Gummich', 'Martin Swabey', 'Tara Casey', 'Moritz Heidelbach', 'Irina Aleksandrova', 'Eileen Atkins', 'Dominik Engel', 'Juliet Howland', 'Arnaud Peiffer', 'François Zachary']","['Drama', 'Romance', 'War']","['gb', 'fr', 'ca', 'be', 'us']","['en', 'de', 'fr', 'la']",,,,,7.0,20966.0,12 Mar 2015 (Italy),Suite Française,Saul Dibb,Saul Dibb,Matt Charman,Len Blavatnik,Romain Brémond,Alliance,Qwerty Films,Rael Jones,Chris Dickens,Eduard Grau,Véronique Melery,Tom Ackerley,Liesbeth Beeckman
2014,The Signal,2910814,97,"['Patrick Davidson', 'Brenton Thwaites', 'Olivia Cooke', 'Beau Knapp', 'Jeffrey Grover', 'Laurence Fishburne', 'Roy Kenny', 'Timothy Holmes', 'Ricardo Campos', 'Drew Sykes', 'Lin Shaye', 'Robert Longstreet']","['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",['us'],['en'],PG-13,4000000.0,"$155,642, 13 Sep 2014",,6.1,59325.0,10 Jul 2014 (Germany),The Signal,William Eubank,Carlyle Eubank,,Lia Buman,Bailey Conway,Automatik,Low Spark Films,Nima Fakhrara,Brian Berdan,David Lanzenberg,Michael Flowers,James Grayford,Douglas Addy
2014,The Hundred-Foot Journey,2980648,122,"['Helen Mirren', 'Om Puri', 'Manish Dayal', 'Charlotte Le Bon', 'Amit Shah', 'Farzana Dua Elahe', 'Dillon Mitra', 'Aria Pandya', 'Michel Blanc', 'Clément Sibony', 'Vincent Elbaz', 'Juhi Chawla', 'Alban Aumard', 'Shuna Lemoine', 'Antoine Blanquefort', 'Malcolm Granath', 'Abhijit Buddhisagar', 'Rohan Chand', 'Masood Akhtar', 'Arthur Mazet', 'Laetitia de Fombelle', 'Cédric Weber', 'Piero Filippi', 'Robert Gailhard', 'Matyelok Gibbs', 'Paul Daubeze', 'Didier Joy', 'Max Rangotte', 'Saachi Parekh', 'Shaunak Parekh', 'Stéphanie Renouvin', 'Audrey Meschi', 'Christian Allieres', 'Patrick Blatger', 'Frederic Violante', 'Chantal Filippi', 'Sanjay Sharma', 'Morgan Perez', 'Hélène Cardona', 'Jean Kinsella', 'Emanuele Secci']","['Comedy', 'Drama']","['us', 'in', 'ae']","['en', 'fr', 'hi']",PG,22000000.0,"$11,123,000, 10 Aug 2014",88880821.0,7.3,71511.0,07 Aug 2014 (Israel),The Hundred-Foot Journey,Lasse Hallström,Steven Knight,,Juliet Blake,Carla Gardini,Amblin Entertainment,DreamWorks Studios,A.R. Rahman,Andrew Mondshein,Linus Sandgren,Sabine Delouvrier,Raj Acharya,David Alexander
2014,Muppets Most Wanted,2281587,107,"['Ricky Gervais', 'Ty Burrell', 'Tina Fey', 'Steve Whitmire', 'Eric Jacobson', 'Dave Goelz', 'Bill Barretta', 'David Rudman', 'Matt Vogel', 'Peter Linz', 'Tony Bennett', 'Hugh Bonneville', 'William Brand', 'Andrés Cantor', 'Jemaine Clement', 'Kenneth Collard', ""Sean 'Diddy' Combs"", 'Rob Corddry', 'Mackenzie Crook', 'Céline Dion', 'Lady Gaga', 'Zach Galifianakis', 'Josh Groban', 'Salma Hayek', 'Tom Hiddleston', 'Tom Hollander', 'Toby Jones', 'Frank Langella', 'Ray Liotta', 'Ross Lynch', 'James McAvoy', 'Aleksandar Mikic', 'Chloë Grace Moretz', 'Fleur Poad', 'Dylan Postl', 'Usher Raymond', 'Miranda Richardson', 'Saoirse Ronan', 'Til Schweiger', 'Russell Tovey', 'Danny Trejo', 'Stanley Tucci', 'Christoph Waltz', 'Louise Gold', 'Nigel Plaskitt', 'Mak Wilson', 'Warrick Brownlow-Pike', 'David Covarrubias', 'Don Austen', 'William Banyard', 'Daisy Beattie', 'Sue Beattie', 'Lynn Robertson Bruce', 'Dave Chapman', 'Marcus Clarke', 'Richard Coombs', 'Sue Dacre', 'Phil Eason', 'Iestyn Evans', 'Damian Farrell', 'Andy Heath', 'Paul Jomain', 'Mark Mander', 'Alison McGowan', 'Helena Smee', 'Katherine Smee', 'Andrew Spooner', 'Olly Taylor', 'Chris Thatcher', 'Robert Tygner', 'Fiona Wilson', 'Sheila Clark', 'Matthew Crowfoot', 'Geoff Felix', 'Rachel Leonard', 'Anthony Lymboura', 'Stan Middleton', 'Colin Purves', 'Neil Sterenberg', 'Mandy Travis', 'David Alan Barclay', 'Tim Blaney', 'Julianne Buescher', 'Tyler Bunch', 'Kevin Carlson', 'Nathan Danforth', 'Alice Dinnean', 'Tanya Haden', 'Patrick Johnson', 'Sean W. Johnson', 'Brian Michael Jones', 'Bruce Lanoil', 'James Murray', 'Michael Oosterom', ""Brett O'Quinn"", 'Mike Quinn', 'Michelan Sisti', 'David Skelly', 'Art Vega', 'Alex Villa', 'Chase Woolner', 'Shawn Aldin-Burnett', 'Christine Ames', 'Antonia Anderson', 'Claire Ashton', 'Eran Backler', 'Jaspal Badwell', 'Lee Bainbridge', 'Cara Bamford', 'Richard Banks', 'Chris Barley', 'Paul Blackwell', 'Hannah Blamires', 'Andy Blithe', 'Sal Bolton', 'Dilyana Bouklieva', 'Annabel Brown', 'Jill Buchanan', 'Billy Burke', 'Hélène Cardona', 'Lauren Carne', 'Russell Churcher', 'Robert Clayton', 'Bern Collaço', 'Ian Conningham', 'Pamela Betsy Cooper', 'Chris Cowlin', 'Philip Craik', 'Lee Craven', 'Sam Creed', 'Gioacchino Jim Cuffaro', ""Hazel D'Jan"", 'Leigh Daniels', 'Sophia Del Pizzo', 'Leigh Dent', 'Katie Derry', 'John Duggan', 'Guinevere Edwards', 'Faith Elizabeth', 'David Fennessy', 'Mike Firth', 'Marco Flammer', 'Dexter Fletcher', 'Hannah Flynn', 'Michael Fowkes', 'Ricardo Freitas', 'Elisa Gabrielli', 'Cynthia Garbutt', 'Elijah Garcia', 'David Golt', 'Sophie Greig', 'Kenton Hall', 'John W.G. Harley', 'Lee Nicholas Harris', 'Erick Hayden', 'Robby Haynes', 'Richard Herdman', 'Hans Hernke', 'Derrick A. Herrera', 'George Hewer', 'Peter E. Hopkins', 'Luke Howard', 'Aisling Hughes', 'Mo Idriss', 'Angie Inwards', 'Dolly Jagdeo', 'Tobias James-Samuels', 'James E Jones', 'Larissa Jones', 'Hazuki Kato', 'Nick Kellington', 'Ben Kernow', 'Ami Kimber', 'Carrie-Louise Knight', 'Joelle Koissi', 'Dash Kolos', 'Jason Konopisos-Alvarez', 'Jesse Kovarsky', 'Jorge Leon Martinez', 'Semina Lewis', 'Chelsea Li', 'Tyrone Love', 'Nigel Lowe', 'Shaun Lucas', 'Barrie Martin', 'Stuart Matthews', 'Martyn Mayger', 'Matthew David McCarthy', 'Thomas McCurdy', 'Stephen McDade', 'Vander McLeod', 'Pete Meads', 'Bridgit Mendler', 'Morris Minelli', 'Tony Montalbano', 'Jon L. Morris', 'Gina Morrish', 'Caitlin Morton', 'Stuart Mulcaster', 'Harry Myers', 'Randa Nelson', 'Jools Newman', 'Gemma Nicholas', 'Adam Nowell', 'Bob Nunn', ""Hugh O'Brien"", 'Jeremy Oliver', 'Nick Owenford', 'Andrew Parker', 'Ed Pearce', 'Alexia Pearl', 'Heather Pearse', 'Jose Pecino', 'Cris Penfold', 'Silvana Philippoussis', 'Lindy Pieri', 'Antonio Piras', 'Christopher Pizzey', 'Scott Plumridge', 'Joseph Pollard', 'Michael Pretty', 'Ricky Rajpal', 'Zac Rashid', 'Gordon Round', 'Debby Ryan', 'Andy Sanderson', 'Lucy Scarfe', 'Bruce Schroffel', 'Adam Scown', 'Peter Serafinowicz', 'Atul Sharma', 'Jake Short', 'Gary Sievers', 'Philip Simon', 'Jesse James Sims', 'Mick Slaney', 'Clem So', 'Renee Spei', 'Karol Steele', 'Roman Stefanski', 'Scott Stevenson', 'Sami Tesfay', 'Kraig Thornber', 'Cristian Valle', 'Fabio Vollono', 'Julie Vollono', 'Raymond Waring', 'John Warman', 'Larissa Webb', 'Glenn Webster', 'Matt Weinglass', 'Jon Wennington', 'Grant White', 'Anick Wiget', 'James Wiles', 'David John William Williams', 'Tyrel Jackson Williams', 'Thomas Williamson', 'Chris Wilson', 'Leah Elizabeth Winter', 'Joe Woollen', 'Andrew Wragg', 'Miroslav Zaruba']","['Adventure', 'Comedy', 'Crime', 'Family', 'Musical', 'Mystery']",['us'],"['en', 'de']",TV-PG::(LV),50000000.0,"$17,005,126, 23 Mar 2014",80383113.0,6.4,29612.0,19 Mar 2014 (Philippines),Muppets Most Wanted,James Bobin,James Bobin,Nicholas Stoller,Bill Barretta,David Hoberman,Walt Disney Pictures,Mandeville Films,Christophe Beck,James Thomas,Don Burgess,Anna Lynch-Robinson,Jonny Benson,Joel Aguilar
