year,name,Movie_ID,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
2001,Harry Potter and the Sorcerer's Stone,0241527,152,"['Richard Harris', 'Maggie Smith', 'Robbie Coltrane', 'Saunders Triplets', 'Daniel Radcliffe', 'Fiona Shaw', 'Harry Melling', 'Richard Griffiths', 'Derek Deadman', 'Ian Hart', 'Ben Borowiecki', 'Warwick Davis', 'Verne Troyer', 'John Hurt', 'Richard Bremmer', 'Geraldine Somerville', 'Harry Taylor', 'Julie Walters', 'Bonnie Wright', 'Chris Rankin', 'James Phelps', 'Oliver Phelps', 'Rupert Grint', 'Jean Southern', 'Emma Watson', 'Matthew Lewis', 'Tom Felton', 'Jamie Waylett', 'Josh Herdman', 'Devon Murray', 'Alfred Enoch', 'Leslie Phillips', 'Eleanor Columbus', 'John Cleese', 'Terence Bayler', 'Simon Fisher-Becker', 'Nina Young', 'David Bradley', 'Alan Rickman', 'Zoë Wanamaker', 'Luke Youngblood', 'Sean Biggerstaff', 'Elizabeth Spriggs', 'Danielle Tabor', 'Leilah Sutherland', 'Emily Dale', 'David Holmes', 'Will Theakston', 'Scot Fearn', 'Adrian Rawlins', 'Ray Fearon', 'Andy Herd', 'Alanis', 'Adam Alderman', 'Henry Allan', 'Karen Anderson', 'Steve Apelt', 'Mark Ballas', 'Paul Bannon', 'Alan Bennett', 'Lukas Bennett', 'Sarah Bennett', 'David Brett', 'Peter Burroughs', 'Melita Clarke', 'Paul Marc Davis', 'Melanie Dixon', 'Amy Domenica', 'Mike Edmonds', 'Liam Elcoat', 'David William James Elliott', 'Scott English', 'Laurence Estrin', 'Holly-Ann Filtness', 'Gizmo', 'Rusty Goffe', 'Paul Grant', 'Dani Harmer', 'Katie Healy', 'Marc Hendrey', 'Maude Hirst', 'Leila Hoffman', 'Aimee Holden', 'Phil Holden', 'Darren Horan', 'Derek Hough', 'Julianne Hough', 'Will Howes', 'Hugo', 'Kieri Kennedy', 'Natalie Klamar', 'Theo Kypri', 'Oliver Lavery-Farag', 'Mark Lisle', 'Peter Mandell', 'Maximus', 'Franky Mwangi', 'Oh Oh', 'Ook', 'Jo Osmond', 'Lisa Osmond', 'Cath Peakin', 'Stefan Pejic', 'Christina Petrou', 'Niall Phillips', 'Jason Porter', 'Katie Purvis', 'Nicholas Read', 'Richard Alan Reid', 'Miles Richardson', 'Sarah Rorbach', 'Mark Sealey', 'Natalie Anastasia Selfe', 'Kiran Shah', 'Dominic Smith', 'Bianca Sowerby', 'Gerald Staddon', 'Zoe Sugg', 'Dolly Thompson', 'Darren Tough', 'Bernadette Jane Vanderkar', 'Jimmy Vee', 'Jasmin Walia', 'Brian Wheeler', 'Louisa Worley', 'Gary Wronecki']","['Adventure', 'Family', 'Fantasy']","['gb', 'us']",['en'],TV-PG::(ABC Family),125000000.0,,,7.6,585670.0,16 Nov 2001 (Canada),Harry Potter and the Sorcerer's Stone,Chris Columbus,J.K. Rowling,,Todd Arnow,Michael Barnathan,Warner Bros.,Heyday Films,John Williams,Richard Francis-Bruce,John Seale,Stephenie McMillan,Chris Carreras,Mimi Abers
2001,The Lord of the Rings: The Fellowship of the Ring,0120737,178,"['Alan Howard', 'Noel Appleby', 'Sean Astin', 'Sala Baker', 'Sean Bean', 'Cate Blanchett', 'Orlando Bloom', 'Billy Boyd', 'Marton Csokas', 'Megan Edwards', 'Michael Elsworth', 'Mark Ferguson', 'Ian Holm', 'Christopher Lee', 'Lawrence Makoare', 'Andy Serkis', 'Brent McIntyre', 'Ian McKellen', 'Peter McKenzie', 'Sarah McLeod', 'Dominic Monaghan', 'Viggo Mortensen', 'Ian Mune', 'Craig Parker', 'Cameron Rhodes', 'John Rhys-Davies', 'Martyn Sanderson', 'Harry Sinclair', 'Liv Tyler', 'David Weatherley', 'Hugo Weaving', 'Elijah Wood', 'Victoria Beynon-Cole', 'Lee Hartley', 'Sam La Hood', 'Chris Streeter', 'Jonathan Jordan', 'Semi Kuresa', 'Clinton Ulyatt', 'Paul Bryson', 'Lance Fabian Kemp', 'Jono Manks', 'Ben Price', 'Phil Grieve', 'Billy Jackson', 'Katie Jackson', 'Peter Corrigan', 'Lori Dungey', 'Norman Forsey', 'William Johnson', 'Thomas McGinty', 'Elizabeth Moody', ""Kate O'Rourke"", 'Brian Sergent', 'Gino Acevedo', 'Betty Adams', 'Daniel Andrews', 'Matt Appleton', 'Rodney Bane', 'Timothy Bartlett', 'Jarl Benzon', 'Jørn Benzon', 'Lynden Berryman', 'Bob Blackwell', 'Ben Britton', 'Jed Brophy', 'Riley Brophy', 'Ryan Carey', 'Norman Cates', 'Rachel Clentworth', 'Randall William Cook', 'Sabine Crossen', 'Tack Daniel', 'Peter Daube', 'Mana Hira Davis', 'Shane Dawson', 'Branko Dordevich', 'Siosa Fonua', 'Kester Fordham', 'Xander Forterie', 'Ben Fransham', 'Phoebe Gittins', 'Warren Green', 'Winham Hammond', 'Jonathan Harding', 'Zo Hartley', 'Taea Hartwell', 'Ray Henwood', 'Dave Houma', 'Lani Jackson', 'Peter Jackson', 'Gareth Jensen', 'Ralph Johnson', 'Stu Johnson', 'Tim Kano', 'Sam Kelly', 'Jeff Kingsford-Brown', 'Greg Lane', 'Alan Lee', 'Sacha Lee', 'Peter Lyon', 'Marta Martí', 'Sharon Maxwell', 'Richard Maybery', 'Bret McKenzie', 'Tim McLachlan', 'Liz Merton', 'Dean Morganty', ""Greg 'Danger' Morrison"", 'Blair Morton', 'Andrew Munro', 'David J. Muzzerall', 'Timothy Patrick', 'Christy Qulliam', 'Shane Rangi', 'Chris Reid', 'Steve Reinsfield', 'Larry Rew', 'Grant Roa', 'Thomas Robins', 'Vincent Roxburgh', 'Chris Ryan', 'Paul Shapcott', 'Samuel E. Shore', 'Mike Stearne', 'Andrew Stehlin', 'Ken Stratton', 'Jo Surgison', 'James Waterhouse-Brown', 'Tim Wong', 'Robert Young']","['Adventure', 'Drama', 'Fantasy']","['nz', 'us']","['en', 'sjn']",PG-13,93000000.0,,,8.8,1551084.0,19 Dec 2001 (Austria),The Lord of the Rings: The Fellowship of the Ring,Peter Jackson,J.R.R. Tolkien,,Peter Jackson,Michael Lynne,New Line Cinema,WingNut Films,Howard Shore,John Gilbert,Andrew Lesnie,Dan Hennah,Marc Ashton,Holly Acton
2001,"Monsters, Inc.",0198781,92,"['John Goodman', 'Billy Crystal', 'Mary Gibbs', 'Steve Buscemi', 'James Coburn', 'Jennifer Tilly', 'Bob Peterson', 'John Ratzenberger', 'Frank Oz', 'Daniel Gerson', 'Steve Susskind', 'Bonnie Hunt', 'Jeff Pidgeon', 'Samuel Lord Black', 'Jack Angel', 'Bob Bergen', 'Rodger Bumpass', 'Gino Conforti', 'Jennifer Darling', 'Patti Deutsch', 'Pete Docter', 'Bobby Edner', 'Ashley Edner', 'Paul Eiding', 'Katie Scarlett', 'Bill Farmer', 'Keegan Farrell', 'Pat Fraley', 'Teresa Ganzel', 'Taylor Gifaldi', 'Marc John Jefferies', 'Joe Lala', 'Noah Luke', 'Sherry Lynn', 'Danny Mann', 'Mona Marshall', 'Mickie McGowan', 'Laraine Newman', 'Kay Panabaker', ""Bret 'Brook' Parker"", 'Phil Proctor', 'Josh Qualtieri', 'Guido Quaroni', 'Jan Rabson', 'Lisa Raggio', 'Joe Ranft', 'Sophia Ranft', 'Katherine Ringgold', 'Bob Scott', 'David Silverman', 'Jim Thornton', 'Lee Unkrich', 'Jacques Marin', 'Stojan Matavulj', 'Branko Menicanin', 'Wallace Shawn']","['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']",['us'],['en'],TV-PG::(ABC),115000000.0,"$5,040,000, 23 Dec 2012",562816256.0,8.0,761468.0,02 Nov 2001 (USA),"Monsters, Inc.",Pete Docter,Pete Docter,Jill Culton,Darla K. Anderson,Karen Dufilho-Rosen,Pixar Animation Studios,Walt Disney Pictures,Randy Newman,Robert Grahamjones,,,,Jessica Abroms
2001,Blow,0221027,124,"['Johnny Depp', 'Penélope Cruz', 'Franka Potente', 'Rachel Griffiths', 'Paul Reubens', 'Jordi Mollà', 'Cliff Curtis', 'Miguel Sandoval', 'Ethan Suplee', 'Ray Liotta', 'Kevin Gage', 'Max Perlich', 'Jesse James', 'Miguel Pérez', 'Dan Ferro', 'Tony Amendola', 'Bobcat Goldthwait', 'Michael Tucci', 'Monet Mazur', 'Lola Glaudini', 'Jennifer Gimenez', 'Emma Roberts', 'Jaime King', 'Charles Noland', 'Pamela Abdy', 'John Harrington Bland', 'Jimmy Burke', 'Brantley Bush', 'Kevin Chapman', 'The Dawk', 'Ted Demme', 'Crystal Erickson', 'Daniel Escobar', 'Tracy Falco', 'Jean-Carlos Felix', 'Lazaro Galarraga', 'Brian Goodman', 'Vanessa Grayson', 'Elif Guertin', 'Josh Herman', 'Faith Hoover', 'Brad Hunt', 'Patrick Husted', 'Kristina Jung', 'Ralph Kampshoff', 'Ajgie Kirkland', ""Skip O'Brien"", 'Richard LaGravenese', 'Roberto Lopez', 'Lydell M. Cheshier', 'Dorothy Lyman', 'Jodie Mann', 'Charles Martiniz', 'Genevieve Maylam', 'Gonzalo Menendez', 'Mauricio Mendoza', 'Carlos Mendoza', 'Alan James Morgan', 'Randy Mulkey', 'Kathleen Mullan', 'Meriah Nelson', 'Tony Perez', 'Jack Polick', 'Michael Ralph', 'Raoul N. Rizik', 'Matthew Robinson', 'Elizabeth Rodriguez', 'Bert Rosario', 'Leslie Schirrmacher', 'Dale Snowberger', 'Sophie Tsimel', 'Julia Vera', 'Santiago Verdu', 'Pamela Walker', 'Dan Andreiu', 'Ricardo Azulay', 'Twyla Banks', 'Anastasia Blue', 'Greg Bronson', 'Nick Cassavetes', 'Lisa Claire', 'Al Coronel', 'Ari Davis', 'Anna de Cardi', 'Dana Emberson', 'Janine Foster', 'Miguel Ángel Fuentes', 'Ted Hollis', 'Jorge Jimenez', 'Jacque Lawson', 'Cynthia Loebe', 'Corey Lubak', 'Melissa Reneé Martin', 'Katy Mikelle', 'Pino Moreau', 'Jo Price', 'Hayden rae', 'Bobby Reed', 'Leonel Rendón', 'Joe Rosario', 'Joey Sotello', 'Crafty St. James', 'Bill Willens', 'Lars Woods']","['Biography', 'Crime', 'Drama']",['us'],['en'],R,53000000.0,"$12,443,461, 08 Apr 2001",83282296.0,7.6,228227.0,06 Apr 2001 (USA),Blow,Ted Demme,Bruce Porter,,Michael De Luca,Ted Demme,Apostle,Avery Pix,Graeme Revell,Kevin Tent,Ellen Kuras,Douglas A. Mowat,Anne Berger,Akemi Abe
2001,Sen to Chihiro no kamikakushi,0245429,125,"['Rumi Hiiragi', 'Miyu Irino', 'Mari Natsuki', 'Takashi Naitô', 'Yasuko Sawaguchi', 'Tatsuya Gashûin', 'Ryûnosuke Kamiki', 'Yumi Tamai', 'Yô Ôizumi', 'Koba Hayashi', 'Tsunehiko Kamijô', 'Takehiko Ono', 'Bunta Sugawara', 'Shigeru Wakita', 'Shirô Saitô', 'Michiko Yamamoto', 'Keiko Tsukamoto', 'Akio Nakamura', 'Shinji Tokumaru', 'Kaori Yamagata', 'Yayoi Kazuki', 'Masahiro Asano', 'Kazutaka Hayashida', 'Ikuko Yamamoto', 'Mina Meguro', 'Tetsurô Ishibashi', 'Katsutomo Shîbara', 'Shinobu Katabuchi', 'Noriko Kitou', 'Naoto Kaji', 'Yoshitaka Sukegawa', 'Aki Tachikawa', 'Noriko Yamada', 'Katsuhisa Matsuo', 'Masayuki Kizu', 'Yôko Ôno', 'Sachie Azuma', 'Ken Yasuda', 'Shigeyuki Totsugi', 'Mayumi Sako', 'Sonoko Soeda', 'Akiko Tomihira', 'Minako Masuda', 'Orika Ono', 'Rina Yamada', 'Miwa Takachi', 'Hiromi Takeuchi', 'Makiko Oku', 'Daveigh Chase', 'Suzanne Pleshette', 'Jason Marsden', 'Susan Egan', 'David Ogden Stiers', 'Lauren Holly', 'Michael Chiklis', 'John Ratzenberger', 'Tara Strong', 'Mickie McGowan', 'Sherry Lynn', 'Jack Angel', 'Mona Marshall', 'Bob Bergen', 'Candi Milo', 'Rodger Bumpass', ""Colleen O'Shaughnessey"", 'Jennifer Darling', 'Phil Proctor', 'Paul Eiding', 'Jim Ward', 'Madalena Bobone', 'Mónica Chaby', 'Romeu Costa', 'Filipa Maló Franco', 'João Lagarto', 'João Melo', 'Rui Mendes', 'Fernanda Montemor', 'Dee Bradley Baker']","['Animation', 'Adventure', 'Family', 'Fantasy', 'Mystery']",['jp'],"['ja', 'en']",PG,19000000.0,,274925095.0,8.6,578137.0,20 Jul 2001 (Japan),Spirited Away,Hayao Miyazaki,Hayao Miyazaki,,Hironori Aihara,Donald W. Ernst,Tokuma Shoten,Studio Ghibli,Joe Hisaishi,Takeshi Seyama,Atsushi Okui,,Masayuki Miyaji,Robert Bagley
2001,The Princess Diaries,0247638,111,"['Julie Andrews', 'Anne Hathaway', 'Hector Elizondo', 'Heather Matarazzo', 'Mandy Moore', 'Caroline Goodall', 'Robert Schwartzman', 'Erik von Detten', 'Patrick John Flueger', ""Sean O'Bryan"", 'Sandra Oh', 'Kathleen Marshall', 'Mindy Burbano', 'Kimleigh Smith', 'Elizabeth Gudenrath', 'Bianca Lopez', 'Tamara Levinson', 'Lenore Thomas Douglas', 'Erik Bragg', 'Abigail Green-Dove', 'Meredith Shevory', 'Anita Marie Curran', 'Korry Cannon', 'Cassie Rowell', 'Chrissy Gilman', 'Todd Lowe', 'Joe Unitas', 'Reggie Stanton', 'Joel McCrary', 'Clare Sera', 'Juliet Elizondo', 'Greg Lewis', 'Bonnie Aarons', 'Darwood Chung', 'Julie Paris', 'Jeff Michalski', ""Erin O'Reilly"", 'Steve Restivo', 'Brigitta Lauren', 'Jane Morris', 'Gary Combs', 'Adam Williams', 'Marvin Braverman', 'Allan Kent', 'Robert Glaudini', 'Bill Ferrell', 'Joe Ross', 'Steve Totland', 'Charles Guardino', 'Sparrow Heatley', 'Gwenda Perez', 'Barbara Marshall', 'Sam Denoff', 'Tracy Reiner', 'Dale Hikawa', 'Daru Kawalkowski', 'Diane Frazen', 'Stanley Frazen', 'Barbara Nabozny', 'Ira Glick', 'Sol Rosenthal', 'Hope Alexander-Willis', 'Joe Allen Price', 'Willie Brown', 'Patrick Richwood', 'John McGivern', 'Terry Brown', 'James Brown Orleans', 'Rob Zylowski', 'Karl Makinen', 'Sunny Hawks', 'Kathy Garver', 'Mary Knoll', 'Jason Ashland', 'Erika Young', 'Ethan Sandler', 'Bill Fricker', 'Shan Elliot', 'Trey Goodman Carter', 'Bud Markowitz', 'Michelle Yerger', 'Wendy S. Hallin', 'Mark Thompson', 'Brian Phelps', 'Lily Marshall-Fricker', 'Charlotte Marshall-Fricker', 'Sandra Taylor', 'Tom Hines', 'Nicholle Tom', 'Patrick Noonan', 'Ali Gage', 'John Moran', 'Tanya DiFrancesco', 'Shannon Wilcox', 'Niloufar Safaie', 'Tonje Larsgard', 'Flora Chong', 'Rueben Grundy', 'Gwen Holloway', 'Lori Sigrist', 'Terri Sigrist', 'Fat Louie', 'Andy Arness', 'Rene Auberjonois', 'Seth Belliston', 'Ned Brower', 'Cabran E. Chamberlain', 'Carol DePasquale', 'Elizabeth Dixon', 'Jodi Essex', 'Don Feldstein', 'Joe Finnegan', 'Jay Flats', 'Quinn Hanchette', 'Lance R. Jones', 'Taylor Locke', 'Carly Lyn', 'Lauren Maltby', 'Troy Martin', 'Meghan McGovern', 'Larry Miller', 'Alex Moore', 'Nita Rainwater', 'Barry Ratcliffe', 'Craig Richards', 'Justin Root', 'Danny Ryder', 'Brian Sampson', 'Nicki Sixteen', 'P.J. Stover', 'Kevin Tash', 'Terry Wayne']","['Comedy', 'Family', 'Romance']","['us', 'gb']","['en', 'nl', 'it']",TV-G,26000000.0,"$22,862,269, 05 Aug 2001",57086197.0,6.3,119222.0,03 Aug 2001 (USA),The Princess Diaries,Garry Marshall,Meg Cabot,,Debra Martin Chase,Whitney Houston,Walt Disney Pictures,BrownHouse Productions,John Debney,Bruce Green,Karl Walter Lindenlaub,Casey Hallenbeck,Paula Case,Daniel Arkin
2001,Not Another Teen Movie,0277371,89,"['Chyler Leigh', 'Chris Evans', 'Jaime Pressly', 'Eric Christian Olsen', 'Mia Kirshner', 'Deon Richmond', 'Eric Jungmann', 'Ron Lester', 'Cody McMains', 'Sam Huntington', 'JoAnna Garcia Swisher', 'Lacey Chabert', 'Samm Levine', 'Cerina Vincent', 'Beverly Polcyn', 'Ed Lauter', 'Paul Gleason', 'Mr. T', 'Molly Ringwald', 'Randy Quaid', 'Samaire Armstrong', 'Nectar Rose', 'Riley Smith', 'Nathan West', 'Michelle Holgate', 'Jeanette Miller', 'Michael Ensign', 'Benjamin Waldow', 'Josh Radnor', 'Ross Mulholland', 'Dean Sheremet', 'Becca Sweitzer', 'Hayley Zelniker', 'Lukas Behnken', 'Josh Jacobson', 'Amber Goetz', 'Joy Bisco', 'Morisa Taylor Kaplan', 'George Wyner', 'Ned Brower', 'Peter Simon', 'Joy Gohring', 'Tracy Kay', 'Jessica Asher', 'Sean Smith', 'Heather Brown', 'Ean Mering', 'Lyman Ward', 'Julie Welch', 'Daniel Bess', 'Jackie Harris Greenberg', 'James Read', 'Rob Benedict', 'Banks McClintock', 'Jay Johnston', 'Jesse Capelli', 'Daniel Spink', 'Oz Perkins', 'Kyle Cease', 'Jim Wise', 'Kimi Bateman', 'Staci B. Flood', 'Sarah Christine Smith', 'China Shavers', 'H. Jon Benjamin', 'Paul Goebel', 'Good Charlotte', 'Marissa Fedele', 'Samuel Givens', 'Kimberly Lyon', 'Zachary Woodlee', 'Alec Murdock', 'Cynthena Sanders', 'Will Gill Jr.', 'Nick Zephyrin', 'Jeremy Galeaz', 'Heidi Androl', 'Ian Aronson', 'Sam Ayers', 'Nick Bakay', 'Candice T. Cain', 'Maylen Calienes', 'Marcus Edward', 'Arturo Elizondo', 'David M. Francis', 'Melissa Joan Hart', 'Kelly S. King', 'Jarrett Lennon', 'Desi Lydic', 'Phil Mallon', 'Tracey McCall', 'Paul McMichael', 'Jennifer Schlueter', 'Jesse Sharp', 'Gena Shaw', 'Stephen Silberkraus', 'Abraham Smith', 'Tessa', 'Sean Patrick Thomas', 'Cassie Townsend', 'Jeremiah Vaughn', 'Susan Anne Wall']",['Comedy'],['us'],['en'],R,15000000.0,"$12,615,116, 16 Dec 2001",66468332.0,5.7,92402.0,14 Dec 2001 (USA),Not Another Teen Movie,Joel Gallen,Mike Bender,Adam Jay Epstein,Phil Beauman,Mike Bender,Columbia Pictures,Original Film,Theodore Shapiro,Steve Welch,Reynaldo Villalobos,Melissa M. Levander,Lisa J. Bloch,Brian Buller
2001,Donnie Darko,0246578,113,"['Jake Gyllenhaal', 'Holmes Osborne', 'Maggie Gyllenhaal', 'Daveigh Chase', 'Mary McDonnell', 'James Duval', 'Arthur Taxier', 'Patrick Swayze', 'Mark Hoffman', 'David St. James', 'Tom Tangen', 'Jazzie Mahannah', 'Jolene Purdy', 'Stuart Stone', 'Gary Lundy', 'Alex Greenwald', 'Beth Grant', 'Jena Malone', 'Seth Rogen', 'David Moreland', 'Noah Wyle', 'Drew Barrymore', 'Kristina Malota', 'Marina Malota Darling', 'Carly Naples', 'Tiler Peck', 'Patience Cleveland', 'Katharine Ross', 'Lisa K. Wyatt', 'Rachel Winfree', 'Jack Salvatore Jr.', 'Lee Weaver', 'Phyllis Lyons', 'Ashley Tisdale', 'Alison Jones', 'Jerry Trainor', 'Joan Blair', 'Sarah Hudson', 'Fran Kranz', 'Scotty Leavenworth', 'George Bush', 'Conrad Angel Corral', 'Michael Dukakis', 'Phil Hawn', 'Nancy Juvonen', 'Christie McNew', 'Margaret Kontra Palmer', 'Dee Austin Robertson', 'Jack Truman']","['Drama', 'Sci-Fi', 'Thriller']",['us'],['en'],R,4500000.0,"$24,728, 06 Jun 2004",7510877.0,8.0,709444.0,30 Jan 2002 (France),Donnie Darko,Richard Kelly,Richard Kelly,,Christopher Ball,Drew Barrymore,Pandora Cinema,Flower Films,Michael Andrews,Sam Bauer,Steven Poster,Jennie Harris,Richard L. Fox,David Alexander
2001,Pearl Harbor,0213149,183,"['Ben Affleck', 'Josh Hartnett', 'Kate Beckinsale', 'William Lee Scott', 'Greg Zola', 'Ewen Bremner', 'Alec Baldwin', 'Jaime King', 'Catherine Kellner', 'Jennifer Garner', 'Jon Voight', 'Cuba Gooding Jr.', 'Michael Shannon', 'Matthew Davis', 'Mako', 'John Fujioka', 'Cary-Hiroyuki Tagawa', 'Colm Feore', 'Dan Aykroyd', 'Reiley McClendon', 'Jesse James', 'William Fichtner', 'Steve Rankin', 'Brian Haley', 'David Hornsby', 'Scott Wilson', 'Graham Beckel', 'Howard Mungo', 'Randy Oglesby', 'Ping Wu', 'Stan Cahill', 'Kevin Wensing', 'Tom Everett', 'Tomas Arana', 'Beth Grant', 'Sara Rue', 'Sung Kang', 'Raphael Sbarge', 'Marty Belafsky', 'Yuji Okumoto', 'Josh Green', 'Ian Bohen', 'Michael Milhoan', 'Peter Firth', 'Tom Sizemore', 'Marco Gould', 'Andrew Bryniarski', 'Nicholas Downs', 'Tim Choate', 'John Diehl', 'Joseph Patrick Kelly', 'Ron Harper', 'Ted McGinley', 'Madison Mason', 'Kim Coates', 'Andrew Baley', 'Glenn Morshower', 'Paul Francis', 'Scott Wiper', 'Eric Christian Olsen', 'Rod Biermann', 'Noriaki Kamata', 'Garret Sato', 'Eiji Inoue', 'Precious Chong', 'Jeff Wadlow', 'Will Gill Jr.', 'Seth Sakai', 'Curtis Andersen', 'Blaine Pate', 'John Pyper-Ferguson', 'Michael Shamus Wiles', 'Brett Pedigo', 'Toru Tanaka Jr.', 'Sean Gunn', 'Josh Ackerman', 'Matt Casper', 'David Kaufman', 'Lindsey Ginter', 'Joshua Aaron Gulledge', 'Guy Torry', 'Leland Orser', 'Peter James Smith', 'Mark Noon', 'Pat Healy', 'Thomas Wilson Brown', 'Chad Morgan', 'James Saito', 'Angel Sing', 'Tak Kubota', 'Robert Jayne', 'Vic Chao', 'Michael Gradilone', 'Frederick Koehler', 'John Padget', 'Ben Easter', 'Cory Tucker', 'Abe Sylvia', 'Jason Liggett', 'Mark Panasuk', 'Bret Roberts', 'John Howry', 'Rufus Dorsey', 'Patrice Martinez', 'Rodney Bursiel', 'Rob McCabe', 'Brandon Lozano', 'Seiki Moriguchi', 'Brian D. Falk', 'Estevan Gonzalo', 'Christopher Stroop', 'Sean Faris', 'Vincent J. Inghilterra', 'Nicholas Farrell', 'Tony Curran', 'Will Bowden', 'Benjamin Farry', 'Daniel Mays', 'Toshi Toda', 'Jaymee Ong', 'Ken Goth', 'Hank Harris', 'Christopher Allison', 'Ford Austin', 'Greg Baine', 'Christine Bergeron', 'Douglas Blakeslee', 'J Michael Briggs', 'Wally Burr', 'Matt Cable', 'Jake Camboia', 'Camille Carida', 'Andrew Chen', 'Winston Churchill', 'Devin Corey', 'Mark Correy', 'Nya Daigo', 'David de Vos', 'Tanya Dempsey', 'Jeremy Denzlinger', 'Jeremy Gilbreath', 'Geoffrey Gould', 'William Joseph Hill', 'Adolf Hitler', 'Patrick A. Horton', 'Manu Intiraymi', 'Frieda Jane', 'Saburo Kurusu', 'Cherisse Lamoureux', 'Sherwin Lau', 'Elizabeth Leaff', 'Scott Levy', 'Beau Lotterman', 'Francis Maikai', 'Tate McGhee', 'Cameron McHarg', 'Augie McLamb', 'Kinsey McLean', 'Bryan Metoyer', 'Jill Meyers', 'Matt Moore', 'Kayre Morrison', 'Kathleen Mullan', 'Sean A. Mulvihill', 'Robert C. Nelson', 'Kichisaburo Nomura', 'Lin Oeding', 'Pete Romano', 'Lisa Ross', 'David Rountree', 'Bryan Ryan', 'Heather Ryon', 'Matthew Saxe', 'Barbara Scolaro', 'Bobby Silva', 'Ross Stasik', 'Max Thayer', 'Jack Truman', 'Clyde Tull', 'Sam Upton', 'Larry Wegger', 'Mark Weiler', 'Chip Wood', 'Jeff Yaworski', 'Melissa Anne Young']","['Action', 'Drama', 'History', 'Romance', 'War']",['us'],"['en', 'ja', 'fr']",PG-13,140000000.0,"$75,177,654, 27 May 2001",449220945.0,6.2,297913.0,25 May 2001 (Canada),Pearl Harbor,Michael Bay,Randall Wallace,,Kenny Bates,Michael Bay,Touchstone Pictures,Jerry Bruckheimer Films,Hans Zimmer,Roger Barton,John Schwartzman,Jennifer Williams,Steve Battaglia,Amy Allen
2001,A Beautiful Mind,0268978,135,"['Russell Crowe', 'Ed Harris', 'Jennifer Connelly', 'Christopher Plummer', 'Paul Bettany', 'Adam Goldberg', 'Josh Lucas', 'Anthony Rapp', 'Jason Gray-Stanford', 'Judd Hirsch', 'Austin Pendleton', 'Vivien Cardone', 'Jillie Simon', 'Victor Steinbach', 'Tanya Clarke', 'Thomas F. Walsh', 'Jesse Doran', 'Kent Cassella', 'Patrick Blindauer', 'John Blaylock', 'Roy Thinnes', 'Anthony Easton', 'Cheryl Howard', 'Rance Howard', 'Jane Jenkins', 'Darius Stone', 'Josh Pais', 'Alex Toma', 'Valentina Cardinalli', 'Teagle F. Bougere', 'David B. Allen', 'Michael Esper', 'Eva Burkley', 'Amy Walz', 'Tracey Toomey', 'Jennifer Weedon', 'Yvonne Thomas', 'Holly Pitrago', 'Isadore Rosenfeld', 'Tommy Allen', 'Dave Bayer', 'Brian Keith Lewis', 'Tom McNutt', 'Will Dunham', 'Glenn Roberts', 'Ed Jupp Jr.', 'Christopher Stockton', 'Gregory Dress', 'Carla Occhiogrosso', 'Matt Samson', 'Lyena Nomura', 'Kathleen Fellegara', 'Betsy Klompus', 'Stelio Savante', 'Logan McCall', 'Bob Broder', 'Michael Abbott Jr.', 'Liche Ariza', 'Michael Arthur', 'Reggie Austin', 'Fileena Bahris', 'Lloyd Baskin', 'Sean Bennett', 'Cade Bittner', 'James Thomas Bligh', 'Peter Bonilla', 'Rich Bryant', 'Dan Chen', 'Phil Cirincione', 'Scott Addison Clay', 'Ty Copeman', 'Sean Dillon', 'Berly Ellis', 'Jonah Falcon', 'Fabrizio Fante', 'Scott Fernstrom', 'Michael Fiore', 'Mike Fitzgerald', 'Todd Fredericks', 'Seth Gabel', 'Russell Gibson', 'Gregory Gordon', 'Evan Hart', 'Jason Horton', 'Bryce Dallas Howard', 'Ron Howard', 'Vivian Kalinov', 'Alex Lorre', 'Monique Marissa Lukens', 'Dory Manzour', 'Tiffany Marz', 'Charles McClelland', 'Jon M. McDonnell', 'Robert Myers', ""Ryan O'Connor"", 'Charles Pendelton', 'Reed Penney', 'Michael C. Pierce', 'Mills Pierre', 'Deborah Rayne', 'Sean Reid', 'Colby Ryan', 'Brian Smyj', 'Ned Stuart', 'Dave Sweeney', 'Alessandro Tanaka', 'Douglas Taurel', 'John H. Tobin', 'Jeffrey Christopher Todd', 'Michael Tota', 'Jarred Treiber', 'Ryan Tygh', 'Erik Van Wyck', 'James Whalen', 'Warner Wolf']","['Biography', 'Drama']",['us'],['en'],PG-13,58000000.0,"$2,501,096, 23 Dec 2001",313542341.0,8.2,790977.0,04 Jan 2002 (Canada),A Beautiful Mind,Ron Howard,Akiva Goldsman,,Brian Grazer,Todd Hallowell,Universal Pictures,DreamWorks,James Horner,Daniel P. Hanley,Roger Deakins,Leslie E. Rollins,Kristin Bernstein,Paul Abatemarco
