year,name,Movie_ID,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
2013,Parkland,2345112,93.0,"['Marcia Gay Harden', 'Matt Barr', 'Zac Efron', 'Mallory Moye', 'Paul Giamatti', 'Elizabeth Tulloch', 'Ron Livingston', 'Jason Douglas', 'David Harbour', 'James Badge Dale', 'Larry Jack Dotson', 'Austin Nichols', 'Billy Bob Thornton', 'Jonathan Breck', 'Eugene Lee', 'Nico Evers-Swindell', 'Irene White', 'Luci Christian', 'Kat Steffens', 'Tom Welling', 'Mark Duplass', 'Gil Bellows', 'Sean McGraw', 'Brett Stimely', 'Paul Sparks', 'Samuel Davis', 'Colin Hanks', 'Gary Grubbs', 'Arthur Simone', 'Matthew Tompkins', 'Gary Clarke', 'Chamblee Ferguson', 'Jackie Earle Haley', 'Bryan Batt', 'Ellen Halper', 'Chris Freihofer', 'Rob Gallavan', 'John Taylor Phillips', 'Robert Catrini', 'Chuck Huber', 'Rory Cochrane', 'Richard Dillard', 'Richard Jackson', 'Drew Waters', 'Walt Roberts', 'Jacki Weaver', 'Jeremy Strong', 'Dana Wheeler-Nicholson', 'Jeffrey Schmidt', 'Glenn Morshower', 'Jimmie Dale Gilmore', 'Gweneth Rutherford', 'Taylor Scorse', 'William Akey', 'Virginia Allee', 'Patty Allieri', 'Heath Allyn', 'Carl Bailey', 'Jet Baker', 'Lance Barnett', 'Cheryl Bond Danks', 'Devin Bonnée', 'Gerald Brodin', 'Drew Brown', 'Scott K. Butler', 'Sarah Joy Byington', 'John Cann', 'Anthony J. Caruso', 'Gene Cervenka', 'Casey Charland', 'Darryl Cox', 'Steve Craig', 'Jennifer Cundiff', 'Joshua Curttright', 'Richard Dodwell', 'David Eaton', 'Evan Fitzmaurice', 'Joe Forbes', 'Eric Fried', 'John P. Funk', 'Jeff Gibbs', 'Jenny Gravenstein', 'Charles E. Gray', 'Armando Gutierrez', 'Courtney Hans', 'Rod Hermansen', 'Nathaniel Holt', 'Jake Jecmenek', 'Zach Kepple', 'Richard Klein', 'Chris J. Knight', 'Klifton Kruger', 'Julia Lashae', 'Stephen Latham', 'Ryan M. Lee', 'Bill Lemens', 'Elizabeth Lestina', 'Anne Lockhart', 'Caroline McNeil', 'Kristin M. Miller', 'Steven Mitchell', 'Michael Morris', 'Joe Nemmers', 'Paul Nye', 'John Orr', 'Glenn Page', 'Nick Pernokas', 'Alin Gabriel Pop', 'Katy Poulter', 'Elisabeth Raine', 'Federica Rangel', 'David Z. Roberts', 'Susan Roberts', 'Sheree L. Ross', 'Jake Uriah Rupp', 'Lesley Ann Rupp', 'Peggy Schott', 'Lee Sheridan', 'Dan Silver', 'Becca Spencer', 'Jeremy St. James', 'Aidan Sullivan', 'Craig Taylor', 'Gary Teague', 'Deborah J. Wilson', 'Greg Wise', 'Eric Zettina', 'Daniel Zubiate']","['Drama', 'History', 'Mystery', 'Thriller']",['us'],['en'],PG-13,10000000.0,"$310,246, 04 Oct 2013",1628565.0,6.3,14306.0,02 Oct 2013 (France),Parkland,Peter Landesman,Peter Landesman,,Tobin Armbrust,Guy East,Exclusive Media Group,The American Film Company,James Newton Howard,Mark Czyzewski,Barry Ackroyd,,Kayse Goodell,Maru Buendia-Senties
2013,Drinking Buddies,2265398,90.0,"['Olivia Wilde', 'Jake Johnson', 'Anna Kendrick', 'Ron Livingston', 'Ti West', 'Jason Sudeikis', 'Mike Brune', 'Frank V. Ross', 'Michael Gaertner', 'Kristin Davis', 'Jim Cibak', 'Alicia Van Couvering', 'Michael Zeller', 'Joe Swanberg', 'Michael T. Black', 'Roberta Chung', 'Callie Deering', 'Catherine Perzee', 'Sam Slater']","['Comedy', 'Drama', 'Romance']",['us'],['en'],R,,"$19,505, 25 Aug 2013",,6.1,54153.0,22 Jan 2013 (France),Drinking Buddies,Joe Swanberg,Joe Swanberg,,Ashley Bernon,Paul Bernon,Burn Later Productions,MJW Films,,Joe Swanberg,Ben Richardson,Jennifer Herrig,Thomas P. O'Neill,
2013,Concussion,3322364,123.0,"['Will Smith', 'Alec Baldwin', 'Albert Brooks', 'Gugu Mbatha-Raw', 'David Morse', 'Arliss Howard', ""Mike O'Malley"", 'Eddie Marsan', 'Hill Harper', 'Adewale Akinnuoye-Agbaje', 'Stephen Moyer', 'Richard T. Jones', 'Paul Reiser', 'Luke Wilson', 'Sara Lindsey', 'Matthew Willig', 'Elizabeth Tulloch', 'Kevin Jiggetts', 'Gary Grubbs', 'Randy Kovitz', 'L. Scott Caldwell', 'Dan Ziskie', 'Larry John Meyers', 'Joni Bovill', 'Jason Davis', 'Dan Anders', 'Jeb Keller', 'Joshua Elijah Reese', 'Holt McCallany', 'Jackie Schafer', 'Mike Clark', 'Scott Conner', 'Jared Pfennigwerth', 'Phillip Chorba', 'David Flick', 'Kelley Davis', 'Alison Moir', 'Dino Rende', 'Samara Lee', 'Nathan Hollabaugh', 'Cindy Jackson', 'Scott A Miller', 'Michael Schaich', 'Hennessey Joseph', 'Antonia Long', 'Lisa Earley', 'Ann B. Betters', 'Dihlon McManne', 'Britanni Johnson', 'Dawn Vocke', 'Richie Acevedo', 'Nateice Aisha', 'Brittney Aleah', 'Leonard Anthony', 'Nicholas Augusta', 'Jennifer Nicole Baker', 'Jason John Beebe', 'Greg Berg', 'Jennifer Bialo', 'Jennifer Boch-Wawrzyniak', 'Troy Bogdan', 'Neil Booker', 'Christopher Boyer', 'Lance Brock', 'Jonathan Brownell', 'Ralph Browning', 'Norman Cardaro', 'Hanibal Chancellor', 'Deborah Charity', 'Tyler Cheman', 'Christina Chickis', 'Jennifer Pearl Childers', 'Cara Clark', 'Lloyd Crago', 'Shari Neumann Dodge', 'Amy Lyn Elliott', 'Mark Falvo', 'Joe Fishel', 'Jim Fitzgerald', 'Robin Flak', 'Joe Gallipoli', 'Carmen Gangale', 'Trevor Lee Georgeson', 'David Gragg', 'Robert Graziosi', 'Richard Guesman', 'Stephanie Haff', 'Tony Hobson', 'Lauren Hopkins', 'James Howard', 'Sherry Hudak', 'Eme Ikwuakor', 'Kristy Isenberg', 'John W. Iwanonkiw', 'Dominic Jackson', 'Kevin M. Jacobs', 'Dontez James', 'Chris Jameson', 'Nagy Jay', 'William Kania', 'Mike Karban', 'Wendell Kinney', 'Mike Kuse', 'Ashley Marie Lewis', 'James Lloyd', 'Scott Lockhart', 'Jordan LoNigro', 'George Lourimore', 'Laurie Mann', 'Kirsten McCain', 'David Dale McCue', 'Ben McDonnell', 'Robert G. McKay', 'Tiffany Sander McKenzie', 'F. Robert McMurray', 'Terri Middleton', 'Michael Mlynar', 'Peter Muggleworth', 'Christopher Nardizzi', 'Phil Nardozzi', 'Jeffrey Neil', 'Don Nowacki', 'Jackson Nunn', 'Rajeev Pahuja', 'Frankie Palombi', 'Rocky Paterra', 'Edward Pfeifer', 'Dwayne Pintoff', 'Laura Polinski', 'Lawrence Pusateri', 'Asuncion Ramos', 'Eric Rasmussen', 'Electa Rawls', 'Brent Reichert', 'Richard Restivo', 'Doug Roberts', 'Kimberly Ryans', 'Debbie Scaletta', 'Jared Scott', 'David Shurin', 'Remington Sinclair', 'Kevin Slone', 'Tamika Smith', 'Barry Stephens', 'Brian Stowell', ""Da'shawn Thomas"", 'Kelly Trumbull', 'Megan Leigh Valentino', 'Raymond Wade Jr.', 'Mike Walker', 'Genevieve Weiss', 'Laura Welsh', 'James Werley', 'Kym Whitehead', 'Frank Wilson', 'Eric Witkowski', 'Logan J. Woolfolk', 'Eddie Zorak']","['Biography', 'Drama', 'Sport']","['gb', 'au', 'us']",['en'],PG-13,35000000.0,,,7.1,79840.0,25 Dec 2015 (Canada),Concussion,Peter Landesman,Peter Landesman,,Amal Baggar,Greg Basser,LStar Capital,Scott Free Productions,James Newton Howard,William Goldenberg,Salvatore Totino,James V. Kent,Alyssa Batchelor,Shane Birdsill
2013,Palo Alto,2479800,100.0,"['Jack Kilmer', 'Nat Wolff', 'Emma Roberts', 'Olivia Crocicchia', 'Claudia Levy', 'James Franco', 'Val Kilmer', 'Jacqui Getty', 'Andrew Lutheran', 'Bo Mitchell', 'Bailey Coppola', 'Zoe Levin', 'Brennen Taylor', 'Atlanta Decadenet', 'Colleen Camp', 'Anna Thea Bogdanovich', 'Timothy Starks', 'Micah Nelson', 'Janet Jones', 'Emma Gretzky', 'Genevieve Penn', 'Jesse Jo Stark', 'Jake Nordwind', 'Don Novello', 'Jamal Hammadi', 'Marshall Bell', 'Laney Fichera', 'Greta Seacat', 'Chris Messina', 'Nathalie Love', 'Christian Madsen', 'Sandra Seacat', 'Jessica Elle Taylor', 'Janet Song', 'Talia Shire', 'Janet Salter', 'Margaret Qualley', 'Amelia Burstyn', 'Grear Patterson', 'Nick Stewart', 'Keegan Allen', 'Francis Ford Coppola', 'Sam Dillon', 'Viktoriya Dov', 'Courtney Falsey', 'Neil Fleischer']",['Drama'],['us'],['en'],R,,"$63,461, 11 May 2014",,6.2,25886.0,09 May 2014 (USA),Palo Alto,Gia Coppola,Gia Coppola,,Vince Jolivette,Miles Levy,American Zoetrope,RabbitBandini Productions,Blood Orange,Leo Scott,Autumn Durald,Natalie Ziering,David J. Goren,Stepán Batousek
2013,Hours,2094018,97.0,"['Paul Walker', 'Genesis Rodriguez', 'Nancy Nave', 'Shane Jacobsen', 'Natalia Safran', 'TJ Hassan', 'Lena Clark', 'Kesha Bullard', 'Yohance Myles', 'Judd Lormand', 'Tony Bentley', 'Ian Hoch', 'Kerry Cahill', 'Oscar Gale', 'Christopher Matthew Cook', 'Nick Gomez', 'Renell Gibbs', 'Damon Lipari', 'J. Omar Castro', 'Carlos Sanchez', 'Austin Beaulier', 'Emily D. Haley', 'Mark Joyce', 'Cynthia LeBlanc', 'Elton LeBlanc', 'Carlos Retana Jr.', 'Michelle Torres', 'Joshua Tran', 'Tre Tureaud', 'Christina Michelle Williams']","['Drama', 'Thriller']",['us'],['en'],PG-13,4000000.0,,,6.4,26879.0,04 Dec 2013 (Philippines),Hours,Eric Heisserer,Eric Heisserer,,Brandon Birtell,Dan Clifton,The Safran Company,PalmStar Media,Benjamin Wallfisch,Sam Bauer,Jaron Presant,Kristin Bicksler,Dan Clifton,Grant Beaudette
2013,Night Moves,2043933,112.0,"['Jesse Eisenberg', 'Dakota Fanning', 'Peter Sarsgaard', 'Alia Shawkat', 'Logan Miller', 'Kai Lennox', 'Katherine Waterston', 'James Le Gros', 'Traber Charles Burns', 'Autumn Nidalmia', 'Barry Del Sherman', 'Jason Rojas', 'Clara Mamet', 'Mikey Kampmann', 'Matt Malloy', 'Paddric Fitzgerald', 'Jeff Rowles', 'Scott Patrick Green', 'Joel Polinsky', 'Bart McCarthy', 'Ernie Ephraim', 'Gavin MacCartney', 'Jonah Goergen', 'Oliver Goergen', 'Lew Temple', 'Nate Mooney', 'Jennifer Snook', 'Jackie Apodaca', 'Christopher Liam Moore', 'Kaiti Zemet', 'Griffin Newman', 'Dann Fink', 'Marina Squerciati', 'Matthew Joel Flood', 'Luis Rodriguez', 'Spencer Scofield', 'Wayne Sweat', 'Mig Windows']","['Drama', 'Thriller']",['us'],['en'],R,,"$24,100, 30 May 2014",,6.0,13292.0,23 Apr 2014 (France),Night Moves,Kelly Reichardt,Jonathan Raymond,Kelly Reichardt,Brett Cranford,Alejandro De Leon,Maybach Film Productions,RT Features,Jeff Grace,Kelly Reichardt,Christopher Blauvelt,Virginia Yount,Chris Carroll,Chris Connolly
2013,Blood Ties,1747958,127.0,"['Clive Owen', 'Billy Crudup', 'Marion Cotillard', 'Mila Kunis', 'Zoe Saldana', 'Matthias Schoenaerts', 'James Caan', 'Noah Emmerich', 'Lili Taylor', 'Domenick Lombardozzi', 'John Ventimiglia', 'Griffin Dunne', 'Jamie Hector', 'Yul Vazquez', 'Eve Hewson', 'Anais Lee', 'Mirabelle Lee', 'Richard Petrocelli', 'Mark Mahoney', 'Vincent Lamberti', 'Olek Krupa', ""Joseph Patrick O'Malley"", 'Laurence Lowry', 'Jon Goracy', 'Joseph Mesiano', 'Philipp Christopher', 'Brendan Burke', 'Charlie Tahan', 'Daisy Tahan', 'Angelica Boccella', 'Chris Fischer', 'Tom Greer', 'Audrey Amey', 'Mike Sheehan', 'John Joseph Gallagher', 'Austin Williams', 'Ron Crawford', 'Mike Houston', 'Eli Tokash', 'Julian Gamble', 'Dominik Tiefenthaler', 'T.J. Kenneally', 'Anthony Alessandro', 'Heather Litteer', 'Matthew Sprout', 'Craig Castaldo', 'Maytal Angel', 'Daniel Bainbridge', 'Tommy Bayiokos', 'Anne Bergstedt', 'Joseph Bessette', 'Amanda Brooklyn', 'Richard R. Corapi', 'Mario Corry', 'Alix Cross', 'John Damroth', 'Coy DeLuca', 'Joseph A. DiPietro', 'Sarah Dulat', 'Dennis Duswalt', 'Daniella Escobio', 'Susanna Farley', 'Edgar Felix', 'Chris Haemmerle', 'Leeann Hellijas', 'James Hook', 'Tammy Jean', 'Anna Kuchma', 'Stacey Maltin', 'John Mancini', 'Johan Matton', 'Frank L. Messina', 'Melissa Mikel', 'Kennedy Moronta', 'Ismaelpeter Casillas Nelson', 'Nicole Neuman', ""Katelyn O'Friel"", 'Veronika Ann Rees', 'Chris Rodriguez', 'McKenzie Shea', 'Chris Slone', 'Rob Stats', 'Gerard Sullivan', 'Krista Tunnell', 'Ben Van Bergen', 'Joshua Williams']","['Action', 'Crime', 'Drama', 'Thriller']","['fr', 'us']","['en', 'it', 'es']",R,25500000.0,,,6.5,18132.0,23 Aug 2013 (Norway),Blood Ties,Guillaume Canet,Guillaume Canet,James Gray,Xavier Amblard,Alain Attal,Trésor Films,Worldview Entertainment,Yodelice,Hervé de Luze,Christophe Offenstein,Cherish M. Hale,Scott Bowers,Alain Carsoux
2013,Belle,2404181,100.0,"['Matthew Goode', 'Lauren Julien-Box', 'Natasha Williams', 'Alan McKenna', 'Penelope Wilton', 'Cara Jenkins', 'Emily Watson', 'Tom Wilkinson', 'Sarah Gadon', 'Gugu Mbatha-Raw', 'Miranda Richardson', 'James Norton', 'Tom Felton', 'Timothy Walker', 'Sam Reid', 'David Gant', 'Charlotte Roach', 'Rupert Wickham', 'Bethan Mary-James', 'Alana Ramsey', 'Alex Jennings', 'Daniel Wilde', 'Susan Brown', 'James Northcote', 'Andrew Woodall', 'Edmund C. Short', 'Chris Middleton', 'Lasco Atkins', 'Tom Coulston', 'Harriet Crawford', 'Tony Eccles', 'James Hepburn', 'Barrie Martin', 'Alfred Mather', 'Steve Munroe', 'Adam Nowell', 'Jenna Sharpe', 'Darren Shaw', 'Fabio Vollono']","['Biography', 'Drama', 'Romance']",['gb'],['en'],PG,10900000.0,,16538759.0,7.4,26380.0,08 May 2014 (Australia),Belle,Amma Asante,Misan Sagay,,Steve Christian,Christopher Collins,DJ Films,Isle of Man Film,Rachel Portman,Victoria Boydell,Ben Smithard,Tina Jones,Guy Campbell,Lucy Ainsworth-Taylor
2013,The Kings of Summer,2179116,95.0,"['Nick Robinson', 'Gabriel Basso', 'Moises Arias', 'Nick Offerman', 'Erin Moriarty', 'Craig Cackowski', 'William Sonnie', 'Nathan Keyes', 'Cristoffer Carter', 'Megan Mullally', 'Priscilla Kaczuk', 'Marc Evan Jackson', 'Alison Brie', 'Eugene Cordero', 'Gillian Vigman', 'Mary Lynn Rajskub', 'Thomas Middleditch', 'Lili Reinhart', 'Austin Abrams', 'Paul Floriano', 'Brian Sacca', 'Peter Karinen', 'Tony Hale', 'Hannibal Buress', 'Kumail Nanjiani', 'Jeffrey Grover', 'Eric Wasserman', 'Nicholas Rutherford', 'Angela Trimbur', 'Jennifer Lindgren', 'Michael Cipiti', 'Kim Bordwine', 'Christina Cacic', 'Justin Cooney', 'Anthony Daniel', 'Eric Frank', 'Logan Fry', 'Joe Gallipoli', 'David Gragg', 'Hannah Harris', 'Linda Marie Howell', 'Christopher Kaczmarek', 'Cole Kornell', 'Maria Laskowski', 'Dan Martin', 'Rance Martin', 'Derick Mayes', 'Christine McBurney', 'Shawn Michelle', 'Tyler Moliterno', 'Taylor Nelms', 'Brady Novak', 'David Sanborn', 'Julie Simon', 'Joel Thingvall', 'Josh Tippey', 'Nicole Tubbs', 'Lisa Y. Wong', 'Abigail Wylie', 'Theresa Wylie']","['Adventure', 'Comedy', 'Drama']",['us'],['en'],R,,"$58,962, 02 Jun 2013",,7.1,74376.0,23 Aug 2013 (UK),The Kings of Summer,Jordan Vogt-Roberts,Chris Galletta,,Andrew Brickman,Tyler Davidson,Big Beach Films,Low Spark Films,Ryan Miller,Terel Gibson,Ross Riege,Carmen Navis,Louis Hagney,Juan Cardarelli
2013,Grand Piano,2039345,90.0,"['Elijah Wood', 'John Cusack', 'Kerry Bishé', 'Tamsin Egerton', 'Allen Leech', 'Don McManus', 'Alex Winter', 'Dee Wallace', 'Jim Arnold', 'Jack Taylor', 'Beth Rollan', 'Amy Gwilliam', 'Harris Gordon', 'Ricardo Alexander', 'Brendan Murphy', 'Chak Nali', 'Eric Goode', 'Theo David Goertzen', 'Peter Bacchus', 'Geert Krosenbrink', 'Joshua Zamrycki', 'John Hugill', 'Benjamin Nathan-Serio', 'Núria Valls', 'Rachel Arieff', 'Emily Zamrycki', 'Brian Lehane', 'Oscar Rodriguez', 'Josep Caralt', 'Julius Cotter', 'Marvin Wycoff', 'Juan Carlos Dannenberg', 'Alba Mestre', 'Eric Gacacho', 'Eugenio Mira Esteve', 'Paula Ana Banciu', 'Lynn Barton', 'Joana Blanch', 'Elena Borderías', 'Xavier Bura', 'Lluis Cabal', 'Nabi Cabestany', 'Miguel Casals', 'Vladinir Chilaru', 'Robert Citron', 'Roderick Clantay', 'Fernando Cleves', 'Romeliu Dan', 'Jaime Del Blanco', 'Joan Esplugas', 'Teresa Espuny', 'Susana Fernandez', 'Juame Francesch', 'Francesc Gali', 'Eliiecer Garcia', 'Joaquim Giménez', 'Harold Hincapie', 'Yayoi Kagoshima', 'Magoalena', 'Kostrzewska', 'Gerrit Krosenbrink', 'Oleg Lachugin', 'Rossen Lambrinov', 'Joe Lewis', 'Juan Marquez', 'Antonio Marti', 'Olga Mensenin', 'Jose Monteagudo', 'Jordi Nabona', 'Vasil Nikolov', 'Marcel Noll', 'Eladio Reinon', 'Francisco Rodriguez', 'Juan Rodriguez', 'Paul Southamer', 'Kristen Tinkler', 'Jorge Uribe', 'Yulia Tsuranova', 'Richard Vaughan', 'Viesturs Vecbastiks', 'Albert Vila', 'Ingrid Viñals', 'Ruslana Vinebreaci', 'Ignacio Zamora', 'Qiao Zhang', 'Yana Zuyeva', 'Franchesca McGill Perkins', 'Óscar Rodríguez', 'Laia Martinez Rubir', 'Angie Arieu', 'Roberta Chung', 'Catherine Dickson', 'Malte Grohnert', 'Christopher Kahler', 'Hrvoje Klecz', 'Mino Mackic', 'Jose Mellinas', 'Nuria Pascual-Andujar', 'Jeff Sealy', 'Vince Tolentino']","['Music', 'Mystery', 'Thriller']","['es', 'us']",['en'],R,,,,5.9,16538.0,25 Oct 2013 (Spain),Grand Piano,Eugenio Mira,Damien Chazelle,,Gabriel Arias-Salgado,Christian Baha,Nostromo Pictures,Solution Entertainment Group,Víctor Reyes,José Luis Romeu,Unax Mendia,Maite Sánchez,Cirilo Barba,Llorenç Borràs
2013,Hummingbird,1893256,100.0,"['Jason Statham', 'Agata Buzek', 'Vicky McClure', 'Benedict Wong', 'Ger Ryan', 'Youssef Kerkour', 'Anthony Morris', 'Victoria Bewick', 'Christian Brassington', 'Danny Webb', 'Sang Lui', 'Bruce Wang', 'David Bradley', 'Siobhan Hewlett', 'Steven Beard', 'John Killoran', 'Lillie Buttery', 'Adam Skeats', 'Macey Chipping', 'Jason Wong', 'Emaa Hussen', 'Ed Gaughan', 'Ian Pirie', 'Sheng-Chien Tsai', 'Josef Altin', 'Christopher Logan', 'Jeff Mirza', 'Emily Lue Fong', 'Michelle Lee', 'Joseph Long', 'Joe Kallis', 'Anna-Maria Everett', 'Harry Taurasi', 'Rosemary Annabella', 'Andrew Ellis', 'James Bye', 'Chris Streeks', 'Bahaa Nasser', 'Aklima Begum', 'Tony Hoy', 'Peter Agnelli', 'Lee Asquith-Coe', 'Eddie Bagayawa', 'Mark Barrows', 'Paul Blackwell', 'Steven Borrie', 'Dilyana Bouklieva', 'Horace Chan', 'David Cheung', 'Siong Loong Choong', 'Bern Collaço', 'Steve Conway', 'Chris Cowlin', 'Andrew Crayford', 'Ellis Crewe-Candy', 'Eva Dagoo', 'Leigh Dent', 'Joanna Finata', 'Grace Meurisse Francis', 'Ignacio Guirado', 'Lee Nicholas Harris', 'Shane Hart', 'Matthew David Hearn', 'Richard Herdman', 'Andy Joy', 'Chris Kent-Ledger', 'Martin John King', 'Chonradee Kulthap', 'Jonathan Chun Bong Li', 'Jim Liu', 'Darren Luckin', 'Aaron Ly', 'Darren Lynch', 'Martyn Mayger', 'Matthew David McCarthy', ""Shaun O'Sullivan"", 'Martin Poole', 'Guglielmo Richards', 'Dennis Santucci', 'Santi Scinelli', 'Mick Slaney', 'Neil Alexander Smith', 'Scott Stevenson', 'Frank Stone', 'Gary Swan', 'Anthony Tan', 'Senem Temiz', 'Kevin Tran', 'Marlow Warrington-Mattei', 'Kevin Wenman', 'Josh Wichard', 'Andrew Yiallouros']","['Action', 'Drama', 'Thriller']","['gb', 'us']","['en', 'pl', 'yue', 'it']",R::(DVD/Blu-Ray Rating),20000000.0,,,6.2,62581.0,09 May 2013 (Hungary),Redemption,Steven Knight,Steven Knight,,Stuart Ford,Guy Heeley,Lionsgate,IM Global,Dario Marianelli,Valerio Bonelli,Chris Menges,Claire Nia Richards,Daniel Jerome Gill,Anastasios Agiakatsikas
2013,Drishyam,3417422,160.0,"['Mohanlal', 'Meena', 'Ansiba', 'Baiju V.K.', 'Esther Anil', 'Kalabhavan Shajohn', 'Asha Sharath', 'Siddique', 'Roshan Basheer', 'Neeraj Madhav', 'Pradeep Chandran', 'Kalabhavan Haneef', 'Irshad', 'Koottickal Jayachandran', 'Kunchan', 'Aneesh Menon', 'Shobha Mohan', 'Narayanan Nair', 'Antony Perumbavoor', 'Amin Aminem', 'Asokan', 'Kalabhavan Rahman', 'Balaji Sarma', 'Sreekumar']","['Crime', 'Drama', 'Thriller']",['in'],"['ml', 'en']",Not Rated,,,,8.6,27052.0,19 Dec 2013 (India),Drishyam,Jeethu Joseph,Saeid Shahi,,Antony Perumbavoor,,Aashirvad Cinemas,,Anil Johnson,Ayoob,Sujith Vasudev,,Vivek Aryan,Tony Tom
2013,Afternoon Delight,2312890,98.0,"['Kathryn Hahn', 'Link Ruiz', 'Cesar Garcia', 'Jane Lynch', 'Michaela Watkins', 'Jessica St. Clair', 'Sawyer Ever', 'Josh Radnor', 'Makenna Cotton', 'Keegan-Michael Key', 'Javier Calderon', 'Juno Temple', 'Suzy Nakamura', 'Ozioma Akagha', 'Bryan Lugo', 'Eugene Cordero', 'Annie Mumolo', 'Josh Stamberg', 'Noah Harpster', 'Alex Mauga', 'John Kapelos', 'Marshall Manesh', 'Tucker', 'The Baroness', 'Joanne Basile', 'Inga Bespalovaite', 'Julie Bolene', 'Nicole Erin Brock', 'Antonia Crane', ""Mariela I'V"", 'Lauren Kaplow', 'Rie Katagiri', 'Violet Lake', 'Luz Pazos', 'Marie Gibeault', 'Uzuiri Simms', 'Sam Zalabany', 'Mallory Eisenstein', 'Dian Van Patten', 'Noah Kaye Bentley', 'Brooksley Bishop', 'Anne Giovanni', 'Christine Heideman', 'Nate Hubinger', 'Elaine Kratofil', 'William Mulligan', 'Mona Park', 'Paul Schoemehl', 'Tyler Schweer', 'Kaidin Michael Stein', 'Dawn Stillings', 'Robin Thede', 'Shae Vianzon']","['Comedy', 'Drama']",['us'],['en'],R,,"$33,810, 13 Sep 2013",,5.7,9099.0,11 Dec 2013 (Philippines),Afternoon Delight,Jill Soloway,Jill Soloway,,Allen Carpé Benello,James C.E. Burke,Whitewater Films,72 Productions,Craig Wedren,Catherine Haight,Jim Frohna,James C. Gentry,Chuck Bennett,
2013,The To Do List,1758795,104.0,"['Aubrey Plaza', 'Johnny Simmons', 'Bill Hader', 'Alia Shawkat', 'Sarah Steele', 'Scott Porter', 'Rachel Bilson', 'Christopher Mintz-Plasse', 'Andy Samberg', 'Donald Glover', 'Adam Pally', 'D.C. Pierson', 'Dominic Dierkes', 'Connie Britton', 'Clark Gregg', 'Bryce Clyde Jenkins', 'Nolan Gould', 'Skyler Vallo', ""D'Arcy Carden"", 'Chrystal Harris', 'Brian Huskey', 'Lauren Lapkus', 'Jack McBrayer', 'Betsy Sodaro', 'Kevin M. Brennan', 'Zachary Ross', 'Scott Davidson', 'Elaine Ballace', 'Liz Cackowski', 'Michael Delaney', 'Molly Lloyd', 'Caleb Babcock', 'Conor Benson', 'Ubaldo Charly', 'Geoffrey Gould', 'Courtney Howard', 'Coy Jandreau', 'Marcy Jarreau', 'Blake Lee', 'Roz McHenry', 'Karen E. Wright']","['Comedy', 'Romance']",['us'],"['en', 'es', 'sa']","TV-14::(DLS, TV Rating.)",1500000.0,"$1,579,402, 28 Jul 2013",,5.8,35052.0,25 Jul 2013 (Russia),The To Do List,Maggie Carey,Maggie Carey,,Jason Carden,Maggie Carey,3 Arts Entertainment,The Mark Gordon Company,Raney Shockne,Paul Frank,Doug Emmett,Cassandra Fuote,Joel DeLoach,Jordan Hassay
2013,Kill Your Darlings,1311071,104.0,"['Daniel Radcliffe', 'Dane DeHaan', 'Michael C. Hall', 'Jack Huston', 'Ben Foster', 'David Cross', 'Jennifer Jason Leigh', 'Elizabeth Olsen', 'John Cullum', 'Brenda Wehle', 'Erin Darke', 'Craig Chester', 'Lenore Harris', 'Mark Ethan', 'Zach Appelman', 'David Rasche', 'Quinlan Corbett', 'Dawn Newman', ""Clancy O'Connor"", 'Jon DeVries', 'Leslie Meisel', 'Sarah Hollis', 'Nicole Signore', 'Olen Holm', 'Michael Cavadias', 'Mark Koenig', 'Finise Avery', 'Jonathan Cantor', 'Nick Diamantis', 'Matt Giroveanu', 'Sean Grady', 'Anna Kuchma', 'Martin Pfefferkorn', 'Kyra Sedgwick', 'Kevyn Settle', 'Colin Michael Walker']","['Biography', 'Drama', 'Romance', 'Thriller']",['us'],['en'],R,,"$53,452, 18 Oct 2013",,6.5,33333.0,19 Sep 2013 (Croatia),Kill Your Darlings,John Krokidas,Austin Bunn,,Michael Benaroya,Matthew Vose Campbell,Killer Films,Benaroya Pictures,Nico Muhly,Brian A. Kates,Reed Morano,Sarah E. McMillan,Eric LaFranchi,Glen Bennett
