year,name,Movie_ID,runtime,cast,genre,country_codes,language_codes,certificates,Budget,OWUS,CWG,rating,votes,original_air_date,title,director,writer1,writer2,producer1,producer2,production_company1,production_company2,composers,editors,cinematographers,set_decorators,assistant_directors,visual_effects
2006,The Departed,407887,151.0,"['Leonardo DiCaprio', 'Matt Damon', 'Jack Nicholson', 'Mark Wahlberg', 'Martin Sheen', 'Ray Winstone', 'Vera Farmiga', 'Anthony Anderson', 'Alec Baldwin', 'Kevin Corrigan', 'James Badge Dale', ""David O'Hara"", 'Mark Rolston', 'Robert Wahlberg', 'Kristen Dalton', 'Thomas B. Duffy', 'J.C. MacKenzie', 'Mary Klug', 'Peg Holzemer', ""Robert 'Toshi' Kar Yuen Chan"", 'Gurdeep Singh', 'Armen Garo', 'John Cenatiempo', 'Joseph Riccobene', 'Billy Smith', 'Lyman Chen', 'Kevin P. McCarthy', 'Chris Fischer', 'Brian Smyj', 'William Severs', 'Larry Mitchell', 'Anthony Estrella', 'Andrew Breving', 'Tracey Paleo', 'Douglas Crosby', 'Dorothy Lyman', 'Audrie Neenan', 'Frank Mallicoat', 'Paula DeMers', 'Conor Donovan', 'Amanda Lynch', 'Sallie Toussaint', 'Patrick Coppola', ""Mick O'Rourke"", 'Deborah Carlson', 'Nellie Sciutto', 'Peter Welch', 'Henry Yuk', 'Dennis Lynch', 'Michael Byron', 'William Lee', 'John Rue', 'Peter Crafts', 'Joseph P. Reidy', 'John Farrer', 'Paris Karounos', 'Brian Haley', 'Terry Serpico', 'Jay Giannone', 'John Polce', 'Bo Cleary', 'David Conley', 'Victor Chan', 'Jill Brown', 'Sarah Fearon', 'Tom Kemp', 'Denece Ryland', 'Zachary Pauliks', 'Daniel F. Risteen Jr.', 'Francis P. Hughes', 'Johnny Cicco', 'Chance Kelly', 'Shay Duffin', 'John McConnell', 'Kenneth Stoddard', 'Jeffrey Winter', 'Paddy Curran', 'Mark Philip Patrick', 'David Fischer', 'Walter Y.F. Wong', 'Tony M. Yee', 'Francesca Scorsese', 'Alex Morris', 'Emma Tillinger Koskoff', 'Craig Castaldo', 'Richard Hughes', 'Angelis Alexandris', 'James P. Anderson', 'Andrew Aninsman', 'Razmig Arabian', 'Dion Baia', 'Takumi Bando', 'Vincent Bivona', 'Eric Bruno Borgman', 'David Boston', 'Tracey Brennan', 'Brendan Burke', 'Shana Carr', 'Chris Chinn', 'Vic Clay', 'Desiree April Connolly', 'Jeffrey Corazzini', 'Ed Cuffe', 'Mike Di Stasio', 'Elizabeth Dings', 'Buddy Dolan', 'Jim Evans', 'Mark Falvo', 'James Michael Farrell', 'Deirdre Fitzpatrick', 'Steve Flynn', 'Shawn Fogarty', 'Jim Ford', 'John Franchi', 'Lorre Fritchy', 'Trudi Goodman', 'Mackenzie Hawe', 'Mark Hemphill', 'Peter Jae', 'Ben Key', 'London Kim', 'Ming Ho Kum', 'Henry Kwan', 'Henry Laun', 'Crystal Lisbon', 'Steve Lord', 'Rebecca Love', 'Frank Mancuso', 'Oliver Martin', 'Adam Masnyk', 'Jack McCullough', 'Paul McGillicuddy', 'Arnold Montey', 'Robert Myers', 'Joseph Oliveira', 'Don Pravda', 'Nicolas Quilter', 'Ralph Regine', 'Osmani Rodriguez', 'Alfredo Romeo Suarez', 'Steve Scarfo', 'Billy Silvia', 'John Wayland Somers', 'Lawrence Cameron Steele', 'Stream', 'Kayla Rae Vesce', 'Victor Warren', 'Donna Wong', 'Darryl Wooten', 'Kenneth G. Yong', 'Gail Yudain', 'Joseph Zamparelli']","['Crime', 'Drama', 'Thriller']",['us'],"['en', 'yue']",R,90000000.0,"$26,887,467, 08 Oct 2006",289847354.0,8.5,1105463.0,04 Oct 2006 (Philippines),The Departed,Martin Scorsese,William Monahan,,Michael Aguilar,G. Mac Brown,Warner Bros.,Plan B Entertainment,Howard Shore,Thelma Schoonmaker,Michael Ballhaus,Leslie E. Rollins,G.A. Aguilar,Ron Ames
2006,The Prestige,482571,130.0,"['Hugh Jackman', 'Christian Bale', 'Michael Caine', 'Piper Perabo', 'Rebecca Hall', 'Scarlett Johansson', 'Samantha Mahurin', 'David Bowie', 'Andy Serkis', 'Daniel Davis', 'Jim Piddock', 'Christopher Neame', 'Mark Ryan', 'Roger Rees', 'Jamie Harris', 'Monty Stuart', 'Ron Perkins', 'Ricky Jay', 'J. Paul Moore', 'Anthony De Marco', 'Chao Li Chi', 'Gregory Humphreys', 'John B. Crye', 'William Morgan Sheppard', 'Sean Howse', 'Julia Sanford', 'Ezra Buzzington', 'James Lancaster', 'Olivia Merg', 'Zoe Merg', 'Johnny Liska', 'Russ Fega', 'Kevin Will', 'Edward Hibbert', 'Christopher Judges', 'James Otis', 'Sam Menning', 'Brian Tahash', 'Scott Davis', 'Jodi Bianca Wise', 'Nikki Glick', 'Enn Reitel', 'Clive Kennedy', 'Robert W. Arbogast', 'Chris Cleveland', 'Rock Anthony', 'Cathy Beasley', 'Basilina Butler', 'Marty Carroll', 'Erin Cipolletti', 'Bud Joseph Hebert', 'Ernest Heinz', 'Tim Pilleri', 'Wendy Rosoff', 'Gary Sievers', 'Inna Swann', 'Dawn Upshaw', 'Deanna Walsh', 'Jesse Wilde']","['Drama', 'Mystery', 'Sci-Fi', 'Thriller']","['us', 'gb']",['en'],PG-13,40000000.0,"$14,801,808, 22 Oct 2006",,8.5,1096705.0,19 Oct 2006 (Singapore),The Prestige,Christopher Nolan,Jonathan Nolan,Christopher Nolan,Christopher Ball,Valerie Dean,Touchstone Pictures,Warner Bros.,David Julyan,Lee Smith,Wally Pfister,Julie Ochipinti,Alan B. Curtiss,Florent Andorra
2006,300,416449,117.0,"['Gerard Butler', 'Lena Headey', 'Dominic West', 'David Wenham', 'Vincent Regan', 'Michael Fassbender', 'Tom Wisdom', 'Andrew Pleavin', 'Andrew Tiernan', 'Rodrigo Santoro', 'Giovani Cimmino', 'Stephen McHattie', 'Greg Kramer', 'Alex Ivanovici', 'Kelly Craig', 'Eli Snyder', 'Tyler Neitzel', 'Tim Connolly', 'Marie-Julie Rivest', 'Sebastian St. Germain', 'Peter Mensah', 'Arthur Holden', 'Michael Sinelnikoff', 'John Dunn-Hill', 'Dennis St John', 'Neil Napier', 'Dylan Smith', 'Maurizio Terrazzano', 'Robert Paradis', 'Kwasi Songui', 'Alexandra Beaton', 'Frédéric Smith', 'Loucas Minchillo', 'Nicholas Minchillo', 'Tom Rack', 'David Francis', 'James Bradford', 'Andrew Shaver', 'Robin Wilcock', 'Kent McQuaid', 'Marcel Jeannin', 'Jere Gillis', 'J. Thibodeau', 'Tyrone Benskin', 'Robert Maillet', 'Patrick Sabongui', 'Leon Laderach', 'Dave Lapommeray', 'Vervi Mauricio', 'Charles Papasoff', 'Isabelle Champeau', 'Veronique-Natale Szalankiewicz', 'Maéva Nadon', 'David Thibodeau', 'David Schaap', 'Jean Michel Paré', 'Stewart Myiow', 'Andreanne Ross', 'Sara Giacalone', 'Ariadne Bourbonnière', 'Isabelle Fournel', 'Sandrine Merette-Attiow', 'Elisabeth Etienne', 'Danielle Hubbard', 'Ruan Vibegaard', 'Genevieve Guilbault', 'Bonnie Mak', 'Amélie Sorel', 'Caroline Aspirot', 'Gina Gagnon', 'Tania Trudell', 'Stéphanie Aubry', 'Mercedes Leggett', 'Stephania Gambaroff', 'Chanelle Lamothe', 'Sabrina-Jasmine Guilbault', 'Manny Cortez Tuazon', 'Cindy', 'Atif Siddiqi', 'Camille Rizkallah', 'Trudi Hanley', 'Neon Cobran', 'Gary A. Hecker', 'Devin Delorme', 'Deke Richards', 'Darren Shahlavi', 'Marc Trottier', 'Duy Vo Van', 'Agnieshka Wnorowska']","['Action', 'Drama', 'Fantasy', 'War']","['us', 'ca', 'bg']",['en'],R,65000000.0,"$70,885,301, 11 Mar 2007",456068181.0,7.7,703362.0,07 Mar 2007 (Philippines),300,Zack Snyder,Zack Snyder,Kurt Johnstad,Steve Barnett,Mark Canton,Warner Bros.,Legendary Entertainment,Tyler Bates,William Hoy,Larry Fong,Paul Hotte,Jesabelle Boileau,Chadi Abo
2006,Cars,317219,117.0,"['Owen Wilson', 'Paul Newman', 'Bonnie Hunt', 'Larry the Cable Guy', 'Cheech Marin', 'Tony Shalhoub', 'Guido Quaroni', 'Jenifer Lewis', 'Paul Dooley', 'Michael Wallis', 'George Carlin', 'Katherine Helmond', 'John Ratzenberger', 'Joe Ranft', 'Michael Keaton', 'Richard Petty', 'Jeremy Clarkson', 'Jeremy Piven', 'Bob Costas', 'Darrell Waltrip', 'Richard Kind', 'Edie McClurg', 'Humpy Wheeler', 'Tom Magliozzi', 'Ray Magliozzi', 'Lynda Petty', 'Andrew Stanton', 'Dale Earnhardt Jr.', 'Michael Schumacher', 'Jay Leno', 'Mario Andretti', 'Sarah Clark', 'Mike Nelson', 'Jonas Rivera', 'Lou Romano', 'Adrian Ochoa', 'E.J. Holowicki', 'Elissa Knight', 'Lindsey Collins', 'Larry Benton', 'Douglas Keever', 'Tom Hanks', 'Tim Allen', 'Billy Crystal', 'John Goodman', 'Dave Foley', 'Jack Angel', 'Michael Bell', 'Bob Bergen', 'Susan Blu', 'Andrea Boerries', 'Marco Boerries', 'Rodger Bumpass', 'Torbin Xan Bullock', 'Richard Cawood', 'Scott Clark', 'Kathy Coates', 'John Cygan', 'Jennifer Darling', 'Paul Eiding', 'Bill Farmer', 'Brian Fee', 'Teresa Ganzel', 'Craig Good', 'Jess Harnell', 'Artie Kempner', 'Hooman Khalili', 'Sonoko Konishi', 'Erik Langley', 'Sherry Lynn', 'Danny Mann', 'Mickie McGowan', 'Laraine Newman', 'Teddy Newton', ""Colleen O'Shaughnessey"", 'Bob Peterson', 'Steve Purcell', 'Jan Rabson', 'A.J. Riebli III', 'Dan Scanlon', 'Stephen Schaffer', 'Ken Schretzmann', 'Bob Scott', 'Matt Staudt', 'Jay Ward', 'Jim Ward', 'Colette Whitaker', 'Drazen Bratulic', 'Jamie Clay', 'Sheryl Crow', 'Aleksandar Cvjetkovic', 'Marco Della Noce', 'Zeljko Duvnjak', 'Pero Juricic', 'Pero Kvrgic', 'Leon Lucev', 'Luka Peros', 'Dora Polic', 'Zarko Potocnjak', 'Jeroen van Inkel', 'Ljubo Zecevic']","['Animation', 'Comedy', 'Family', 'Sport']",['us'],"['en', 'it', 'ja', 'yi']",TV-G,120000000.0,"$60,119,509, 11 Jun 2006",461981126.0,7.1,340200.0,08 Jun 2006 (Australia),Cars,John Lasseter,John Lasseter,Joe Ranft,Darla K. Anderson,Thomas Porter,Pixar Animation Studios,Walt Disney Pictures,Randy Newman,Ken Schretzmann,Jean-Claude Kalache,,,Frank Aalbers
2006,Casino Royale,381061,144.0,"['Daniel Craig', 'Eva Green', 'Mads Mikkelsen', 'Judi Dench', 'Jeffrey Wright', 'Giancarlo Giannini', 'Caterina Murino', 'Simon Abkarian', 'Isaach De Bankolé', 'Jesper Christensen', 'Ivana Milicevic', 'Tobias Menzies', 'Claudio Santamaria', 'Sebastien Foucan', 'Malcolm Sinclair', 'Richard Sammel', 'Ludger Pistor', 'Joseph Millson', 'Darwin Shaw', 'Clemens Schick', 'Emmanuel Avena', 'Tom Chadbon', 'Ade', 'Urbano Barberini', 'Tsai Chin', 'Charlie Levi Leroy', 'Lazar Ristovski', 'Tom So', 'Veruschka von Lehndorff', 'Andreas Daniel', 'Carlos Leal', 'Christina Cole', 'Jürgen Tarrach', 'John Gold', 'Jerry Inzerillo', 'Diane Hartford', 'Jessica Miller', 'Leo Stransky', 'Paul Bhattacharjee', 'Crispin Bonham-Carter', 'Simon Cox', 'Rebecca Gethings', 'Peter Notley', 'John Chancer', 'Peter Brooke', 'Jason Durran', 'Robert Jezek', 'Robert G. Slade', 'Félicité Du Jeu', 'Michaela Ochotská', 'Michael Offei', 'Makhoudia Diaw', 'Michael G. Wilson', 'Martina Duravolá', 'Marcela Martincáková', 'Vladimír Kulhavý', 'Valentine Nonyela', 'Dusan Pelech', 'Phil Meheux', 'Alessandra Ambrosio', 'Veronika Hladikova', 'Regina Gabajová', 'Olutunji Ebun-Cole', 'Martin Ucík', 'Vlastina Svátková', 'Miroslav Simunek', ""Ivan G'Vera"", 'Jirí Lenc', 'Jaroslav Jankovsky', 'Alexander Hathaway', 'Lasco Atkins', 'Greg Bennett', 'Richard Branson', 'Pete Britten', 'Adam Nicholas Brown', 'Martin Campbell', 'Tara Cardinal', 'Anthony Chisholm', 'Mahmud Chowdhury', 'Ben Cooke', 'Julie Eagleton', 'Nina Aimer Fox', 'Jan Loukota', 'Arnold Montey', ""Mark O'Neal"", 'Raj Parmar', 'Nigel Pilkington', 'Simona Roman', 'Sol E. Romero', 'Niki Simone', 'Victor Sobchak', 'Valarie Trapp', 'Gunther von Hagens']","['Action', 'Adventure', 'Thriller']","['gb', 'cz', 'us', 'de', 'bs']","['sr', 'de', 'it', 'en', 'fr']",PG-13,150000000.0,,,8.0,548317.0,14 Nov 2006 (Kuwait),Casino Royale,Martin Campbell,Neal Purvis,Robert Wade,Barbara Broccoli,Guido Cerasuolo,Columbia Pictures,Eon Productions,David Arnold,Stuart Baird,Phil Meheux,Lee Sandales,Josué D. Aguilar,Paul Alexiou
2006,Pirates of the Caribbean: Dead Man's Chest,383574,151.0,"['Johnny Depp', 'Orlando Bloom', 'Keira Knightley', 'Jack Davenport', 'Bill Nighy', 'Jonathan Pryce', 'Lee Arenberg', 'Mackenzie Crook', 'Kevin McNally', 'David Bailie', 'Stellan Skarsgård', 'Tom Hollander', 'Naomie Harris', 'Martin Klebba', 'David Schofield', 'Alex Norton', 'Lauren Maher', 'Nej Adamson', 'Jimmy Roussounis', 'Moray Treadwell', 'San Shella', 'Jim Cody Williams', 'Michael Miranda', 'Luke de Woolfson', ""Derrick O'Connor"", 'Georges Trillat', 'Israel Oyelumade', ""Gerry O'Brien"", 'Dermot Keaney', 'Clive Ashborn', 'Robbie Gee', 'Neil Panlasigui', 'Matthew Bower', 'Max Baker', 'Steve Speirs', 'John Boswall', 'Winston Ellis', 'Christopher Adamson', 'Andy Beckwith', 'Jonathan Linsley', 'Sylver', 'Simon Meacock', 'Natsuko Ohama', 'Josie Dapar', 'Vanessa Branch', 'David Sterne', 'David Keyes', 'Anthony Patricio', 'Barry McEvoy', 'Michael Enright', 'Hernando Molina', 'John Mackie', 'Spider Madison', 'Bud Mathis', 'Marco Khan', 'David Zahedian', 'Faouzi Brahimi', 'Jonathan Limbo', 'Alex Cong', 'Ho-Kwan Tse', 'Reggie Lee', 'LeJon', 'Christopher S. Capp', 'Félix Castro', 'Mike Haberecht', 'Rudy McCollum', 'Gerard J. Reyes', 'M. Scott Shields', 'Christopher Sullivan', 'Craig Thomson', 'Fred Toft', 'Claudia Adams', 'Hayati Akbas', 'Stephen Ananicz', 'Peter Donald Badalamenti II', 'Mark Bedell', 'Nathan Belt', ""Rusty 'Gravestone' Bolin"", 'Ron Bottitta', 'Jennifer Redelle Carey', 'Guy Chapman', 'Chadwick J. Coleman', ""Neil D'Monte"", 'Donald Dowd', 'Brian Feldman', 'Jerald Garner', 'Travis Grenke', 'David Hadinger', 'Alexander Hall', 'Sammi Hanratty', 'Randy Herman', 'Patrick Hume', 'Dalon Huntington', 'Paul Jacobson', 'Anthony W. Johnson', 'Sharon Jordan', 'Marc Joseph', 'Jason Kakebeen', 'Harry Kallet', 'Jonathan Kite', 'Ken Lally', 'Robbie General Lee', 'James S. Levine', 'Michael A. Levine', 'Erwin Lopez', 'Fred Maske', 'Ann Matthews', 'Clark McClanathan', 'Rohan Mehra', 'Josh Mills', 'Cory Montgomery', 'Richard Perez', 'Aaron Pichel', 'Nicolas Read', 'Chris Reid', 'Karly Rothenberg', 'Geoffrey Rush', 'Erin Sharkey', 'Gary Sievers', 'Opender Singh', 'Aleksandr Sountsov', 'Joseph Steven', 'Heather Stout', 'Tegan Summer', 'Chris Symonds', 'Michael Symonds', 'Jay Tapaoan', 'Ruben Valdez', 'Craig Robert Young', 'Tommy Zandali']","['Action', 'Adventure', 'Fantasy']",['us'],"['en', 'tr', 'el', 'cmn', 'fr']",PG-13,225000000.0,"$135,634,554, 09 Jul 2006",1066179725.0,7.3,623940.0,06 Jul 2006 (Australia),Pirates of the Caribbean: Dead Man's Chest,Gore Verbinski,Ted Elliott,Terry Rossio,Jerry Bruckheimer,Bruce Hendricks,Walt Disney Pictures,Jerry Bruckheimer Films,Hans Zimmer,Stephen E. Rivkin,Dariusz Wolski,Cheryl Carasik,Steven F. Beaupre,Mimi Abers
2006,The Holiday,457939,136.0,"['Cameron Diaz', 'Kate Winslet', 'Jude Law', 'Jack Black', 'Eli Wallach', 'Edward Burns', 'Rufus Sewell', 'Miffy Englefield', 'Emma Pritchard', 'Sarah Parish', 'Shannyn Sossamon', 'Bill Macy', 'Shelley Berman', 'Kathryn Hahn', 'John Krasinski', ""Alex O'Loughlin"", 'Odette Annable', 'Bundle Williams', 'Suzanne Dizon', 'Terry Diab', 'Kenneth Danziger', 'Hope Riley', 'Gilbert Esquivel', 'Steven Bruns', 'Nikki Novak', 'Judith Drake', 'Pamela Dunlap', 'Hal Douglas', 'Jay Simpson', 'Siobhan Pestano', 'Charles Dinsdale', 'Sarah Flind', 'Darline Harris', 'Marcell Brown', 'Marina Morgan', 'Lynden Edwards', 'Lydia Blanco Garza', 'Jon Prescott', 'Patrick Cavanaugh', 'Justin Collins', 'Lasco Atkins', 'Patrizia Barretto', 'Drew Bayers', 'MarLee Candell', 'Freddie De Grate', 'Nicholas Downs', 'Amber Elizabeth', 'James Franco', 'Andy Gates', 'Elizabeth Hara', 'Jake Head', 'Halbert Hernandez', 'Dustin Hoffman', 'Steve Humphreys', 'Charles Kellam', 'Dani Lennon', 'Lindsay Lohan', 'Jamie McCall', 'Mark A. Nash', 'Ian Novotny', 'Vanessa Ross', 'Scott Slifer', 'Arne Starr', 'Brian Teles', 'David Venafro', 'Leanne Wilson']","['Comedy', 'Romance']",['us'],['en'],PG-13,85000000.0,"$12,778,913, 10 Dec 2006",205135324.0,6.9,224812.0,05 Dec 2006 (Spain),The Holiday,Nancy Meyers,Nancy Meyers,,Bruce A. Block,Jennifer Eatz,Columbia Pictures,Universal Pictures,Hans Zimmer,Joe Hutshing,Dean Cundey,Cindy Carr,Vicki Allen,Bryce Brecheisen
2006,Pan's Labyrinth,457430,118.0,"['Ivana Baquero', 'Sergi López', 'Maribel Verdú', 'Doug Jones', 'Ariadna Gil', 'Álex Angulo', 'Manolo Solo', 'César Vea', 'Roger Casamajor', 'Ivan Massagué', 'Gonzalo Uriarte', 'Eusebio Lázaro', 'Francisco Vidal', 'Juanjo Cucalón', 'Lina Mira', 'Mario Zorrilla', 'Sebastián Haro', 'Mila Espiga', 'Pepa Pedroche', 'Lalá Gatóo', 'Ana Sáez', 'Chani Martín', 'Milo Taboada', 'Fernando Albizu', 'Pedro G. Marzo', 'José Luis Torrijo', 'Íñigo Garcés', 'Fernando Tielve', 'Federico Luppi', 'Chicho Campillo', 'Pablo Adán', 'Eduardo Aránega', 'Luke Burnyeat']","['Drama', 'Fantasy', 'War']","['mx', 'es']",['es'],TV-14,,,87041569.0,8.2,584416.0,11 Oct 2006 (Spain),Pan's Labyrinth,Guillermo del Toro,Guillermo del Toro,,Víctor Albarrán,Belén Atienza,Estudios Picasso,Wild Bunch,Javier Navarrete,Bernat Vilaplana,Guillermo Navarro,Laura Musso,Jorge Calvo,Jeff Barnes
2006,The Lives of Others,405094,137.0,"['Martina Gedeck', 'Ulrich Mühe', 'Sebastian Koch', 'Ulrich Tukur', 'Thomas Thieme', 'Hans-Uwe Bauer', 'Volkmar Kleinert', 'Matthias Brenner', 'Charly Hübner', 'Herbert Knaup', 'Bastian Trost', 'Marie Gruber', 'Volker Michalowski', 'Werner Daehn', 'Martin Brambach', 'Hubertus Hartmann', 'Thomas Arnold', 'Hinnerk Schönemann', 'Paul Faßnacht', 'Ludwig Blochberger', 'Paul Maximilian Schüller', 'Susanna Kraus', 'Gabi Fleming', 'Michael Gerber', 'Fabian von Klitzing', 'Harald Polzin', 'Sheri Hagen', 'Gitta Schweighöfer', 'Elja-Dusa Kedves', 'Hildegard Schroedter', 'Inga Birkenfeld', 'Philipp Kewenig', 'Jens Wassermann', 'Ernst-Ludwig Petrowsky', 'Manfred Ludwig Sextett', 'Kai Ivo Baulitz', 'Ralf Ehrlich', 'Anabelle D. Munro', 'Klaus Münster']","['Drama', 'Mystery', 'Thriller']",['de'],['de'],R,2000000.0,,,8.4,332285.0,23 Mar 2006 (Germany),The Lives of Others,Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck,,Quirin Berg,Claudia Gladziejewski,Wiedemann & Berg Filmproduktion,Bayerischer Rundfunk (BR),Stéphane Moucha,Patricia Rommel,Hagen Bogdanski,Frank Noack,Katrin Arendt,Maik Strauch
2006,Apocalypto,472043,139.0,"['Rudy Youngblood', 'Dalia Hernández', 'Jonathan Brewer', 'Morris Birdyellowhead', 'Carlos Emilio Báez', 'Amilcar Ramírez', 'Israel Contreras', 'Israel Ríos', 'María Isabel Díaz Lago', 'Espiridion Acosta Cache', 'Mayra Serbulo', 'Iazua Larios', 'Lorena Heranandez', 'Itandehui Gutierrez', 'Sayuri Gutierrez', 'Hiram Soto', 'Pepe Suárez', 'Raoul Max Trujillo', 'Gerardo Taracena', 'Rodolfo Palacios', 'Ariel Galvan', 'Bernardo Ruiz', 'Ricardo Diaz Mendoza', 'Richard Can', 'Carlos Ramos', 'Ammel Rodrigo Mendoza', 'Marco Antonio Argueta', 'Javier Escobar', 'Fernando Hernandez', 'Maria Isidra Hoil', 'Aquetzali García', 'Abel Woolrich', 'Antonio Monroi', 'Nicolás Jasso', 'Ronaldo Eknal', 'Miriam Tun', 'Rafael Velez', 'Diana Botello', 'Joaquin Rendon', 'Nelly Castillo']","['Action', 'Adventure', 'Drama', 'Thriller']","['us', 'mx']",['myn'],TV-MA::(cable rating),40000000.0,"$15,005,604, 10 Dec 2006",120654337.0,7.8,275007.0,08 Dec 2006 (Canada),Apocalypto,Mel Gibson,Mel Gibson,Farhad Safinia,Judi Bell,Vicki Christianson,Icon Entertainment International,Icon Productions,James Horner,John Wright,Dean Semler,Jay Aroesty,Stephanie 'Tuty' Correa,Kimberly Adams
