Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Step Up,2006,PG-13,11 Aug 2006,104 min,"Crime, Drama, Music, Romance",Anne Fletcher,"Duane Adler (screenplay), Melissa Rosenberg (screenplay), Duane Adler (story)","Channing Tatum, Jenna Dewan, Damaine Radcliff, De'Shawn Washington","Tyler Gage receives the opportunity of a lifetime after vandalizing a performing arts school, gaining him the chance to earn a scholarship and dance with an up and coming dancer, Nora.",English,USA,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.5,"105,439",tt0462590,movie,19 Dec 2006,"$65,269,010",Buena Vista,N/A,True
Deck the Halls,2006,PG,22 Nov 2006,93 min,"Comedy, Family",John Whitesell,"Matt Corman, Chris Ord, Don Rhymer","Danny DeVito, Matthew Broderick, Kristin Davis, Kristin Chenoweth",Two neighbors have it out after one of them decorates his house for the holidays so brightly that it can be seen from space.,"English, German",USA,1 win & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,5.0,"20,923",tt0790604,movie,06 Nov 2007,"$35,058,863",20th Century Fox,N/A,True
The Fountain,2006,PG-13,22 Nov 2006,97 min,"Drama, Mystery, Romance, Sci-Fi",Darren Aronofsky,"Darren Aronofsky (screenplay), Darren Aronofsky (story), Ari Handel (story)","Hugh Jackman, Rachel Weisz, Ellen Burstyn, Mark Margolis","As a modern-day scientist, Tommy is struggling with mortality, desperately searching for the medical breakthrough that will save the life of his cancer-stricken wife, Izzi.","English, Maya","Canada, USA",Nominated for 1 Golden Globe. Another 9 wins & 34 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,7.2,"218,787",tt0414993,movie,18 May 2007,"$10,046,093",Warner Bros. Pictures,N/A,True
This Is England,2006,Not Rated,27 Apr 2007,101 min,"Crime, Drama",Shane Meadows,Shane Meadows,"Thomas Turgoose, Stephen Graham, Jo Hartley, Andrew Shim","A young boy becomes friends with a gang of skinheads. Friends soon become like family, and relationships will be pushed to the very limit.",English,UK,Nominated for 1 BAFTA Film Award. Another 13 wins & 15 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.7,"111,099",tt0480025,movie,13 Nov 2007,"$95,849",IFC First Take,N/A,True
She's the Man,2006,PG-13,17 Mar 2006,105 min,"Comedy, Romance, Sport",Andy Fickman,"Ewan Leslie (screenplay), Karen McCullah (screenplay), Kirsten Smith (screenplay), Ewan Leslie (story)","Amanda Bynes, Channing Tatum, Laura Ramsey, Vinnie Jones","When her brother decides to ditch for a couple weeks, Viola heads over to his elite boarding school, disguised as him, and proceeds to fall for his school's star soccer player, and soon learns she's not the only one with romantic troubles.",English,"USA, Canada",2 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.3,"138,884",tt0454945,movie,18 Jul 2006,"$33,687,630",DreamWorks SKG,N/A,True
Final Destination 3,2006,R,10 Feb 2006,93 min,"Horror, Thriller",James Wong,"Glen Morgan, James Wong, Jeffrey Reddick (characters)","Mary Elizabeth Winstead, Ryan Merriman, Kris Lemche, Alexz Johnson","A student's premonition of a deadly rollercoaster ride saves her life and a lucky few, but not from Death itself, which seeks out those who escaped their fate.",English,"USA, Germany",6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.8,"123,284",tt0414982,movie,25 Jul 2006,"$54,100,000",New Line Cinema,N/A,True
A Scanner Darkly,2006,R,28 Jul 2006,100 min,"Animation, Crime, Drama, Mystery, Sci-Fi, Thriller",Richard Linklater,"Philip K. Dick (novel), Richard Linklater (screenplay)","Rory Cochrane, Robert Downey Jr., Mitch Baker, Keanu Reeves",An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,English,USA,4 wins & 19 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.1,"101,931",tt0405296,movie,19 Dec 2006,"$5,281,537",Warner Independent Pictures,N/A,True
Deja Vu,2006,PG-13,22 Nov 2006,126 min,"Action, Crime, Sci-Fi, Thriller",Tony Scott,"Bill Marsilii, Terry Rossio","Denzel Washington, Paula Patton, Val Kilmer, Jim Caviezel","After a ferry is bombed in New Orleans, an A.T.F. agent joins a unique investigation using experimental surveillance technology to find the bomber, but soon finds himself becoming obsessed with one of the victims.",English,"USA, UK",1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.0,"280,401",tt0453467,movie,23 Apr 2007,"$63,944,632",Buena Vista,N/A,True
The Fall,2006,R,30 May 2008,117 min,"Adventure, Drama, Fantasy",Tarsem Singh,"Dan Gilroy (screenplay), Nico Soultanakis (screenplay), Tarsem Singh (screenplay), Valeri Petrov","Catinca Untaru, Justine Waddell, Lee Pace, Kim Uylenbroek","In a hospital on the outskirts of 1920s Los Angeles, an injured stuntman begins to tell a fellow patient, a little girl with a broken arm, a fantastic story of five mythical heroes. Thanks to his fractured state of mind and her vivid imagination, the line between fiction and reality blurs as the tale advances.","English, Romanian, Latin","USA, South Africa, India",4 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.9,"102,977",tt0460791,movie,09 Sep 2008,"$2,099,067",Roadside Attractions,N/A,True
Alpha Dog,2006,R,12 Jan 2007,122 min,"Biography, Crime, Drama, Thriller",Nick Cassavetes,Nick Cassavetes,"Bruce Willis, Matthew Barry, Emile Hirsch, Fernando Vargas","Johnny and a couple pals kidnap Jake's 15-year-old brother, Zach, then assigns his buddy Frankie to be Zach's minder. They develop a brotherly friendship. Zach parties with his captors as things begin to spin out of control.",English,"Germany, USA",1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.9,"96,085",tt0426883,movie,01 May 2007,"$15,133,185",Universal Studios,N/A,True
Grandma's Boy,2006,R,06 Jan 2006,94 min,Comedy,Nicholaus Goossen,"Barry Wernick, Allen Covert, Nick Swardson","Linda Cardellini, Allen Covert, Peter Dante, Shirley Jones",A thirty-five-year-old video game tester has to move in with his grandma and her two old lady roommates.,English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,7.0,"74,487",tt0456554,movie,09 May 2006,"$5,935,826",20th Century Fox,N/A,True
Letters from Iwo Jima,2006,R,02 Feb 2007,141 min,"Action, Adventure, Drama, History, War",Clint Eastwood,"Iris Yamashita (screenplay), Iris Yamashita (story), Paul Haggis (story), Tadamichi Kuribayashi (book), Tsuyoko Yoshido (book)","Ken Watanabe, Kazunari Ninomiya, IHARA, Ryo Kase","The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.","Japanese, English",USA,Won 1 Oscar. Another 23 wins & 37 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89,7.9,"147,682",tt0498380,movie,22 May 2007,"$13,600,000",Warner Bros. Pictures,N/A,True
The Black Dahlia,2006,R,15 Sep 2006,121 min,"Crime, Drama, Mystery, Thriller",Brian De Palma,"Josh Friedman (screenplay), James Ellroy (novel)","Josh Hartnett, Scarlett Johansson, Aaron Eckhart, Hilary Swank","Two policemen see their personal and professional lives fall apart in the wake of the ""Black Dahlia"" murder investigation.","English, German","USA, Germany, France",Nominated for 1 Oscar. Another 4 wins & 12 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,5.6,"68,988",tt0387877,movie,26 Dec 2006,"$22,518,325",Universal Pictures,N/A,True
Lucky Number Slevin,2006,R,07 Apr 2006,110 min,"Crime, Drama, Mystery, Thriller",Paul McGuigan,Jason Smilovic,"Josh Hartnett, Bruce Willis, Lucy Liu, Morgan Freeman",A case of mistaken identity lands Slevin into the middle of a war being plotted by two of the city's most rival crime bosses: The Rabbi and The Boss. Slevin is under constant surveillance by relentless Detective Brikowski as well as the infamous assassin Goodkat and finds himself having to hatch his own ingenious plot to get them before they get him.,English,"Germany, UK, USA, Canada",5 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,7.7,"290,687",tt0425210,movie,26 Sep 2006,N/A,N/A,N/A,True
Beerfest,2006,R,25 Aug 2006,110 min,Comedy,Jay Chandrasekhar,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme, Paul Soter, Erik Stolhanske","M.C. Gainey, Paul Soter, Erik Stolhanske, Cloris Leachman","Two brothers travel to Germany for Oktoberfest, only to stumble upon a secret, centuries-old competition described as a ""Fight Club"" with beer games.","English, German",USA,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.3,"61,773",tt0486551,movie,05 Dec 2006,"$19,037,418",Warner Bros. Pictures,N/A,True
The Covenant,2006,PG-13,08 Sep 2006,97 min,"Action, Adventure, Fantasy, Horror, Mystery, Thriller",Renny Harlin,J.S. Cardone,"Steven Strait, Laura Ramsey, Sebastian Stan, Taylor Kitsch","Four young men who belong to a New England supernatural legacy are forced to battle a fifth power long thought to have died out. Meanwhile, jealousy and suspicion threaten to tear them apart.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '4%'}, {'Source': 'Metacritic', 'Value': '19/100'}]",19,5.3,"44,992",tt0475944,movie,02 Jan 2007,"$23,292,105",Screen Gems,N/A,True
The Lake House,2006,PG,16 Jun 2006,99 min,"Drama, Fantasy, Romance",Alejandro Agresti,"David Auburn (screenplay), Eun-Jeong Kim (motion picture ""Siworae""), Ji-na Yeo (motion picture ""Siworae"")","Keanu Reeves, Sandra Bullock, Christopher Plummer, Ebon Moss-Bachrach","A lonely doctor, who once occupied an unusual lakeside house, begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",English,USA,2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.8,"132,518",tt0410297,movie,26 Sep 2006,"$52,300,000",Warner Bros. Pictures,N/A,True
Happy Feet,2006,PG,17 Nov 2006,108 min,"Animation, Adventure, Comedy, Family, Music, Musical, Romance","George Miller, Warren Coleman(co-director), Judy Morris(co-director)","George Miller, John Collee, Judy Morris, Warren Coleman","Carlos Alazraqui, Lombardo Boyar, Jeffrey Garcia, Johnny A. Sanchez","Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",English,"USA, Australia",Won 1 Oscar. Another 18 wins & 23 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,6.4,"160,500",tt0366548,movie,27 Mar 2007,"$197,800,000",Warner Bros. Pictures,N/A,True
Monster House,2006,PG,21 Jul 2006,91 min,"Animation, Adventure, Comedy, Family, Fantasy, Mystery",Gil Kenan,"Dan Harmon (screenplay), Rob Schrab (screenplay), Pamela Pettler (screenplay), Dan Harmon (story), Rob Schrab (story)","Ryan Whitney Newman, Steve Buscemi, Mitchel Musso, Catherine O'Hara","Three teens discover that their neighbor's house is really a living, breathing, scary monster.",English,USA,Nominated for 1 Oscar. Another 4 wins & 22 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.6,"92,608",tt0385880,movie,24 Oct 2006,"$73,661,010",Sony Pictures Releasing,N/A,True
Stranger Than Fiction,2006,PG-13,10 Nov 2006,113 min,"Comedy, Drama, Fantasy, Romance",Marc Forster,Zach Helm,"Will Ferrell, William Dick, Guy Massey, Martha Espinoza","An I.R.S. auditor suddenly finds himself the subject of narration only he can hear: narration that begins to affect his entire life, from his work, to his love-interest, to his death.",English,USA,Nominated for 1 Golden Globe. Another 3 wins & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.6,"209,966",tt0420223,movie,27 Feb 2007,"$40,137,776",Sony Pictures,N/A,True
Snakes on a Plane,2006,R,18 Aug 2006,105 min,"Action, Crime, Thriller",David R. Ellis,"John Heffernan (screenplay), Sebastian Gutierrez (screenplay), David Dalessandro (story), John Heffernan (story)","Samuel L. Jackson, Julianna Margulies, Nathan Phillips, Rachel Blanchard","An F.B.I. Agent takes on a plane full of deadly venomous snakes, deliberately released to kill a witness being flown from Honolulu to Los Angeles to testify against a mob boss.",English,"USA, Germany",3 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,5.4,"127,174",tt0417148,movie,02 Jan 2007,"$33,886,034",New Line Cinema,N/A,True
The Break-Up,2006,PG-13,02 Jun 2006,106 min,"Comedy, Drama, Romance",Peyton Reed,"Jeremy Garelick (screenplay), Jay Lavender (screenplay), Vince Vaughn (story), Jeremy Garelick (story), Jay Lavender (story)","Vince Vaughn, Jennifer Aniston, Joey Lauren Adams, Cole Hauser","In a bid to keep their luxurious condo from their significant other, a couple's break-up proceeds to get uglier and nastier by the moment.",English,USA,2 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,5.8,"119,091",tt0452594,movie,17 Oct 2006,"$118,683,135",Universal Pictures,N/A,True
Over the Hedge,2006,PG,19 May 2006,83 min,"Animation, Adventure, Comedy, Family, Fantasy","Tim Johnson, Karey Kirkpatrick","Len Blum (screenplay), Lorne Cameron (screenplay), David Hoselton (screenplay), Karey Kirkpatrick (screenplay), Michael Fry (comic strip characters), T. Lewis (comic strip characters), Chris Poche (additional dialogue), Mike de Seve (story consultant), Eric Forsberg (additional dialogue)","Bruce Willis, Garry Shandling, Steve Carell, Wanda Sykes","A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating...and learns a lesson about family himself.",English,USA,6 wins & 20 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.7,"150,248",tt0327084,movie,17 Oct 2006,"$155,019,340",Dreamworks,N/A,True
Dreamgirls,2006,PG-13,25 Dec 2006,130 min,"Drama, Music, Musical",Bill Condon,"Tom Eyen (based on the original broadway production book by), Bill Condon (screenplay)","Jamie Foxx, Beyoncé, Eddie Murphy, Danny Glover","A trio of black female soul singers cross over to the pop charts in the early 1960s, facing their own personal struggles along the way.",English,USA,Won 2 Oscars. Another 66 wins & 91 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.5,"65,203",tt0443489,movie,01 May 2007,"$103,300,000",Dreamworks,N/A,True
Slither,2006,R,31 Mar 2006,95 min,"Comedy, Horror, Sci-Fi",James Gunn,James Gunn,"Don Thompson, Nathan Fillion, Gregg Henry, Xantha Radley","A small town is taken over by an alien plague, turning residents into zombies and all forms of mutant monsters.",English,"Canada, USA",2 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.4,"70,742",tt0439815,movie,24 Oct 2006,"$7,774,730",Universal Pictures,N/A,True
Scary Movie 4,2006,PG-13,14 Apr 2006,83 min,Comedy,David Zucker,"Craig Mazin (screenplay), Jim Abrahams (screenplay), Pat Proft (screenplay), Craig Mazin (story), Shawn Wayans (characters), Marlon Wayans (characters), Buddy Johnson (characters), Phil Beauman (characters), Jason Friedberg (characters), Aaron Seltzer (characters)","Anna Faris, Regina Hall, Craig Bierko, Bill Pullman","Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.","English, Japanese",USA,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,5.0,"108,041",tt0362120,movie,15 Aug 2006,"$90,672,025",Weinstein Co.,N/A,True
Crank,2006,R,01 Sep 2006,88 min,"Action, Crime, Thriller","Mark Neveldine, Brian Taylor","Mark Neveldine, Brian Taylor","Jason Statham, Amy Smart, Jose Pablo Cantillo, Efren Ramirez",Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,"English, Spanish, Korean",USA,2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '61%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.9,"224,172",tt0479884,movie,09 Jan 2007,"$27,800,000",Lionsgate,N/A,True
The Last King of Scotland,2006,R,19 Jan 2007,123 min,"Biography, Drama, History, Thriller",Kevin Macdonald,"Peter Morgan (screenplay), Jeremy Brock (screenplay), Giles Foden (novel), David Fox (dialogue)","Forest Whitaker, James McAvoy, Kerry Washington, Gillian Anderson",Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s.,"English, French, German, Swahili","UK, Germany",Won 1 Oscar. Another 47 wins & 31 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.7,"167,917",tt0455590,movie,17 Apr 2007,"$17,449,410",Fox Searchlight,N/A,True
The Pink Panther,2006,PG,10 Feb 2006,93 min,"Adventure, Comedy, Crime, Family, Mystery",Shawn Levy,"Len Blum (screenplay), Steve Martin (screenplay), Len Blum (story), Michael Saltzman (story), Maurice Richlin (characters), Blake Edwards (characters)","Steve Martin, Kevin Kline, Jean Reno, Emily Mortimer",Bumbling Inspector Clouseau must solve the murder of a famous soccer coach and find out who stole the infamous Pink Panther diamond.,English,"USA, Czech Republic",1 win & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,5.6,"77,206",tt0383216,movie,13 Jun 2006,"$82,226,474",MGM/Columbia,N/A,True
Lady in the Water,2006,PG-13,21 Jul 2006,110 min,"Drama, Fantasy, Mystery, Thriller",M. Night Shyamalan,M. Night Shyamalan,"Paul Giamatti, Bryce Dallas Howard, Jeffrey Wright, Bob Balaban","Apartment building superintendent Cleveland Heep rescues what he thinks is a young woman from the pool he maintains. When he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home, he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world.",English,USA,10 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,5.5,"91,985",tt0452637,movie,19 Dec 2006,"$42,219,433",Warner Bros. Pictures,N/A,True
16 Blocks,2006,PG-13,03 Mar 2006,102 min,"Action, Crime, Drama, Thriller",Richard Donner,Richard Wenk,"Bruce Willis, Yasiin Bey, David Morse, Jenna Stern","An aging alcoholic cop is assigned the task of escorting a witness from police custody to a courthouse 16 blocks away. There are, however, chaotic forces at work that prevent them from making it in one piece.","English, Spanish","USA, Germany",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.6,"122,616",tt0450232,movie,13 Jun 2006,"$36,900,000",Warner Bros.,N/A,True
Miami Vice,2006,R,28 Jul 2006,132 min,"Action, Crime, Thriller",Michael Mann,"Michael Mann, Anthony Yerkovich (TV series)","Colin Farrell, Jamie Foxx, Li Gong, Naomie Harris","Based on the 1980s TV action/drama, this update focuses on vice detectives Crockett and Tubbs as their respective personal and professional lives become dangerously intertwined.","English, Spanish","USA, Germany, Paraguay, Uruguay",1 win & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.0,"104,990",tt0430357,movie,05 Dec 2006,"$63,400,000",Universal Pictures,N/A,True
Poseidon,2006,PG-13,12 May 2006,98 min,"Action, Adventure, Drama, Thriller",Wolfgang Petersen,"Mark Protosevich (screenplay), Paul Gallico (novel)","Josh Lucas, Kurt Russell, Jacinda Barrett, Richard Dreyfuss","On New Year's Eve, the luxury ocean liner Poseidon capsizes after being swamped by a rogue wave. The survivors are left to fight for their lives as they attempt to escape the sinking ship.","English, Spanish",USA,Nominated for 1 Oscar. Another 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.6,"93,526",tt0409182,movie,22 Aug 2006,"$60,600,000",Warner Bros. Pictures,N/A,True
Rescue Dawn,2006,PG-13,27 Jul 2007,120 min,"Action, Adventure, Biography, Drama, Thriller, War",Werner Herzog,Werner Herzog,"Christian Bale, Zach Grenier, Marshall Bell, Toby Huss",A U.S. fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,"English, Lao, Vietnamese","USA, Luxembourg",1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.3,"96,265",tt0462504,movie,20 Nov 2007,"$5,300,124",MGM,N/A,True
Zwartboek: The Special,2006,N/A,N/A,25 min,"Documentary, Short","Rolf Laimböck, Peter Wingender",N/A,"Carice van Houten, Hugo Metsers, Thom Hoffman, Paul Verhoeven",A behind the scenes look at the making of Paul Verhoeven's return to Dutch cinema: Zwartboek.,"Dutch, German, English",Netherlands,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,36,tt1185275,movie,N/A,N/A,N/A,N/A,True
Eragon,2006,PG,15 Dec 2006,104 min,"Action, Adventure, Family, Fantasy",Stefen Fangmeier,"Peter Buchman (screenplay), Christopher Paolini (novel)","Ed Speleers, Jeremy Irons, Sienna Guillory, Robert Carlyle","In his homeland of Alagaesia, a farm boy happens upon a dragon's egg -- a discovery that leads him on a predestined journey where he realizes he's the one person who can defend his home against an evil king.",English,"USA, UK, Hungary",1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,5.1,"118,240",tt0449010,movie,23 May 2006,N/A,N/A,N/A,True
RV,2006,PG,28 Apr 2006,99 min,"Adventure, Comedy, Family",Barry Sonnenfeld,Geoff Rodkey,"Robin Williams, Cheryl Hines, JoJo, Josh Hutcherson","Bob Munro and his dysfunctional family rent an RV for a road trip to the Colorado Rockies, where they ultimately have to contend with a bizarre community of campers.",English,"UK, Germany, USA",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,5.5,"53,837",tt0449089,movie,15 Aug 2006,"$71,402,035",Columbia Pictures,N/A,True
Cashback,2006,R,09 May 2008,102 min,"Comedy, Drama, Romance",Sean Ellis,Sean Ellis,"Michelle Ryan, Sean Biggerstaff, Erica Ellis, Jay Bowen","After a painful breakup, Ben develops insomnia. To kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild.","English, Spanish",UK,3 wins.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,7.2,"80,315",tt0460740,movie,24 Jul 2007,N/A,Magnolia Pictures,N/A,True
Failure to Launch,2006,PG-13,10 Mar 2006,97 min,"Comedy, Romance",Tom Dey,"Tom J. Astle, Matt Ember","Matthew McConaughey, Sarah Jessica Parker, Zooey Deschanel, Justin Bartha",A thirty-something is still living with his parents until they hire an interventionist to help him graduate out of the house. That's when the fun begins.,English,USA,5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,5.6,"68,552",tt0427229,movie,27 Jun 2006,"$88,658,172",Paramount Pictures,N/A,True
Shortbus,2006,Not Rated,20 Oct 2006,101 min,"Comedy, Drama",John Cameron Mitchell,John Cameron Mitchell,"Paul Dawson, Lindsay Beamish, Adam Hardman, Sook-Yin Lee","A group of New Yorkers caught up in their romantic-sexual milieu converge at an underground salon infamous for its blend of art, music, politics, and carnality.",English,USA,7 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.4,"30,772",tt0367027,movie,13 Mar 2007,"$1,851,628",ThinkFilm,N/A,True
