Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Charlie's Angels,2019,PG-13,15 Nov 2019,118 min,"Action, Adventure, Comedy",Elizabeth Banks,"Elizabeth Banks (screenplay), Evan Spiliotopoulos (story by), David Auburn (story by)","Kristen Stewart, Naomi Scott, Ella Balinska, Elizabeth Banks","When a young systems engineer blows the whistle on a dangerous technology, Charlie's Angels are called into action, putting their lives on the line to protect us all.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,3.9,"10,241",tt5033998,movie,N/A,N/A,Sony Pictures,N/A,True
The Grinch,2018,PG,09 Nov 2018,85 min,"Animation, Family, Fantasy","Yarrow Cheney, Scott Mosier","Michael LeSieur (screenplay by), Tommy Swerdlow (screenplay by), Dr. Seuss (based on the book ""How The Grinch Stole Christmas"" by)","Benedict Cumberbatch, Cameron Seely, Rashida Jones, Pharrell Williams",A grumpy Grinch plots to ruin Christmas for the village of Whoville.,English,"France, Japan, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.3,"33,617",tt2709692,movie,05 Feb 2019,N/A,Universal Pictures,N/A,True
X-Men: The Animated Series,1992–1997,TV-Y7,31 Oct 1992,23 min,"Animation, Action, Family, Sci-Fi, Thriller",N/A,"Mark Edward Edens, Sidney Iwanter, Eric Lewald, Margaret Loesch","Cathal J. Dodd, George Buza, Norm Spencer, Cedric Smith",A team of mutant superheroes fight for justice and human acceptance in the Marvel Comics universe.,English,"USA, Canada",N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,"34,598",tt0103584,series,,,,,True
Scream,1996,R,20 Dec 1996,111 min,"Horror, Mystery",Wes Craven,Kevin Williamson,"Drew Barrymore, Roger Jackson, Kevin Patrick Walls, David Booth","A year after the murder of her mother, a teenage girl is terrorized by a new killer, who targets the girl and her friends by using horror films as part of a deadly game.",English,USA,7 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.2,"265,806",tt0117571,movie,02 Dec 1997,N/A,Miramax Films,N/A,True
The Family Man,2019–,N/A,19 Sep 2019,45 min,"Action, Comedy, Drama",N/A,"Krishna D.K., Raj Nidimoru","Manoj Bajpayee, Priyamani, Sharib Hashmi, Neeraj Madhav","The Family Man is an edgy action-drama series, which tells the story of a middle-class man who works for a special cell of the National Investigation Agency. While he tries to protect the ...",Hindi,India,N/A,"[{'Source': 'Internet Movie Database', 'Value': '8.7/10'}]",N/A,8.7,"10,920",tt9544034,series,,,,,True
Gone in 60 Seconds,2000,PG-13,09 Jun 2000,118 min,"Action, Crime, Thriller",Dominic Sena,"H.B. Halicki, Scott Rosenberg (screenplay)","Nicolas Cage, Giovanni Ribisi, Angelina Jolie, T.J. Cross",A retired master car thief must come back to the industry and steal fifty cars with his crew in one night to save his brother's life.,English,USA,9 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,6.5,"248,939",tt0187078,movie,05 Dec 2000,"$100,978,700",Buena Vista Pictures,N/A,True
In the Mood for Love,2000,PG,09 Mar 2001,98 min,"Drama, Romance",Kar-Wai Wong,Kar-Wai Wong,"Maggie Cheung, Tony Chiu-Wai Leung, Ping Lam Siu, Tung Cho 'Joe' Cheung","Two neighbors, a woman and a man, form a strong bond after both suspect extramarital activities of their spouses. However, they agree to keep their bond platonic so as not to commit similar wrongs.","Cantonese, Shanghainese, French, Spanish","Hong Kong, China",Nominated for 1 BAFTA Film Award. Another 44 wins & 47 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,8.1,"109,956",tt0118694,movie,05 Mar 2002,N/A,USA Films,N/A,True
Cheeky,2000,Not Rated,28 Jan 2000,91 min,"Comedy, Drama",Tinto Brass,"Tinto Brass, Carla Cipriani, Nicolaj Pennestri, Silvia Rossi, Massimiliano Zanin","Yuliya Mayarchuk, Jarno Berardi, Francesca Nunzi, Max Parodi","While scouting out apartments in London for her Venetian boyfriend, Carla rents an apartment that overlooks the Thames. There she meet the lesbian hyper-horny real estate agent Moira.","Italian, English",Italy,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",N/A,5.5,"4,443",tt0200192,movie,30 May 2006,N/A,N/A,N/A,True
"Crouching Tiger, Hidden Dragon",2000,PG-13,12 Jan 2001,120 min,"Action, Adventure, Fantasy, Romance",Ang Lee,"Du Lu Wang (book), Hui-Ling Wang (screenplay), James Schamus (screenplay), Kuo Jung Tsai (screenplay)","Yun-Fat Chow, Michelle Yeoh, Ziyi Zhang, Chen Chang",A young Chinese warrior steals a sword from a famed swordsman and then escapes into a world of romantic adventure with a mysterious man in the frontier of the nation.,Mandarin,"Taiwan, Hong Kong, USA, China",Won 4 Oscars. Another 96 wins & 130 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '93/100'}]",93,7.8,"242,542",tt0190332,movie,05 Jun 2001,N/A,Sony Pictures Classics,N/A,True
Battle Royale,2000,Not Rated,16 Dec 2000,114 min,"Adventure, Drama, Sci-Fi, Thriller",Kinji Fukasaku,"Koushun Takami (novel), Kenta Fukasaku (screenplay)","Tatsuya Fujiwara, Aki Maeda, Tarô Yamamoto, Takeshi Kitano","In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.",Japanese,Japan,7 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.6,"160,896",tt0266308,movie,20 Mar 2012,N/A,Anchor Bay Entertainment,N/A,True
Shaft,2019,R,14 Jun 2019,111 min,"Action, Comedy, Crime",Tim Story,"Kenya Barris, Alex Barnow, Ernest Tidyman (based upon the character John Shaft from the novel by)","Samuel L. Jackson, Jessie T. Usher, Richard Roundtree, Regina Hall","JJ Shaft, a cyber security expert with a degree from MIT, enlists his family's help to uncover the truth behind his best friend's untimely death.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,6.4,"31,372",tt4463894,movie,10 Sep 2019,N/A,New Line Cinema,N/A,True
The Kid,2019,R,08 Mar 2019,100 min,"Biography, Drama, Western",Vincent D'Onofrio,Andrew Lanham,"Jake Schur, Leila George, Chris Pratt, Dane DeHaan",The story of a young boy who witnesses Billy the Kid's encounter with Sheriff Pat Garrett.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,5.9,"4,060",tt4975920,movie,04 Jun 2019,N/A,Lionsgate,N/A,True
Mars,2016–,TV-PG,14 Nov 2016,60 min,"Adventure, Drama, Sci-Fi",N/A,"André Bormanis, Mickey Fisher, Karen Janszen, Ben Young Mason, Jonathan Silberberg, Justin Wilkes","Jihae, Alberto Ammann, Clémentine Poidatz, Sammi Rotibi",The first manned mission from Earth to Mars in 2033 attempts to colonize the red planet.,English,USA,5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,"10,881",tt4939064,series,,,,,True
Rape Me,2000,Not Rated,28 Jun 2000,77 min,"Crime, Drama, Thriller","Virginie Despentes, Coralie(co-director)","Virginie Despentes (screenplay), Coralie (screenplay), Virginie Despentes (novel)","Karen Lancaume, Raffaëla Anderson, Céline Beugnot, Adama Niane","Two young women, marginalised by society, go on a destructive tour of sex and violence. Breaking norms and killing men - and shattering the complacency of polite cinema audiences.",French,France,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,4.5,"16,102",tt0249380,movie,18 Dec 2001,N/A,Wild Bunch,N/A,True
Under the Sand,2000,Unrated,04 May 2001,92 min,"Drama, Mystery",François Ozon,"François Ozon (scenario and dialogue), Emmanuèle Bernheim (collaboration), Marina de Van (collaboration), Marcia Romano (collaboration)","Charlotte Rampling, Bruno Cremer, Jacques Nolot, Alexandra Stewart","When her husband goes missing at the beach, a female professor begins to mentally disintegrate as her denial of his disappearance becomes delusional.","French, English","France, Japan",1 win & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.1,"7,628",tt0240913,movie,11 Dec 2001,N/A,Winstar Cinema,N/A,True
Rules of Engagement,2007–2013,TV-PG,03 Feb 2007,22 min,"Comedy, Romance",N/A,Tom Hertz,"Patrick Warburton, Megyn Price, Oliver Hudson, Bianca Kajlich","Two couples and their single friend, all at different stages in their relationships, deal with the complications of dating, commitment and marriage.",English,USA,Nominated for 4 Primetime Emmys. Another 8 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,"30,351",tt0790772,series,,,,,True
Barking Dogs Never Bite,2000,Not Rated,19 Feb 2000,110 min,Comedy,Joon-ho Bong,"Joon-ho Bong, Ji-ho Song, Derek Son Tae-woong","Sung-Jae Lee, Doona Bae, Hee-Bong Byun, Su-hee Go",An idle part-time college lecturer is annoyed by the yapping sound of a nearby dog. He decides to take drastic action.,Korean,South Korea,3 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.0,"4,078",tt0269743,movie,20 Jul 2010,N/A,Magnolia Pictures,N/A,True
Love & Sex,2000,R,14 Jul 2000,82 min,"Comedy, Romance, Drama",Valerie Breiman,Valerie Breiman,"Famke Janssen, Jon Favreau, Noah Emmerich, Ann Magnuson","When her rather explicit copy is rejected, magazine journalist Kate is asked by her editor to come up with an article on loving relationships instead, and to do so by the end of the day. ...",English,"USA, Canada",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.2,"5,016",tt0234137,movie,N/A,N/A,N/A,N/A,True
Looking Glass,2018,R,16 Feb 2018,103 min,"Mystery, Thriller",Tim Hunter,Jerry Rapp,"Nicolas Cage, Robin Tunney, Marc Blucas, Jacque Gray","A couple buy a desert motel where they find that strange, mysterious events occur.",English,"Canada, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '17%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,4.6,"4,407",tt6083648,movie,03 Apr 2018,N/A,Momentum Pictures,N/A,True
The Crimson Rivers,2000,R,13 Jul 2001,106 min,"Crime, Horror, Mystery, Thriller",Mathieu Kassovitz,"Jean-Christophe Grangé (novel), Jean-Christophe Grangé (screenplay), Mathieu Kassovitz (screenplay)","Jean Reno, Vincent Cassel, Nadia Farès, Dominique Sanda",A murder detective must follow the footsteps of a brutal killer within the secrets of a classist college.,French,France,1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.9,"55,058",tt0228786,movie,16 Oct 2001,N/A,Screen Gems,N/A,True
Hit the Floor,2013–,TV-14,27 May 2013,60 min,"Drama, Romance",N/A,James LaRosa,"Katherine Bailess, McKinley Freeman, Jonathan 'Lil J' McDaniel, Logan Browning","Ahsha Hayes enters the wild world of professional basketball when she tries out for the elite L.A. Devil Girls dance team against the wishes of her mother Sloane, a former dancer herself.",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,"2,270",tt2368645,series,,,,,True
Waking the Dead,2000–2011,N/A,04 Sep 2000,100 min,"Crime, Drama, Mystery",N/A,Barbara Machin,"Trevor Eve, Sue Johnston, Wil Johnson, Tara Fitzgerald",Detective Superintendent Peter Boyd is the leader of a police team which investigates unsolved murders using modern technology.,English,UK,2 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,"4,572",tt0259733,series,,,,,True
Songs from the Second Floor,2000,Not Rated,06 Oct 2000,98 min,"Comedy, Drama",Roy Andersson,Roy Andersson,"Lars Nordh, Stefan Larsson, Bengt C.W. Carlsson, Torbjörn Fahlström","Where are we humans going? A film poem inspired by the Peruvian poet César Vallejo. We meet people in the city. People trying to communicate, searching compassion and get the connection of small and large things.","Swedish, Russian","Sweden, Norway, Denmark",9 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.6,"16,201",tt0120263,movie,23 Mar 2004,N/A,New Yorker Films,N/A,True
Werckmeister Harmonies,2000,N/A,01 Feb 2001,145 min,"Drama, Mystery","Béla Tarr, Ágnes Hranitzky(co-director)","László Krasznahorkai (novel), László Krasznahorkai (screenplay), Béla Tarr (screenplay), Péter Dobai (additional dialogue), Gyuri Dósa Kiss (additional dialogue), György Fehér (additional dialogue)","Lars Rudolph, Peter Fitz, Hanna Schygulla, János Derzsi","An innocent young man witnesses violence break out after an isolated village is inflamed by the arrival of a circus and its peculiar attractions: a giant whale and a mysterious man named ""The Prince.""","Hungarian, Slovak","Hungary, Italy, Germany, France",5 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '92/100'}]",92,8.2,"11,415",tt0249241,movie,28 Feb 2006,N/A,Menemsha,N/A,True
Saving Grace,2007–2010,TV-MA,23 Jul 2007,60 min,"Drama, Fantasy",N/A,Nancy Miller,"Holly Hunter, Leon Rippy, Kenny Johnson, Bailey Chase",An angel offers a jaded Oklahoma City police detective the chance to redeem her life.,English,USA,Nominated for 1 Golden Globe. Another 5 wins & 17 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,"4,335",tt0830900,series,,,,,True
Joint Security Area,2000,Not Rated,09 Sep 2000,110 min,"Action, Drama, Thriller, War",Chan-wook Park,"Seong-san Jeong, Hyun-seok Kim, Mu-yeong Lee, Chan-wook Park, Myeong-chan Park (comic), Sang-yeon Park (novel)","Yeong-ae Lee, Byung-Hun Lee, Kang-ho Song, Tae-woo Kim","In the DMZ separating North and South Korea, two North Korean soldiers have been killed, supposedly by one South Korean soldier. But the 11 bullets found in the bodies, together with the 5 ...","Korean, English, German",South Korea,14 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,7.8,"24,026",tt0260991,movie,30 Jul 2002,N/A,Asian Crush,N/A,True
Hamlet,1996,PG-13,25 Dec 1996,242 min,Drama,Kenneth Branagh,"William Shakespeare (play), Kenneth Branagh (screenplay)","Riz Abbasi, Richard Attenborough, David Blair, Brian Blessed","Hamlet, Prince of Denmark, returns home to find his father murdered and his mother remarrying the murderer, his uncle. Meanwhile, war is brewing.",English,"UK, USA",Nominated for 4 Oscars. Another 9 wins & 20 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}]",N/A,7.8,"34,509",tt0116477,movie,14 Aug 2007,N/A,Sony Pictures Classics,N/A,True
Nine Queens,2000,R,31 Aug 2000,114 min,"Crime, Drama, Thriller",Fabián Bielinsky,Fabián Bielinsky,"Ricardo Darín, Gastón Pauls, Leticia Brédice, María Mercedes Villagra","Two con artists try to swindle a stamp collector by selling him a sheet of counterfeit rare stamps (the ""nine queens"").",Spanish,Argentina,22 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.9,"46,782",tt0247586,movie,01 Oct 2002,"$1,078,919",Sony Pictures Classics,N/A,True
Water Drops on Burning Rocks,2000,Not Rated,15 Mar 2000,82 min,"Comedy, Drama, Romance",François Ozon,"Rainer Werner Fassbinder (play), François Ozon","Bernard Giraudeau, Malik Zidi, Ludivine Sagnier, Anna Levine","In 1970s Germany, a 50-year-old businessman falls in love with a 20-year-old man.","French, German",France,2 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,6.8,"5,631",tt0211387,movie,16 Oct 2001,N/A,Zeitgeist Films,N/A,True
Faust,2000,R,02 Feb 2001,98 min,"Drama, Fantasy, Horror, Romance",Brian Yuzna,"Tim Vigil (graphic novel), David Quinn (graphic novel), David Quinn (screenplay), Miguel Tejada-Flores (additional dialogue)","Mark Frost, Isabel Brook, Jennifer Rope, Jeffrey Combs","A man sells his soul to the devil in order to gain superpowers and avenge the brutal death of his girlfriend. When he realizes that the price is the soul of his new love interest, he turns on the devil.",English,Spain,4 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]",N/A,4.2,"3,457",tt0223268,movie,28 Aug 2001,N/A,Trimark,N/A,True
The Phantom,1996,PG,07 Jun 1996,100 min,"Action, Adventure, Comedy, Fantasy",Simon Wincer,"Lee Falk (characters), Jeffrey Boam","Billy Zane, Kristy Swanson, Treat Williams, Catherine Zeta-Jones","The Phantom, descendent of a line of African superheroes, travels to New York City to thwart a wealthy criminal genius from obtaining three magic skulls which would give him the secret to ultimate power.",English,"Australia, USA",2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}]",N/A,4.9,"30,877",tt0117331,movie,25 May 1999,N/A,Paramount Home Video,N/A,True
Code Unknown,2000,Not Rated,30 Nov 2001,118 min,Drama,Michael Haneke,Michael Haneke,"Juliette Binoche, Thierry Neuvic, Josef Bierbichler, Alexandre Hamidi","A young man harasses a homeless woman, another man protests, the police arrest both and the woman has to leave the country. What were their various story-lines leading up to this event?","French, Romanian, Malinka, French Sign Language, English","France, Austria, Romania, Germany",1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.2,"10,839",tt0216625,movie,06 Aug 2002,N/A,Kino on Video,N/A,True
Flickering Lights,2000,Not Rated,03 Nov 2000,109 min,"Action, Comedy, Crime",Anders Thomas Jensen,Anders Thomas Jensen (screenplay),"Søren Pilmark, Ulrich Thomsen, Mads Mikkelsen, Nikolaj Lie Kaas","A gang of 4 Danish criminals are ordered by Færingen to steal a bag from a safe. When they see DKK4,000,000 in the bag, they keep it for themselves and head for Spain. They end up in a ruin of an old restaurant on Funen and renovate it.",Danish,"Denmark, Sweden",3 wins & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,7.7,"17,955",tt0236027,movie,25 Mar 2003,N/A,Vanguard,N/A,True
Rugrats in Paris: The Movie,2000,G,17 Nov 2000,78 min,"Animation, Adventure, Comedy, Family, Romance","Stig Bergqvist, Paul Demeyer","J. David Stem, David N. Weiss, Jill Gorey, Barbara Herndon, Kate Boutilier, Arlene Klasky (based on the television series created by), Gabor Csupo (characters), Paul Germain (based on the television series created by), Peter Chung (characters)","Elizabeth Daily, Tara Strong, Cheryl Chase, Christine Cavanaugh","The Rugrats travel to Paris, France, where Chuckie hopes to find a new mother and keep his father from marrying an evil business woman.","English, French","Germany, USA",3 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.1,"10,276",tt0213203,movie,27 Mar 2001,N/A,Paramount Pictures,N/A,True
Three... Extremes,2004,R,20 Aug 2004,125 min,Horror,"Fruit Chan, Takashi Miike, Chan-wook Park","Haruko Fukushima (segment), Pik Wah Lee (segment), Chan-wook Park (segment), Bun Saikou (story)","Bai Ling, Pauline Lau, Tony Ka Fai Leung, Meme Tian",An Asian cross-cultural trilogy of horror films from accomplished indie directors.,"Cantonese, Japanese, Korean, Mandarin","Hong Kong, Japan, South Korea",4 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.0,"17,721",tt0420251,movie,28 Feb 2006,N/A,Lionsgate,N/A,True
Together,2000,R,21 Sep 2001,106 min,"Comedy, Drama, Romance",Lukas Moodysson,Lukas Moodysson,"Lisa Lindgren, Michael Nyqvist, Emma Samuelsson, Sam Kessel","In 1975, the dynamics of a Swedish commune begin to change upon the arrival of a beaten wife and her two kids.",Swedish,"Sweden, Denmark, Italy",14 wins & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,7.4,"19,758",tt0203166,movie,01 Jan 1998,N/A,IFC Films,N/A,True
Spiral,2000,N/A,11 Feb 2000,90 min,"Drama, Fantasy, Horror",Higuchinsky,"Junji Ito (manga), Kengo Kaji (supervising screenwriter), Takao Nitta, Chika Yasuo","Eriko Hatsune, Fhi Fan, Hinako Saeki, Eun-Kyung Shin",The inhabitants of a small Japanese town become increasingly obsessed with and tormented by spirals.,Japanese,Japan,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.2,"6,759",tt0244870,movie,06 Jul 2004,N/A,N/A,N/A,True
The Isle,2000,Not Rated,22 Apr 2000,90 min,"Drama, Thriller",Ki-duk Kim,Ki-duk Kim,"Jung Suh, Yoosuk Kim, Sung-hee Park, Jae-Hyun Cho",A Carer becomes the mother to a secluded isle.,Korean,South Korea,5 wins & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,7.0,"11,545",tt0255589,movie,20 May 2003,N/A,Myung Film,N/A,True
Ed Gein,2000,Not Rated,20 Jul 2001,89 min,"Biography, Crime, Drama, Horror, Thriller",Chuck Parello,Stephen Johnston,"Steve Railsback, Carrie Snodgress, Carol Mansell, Sally Champlin","The story of Ed Gein, who dug up the corpses of over a dozen women and made things out of their remains before finally shooting two people to death and butchering their bodies like beef sides.",English,"USA, UK",4 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,5.5,"4,900",tt0230169,movie,23 Oct 2001,N/A,First Look,N/A,True
In July,2000,N/A,24 Aug 2000,99 min,"Adventure, Comedy, Romance",Fatih Akin,Fatih Akin,"Moritz Bleibtreu, Christiane Paul, Mehmet Kurtulus, Idil Üner","A young, insecure teacher embarks on a journey through Europe to Turkey, where he wants to see a woman again whom he believes to be his fate.","German, English, Turkish, Bulgarian, Serbo-Croatian, Romanian",Germany,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.7,"19,824",tt0177858,movie,08 Jun 2004,N/A,Koch Lorber Films,N/A,True
Pokémon 3: The Movie,2000,G,06 Apr 2001,93 min,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi","Kunihiko Yuyama, Michael Haigney","Norman J. Grossfeld (english version), Michael Haigney (english version), Takeshi Shudo","Rica Matsumoto, Veronica Taylor, Rachael Lillis, Ikue Ôtani","In the town of Greenfield, a young, lonely girl's dreams and wishes are brought into reality by a collective of reality-warping Pokémon.",Japanese,Japan,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]",N/A,5.8,"12,064",tt0235679,movie,N/A,N/A,N/A,N/A,True
Independence Day,1983,R,09 Sep 1983,110 min,"Drama, Romance",Robert Mandel,Alice Hoffman,"Kathleen Quinlan, David Keith, Frances Sternhagen, Cliff De Young","Mary Ann Taylor loves the comforts of her hometown in Mercury, Texas. She has a steady job as a waitress in her father's diner, yet she can't help but feel unfulfilled by a life of pouring ...",English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,403,tt0085724,movie,N/A,N/A,Warner Bros.,N/A,True
Screwed,2017,Not Rated,30 Nov 2018,100 min,"Comedy, Drama, Romance",Nils-Erik Ekblom,"Nils-Erik Ekblom, Tom Norrgrann","Mikko Kauppila, Valtteri Lehtinen, Sanna Majuri, Sami Huhtala","Screwed (orig. Pihalla) is a Finnish drama film, where seventeen year olds Miku and Elias find themselves, and each other, during a summer in the Finnish countryside. Love is not as easy as it seems.","Finnish, English",Finland,2 wins.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,732,tt6577814,movie,N/A,N/A,N/A,N/A,True
Mon frère,2019,N/A,N/A,N/A,N/A,Julien Abraham,"Julien Abraham, Almamy Kanoute, Jimmy Laporal-Trésor","MHD, Darren Muselet, Hiam Abbass, Aïssa Maïga",N/A,French,France,N/A,[],N/A,N/A,N/A,tt9095526,movie,N/A,N/A,N/A,N/A,True
Downtown 81,1981,UNRATED,14 Mar 2001,72 min,"Biography, Comedy, Drama",Edo Bertoglio,Glenn O'Brien,"Jean Michel Basquiat, Richard Weigand, Cyndy Schneidau, Millie Schneidau","The film is a day in the life of a young artist, Jean Michel Basquiat, who needs to raise money to reclaim the apartment from which he has been evicted. He wanders the downtown streets ...",English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,7.2,897,tt0208993,movie,27 Aug 2002,N/A,Zeitgeist,N/A,True
The Specials,2019,N/A,23 Oct 2019,114 min,"Comedy, Drama","Olivier Nakache, Éric Toledano","Olivier Nakache (screenplay), Éric Toledano (screenplay)","Vincent Cassel, Reda Kateb, Hélène Vincent, Bryan Mialoundama","The story of two men, educators of children and adolescents with autism.",French,France,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,160,tt8655470,movie,N/A,N/A,N/A,N/A,True
