Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
Hansel & Gretel,2002,PG,18 Oct 2002,89 min,"Comedy, Family, Fantasy, Thriller",Gary J. Tunnicliffe,"Jonathan Bogner, Timothy Dolan, Jacob Grimm (fairy tale), Wilhelm Grimm (fairytale), Gary J. Tunnicliffe","Taylor Momsen, Jacob Smith, Delta Burke, Howie Mandel","If you go down to the woods tonight be sure of the biggest surprise of your life! When Hansel and Gretel's wicked stepmother leads them into the dark forest, the children find themselves in...",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",N/A,4.1,"1,133",tt0293832,movie,04 Feb 2003,"$100,477",Innovation Film Group,N/A,True
My Little Eye,2002,R,27 Apr 2004,95 min,"Horror, Mystery, Thriller",Marc Evans,"David Hilton (screenplay), David Hilton (story), James Watkins","Sean Cw Johnson, Kris Lemche, Stephen O'Reilly, Laura Regan","Five people are offered one million dollars to spend six months together in an isolated mansion, with cameras watching their every move.",English,"UK, USA, France, Canada",3 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,5.5,"11,370",tt0280969,movie,27 Apr 2004,N/A,Universal Studios Home Video,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
Vampires: Los Muertos,2002,R,27 Jun 2003,93 min,"Action, Horror, Thriller",Tommy Lee Wallace,Tommy Lee Wallace,"Jon Bon Jovi, Cristián de la Fuente, Natasha Gregson Wagner, Arly Jover",A vampire hunter and a priest fight a band of the walking dead in Mexico.,English,"USA, Mexico",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,4.5,"6,691",tt0272147,movie,24 Sep 2002,N/A,Storm King Productions,N/A,True
Blue Car,2002,R,02 May 2003,96 min,Drama,Karen Moncrieff,Karen Moncrieff,"David Strathairn, Agnes Bruckner, Margaret Colin, Frances Fisher",A troubled young woman is encouraged by a teacher to enter a poetry contest.,English,USA,1 win & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,6.6,"3,286",tt0290145,movie,14 Oct 2003,N/A,Miramax Films,N/A,True
State Property,2002,R,18 Jan 2002,88 min,"Drama, Crime, Action",Abdul Malik Abbott,"Abdul Malik Abbott, Ernest 'Tron' Anderson","Beanie Sigel, Omillio Sparks, Memphis Bleek, Damon Dash","Frustrated with being broke, Beans (Beanie Sigel) decides that the only way to grasp the American Dream is to take it. The film follows Beans and his crew, the ABM, as they take over the ...",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '9/100'}]",9,4.5,"1,830",tt0301893,movie,21 May 2002,"$2,070,892",Lions Gate Films,N/A,True
The Good Thief,2002,R,25 Apr 2003,109 min,"Action, Crime, Drama, Romance, Thriller",Neil Jordan,"Auguste Le Breton (screenplay ""Bob le flambeur""), Jean-Pierre Melville (screenplay ""Bob le flambeur""), Jean-Pierre Melville (film ""Bob le flambeur""), Neil Jordan","Nutsa Kukhianidze, Ouassini Embarek, Tchéky Karyo, Marc Lavoine",An aging gambler on a losing streak attempts to rob a casino in Monte Carlo. But someone's already tipped off the cops before he even makes a move.,"English, French, Arabic","France, UK, Ireland, Canada, USA",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,6.5,"9,648",tt0281820,movie,19 Aug 2003,"$3,416,785",Fox Searchlight Pictures,N/A,True
Bang Bang You're Dead,2002,R,21 Jan 2008,93 min,"Crime, Drama, Thriller",Guy Ferland,William Mastrosimone,"Tom Cavanagh, Ben Foster, Randy Harrison, Janel Moloney","Trevor is a troubled high school student, thanks to the effects of bullying. This is the story of his fight to break free.",English,"USA, Canada",7 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,"12,125",tt0288439,movie,27 Jan 2004,N/A,Every Guy Productions,N/A,True
Rub & Tug,2002,R,01 Nov 2002,90 min,Comedy,Soo Lyu,"Soo Lyu (original screenplay), Edward Stanulis (original screenplay)","Don McKellar, Kira Clavell, Tara Spencer-Nairn, Lindy Booth","Rub & Tug is a sexy comedy that takes place at a ""full body"" massage parlour.",English,Canada,1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,4.8,549,tt0293563,movie,17 Jun 2003,N/A,N/A,N/A,True
The Crocodile Hunter: Collision Course,2002,PG,12 Jul 2002,90 min,"Action, Adventure, Comedy, Family",John Stainton,"John Stainton (story), Holly Goldberg Sloan (screenplay)","Steve Irwin, Terri Irwin, Magda Szubanski, David Wenham","The Crocodile Hunter mistakes some CIA agents for poachers and sets out to stop them from capturing a wily croc which, unbeknownst to him, has swallowed a tracking drone.",English,"Australia, USA",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.3,"6,219",tt0305396,movie,17 Dec 2002,"$28,286,973",MGM Pictures,N/A,True
Ritual,2002,R,02 May 2006,99 min,Horror,Avi Nesher,"Inez Wallace (story), Curt Siodmak, Ardel Wray, Rob Cohen (screenplay), Avi Nesher (screenplay)","Jennifer Grey, Craig Sheffer, Daniel Lapaine, Kristen Wilson",Dr. Alice Dodgson gets her medical license revoked after the death of a patient. She's facing the possibility of not getting any job when she accepts to be the nurse for one young man who ...,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]",N/A,4.8,"1,515",tt0250698,movie,02 May 2006,N/A,Miramax Films,N/A,True
Secret Pleasures,2002,R,16 Sep 2002,90 min,"Drama, Romance",Michael Paul Girard,Michael Paul Girard (screenplay),"Kim Yates, Rick Majeske, Nikki Fritz, Everett Rodd","An attractive woman detective, expert in cases of conjugal infidelity is hired by a mysterious millionaire, unaware that she will get involved in a feverish love triangle to gather all the ...",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}]",N/A,4.4,293,tt0199007,movie,N/A,N/A,N/A,N/A,True
The Gathering,2002,R,15 May 2003,92 min,"Horror, Thriller",Brian Gilbert,Anthony Horowitz,"Christina Ricci, Ioan Gruffudd, Stephen Dillane, Kerry Fox","Amnesiac Cassie Grant has a premonition that someone or something wants the family that's helping her recover dead. She investigates the secrets of the town they live in and uncovers darkness, both human and supernatural.",English,UK,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,"7,264",tt0294594,movie,N/A,N/A,N/A,N/A,True
Derailed,2002,R,05 Nov 2002,89 min,"Action, Thriller",Bob Misiorowski,"Boaz Davidson (story), Jace Anderson (screenplay), Adam Gierasch (screenplay)","Jean-Claude Van Damme, Tomas Arana, Laura Harring, Susan Gibney",On an out of control train holding hostages and high-tech bio-weapons agent Kristoff (Van Damme) becomes a one man army to derail the terrorists and save the lives of everyone on board!,"English, German","Aruba, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]",N/A,4.0,"6,964",tt0298296,movie,15 Oct 2002,N/A,Artisan Home Entertainment,N/A,True
Raaz,2002,Not Rated,12 Mar 2002,151 min,"Drama, Horror, Musical, Mystery, Romance, Thriller",Vikram Bhatt,"Mahesh Bhatt, Girish Dhamija (dialogue)","Dino Morea, Bipasha Basu, Malini Sharma, Shruti Ulfat","Sanjana and Aditya decide to give their marriage one last chance. They plan a holiday in Ooty, but they don't know that a strange figure is waiting for them to come.","Hindi, Tamil",India,4 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,"2,472",tt0307873,movie,06 Jan 2004,N/A,N/A,N/A,True
Ararat,2002,R,06 Dec 2002,115 min,"Drama, War",Atom Egoyan,Atom Egoyan,"Simon Abkarian, Charles Aznavour, Christopher Plummer, Arsinée Khanjian","Interrogated by a customs officer, a young man recounts how his life was changed during the making of a film about the Armenian genocide.","English, Armenian, French, German, Turkish","Canada, France",12 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.3,"11,050",tt0273435,movie,22 Jul 2003,N/A,Miramax Films,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
"Slap Her, She's French!",2002,PG-13,07 Feb 2002,88 min,"Comedy, Romance",Melanie Mayron,"Lamar Damon, Robert Lee King","Piper Perabo, Jane McGregor, Trent Ford, Julie White","A French foreign-exchange student comes to a small Texas high school, befriends a classmate, and practically takes over her life.","English, French, Spanish, Italian","Germany, UK, USA",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '36%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,5.0,"5,234",tt0187512,movie,22 Mar 2005,N/A,LionsGate Entertainment,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Stealing Harvard,2002,PG-13,13 Sep 2002,85 min,"Comedy, Crime",Bruce McCulloch,"Martin Hynes (story), Peter Tolan (story), Peter Tolan (screenplay)","Jason Lee, Tom Green, Leslie Mann, Megan Mullally",A middle-class man turns to a life of crime in order to finance his niece's first year at Harvard University.,English,USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,5.1,"12,133",tt0265808,movie,18 Feb 2003,"$13,914,181",Columbia Pictures,N/A,True
Extreme Ops,2002,PG-13,27 Nov 2002,93 min,"Action, Adventure, Thriller",Christian Duguay,"Timothy Scott Bogart (story), Mark Mullin (story), Michael Zaidan (screenplay)","Devon Sawa, Bridgette Wilson-Sampras, Rupert Graves, Rufus Sewell","While filming an advertisement, some extreme sports enthusiasts unwittingly stop a group of terrorists.","English, German, Japanese, Serbo-Croatian","UK, Germany, Luxembourg",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '7%'}, {'Source': 'Metacritic', 'Value': '17/100'}]",17,4.4,"5,203",tt0283160,movie,06 May 2003,"$4,710,622",Paramount Pictures,N/A,True
Madame Satã,2002,UNRATED,08 Nov 2002,105 min,"Biography, Crime, Drama",Karim Aïnouz,"Karim Aïnouz, Marcelo Gomes, Sérgio Machado, Mauricio Zacharias","Lázaro Ramos, Marcelia Cartaxo, Flavio Bauraqui, Fellipe Marques","Loose portrait of João Francisco dos Santos, also known as Madame Satã, a sometime chef, transvestite, lover, father, hero and convict from Rio de Janeiro.",Portuguese,"Brazil, France",23 wins & 17 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,7.1,"2,166",tt0317887,movie,13 Jan 2004,N/A,Wellspring,N/A,True
Yossi & Jagger,2002,R,01 Aug 2002,65 min,"Drama, Romance, War",Eytan Fox,Avner Bernheimer,"Ohad Knoller, Yehuda Levi, Assi Cohen, Aya Steinovitz","Romance blooms between two soldiers (Knoller, Levi) stationed in an Israeli outpost on the Lebanese border.",Hebrew,Israel,9 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.2,"6,417",tt0334754,movie,30 Mar 2004,N/A,Strand Releasing,N/A,True
The Powerpuff Girls Movie,2002,PG,03 Jul 2002,73 min,"Animation, Action, Adventure, Comedy, Family, Sci-Fi",Craig McCracken,"Charlie Bean, Lauren Faust, Craig McCracken, Paul Rudish, Don Shank, Charlie Bean (story), Craig McCracken (story), Amy Keating Rogers (story), Paul Rudish (story), Don Shank (story), Lauren Faust (story), Craig McCracken (creator)","Cathy Cavadini, Tara Strong, Elizabeth Daily, Roger Jackson",The movie shows the origin of the Powerpuff Girls before the cartoon series. It explains why they were born and why they dedicated their lives to fighting crime and the forces of evil.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.5,"8,864",tt0289408,movie,05 Nov 2002,"$11,321,595",Warner Bros. Pictures,N/A,True
Dolls,2002,N/A,12 Oct 2002,114 min,"Drama, Romance",Takeshi Kitano,Takeshi Kitano,"Miho Kanno, Hidetoshi Nishijima, Tatsuya Mihashi, Chieko Matsubara",Three stories of never-ending love.,Japanese,Japan,3 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.7,"14,905",tt0330229,movie,08 Mar 2005,N/A,Palm Pictures,N/A,True
Stark Raving Mad,2002,R,23 May 2002,101 min,"Action, Comedy, Crime","Drew Daywalt, David Schneider","Drew Daywalt (concept by), Patrick Kiely (concept by), David Schneider (concept by), Drew Daywalt, David Schneider","Seann William Scott, Timm Sharp, Patrick Breen, John B. Crye",A crook quietly plots his revenge against the boss who murdered his brother while working for him.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,6.4,"4,628",tt0286152,movie,13 Jan 2004,N/A,Sony Pictures Home Entertainment,N/A,True
Riders,2002,N/A,05 Dec 2002,90 min,"Adult, Sci-Fi",David Lockard,David Lockard,"Carmen Luvana, Cherry Rain, Lezley Zen, Maya Divine",N/A,English,USA,N/A,[],N/A,N/A,N/A,tt1279484,movie,12 Jun 2007,N/A,Transfilm,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Liberty Stands Still,2002,R,03 May 2002,96 min,"Action, Drama, Thriller",Kari Skogland,Kari Skogland,"Tanya Allen, Hart Bochner, Fulvio Cecere, Gregory Calpakis","Liberty, the wife of a gun manufacturer, is held hostage at a hot dog stand by a sniper seeking revenge.",English,"Germany, Canada",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,5.7,"7,034",tt0280870,movie,22 Oct 2002,N/A,Lions Gate Films,N/A,True
The Heart of Me,2002,R,02 May 2003,96 min,"Drama, Romance",Thaddeus O'Sullivan,"Rosamond Lehmann (novel), Lucinda Coxon (screenplay)","Helena Bonham Carter, Olivia Williams, Paul Bettany, Eleanor Bron","1930's London. Two sisters - Madeleine and Dinah - One marries Rickie, the other falls in love with him. He begins an affair which is to have repercussions throughout their lives.",English,"UK, Germany",3 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.6,"2,184",tt0301390,movie,10 Feb 2004,N/A,ThinkFilm,N/A,True
City of Ghosts,2002,R,27 Mar 2003,116 min,"Crime, Drama, Thriller",Matt Dillon,"Matt Dillon, Barry Gifford","Matt Dillon, James Caan, Natascha McElhone, Gérard Depardieu","A con man (Matt Dillon) travels to Cambodia (also on the run from law enforcement in the U.S.) to collect his share in an insurance scam, but discovers more than he bargained for.","English, French, Khmer, Russian",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.0,"4,762",tt0164003,movie,28 Oct 2003,"$275,998",MGM Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Lone Star State of Mind,2002,PG-13,13 Dec 2002,88 min,"Comedy, Crime",David Semel,Trevor Munson,"Joshua Jackson, Jaime King, Matthew Davis, Ryan Hurst",Earl's engaged to his step-sister Baby. Baby has entrusted him to take care of her misfit cousin Junior. Baby is also intent on leaving Texas for LA on Tuesday. When Junior and his recently...,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,"2,654",tt0269483,movie,01 Mar 2005,N/A,Screen Gems,N/A,True
Fubar,2002,R,21 May 2004,76 min,"Comedy, Music",Michael Dowse,"Michael Dowse, David Lawrence, Paul Spence, David Lawrence (concept), North Darling (character ""Farrel"")","Paul Spence, David Lawrence, Gordon Skilling, Andrew Sparacino","Headbangers Terry and Dean explore the depths of friendship, and the art and science of drinking beer like a man.",English,Canada,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}]",N/A,7.0,"3,876",tt0302585,movie,20 May 2003,N/A,Xenon,N/A,True
Cherish,2002,R,17 Jan 2003,99 min,"Comedy, Drama, Thriller, Mystery",Finn Taylor,Finn Taylor,"Brad Hunt, Robin Tunney, Liz Phair, Lindsay Crouse","After a martini-induced rampage, a fantasy-prone young woman is placed under house arrest.",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.7,"2,577",tt0298798,movie,01 Jun 2004,"$160,268",Fine Line Features,N/A,True
Zero Day,2002,Not Rated,23 Jan 2004,92 min,Drama,Ben Coccio,"Ben Coccio, Christopher Coccio","Cal Robertson, Andre Keuck, Serataren Adragna, Melissa Banks",Two troubled adolescents chronicle the events that ultimately lead up to a terrifying assault on their school.,English,USA,7 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.3,"3,813",tt0365960,movie,05 Apr 2005,N/A,Avatar Films,N/A,True
Winnie the Pooh: A Very Merry Pooh Year,2002,G,12 Nov 2002,65 min,"Animation, Comedy, Drama, Family, Fantasy, Musical","Gary Katona, Ed Wexler, Jamie Mitchell","Brian Hohlfeld, Ted Henning, Karl Geurs, Mark Zaslove","Jim Cummings, Peter Cullen, John Fiedler, Michael Gough",Ring in the season with Winnie The Pooh in a holiday adventure.,English,USA,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,"1,657",tt0324572,movie,04 Nov 2003,N/A,N/A,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
Once Upon a Time in the Midlands,2002,R,06 Sep 2002,104 min,"Comedy, Drama, Romance",Shane Meadows,"Paul Fraser, Shane Meadows","Robert Carlyle, Vanessa Feltz, Ricky Tomlinson, Kathy Burke","After seeing his ex-girlfriend (Henderson) turn down a nationally televised marriage proposal, a small-time crook (Carlyle) returns to his hometown to try and win back her heart.",English,"UK, Germany",2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.2,"4,003",tt0301684,movie,10 Feb 2004,N/A,Sony Pictures Classics,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
,,,,,,,,,,,,,,,,,,,,,,,False
The First $20 Million Is Always the Hardest,2002,PG-13,11 Oct 2002,105 min,Comedy,Mick Jackson,"Po Bronson (novel), Jon Favreau (screenplay), Gary Tieche (screenplay)","Adam Garcia, Rosario Dawson, Jake Busey, Enrico Colantoni","Andy works in marketing but wants to create something ""real"" so he gets a job in research with huge pay cut. He teams with 3 nerds to develop a $99 PC for 3rd world students. Then comes the dot-com crash.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '20/100'}]",20,5.6,"2,994",tt0280674,movie,24 Dec 2002,N/A,20th Century Fox,N/A,True
Raising Victor Vargas,2002,R,02 May 2003,88 min,"Drama, Romance",Peter Sollett,"Peter Sollett (story), Peter Sollett, Eva Vives (story)","Victor Rasuk, Donna Maldonado, Kevin Rivera, Krystal Rodriguez","A Lower East Side teen-ager struggles to find some sanity while surrounded by an eccentric grandmother, a crazy new girlfriend, and a longing younger brother.","English, Spanish","France, USA",4 wins & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,7.1,"5,016",tt0316188,movie,26 Aug 2003,"$1,965,981",Fireworks Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Amar te duele,2002,R,26 Dec 2006,104 min,"Drama, Romance",Fernando Sariñana,Carolina Rivera,"Luis Fernando Peña, Martha Higareda, Ximena Sariñana, Karla Alvarado","Renata is a young high-class girl and Ulises is a poor guy. They both fall in love, but they must fight against everyone, specially Renata's rich parents, who want to stop their love by ...","Spanish, English",Mexico,10 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,"2,233",tt0318292,movie,26 Dec 2006,N/A,Altavista Films,N/A,True
The Powerpuff Girls Movie,2002,PG,03 Jul 2002,73 min,"Animation, Action, Adventure, Comedy, Family, Sci-Fi",Craig McCracken,"Charlie Bean, Lauren Faust, Craig McCracken, Paul Rudish, Don Shank, Charlie Bean (story), Craig McCracken (story), Amy Keating Rogers (story), Paul Rudish (story), Don Shank (story), Lauren Faust (story), Craig McCracken (creator)","Cathy Cavadini, Tara Strong, Elizabeth Daily, Roger Jackson",The movie shows the origin of the Powerpuff Girls before the cartoon series. It explains why they were born and why they dedicated their lives to fighting crime and the forces of evil.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.5,"8,864",tt0289408,movie,05 Nov 2002,"$11,321,595",Warner Bros. Pictures,N/A,True
Dolls,2002,N/A,12 Oct 2002,114 min,"Drama, Romance",Takeshi Kitano,Takeshi Kitano,"Miho Kanno, Hidetoshi Nishijima, Tatsuya Mihashi, Chieko Matsubara",Three stories of never-ending love.,Japanese,Japan,3 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.7,"14,905",tt0330229,movie,08 Mar 2005,N/A,Palm Pictures,N/A,True
Stark Raving Mad,2002,R,23 May 2002,101 min,"Action, Comedy, Crime","Drew Daywalt, David Schneider","Drew Daywalt (concept by), Patrick Kiely (concept by), David Schneider (concept by), Drew Daywalt, David Schneider","Seann William Scott, Timm Sharp, Patrick Breen, John B. Crye",A crook quietly plots his revenge against the boss who murdered his brother while working for him.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,6.4,"4,628",tt0286152,movie,13 Jan 2004,N/A,Sony Pictures Home Entertainment,N/A,True
Riders,2002,N/A,05 Dec 2002,90 min,"Adult, Sci-Fi",David Lockard,David Lockard,"Carmen Luvana, Cherry Rain, Lezley Zen, Maya Divine",N/A,English,USA,N/A,[],N/A,N/A,N/A,tt1279484,movie,12 Jun 2007,N/A,Transfilm,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Liberty Stands Still,2002,R,03 May 2002,96 min,"Action, Drama, Thriller",Kari Skogland,Kari Skogland,"Tanya Allen, Hart Bochner, Fulvio Cecere, Gregory Calpakis","Liberty, the wife of a gun manufacturer, is held hostage at a hot dog stand by a sniper seeking revenge.",English,"Germany, Canada",N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}]",N/A,5.7,"7,034",tt0280870,movie,22 Oct 2002,N/A,Lions Gate Films,N/A,True
The Heart of Me,2002,R,02 May 2003,96 min,"Drama, Romance",Thaddeus O'Sullivan,"Rosamond Lehmann (novel), Lucinda Coxon (screenplay)","Helena Bonham Carter, Olivia Williams, Paul Bettany, Eleanor Bron","1930's London. Two sisters - Madeleine and Dinah - One marries Rickie, the other falls in love with him. He begins an affair which is to have repercussions throughout their lives.",English,"UK, Germany",3 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.6,"2,184",tt0301390,movie,10 Feb 2004,N/A,ThinkFilm,N/A,True
City of Ghosts,2002,R,27 Mar 2003,116 min,"Crime, Drama, Thriller",Matt Dillon,"Matt Dillon, Barry Gifford","Matt Dillon, James Caan, Natascha McElhone, Gérard Depardieu","A con man (Matt Dillon) travels to Cambodia (also on the run from law enforcement in the U.S.) to collect his share in an insurance scam, but discovers more than he bargained for.","English, French, Khmer, Russian",USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.0,"4,762",tt0164003,movie,28 Oct 2003,"$275,998",MGM Pictures,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Lone Star State of Mind,2002,PG-13,13 Dec 2002,88 min,"Comedy, Crime",David Semel,Trevor Munson,"Joshua Jackson, Jaime King, Matthew Davis, Ryan Hurst",Earl's engaged to his step-sister Baby. Baby has entrusted him to take care of her misfit cousin Junior. Baby is also intent on leaving Texas for LA on Tuesday. When Junior and his recently...,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]",N/A,6.1,"2,654",tt0269483,movie,01 Mar 2005,N/A,Screen Gems,N/A,True
Fubar,2002,R,21 May 2004,76 min,"Comedy, Music",Michael Dowse,"Michael Dowse, David Lawrence, Paul Spence, David Lawrence (concept), North Darling (character ""Farrel"")","Paul Spence, David Lawrence, Gordon Skilling, Andrew Sparacino","Headbangers Terry and Dean explore the depths of friendship, and the art and science of drinking beer like a man.",English,Canada,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}]",N/A,7.0,"3,876",tt0302585,movie,20 May 2003,N/A,Xenon,N/A,True
