Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Mystic River,2003,R,15 Oct 2003,138 min,"Crime, Drama, Mystery, Thriller",Clint Eastwood,"Brian Helgeland (screenplay), Dennis Lehane (novel)","Sean Penn, Tim Robbins, Kevin Bacon, Laurence Fishburne",The lives of three men who were childhood friends are shattered when one of them has a family tragedy.,English,"USA, Australia",Won 2 Oscars. Another 53 wins & 142 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,7.9,"395,704",tt0327056,movie,08 Jun 2004,"$88,800,000",WB,N/A,True
Finding Nemo,2003,G,30 May 2003,100 min,"Animation, Adventure, Comedy, Family","Andrew Stanton, Lee Unkrich(co-director)","Andrew Stanton (original story by), Andrew Stanton (screenplay by), Bob Peterson (screenplay by), David Reynolds (screenplay by)","Albert Brooks, Ellen DeGeneres, Alexander Gould, Willem Dafoe","After his son is captured in the Great Barrier Reef and taken to Sydney, a timid clownfish sets out on a journey to bring him home.",English,"USA, Australia",Won 1 Oscar. Another 48 wins & 61 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '90/100'}]",90,8.1,"888,575",tt0266543,movie,07 May 2013,"$380,529,370",Walt Disney Pictures,N/A,True
Lost in Translation,2003,R,03 Oct 2003,102 min,Drama,Sofia Coppola,Sofia Coppola,"Scarlett Johansson, Bill Murray, Akiko Takeshita, Kazuyoshi Minamimagoe",A faded movie star and a neglected young woman form an unlikely bond after crossing paths in Tokyo.,"English, Japanese, German, French","USA, Japan",Won 1 Oscar. Another 97 wins & 126 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '89/100'}]",89,7.7,"381,546",tt0335266,movie,03 Feb 2004,"$44,566,004",Focus Features,N/A,True
The Room,2003,R,03 Mar 2004,99 min,Drama,Tommy Wiseau,Tommy Wiseau,"Tommy Wiseau, Juliette Danielle, Greg Sestero, Philip Haldiman","Johnny is a successful banker who lives happily in a San Francisco townhouse with his fiancée, Lisa. One day, inexplicably, she gets bored with him and decides to seduce his best friend, Mark. From there, nothing will be the same again.",English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '9/100'}]",9,3.7,"74,330",tt0368226,movie,17 Dec 2005,N/A,Chloe Productions,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
The Dreamers,2003,NC-17,20 Feb 2004,115 min,"Drama, Romance",Bernardo Bertolucci,"Gilbert Adair (screenplay), Gilbert Adair (based on the novel)","Michael Pitt, Eva Green, Louis Garrel, Anna Chancellor",A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister. Set against the background of the '68 Paris student riots.,"English, French","UK, France, Italy",2 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.2,"102,542",tt0309987,movie,13 Jul 2004,"$2,299,636",Fox Searchlight Pictures,N/A,True
The Last Samurai,2003,R,05 Dec 2003,154 min,"Action, Drama, War",Edward Zwick,"John Logan (story), John Logan (screenplay), Edward Zwick (screenplay), Marshall Herskovitz (screenplay)","Ken Watanabe, Tom Cruise, William Atherton, Chad Lindberg",An American military advisor embraces the Samurai culture he was hired to destroy after he is captured in battle.,"English, Japanese","USA, New Zealand, Japan",Nominated for 4 Oscars. Another 21 wins & 62 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,7.7,"375,862",tt0325710,movie,04 May 2004,"$111,000,000",Warner Bros. Pictures,N/A,True
House of 1000 Corpses,2003,R,11 Apr 2003,89 min,Horror,Rob Zombie,Rob Zombie,"Chad Bannon, William Bassett, Karen Black, Erin Daniels",Two young couples traveling across the backwoods of Texas searching for urban legends of murder end up as prisoners of a bizarre and sadistic backwater family of serial killers.,English,USA,4 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,6.1,"71,888",tt0251736,movie,12 Aug 2003,"$12,583,510",Lions Gate Films Inc.,N/A,True
The Matrix Revolutions,2003,R,05 Nov 2003,129 min,"Action, Sci-Fi","Lana Wachowski, Lilly Wachowski","Lilly Wachowski, Lana Wachowski, Lilly Wachowski (characters), Lana Wachowski (characters)","Mary Alice, Tanveer K. Atwal, Helmut Bakaitis, Kate Beahan",The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,"English, French",USA,4 wins & 30 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.7,"422,492",tt0242653,movie,06 Apr 2004,"$139,076,032",Warner Bros. Pictures,N/A,True
Big Fish,2003,PG-13,09 Jan 2004,125 min,"Adventure, Drama, Fantasy, Romance",Tim Burton,"Daniel Wallace (novel), John August (screenplay)","Ewan McGregor, Albert Finney, Billy Crudup, Jessica Lange",A frustrated son tries to determine the fact from fiction in his dying father's life.,"English, Cantonese",USA,Nominated for 1 Oscar. Another 68 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,8.0,"395,669",tt0319061,movie,27 Apr 2004,"$66,257,002",Sony Pictures,N/A,True
The Lizzie McGuire Movie,2003,PG,02 May 2003,94 min,"Adventure, Comedy, Family, Music, Romance",Jim Fall,"Susan Estelle Jansen, Ed Decter, John J. Strauss, Terri Minsky (characters)","Hilary Duff, Adam Lamberg, Hallie Todd, Robert Carradine","Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy with her class. And what was supposed to be only a normal trip, becomes a teenager's dream come true.","English, Italian",USA,2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,5.5,"33,656",tt0306841,movie,12 Aug 2003,"$42,672,630",Walt Disney Pictures,N/A,True
Bad Santa,2003,R,26 Nov 2003,91 min,"Comedy, Crime, Drama",Terry Zwigoff,"Glenn Ficarra, John Requa","Billy Bob Thornton, Tony Cox, Brett Kelly, Lauren Graham",A miserable conman and his partner pose as Santa and his Little Helper to rob department stores on Christmas Eve. But they run into problems when the conman befriends a troubled kid.,English,"Germany, USA",Nominated for 1 Golden Globe. Another 1 win & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.0,"128,303",tt0307987,movie,22 Jun 2004,N/A,Miramax Films,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Peter Pan,2003,PG,25 Dec 2003,113 min,"Adventure, Family, Fantasy, Romance",P.J. Hogan,"J.M. Barrie (play), P.J. Hogan (screenplay), Michael Goldenberg (screenplay)","Jason Isaacs, Jeremy Sumpter, Rachel Hurd-Wood, Lynn Redgrave","The Darling family children receive a visit from Peter Pan, who takes them to Never Never Land where an ongoing war with the evil Pirate Captain Hook is taking place.","English, North American Indian","UK, Australia, USA, New Zealand",3 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.8,"62,748",tt0316396,movie,04 May 2004,"$48,417,850",Universal Pictures,N/A,True
Thirteen,2003,R,19 Sep 2003,100 min,Drama,Catherine Hardwicke,"Catherine Hardwicke, Nikki Reed","Nikki Reed, Evan Rachel Wood, Vanessa Hudgens, Holly Hunter","A thirteen-year-old girl's relationship with her mother is put to the test as she discovers drugs, sex, and petty crime in the company of her cool but troubled best friend.","English, Spanish, Portuguese","USA, UK",Nominated for 1 Oscar. Another 14 wins & 48 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.8,"76,585",tt0328538,movie,27 Jan 2004,"$4,500,238",Fox Searchlight Pictures,N/A,True
Bad Boys II,2003,R,18 Jul 2003,147 min,"Action, Comedy, Crime, Thriller",Michael Bay,"George Gallo (characters), Marianne Wibberley (story), Cormac Wibberley (story), Ron Shelton (story), Ron Shelton (screenplay), Jerry Stahl (screenplay)","Martin Lawrence, Will Smith, Jordi Mollà, Gabrielle Union",Two loose-cannon narcotics cops investigate the flow of Ecstasy into Florida from a Cuban drug cartel.,"English, Spanish",USA,5 wins & 13 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.6,"210,506",tt0172156,movie,09 Dec 2003,"$138,396,624",Sony Pictures Entertainment,N/A,True
Holes,2003,PG,18 Apr 2003,117 min,"Adventure, Comedy, Drama, Family, Mystery",Andrew Davis,"Louis Sachar (novel), Louis Sachar (screenplay)","Sigourney Weaver, Jon Voight, Tim Blake Nelson, Shia LaBeouf",A wrongfully convicted boy is sent to a brutal desert detention camp where he joins the job of digging holes for some mysterious reason.,English,USA,3 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.0,"71,632",tt0311289,movie,23 Sep 2003,"$67,325,559",Buena Vista Pictures,N/A,True
Brother Bear,2003,G,01 Nov 2003,85 min,"Animation, Adventure, Comedy, Family, Fantasy","Aaron Blaise, Robert Walker","Tab Murphy (screenplay), Lorne Cameron (screenplay), David Hoselton (screenplay), Steve Bencich (screenplay), Ron J. Friedman (screenplay), Stephen J. Anderson (story supervisor), Stevie Wermers (story), Kevin Deters (story), Woody Woodman (story), Thom Enriquez (story), Kevin Harkey (story), Broose Johnson (story), John Norton (story), John Puglisi (story), Tim Hodge (additional story), Tom LaBaff (additional story), Ray Shenusay (additional story), Brian Pimental (additional story), Jim Story (additional story), Don Dougherty (additional story), Don Hall (additional story), Samuel Levine (additional story), Aurian Redson (additional story), Chris Williams (additional story), Jeff Hand (additional story material), Sam Levine (additional story)","Joaquin Phoenix, Jeremy Suarez, Jason Raize, Rick Moranis","When a young Inuit hunter needlessly kills a bear, he is magically changed into a bear himself as punishment with a talkative cub being his only guide to changing back.","English, Inuktitut, Croatian, Serbian",USA,Nominated for 1 Oscar. Another 2 wins & 21 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.8,"88,930",tt0328880,movie,30 Mar 2004,"$85,095,337",Buena Vista Pictures,N/A,True
Cold Mountain,2003,R,25 Dec 2003,154 min,"Adventure, Drama, History, Romance, War",Anthony Minghella,"Charles Frazier (book), Anthony Minghella (screenplay)","Jude Law, Nicole Kidman, Renée Zellweger, Eileen Atkins","In the waning days of the American Civil War, a wounded soldier embarks on a perilous journey back home to Cold Mountain, North Carolina to reunite with his sweetheart.",English,"UK, Italy, Romania, USA",Won 1 Oscar. Another 18 wins & 101 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.2,"133,624",tt0159365,movie,29 Jun 2004,N/A,Miramax Films,N/A,True
Monster,2003,R,30 Jan 2004,109 min,"Biography, Crime, Drama, Thriller",Patty Jenkins,Patty Jenkins,"Charlize Theron, Christina Ricci, Bruce Dern, Lee Tergesen","Based on the life of Aileen Wuornos, a Daytona Beach prostitute who became a serial killer.",English,"Germany, USA",Won 1 Oscar. Another 29 wins & 25 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.3,"127,217",tt0340855,movie,01 Jun 2004,"$34,187,787",Newmarket Film Group,N/A,True
Old School,2003,R,21 Feb 2003,88 min,Comedy,Todd Phillips,"Court Crandall (story), Todd Phillips (story), Scot Armstrong (story), Todd Phillips (screenplay), Scot Armstrong (screenplay)","Luke Wilson, Will Ferrell, Vince Vaughn, Jeremy Piven",Three friends attempt to recapture their glory days by opening up a fraternity near their alma mater.,English,USA,5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,7.1,"205,968",tt0302886,movie,10 Jun 2003,"$74,608,545",DreamWorks SKG,N/A,True
Master and Commander: The Far Side of the World,2003,PG-13,14 Nov 2003,138 min,"Action, Adventure, Drama, History, War",Peter Weir,"Patrick O'Brian (novels), Peter Weir (screenplay), John Collee (screenplay)","Russell Crowe, Paul Bettany, James D'Arcy, Edward Woodall","During the Napoleonic Wars, a brash British captain pushes his ship and crew to their limits in pursuit of a formidable French war vessel around South America.","English, French, Portuguese",USA,Won 2 Oscars. Another 21 wins & 90 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.4,"192,142",tt0311113,movie,20 Apr 2004,"$92,100,000",20th Century Fox,N/A,True
Identity,2003,R,25 Apr 2003,90 min,"Mystery, Thriller",James Mangold,Michael Cooney,"John Cusack, Ray Liotta, Amanda Peet, John Hawkes","Stranded at a desolate Nevada motel during a nasty rain-storm, ten strangers become acquainted with each other when they realize that they're being killed off one by one.",English,USA,1 win & 11 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.3,"213,000",tt0309698,movie,06 Sep 2005,"$51,475,962",Columbia Pictures,N/A,True
Freddy vs. Jason,2003,R,15 Aug 2003,97 min,"Action, Horror",Ronny Yu,"Wes Craven (characters), Victor Miller (characters), Damian Shannon, Mark Swift","Robert Englund, Ken Kirzinger, Monica Keena, Jason Ritter","Freddy Krueger and Jason Voorhees return to terrorize the teenage population. Except this time, they're out to get each other, too.",English,"Canada, USA",2 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '37/100'}]",37,5.7,"105,632",tt0329101,movie,13 Jan 2004,"$82,200,000",New Line Cinema,N/A,True
Freaky Friday,2003,PG,06 Aug 2003,97 min,"Comedy, Family, Fantasy, Music, Romance",Mark Waters,"Mary Rodgers (novel), Heather Hach (screenplay), Leslie Dixon (screenplay)","Jamie Lee Curtis, Lindsay Lohan, Mark Harmon, Harold Gould","An overworked mother and her daughter do not get along. When they switch bodies, each is forced to adapt to the other's life for one freaky Friday.","English, Mandarin",USA,Nominated for 1 Golden Globe. Another 5 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.1,"117,035",tt0322330,movie,16 Dec 2003,"$110,180,505",Buena Vista Pictures,N/A,True
Hulk,2003,PG-13,20 Jun 2003,138 min,"Action, Sci-Fi",Ang Lee,"Stan Lee (Marvel comic book character), Jack Kirby (Marvel comic book character), James Schamus (story), John Turman (screenplay), Michael France (screenplay), James Schamus (screenplay)","Eric Bana, Jennifer Connelly, Sam Elliott, Josh Lucas","Bruce Banner, a genetics researcher with a tragic past, suffers an accident that causes him to transform into a raging green monster when he gets angry.","English, Spanish",USA,3 wins & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,5.6,"242,957",tt0286716,movie,28 Oct 2003,"$132,122,995",Universal Pictures,N/A,True
The Italian Job,2003,PG-13,30 May 2003,111 min,"Action, Crime, Thriller",F. Gary Gray,"Troy Kennedy-Martin, Donna Powers (screenplay), Wayne Powers (screenplay)","Mark Wahlberg, Charlize Theron, Donald Sutherland, Jason Statham","After being betrayed and left for dead in Italy, Charlie Croker and his team plan an elaborate gold heist against their former ally.","English, Russian, Italian","USA, France, UK, Italy",8 wins & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.0,"326,916",tt0317740,movie,07 Oct 2003,"$105,996,316",Paramount Pictures,N/A,True
Underworld,2003,R,19 Sep 2003,121 min,"Action, Fantasy, Thriller",Len Wiseman,"Kevin Grevioux (story), Len Wiseman (story), Danny McBride (story), Danny McBride (screenplay)","Kate Beckinsale, Scott Speedman, Michael Sheen, Shane Brolly","Selene, a vampire warrior, is entrenched in a conflict between vampires and werewolves, while falling in love with Michael, a human who is sought by werewolves for unknown reasons.",English,"USA, UK, Germany, Hungary",1 win & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",42,7.0,"242,295",tt0320691,movie,06 Jan 2004,"$51,483,949",Sony Screen Gems,N/A,True
Wrong Turn,2003,R,30 May 2003,84 min,Horror,Rob Schmidt,Alan B. McElroy,"Desmond Harrington, Eliza Dushku, Emmanuelle Chriqui, Jeremy Sisto","Six people find themselves trapped in the woods of West Virginia, hunted down by ""cannibalistic mountain men grossly disfigured through generations of in-breeding.""",English,"USA, Germany, Canada",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,6.1,"103,042",tt0295700,movie,14 Oct 2003,"$15,176,515",20th Century Fox Distribution,N/A,True
The Life of David Gale,2003,R,21 Feb 2003,130 min,"Crime, Drama, Thriller",Alan Parker,Charles Randolph,"Kate Winslet, Cleo King, Constance Jones, Kevin Spacey",A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,"English, Spanish","USA, Germany, UK, Spain",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,7.6,"103,042",tt0289992,movie,22 Jul 2003,"$19,593,740",Universal Pictures,N/A,True
X2: X-Men United,2003,PG-13,02 May 2003,134 min,"Action, Sci-Fi, Thriller",Bryan Singer,"Zak Penn (story), David Hayter (story), Bryan Singer (story), Michael Dougherty (screenplay), Dan Harris (screenplay), David Hayter (screenplay)","Patrick Stewart, Hugh Jackman, Ian McKellen, Halle Berry","When anti-mutant Colonel William Stryker kidnaps Professor X and attacks his school, the X-Men must ally with their archenemy Magneto to stop him.","English, German, Italian, Spanish","Canada, USA",6 wins & 41 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.4,"489,655",tt0290334,movie,25 Nov 2003,"$214,813,155",20th Century Fox,N/A,True
Anger Management,2003,PG-13,11 Apr 2003,106 min,Comedy,Peter Segal,David Dorfman,"Adam Sandler, Jack Nicholson, Marisa Tomei, Luis Guzmán","Dave Buznik is a businessman who is wrongly sentenced to an anger management program, where he meets an aggressive instructor.",English,USA,2 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.2,"194,657",tt0305224,movie,16 Sep 2003,"$133,756,285",Sony Pictures Entertainment,N/A,True
