Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Get Out,2017,R,24 Feb 2017,104 min,"Horror, Mystery, Thriller",Jordan Peele,Jordan Peele,"Daniel Kaluuya, Allison Williams, Catherine Keener, Bradley Whitford","A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.",English,"USA, Japan",Won 1 Oscar. Another 122 wins & 181 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,7.7,"427,075",tt5052448,movie,23 May 2017,"$175,428,355",Universal Pictures,N/A,True
You Were Never Really Here,2017,R,06 Apr 2018,89 min,"Crime, Drama, Mystery, Thriller",Lynne Ramsay,"Lynne Ramsay (screenplay by), Jonathan Ames (based on the book by)","Joaquin Phoenix, Dante Pereira-Olson, Larry Canady, Vinicius Damasceno","A traumatized veteran, unafraid of violence, tracks down missing girls for a living. When a job spins out of control, Joe's nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening.",English,"UK, France, USA",5 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '84/100'}]",84,6.8,"80,083",tt5742374,movie,17 Jul 2018,N/A,Amazon Studios,N/A,True
Guardians of the Galaxy Vol. 2,2017,PG-13,05 May 2017,136 min,"Action, Adventure, Comedy, Sci-Fi",James Gunn,"James Gunn, Dan Abnett (based on the Marvel comics by), Andy Lanning (based on the Marvel comics by), Steve Englehart (Star-Lord created by), Steve Gan (Star-Lord created by), Jim Starlin (Gamora and Drax created by), Stan Lee (Groot created by), Larry Lieber (Groot created by), Jack Kirby (Groot created by), Bill Mantlo (Rocket Raccoon created by), Keith Giffen (Rocket Raccoon created by), Steve Gerber (Howard the Duck created by), Val Mayerik (Howard the Duck created by)","Chris Pratt, Zoe Saldana, Dave Bautista, Vin Diesel","The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego.",English,USA,Nominated for 1 Oscar. Another 12 wins & 42 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.6,"507,090",tt3896198,movie,22 Aug 2017,"$389,804,217",Walt Disney Pictures,N/A,True
Dunkirk,2017,PG-13,21 Jul 2017,106 min,"Action, Drama, History, Thriller, War",Christopher Nolan,Christopher Nolan,"Fionn Whitehead, Damien Bonnard, Aneurin Barnard, Lee Armstrong","Allied soldiers from Belgium, the British Empire, and France are surrounded by the German Army, and evacuated during a fierce battle in World War II.","English, French, German","UK, Netherlands, France, USA",Won 3 Oscars. Another 51 wins & 197 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94,7.9,"486,426",tt5013056,movie,19 Dec 2017,"$188,042,171",Warner Bros. Pictures,N/A,True
Beauty and the Beast,2017,PG,17 Mar 2017,129 min,"Family, Fantasy, Musical, Romance",Bill Condon,"Stephen Chbosky (screenplay by), Evan Spiliotopoulos (screenplay by), Linda Woolverton (based on the 1991 animated film ""Beauty and the Beast"" animation screenplay by)","Emma Watson, Dan Stevens, Luke Evans, Josh Gad","A selfish prince is cursed to become a monster for the rest of his life, unless he learns to fall in love with a beautiful young woman he keeps prisoner.",English,USA,Nominated for 2 Oscars. Another 12 wins & 65 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.2,"247,736",tt2771200,movie,06 Jun 2017,"$503,974,884",Walt Disney Pictures,N/A,True
Wonder,2017,PG,17 Nov 2017,113 min,"Drama, Family",Stephen Chbosky,"Stephen Chbosky (screenplay by), Steve Conrad (screenplay by), Jack Thorne (screenplay by), R.J. Palacio (based on the novel by)","Jacob Tremblay, Owen Wilson, Izabela Vidovic, Julia Roberts","Based on the New York Times bestseller, this movie tells the incredibly inspiring and heartwarming story of August Pullman, a boy with facial differences who enters the fifth grade, attending a mainstream elementary school for the first time.",English,"USA, Hong Kong",Nominated for 1 Oscar. Another 2 wins & 21 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,8.0,"117,870",tt2543472,movie,13 Feb 2018,"$132,090,170",Lionsgate,N/A,True
Spider-Man: Homecoming,2017,PG-13,07 Jul 2017,133 min,"Action, Adventure, Sci-Fi",Jon Watts,"Jonathan Goldstein (screenplay by), John Francis Daley (screenplay by), Jon Watts (screenplay by), Christopher Ford (screenplay by), Chris McKenna (screenplay by), Erik Sommers (screenplay by), Jonathan Goldstein (screen story by), John Francis Daley (screen story by), Stan Lee (based on the Marvel comic book by), Steve Ditko (based on the Marvel comic book by), Joe Simon (Captain America created by), Jack Kirby (Captain America created by)","Tom Holland, Michael Keaton, Robert Downey Jr., Marisa Tomei","Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City.","English, Spanish",USA,4 wins & 9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.4,"457,985",tt2250912,movie,17 Oct 2017,"$334,166,825",Sony Pictures,N/A,True
Murder on the Orient Express,2017,PG-13,10 Nov 2017,114 min,"Crime, Drama, Mystery",Kenneth Branagh,"Michael Green (screenplay by), Agatha Christie (based upon the novel by)","Paapa Essiedu, Yassine Zeroual, Asan N'Jie, Michael Rouse","When a murder occurs on the train on which he's travelling, celebrated detective Hercule Poirot is recruited to solve the case.","English, French, German, Arabic","Malta, USA",18 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.5,"185,646",tt3402236,movie,27 Feb 2018,"$101,555,644",20th Century Fox,N/A,True
Pirates of the Caribbean: Dead Men Tell No Tales,2017,PG-13,26 May 2017,129 min,"Action, Adventure, Fantasy","Joachim Rønning, Espen Sandberg","Jeff Nathanson (screenplay by), Jeff Nathanson (story by), Terry Rossio (story by), Ted Elliott (based on characters created by), Terry Rossio (based on characters created by), Stuart Beattie (based on characters created by), Jay Wolpert (based on characters created by)","Johnny Depp, Javier Bardem, Geoffrey Rush, Brenton Thwaites",Captain Jack Sparrow (Johnny Depp) searches for the trident of Poseidon while being pursued by an undead sea Captain and his crew.,"English, Spanish",USA,9 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,6.6,"235,221",tt1790809,movie,03 Oct 2017,"$172,537,139",Walt Disney Pictures,N/A,True
Logan,2017,R,03 Mar 2017,137 min,"Action, Drama, Sci-Fi, Thriller",James Mangold,"James Mangold (story by), Scott Frank (screenplay by), James Mangold (screenplay by), Michael Green (screenplay by)","Hugh Jackman, Patrick Stewart, Dafne Keen, Boyd Holbrook","In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.","English, Spanish",USA,Nominated for 1 Oscar. Another 13 wins & 55 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,8.1,"587,211",tt3315342,movie,23 May 2017,"$226,276,809",20th Century Fox,N/A,True
Coco,2017,PG,22 Nov 2017,105 min,"Animation, Adventure, Family, Fantasy, Music, Mystery","Lee Unkrich, Adrian Molina(co-director)","Lee Unkrich (original story by), Jason Katz (original story by), Matthew Aldrich (original story by), Adrian Molina (original story by), Adrian Molina (screenplay by), Matthew Aldrich (screenplay by)","Anthony Gonzalez, Gael García Bernal, Benjamin Bratt, Alanna Ubach","Aspiring musician Miguel, confronted with his family's ancestral ban on music, enters the Land of the Dead to find his great-great-grandfather, a legendary singer.","English, Spanish",USA,Won 2 Oscars. Another 86 wins & 28 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,8.4,"303,592",tt2380307,movie,27 Feb 2018,"$208,487,719",Disney/Pixar,N/A,True
"Three Billboards Outside Ebbing, Missouri",2017,R,01 Dec 2017,115 min,"Comedy, Crime, Drama",Martin McDonagh,Martin McDonagh,"Frances McDormand, Caleb Landry Jones, Kerry Condon, Sam Rockwell",A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,English,"UK, USA",Won 2 Oscars. Another 104 wins & 193 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,8.2,"366,571",tt5027774,movie,27 Feb 2018,"$52,000,189",Fox Searchlight Pictures,N/A,True
Baby Driver,2017,R,28 Jun 2017,113 min,"Action, Crime, Drama, Music, Thriller",Edgar Wright,Edgar Wright,"Ansel Elgort, Jon Bernthal, Jon Hamm, Eiza González","After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail.","English, American Sign Language","UK, USA",Nominated for 3 Oscars. Another 31 wins & 44 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.6,"385,689",tt3890160,movie,10 Oct 2017,"$107,770,367",Sony Pictures,N/A,True
The Current War: Director's Cut,2017,PG-13,25 Oct 2019,102 min,"Biography, Drama, History",Alfonso Gomez-Rejon,Michael Mitnick,"Tom Holland, Benedict Cumberbatch, Katherine Waterston, Matthew Macfadyen",The dramatic story of the cutthroat race between electricity titans Thomas Edison and George Westinghouse to determine whose electrical system would power the modern world.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.4,"5,562",tt2140507,movie,N/A,N/A,101 Studios,N/A,True
Molly's Game,2017,R,05 Jan 2018,140 min,"Biography, Crime, Drama",Aaron Sorkin,"Aaron Sorkin (written for the screen by), Molly Bloom (based on the book by)","Jessica Chastain, Idris Elba, Kevin Costner, Michael Cera","The true story of Molly Bloom, an Olympic-class skier who ran the world's most exclusive high-stakes poker game and became an FBI target.",English,"China, Canada, USA",Nominated for 1 Oscar. Another 3 wins & 40 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.5,"111,386",tt4209788,movie,10 Apr 2018,"$28,744,803",STXfilms,N/A,True
Power Rangers,2017,PG-13,24 Mar 2017,124 min,"Action, Adventure, Sci-Fi",Dean Israelite,"John Gatins (screenplay by), Matt Sazama (story by), Burk Sharpless (story by), Michele Mulroney (story by), Kieran Mulroney (story by), Haim Saban (based upon ""Power Rangers"" created by), Saburo Yatsude (television series: ""Super Sentai""), Shôtarô Ishinomori (television series: ""Super Sentai"")","Dacre Montgomery, Naomi Scott, RJ Cyler, Ludi Lin","A group of high-school students, who are infused with unique superpowers, harness their abilities in order to save the world.","English, Mandarin","USA, Hong Kong, Japan, Mexico, Canada, New Zealand",6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,5.9,"95,172",tt3717490,movie,27 Jun 2017,"$85,275,488",Lionsgate Films,N/A,True
Wonder Woman,2017,PG-13,02 Jun 2017,141 min,"Action, Adventure, Fantasy, Sci-Fi, War",Patty Jenkins,"Allan Heinberg (screenplay by), Zack Snyder (story by), Allan Heinberg (story by), Jason Fuchs (story by), William Moulton Marston (Wonder Woman created by)","Gal Gadot, Chris Pine, Connie Nielsen, Robin Wright","When a pilot crashes and tells of conflict in the outside world, Diana, an Amazonian warrior in training, leaves home to fight a war, discovering her full powers and true destiny.","English, German, Dutch, French, Spanish, Chinese, Greek,  Ancient (to 1453), North American Indian","USA, China, Hong Kong",17 wins & 54 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.4,"507,067",tt0451279,movie,19 Sep 2017,"$412,400,625",Warner Bros. Pictures,N/A,True
The Shape of Water,2017,R,22 Dec 2017,123 min,"Adventure, Drama, Fantasy, Romance, Thriller",Guillermo del Toro,"Guillermo del Toro (screenplay by), Vanessa Taylor (screenplay by), Guillermo del Toro (story by)","Sally Hawkins, Michael Shannon, Richard Jenkins, Octavia Spencer","At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.","English, American Sign Language, Russian, French","USA, Canada",Won 4 Oscars. Another 101 wins & 293 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.3,"325,180",tt5580390,movie,13 Mar 2018,"$57,393,976",Fox Searchlight Pictures,N/A,True
Lady Bird,2017,R,01 Dec 2017,94 min,"Comedy, Drama",Greta Gerwig,Greta Gerwig,"Saoirse Ronan, Laurie Metcalf, Tracy Letts, Lucas Hedges","In 2002, an artistically inclined seventeen-year-old girl comes of age in Sacramento, California.","English, Spanish",USA,Nominated for 5 Oscars. Another 102 wins & 191 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94,7.4,"188,297",tt4925292,movie,06 Mar 2018,"$48,285,330",A24,N/A,True
Mother!,2017,R,15 Sep 2017,121 min,"Drama, Horror, Mystery",Darren Aronofsky,Darren Aronofsky,"Jennifer Lawrence, Javier Bardem, Ed Harris, Michelle Pfeiffer","A couple's relationship is tested when uninvited guests arrive at their home, disrupting their tranquil existence.",English,USA,5 wins & 30 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.6,"167,450",tt5109784,movie,19 Dec 2017,"$17,297,289",Paramount Pictures,N/A,True
Downsizing,2017,R,22 Dec 2017,135 min,"Drama, Sci-Fi",Alexander Payne,"Alexander Payne, Jim Taylor","Matt Damon, Christoph Waltz, Hong Chau, Kristen Wiig","A social satire in which a man realizes he would have a better life if he were to shrink himself to five inches tall, allowing him to live in wealth and splendor.","English, Spanish, Norwegian, French, Korean, Greek, Vietnamese","USA, Norway",Nominated for 1 Golden Globe. Another 1 win & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,5.7,"82,618",tt1389072,movie,20 Mar 2018,"$22,932,429",Paramount Pictures,N/A,True
Transformers: The Last Knight,2017,PG-13,21 Jun 2017,154 min,"Action, Adventure, Sci-Fi",Michael Bay,"Art Marcum (screenplay by), Matt Holloway (screenplay by), Ken Nolan (screenplay by), Akiva Goldsman (story by), Art Marcum (story by), Matt Holloway (story by), Ken Nolan (story by)","Mark Wahlberg, Anthony Hopkins, Josh Duhamel, Laura Haddock","A deadly threat from Earth's history reappears, and a hunt for a lost artifact takes place between Autobots and Decepticons, while Optimus Prime encounters his creator in space.",English,"USA, China, Canada",16 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,5.2,"123,812",tt3371366,movie,26 Sep 2017,"$130,104,634",Paramount Pictures,N/A,True
Gerald's Game,2017,TV-MA,29 Sep 2017,103 min,"Drama, Horror, Thriller",Mike Flanagan,"Mike Flanagan (screenplay by), Jeff Howard (screenplay by), Stephen King (based on the novel by)","Carla Gugino, Bruce Greenwood, Chiara Aurelia, Carel Struycken","While trying to spice up their marriage in their remote lake house, Jessie must fight to survive when her husband dies unexpectedly, leaving her handcuffed to their bed frame.",English,USA,2 wins & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,6.6,"71,255",tt3748172,movie,29 Sep 2017,N/A,Netflix,N/A,True
Valerian and the City of a Thousand Planets,2017,PG-13,21 Jul 2017,137 min,"Action, Adventure, Fantasy, Sci-Fi",Luc Besson,"Pierre Christin (based on the comic book series ""Valerian and Laureline"" by), Jean-Claude Mézières (based on the comic book series ""Valerian and Laureline"" by), Luc Besson (screenplay by)","Dane DeHaan, Cara Delevingne, Clive Owen, Rihanna","A dark force threatens Alpha, a vast metropolis and home to species from a thousand planets. Special operatives Valerian and Laureline must race to identify the marauding menace and safeguard not just Alpha, but the future of the universe.","English, French","France, China, Belgium, Germany, United Arab Emirates, USA",8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.5,"146,570",tt2239822,movie,21 Nov 2017,"$40,442,321",EuropaCorp / STXfilms,N/A,True
John Wick: Chapter 2,2017,R,10 Feb 2017,122 min,"Action, Crime, Thriller",Chad Stahelski,"Derek Kolstad, Derek Kolstad (based on characters created by)","Keanu Reeves, Riccardo Scamarcio, Ian McShane, Ruby Rose","After returning to the criminal underworld to repay a debt, John Wick discovers that a large bounty has been put on his life.","English, Italian, Russian","USA, Hong Kong",4 wins & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.5,"318,424",tt4425200,movie,13 Jun 2017,"$91,970,516",Summit Entertainment,N/A,True
