Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
Monster's Ball,2001,R,01 Mar 2002,111 min,"Drama, Romance",Marc Forster,"Milo Addica, Will Rokos","Billy Bob Thornton, Taylor Simpson, Gabrielle Witcher, Heath Ledger","After a family tragedy, a racist prison guard reexamines his attitudes while falling in love with the African American wife of the last prisoner he executed.",English,USA,Won 1 Oscar. Another 14 wins & 22 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.0,"79,445",tt0285742,movie,11 Jun 2002,"$31,252,964",Lions Gate Films Inc.,N/A,True
The Score,2001,R,13 Jul 2001,124 min,"Crime, Drama, Thriller",Frank Oz,"Daniel E. Taylor (story), Kario Salem (story), Kario Salem (screenplay), Lem Dobbs (screenplay), Scott Marshall Smith (screenplay)","Robert De Niro, Edward Norton, Marlon Brando, Angela Bassett",An aging thief hopes to retire and live off his ill-gotten wealth when a young kid convinces him into doing one last heist.,"English, French","Germany, Canada, USA",1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.8,"114,288",tt0227445,movie,11 Dec 2001,"$70,307,038",Paramount Pictures,N/A,True
American Pie 2,2001,R,10 Aug 2001,108 min,Comedy,J.B. Rogers,"Adam Herz (characters), David H. Steinberg (story), Adam Herz (story), Adam Herz (screenplay)","Jason Biggs, Shannon Elizabeth, Alyson Hannigan, Chris Klein","Jim and his friends are now in college, and they decide to meet up at the beach house for some fun.",English,USA,8 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.4,"228,548",tt0252866,movie,15 Jan 2002,"$144,044,409",Universal Pictures,N/A,True
Thir13en Ghosts,2001,R,26 Oct 2001,91 min,"Horror, Thriller",Steve Beck,"Robb White (story), Neal Marshall Stevens (screenplay), Richard D'Ovidio (screenplay)","Tony Shalhoub, Embeth Davidtz, Matthew Lillard, Shannon Elizabeth","When Cyrus Kriticos, a very rich collector of unique things dies, he leaves it all to his nephew and his family. All including his house, his fortune, and his malicious collection of ghosts!",English,"USA, Canada",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,5.6,"75,491",tt0245674,movie,02 Apr 2002,"$41,601,840",Warner Bros. Pictures,N/A,True
Jeepers Creepers,2001,R,31 Aug 2001,90 min,"Horror, Mystery",Victor Salva,Victor Salva,"Gina Philips, Justin Long, Jonathan Breck, Patricia Belcher",A brother and sister driving home through isolated countryside for spring break encounter a flesh-eating creature which is in the midst of its ritualistic eating spree.,English,"USA, Germany",3 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.2,"104,901",tt0263488,movie,08 Jan 2002,N/A,MGM Pictures,N/A,True
Behind Enemy Lines,2001,PG-13,30 Nov 2001,106 min,"Action, Drama, Thriller, War",John Moore,"Jim Thomas (story), John Thomas (story), David Veloz (screenplay), Zak Penn (screenplay)","Owen Wilson, Gene Hackman, Gabriel Macht, Charles Malik Whitfield",A Navy navigator is shot down over enemy territory and is ruthlessly pursued by a secret police enforcer and the opposing troops. Meanwhile his commanding officer goes against orders in an attempt to rescue him.,"English, Serbo-Croatian, Spanish, Czech",USA,1 win & 2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,6.4,"95,436",tt0159273,movie,23 Apr 2002,"$58,767,833",20th Century Fox,N/A,True
Rush Hour 2,2001,PG-13,03 Aug 2001,90 min,"Action, Comedy, Crime, Thriller",Brett Ratner,"Ross LaManna (characters), Jeff Nathanson","Jackie Chan, Chris Tucker, John Lone, Ziyi Zhang","Carter and Lee head to Hong Kong for a vacation, but become embroiled in a counterfeit money scam.","English, Mandarin, Cantonese","Hong Kong, USA",10 wins & 22 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.6,"188,881",tt0266915,movie,01 Jun 2004,N/A,New Line Cinema,N/A,True
The Glass House,2001,PG-13,14 Sep 2001,106 min,"Crime, Drama, Mystery, Thriller",Daniel Sackheim,Wesley Strick,"Leelee Sobieski, Diane Lane, Stellan Skarsgård, Bruce Dern",An orphaned teenager is taken in by a Malibu couple but discovers they aren't the caring friends they seemed to be.,"English, Spanish, Greek",USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",34,5.8,"30,184",tt0221218,movie,02 Jan 2002,"$17,387,693",The Film Sales Company,N/A,True
I Am Sam,2001,PG-13,25 Jan 2002,132 min,Drama,Jessie Nelson,"Kristine Johnson, Jessie Nelson","Sean Penn, Michelle Pfeiffer, Dakota Fanning, Dianne Wiest",A mentally handicapped man fights for custody of his 7-year-old daughter and in the process teaches his cold-hearted lawyer the value of love and family.,English,USA,Nominated for 1 Oscar. Another 8 wins & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,7.6,"137,419",tt0277027,movie,18 Jun 2002,"$40,270,895",New Line Cinema,N/A,True
Kate & Leopold,2001,PG-13,25 Dec 2001,118 min,"Comedy, Fantasy, Romance",James Mangold,"Steven Rogers (story), James Mangold (screenplay), Steven Rogers (screenplay)","Meg Ryan, Hugh Jackman, Liev Schreiber, Breckin Meyer",An English Duke from 1876 is inadvertedly dragged to modern day New York where he falls for a plucky advertising executive.,"English, French",USA,Nominated for 1 Oscar. Another 1 win & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.4,"75,070",tt0035423,movie,11 Jun 2002,"$47,095,453",Miramax Films,N/A,True
Out Cold,2001,PG-13,21 Nov 2001,89 min,"Comedy, Sport","Brendan Malloy, Emmett Malloy",Jon Zack,"Flex Alexander, A.J. Cook, David Denman, Caroline Dhavernas",A snowboarder's plans for his own snowboard park go awry when an ex-girlfriend returns to town.,English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '22/100'}]",22,6.3,"16,116",tt0253798,movie,21 May 2002,"$13,850,403",Buena Vista Distribution Compa,N/A,True
Super Troopers,2001,R,15 Feb 2002,100 min,"Comedy, Crime, Mystery",Jay Chandrasekhar,"Jay Chandrasekhar, Kevin Heffernan, Steve Lemme, Paul Soter, Erik Stolhanske","André Vippolis, Joey Kern, Geoffrey Arend, Erik Stolhanske","Five Vermont state troopers, avid pranksters with a knack for screwing up, try to save their jobs and out-do the local police department by solving a crime.","English, German, French",USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,7.1,"92,221",tt0247745,movie,06 Aug 2002,"$18,380,350",Fox Searchlight,N/A,True
Joy Ride,2001,R,05 Oct 2001,97 min,"Mystery, Thriller",John Dahl,"Clay Tarver, J.J. Abrams","Steve Zahn, Paul Walker, Leelee Sobieski, Jessica Bowman","Three young people on a road trip from Colorado to New Jersey talk to a trucker on their CB radio, then must escape when he turns out to be a psychotic killer.",English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.6,"61,201",tt0206314,movie,12 Mar 2002,"$21,254,983",20th Century Fox,N/A,True
Spy Game,2001,R,21 Nov 2001,126 min,"Action, Crime, Thriller",Tony Scott,"Michael Frost Beckner (story), Michael Frost Beckner (screenplay), David Arata (screenplay)","Robert Redford, Brad Pitt, Catherine McCormack, Stephen Dillane",Retiring CIA agent Nathan Muir recalls his training of Tom Bishop while working against agency politics to free him from his Chinese captors.,"English, German, Arabic, French, Cantonese","Germany, USA, Japan, France",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,7.1,"137,513",tt0266987,movie,16 Apr 2002,"$62,326,785",Universal Pictures,N/A,True
Bully,2001,R,12 Dec 2001,108 min,"Biography, Crime, Drama",Larry Clark,"Jim Schutze (book), David McKenna (screenplay), Roger Pullis (screenplay)","Brad Renfro, Bijou Phillips, Rachel Miner, Nick Stahl","A pack of naïve teenagers conspire to murder a mutual friend, whose aggressive demeanor has proved too much.",English,"USA, France, UK",3 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.9,"33,018",tt0242193,movie,29 Jan 2002,N/A,Lions Gate Films,N/A,True
From Hell,2001,R,19 Oct 2001,122 min,"Horror, Mystery, Thriller","Albert Hughes, Allen Hughes","Alan Moore (graphic novel), Eddie Campbell (graphic novel), Terry Hayes (screenplay), Rafael Yglesias (screenplay)","Johnny Depp, Heather Graham, Ian Holm, Robbie Coltrane","In Victorian-era London, a troubled clairvoyant police detective investigates the murders of Jack the Ripper.",English,USA,10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.8,"140,832",tt0120681,movie,14 May 2002,"$30,692,411",20th Century Fox,N/A,True
The Last Castle,2001,R,19 Oct 2001,131 min,"Action, Drama, Thriller",Rod Lurie,"David Scarpa (story), David Scarpa (screenplay), Graham Yost (screenplay)","Robert Redford, James Gandolfini, Mark Ruffalo, Steve Burton",A court-martialed General rallies together twelve hundred inmates to rise against a corrupt and sadistic warden.,English,USA,1 win & 4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,7.0,"66,639",tt0272020,movie,05 Mar 2002,"$17,924,798",DreamWorks SKG,N/A,True
The Wedding Planner,2001,PG-13,26 Jan 2001,103 min,"Comedy, Romance",Adam Shankman,"Pamela Falk, Michael Ellis","Jennifer Lopez, Matthew McConaughey, Bridgette Wilson-Sampras, Justin Chambers",Mary Fiore is San Francisco's most successful supplier of romance and glamor. She knows all the tricks. She knows all the rules. But then she breaks the most important rule of all: she falls in love with the groom.,"English, Italian","Germany, USA",2 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,5.3,"71,891",tt0209475,movie,10 Jun 2003,N/A,Cinedigm,N/A,True
Josie and the Pussycats,2001,PG-13,11 Apr 2001,98 min,"Comedy, Music","Harry Elfont, Deborah Kaplan","Deborah Kaplan, Harry Elfont, Richard Goldwater (characters), Dan DeCarlo (characters), John L. Goldwater (characters)","Rachael Leigh Cook, Rosario Dawson, Tara Reid, Gabriel Mann",A girl group find themselves in the middle of a conspiracy to deliver subliminal messages through popular music.,English,"Canada, USA",5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,5.3,"20,755",tt0236348,movie,14 Aug 2001,"$14,126,075",Universal Pictures,N/A,True
How High,2001,R,21 Dec 2001,93 min,"Comedy, Fantasy",Jesse Dylan,Dustin Lee Abraham,"Method Man, Redman, Obba Babatundé, Mike Epps","Two guys by the name of Silas and Jamal decided to one day smoke something magical, which eventually helps them to ace their college entrance exam.",English,USA,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,6.3,"50,629",tt0278488,movie,21 May 2002,"$31,155,435",Universal Pictures,N/A,True
The Man Who Wasn't There,2001,R,16 Nov 2001,116 min,"Crime, Drama","Joel Coen, Ethan Coen","Joel Coen, Ethan Coen","Billy Bob Thornton, Frances McDormand, Michael Badalucco, James Gandolfini","A laconic, chain-smoking barber blackmails his wife's boss and lover for money to invest in dry cleaning, but his plan goes terribly wrong.","English, Italian, French","USA, UK",Nominated for 1 Oscar. Another 24 wins & 41 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.5,"98,281",tt0243133,movie,16 Apr 2002,"$7,408,031",USA Films,N/A,True
Rock Star,2001,R,07 Sep 2001,105 min,"Drama, Music",Stephen Herek,John Stockwell,"Mark Wahlberg, Jennifer Aniston, Dominic West, Jason Bonham",Lead singer of a tribute band becomes lead singer of the real band he idolizes.,English,USA,1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,6.3,"39,249",tt0202470,movie,18 Dec 2001,N/A,N/A,N/A,True
Sweet November,2001,PG-13,16 Feb 2001,119 min,"Drama, Romance",Pat O'Connor,"Herman Raucher, Paul Yurick (story), Kurt Voelker (story), Kurt Voelker (screenplay)","Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann","A workaholic executive, and an unconventional woman agree to a personal relationship for a short period. In this short period she changes his life.",English,USA,3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,6.7,"81,678",tt0230838,movie,24 Jul 2001,"$24,418,719",Warner Bros. Pictures,N/A,True
Le pacte des loups - Les entrailles de la bête,2001,N/A,N/A,79 min,N/A,Pascal Laugier,N/A,"Christophe Gans, François Cognard, Stéphane Cabel, Samuel Hadida","Yet another making of documentary much like 'Pacte des loups - les coulisses du tournage, Le (2001) (TV)'. We mainly follow Christophe Gans throughout and examine several sequences that ...",French,France,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,78,tt0354791,movie,N/A,N/A,N/A,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Baby Boy,2001,R,27 Jun 2001,130 min,"Crime, Drama, Romance, Thriller",John Singleton,John Singleton,"Tyrese Gibson, Taraji P. Henson, Omar Gooding, Tamara LaSeon Bass","This is the story of Jody, an unemployed young black man, who's been living with his mother for several years, even though he's got a child of his own. Romantically, he's having ...",English,USA,1 win & 14 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.4,"11,915",tt0255819,movie,06 Nov 2001,"$27,823,989",Columbia Pictures,N/A,True
Ghosts of Mars,2001,R,24 Aug 2001,98 min,"Action, Horror, Sci-Fi",John Carpenter,"Larry Sulkis, John Carpenter","Natasha Henstridge, Ice Cube, Jason Statham, Clea DuVall","In 2176, a Martian police unit is sent to pick up a highly dangerous criminal at a remote mining post. Upon arrival, the cops find that the post has become a charnel house.",English,USA,2 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,4.9,"48,752",tt0228333,movie,04 Dec 2001,"$7,307,616",Sony,N/A,True
Ali,2001,R,25 Dec 2001,157 min,"Biography, Drama, Sport",Michael Mann,"Gregory Allen Howard (story), Stephen J. Rivele (screenplay), Christopher Wilkinson (screenplay), Eric Roth (screenplay), Michael Mann (screenplay)","Will Smith, Jamie Foxx, Jon Voight, Mario Van Peebles","A biography of sports legend Muhammad Ali, focusing on his triumphs and controversies between 1964 and 1974.","English, French, Swahili",USA,Nominated for 2 Oscars. Another 10 wins & 25 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.8,"88,916",tt0248667,movie,30 Apr 2002,"$58,183,966",Columbia Pictures,N/A,True
K-PAX,2001,PG-13,26 Oct 2001,120 min,"Drama, Sci-Fi",Iain Softley,"Gene Brewer (novel), Charles Leavitt (screenplay)","Kevin Spacey, Jeff Bridges, Mary McCormack, Alfre Woodard","PROT is a patient at a mental hospital who claims to be from a far away planet. His psychiatrist tries to help him, only to begin to doubt his own explanations.",English,"USA, Germany",3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,7.4,"168,983",tt0272152,movie,26 Mar 2002,"$50,040,205",Universal Pictures,N/A,True
Max Keeble's Big Move,2001,PG,05 Oct 2001,86 min,"Comedy, Crime, Family",Tim Hill,"David L. Watts (story), Jonathan Bernstein (story), Mark Blackwell (story), James Greer (story), Jonathan Bernstein (screenplay), Mark Blackwell (screenplay), James Greer (screenplay)","Alex D. Linz, Larry Miller, Jamie Kennedy, Zena Grey","Max Keeble, the victim of his 7th grade class, plots revenge when he learns he's moving; it backfires when he doesn't move after all.",English,USA,1 win & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,5.3,"6,927",tt0273799,movie,18 Jun 2002,"$16,504,546",Buena Vista Pictures,N/A,True
Frailty,2001,R,12 Apr 2002,100 min,"Crime, Drama, Thriller",Bill Paxton,Brent Hanley,"Bill Paxton, Matthew McConaughey, Powers Boothe, Matt O'Leary","A mysterious man arrives at the offices of an FBI agent and recounts his childhood: how his religious fanatic father received visions telling him to destroy people who were in fact ""demons.""",English,"USA, Germany",5 wins & 16 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.2,"72,265",tt0264616,movie,17 Sep 2002,"$13,076,378",Lions Gate Films,N/A,True
Jason X,2001,R,26 Apr 2002,91 min,"Action, Horror, Sci-Fi, Thriller",James Isaac,"Victor Miller (characters), Todd Farmer","Kane Hodder, Jeff Geddis, Lexa Doig, David Cronenberg","Jason Voorhees returns with a new look, a new machete, and his same murderous attitude as he is awakened on a spaceship in the 25th century.",English,"Canada, USA",1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '25/100'}]",25,4.4,"47,469",tt0211443,movie,01 Jun 2004,"$12,610,731",New Line Cinema,N/A,True
Save the Last Dance,2001,PG-13,12 Jan 2001,112 min,"Drama, Music, Romance",Thomas Carter,"Duane Adler (story), Duane Adler (screenplay), Cheryl Edwards (screenplay)","Julia Stiles, Sean Patrick Thomas, Kerry Washington, Fredro Starr","A white midwestern girl moves to Chicago, where her new boyfriend is a black teen from the South Side with a rough, semi-criminal past.",English,USA,6 wins & 8 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,6.2,"54,595",tt0206275,movie,18 Apr 2006,N/A,N/A,N/A,True
The Mexican,2001,R,02 Mar 2001,123 min,"Adventure, Comedy, Crime, Romance",Gore Verbinski,J.H. Wyman,"Brad Pitt, Julia Roberts, James Gandolfini, J.K. Simmons","A man tries to transport an ancient gun called The Mexican, believed to carry a curse, back across the border, while his girlfriend pressures him to give up his criminal ways.","English, Spanish","USA, Mexico",3 wins & 1 nomination.,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.1,"98,611",tt0236493,movie,07 Aug 2001,"$66,588,591",Dreamworks Distribution LLC,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Osmosis Jones,2001,PG,10 Aug 2001,95 min,"Animation, Action, Adventure, Comedy, Crime, Family, Fantasy, Sci-Fi","Bobby Farrelly, Peter Farrelly",Marc Hyman,"Chris Rock, Laurence Fishburne, David Hyde Pierce, Brandy Norwood","A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",English,USA,1 win & 7 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.3,"30,266",tt0181739,movie,13 Nov 2001,"$12,344,938",Warner Bros. Pictures,N/A,True
Buffalo Soldiers,2001,R,31 Oct 2002,98 min,"Comedy, Crime, Drama, Thriller, War",Gregor Jordan,"Robert O'Connor (book), Gregor Jordan (screenplay), Eric Weiss (screenplay), Nora Maccoby (screenplay)","Joaquin Phoenix, Ed Harris, Scott Glenn, Anna Paquin",A criminal subculture operates among U.S. soldiers stationed in West Germany just before the fall of the Berlin wall.,"English, Turkish","UK, Germany",1 win & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.8,"22,371",tt0252299,movie,13 Jan 2004,N/A,Miramax Films,N/A,True
3000 Miles to Graceland,2001,R,23 Feb 2001,125 min,"Action, Comedy, Crime, Thriller",Demian Lichtenstein,"Richard Recco, Demian Lichtenstein, Kevin Bernhardt (story)","Kurt Russell, Kevin Costner, Courteney Cox, Christian Slater",A gang of ex-cons rob a casino during Elvis convention week.,English,USA,12 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '21/100'}]",21,6.0,"42,120",tt0233142,movie,07 Aug 2001,"$15,346,114",Warner Bros.,N/A,True
Waking Life,2001,R,07 Mar 2002,99 min,"Animation, Drama, Fantasy",Richard Linklater,Richard Linklater,"Trevor Jack Brooks, Lorelei Linklater, Wiley Wiggins, Glover Gill",A man shuffles through a dream meeting various people and discussing the meanings and purposes of the universe.,English,USA,5 wins & 20 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",82,7.8,"57,804",tt0243017,movie,07 May 2002,"$2,063,729",Fox Searchlight,N/A,True
,,,,,,,,,,,,,,,,,,,,,,,False
Heartbreakers,2001,PG-13,23 Mar 2001,123 min,"Comedy, Crime, Romance",David Mirkin,"Robert Dunn, Paul Guay, Stephen Mazur","Sigourney Weaver, Jennifer Love Hewitt, Ray Liotta, Jason Lee",A mother and daughter con team seduce and scam wealthy men.,"English, Russian",USA,4 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.2,"49,162",tt0125022,movie,02 Oct 2001,N/A,MGM,N/A,True
Captain Corelli's Mandolin,2001,R,17 Aug 2001,131 min,"Drama, Music, Romance, War",John Madden,"Shawn Slovo (screenplay), Louis de Bernières (novel)","Penélope Cruz, John Hurt, Christian Bale, Irene Papas","When a fisherman leaves to fight with the Greek army during World War II, his fiancée falls in love with the local Italian commander.","English, Greek, German, Italian","UK, France, USA",2 wins & 5 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,5.9,"31,539",tt0238112,movie,05 Feb 2002,"$25,261,240",Universal Pictures,N/A,True
The Hole,2001,R,20 Apr 2001,102 min,"Drama, Mystery, Thriller",Nick Hamm,"Guy Burt (novel), Ben Court (screenplay), Caroline Ip (screenplay)","Thora Birch, Desmond Harrington, Daniel Brocklebank, Laurence Fox",Four teenagers at a British private school secretly uncover and explore the depths of a sealed underground hole created decades ago as a possible bomb shelter.,English,UK,1 win & 3 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}]",N/A,6.2,"42,703",tt0242527,movie,19 Oct 2004,N/A,Miramax,N/A,True
Driven,2001,PG-13,27 Apr 2001,116 min,"Action, Drama, Sport",Renny Harlin,"Jan Skrentny (story), Neal Tabachnick (story), Sylvester Stallone (screenplay)","Sylvester Stallone, Burt Reynolds, Kip Pardue, Stacy Edwards",A young hot shot driver is in the middle of a championship season and is coming apart at the seams. A former CART champion is called in to give him guidance.,"English, German, Spanish","USA, Canada, Australia",1 win & 10 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,4.6,"37,915",tt0132245,movie,01 Jun 2004,N/A,Warner Bros. Pictures,N/A,True
Valentine,2001,R,02 Feb 2001,96 min,"Horror, Mystery, Thriller",Jamie Blanks,"Tom Savage (novel), Donna Powers (screenplay), Wayne Powers (screenplay), Gretchen J. Berg (screenplay), Aaron Harberts (screenplay)","Denise Richards, David Boreanaz, Marley Shelton, Jessica Capshaw",Five women are stalked by an unknown assailant while preparing for Valentine's Day.,English,USA,1 win.,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",18,4.8,"23,694",tt0242998,movie,24 Jul 2001,"$19,755,422",Warner Bros. Pictures,N/A,True
Freddy Got Fingered,2001,R,20 Apr 2001,87 min,Comedy,Tom Green,"Tom Green, Derek Harvie","Tom Green, Rip Torn, Marisa Coughlan, Eddie Kaye Thomas","An unemployed cartoonist moves back in with his parents and younger brother Freddy. When his parents demand he leave, he begins to spread rumors that his father is sexually abusing Freddy.",English,USA,12 wins & 6 nominations.,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '13/100'}]",13,4.6,"44,305",tt0240515,movie,23 Oct 2001,"$13,748,199",20th Century Fox,N/A,True
