,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,id,i
0216635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0216635,Olivier Delbosc
0352030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0352030,Chandra Haasan
0139893,0,0,0,0,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,0,0139893,Warren Carr
0076006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0076006,Robert Bernacchi
0000125,19,19,21,23,23,23,24,26,26,26,26,26,27,27,27,27,27,27,27,0,0000125,Sean Connery
3701515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3701515,Jonathan Gordon
0149223,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0149223,Seoung-Jae Cha
0071938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0071938,Michele Bennett
0006904,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,3,3,0,0006904,Tony Gilroy
0463714,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0463714,Kenneth Kokin
0263988,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0263988,Marty P. Ewing
0020150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,0,0020150,Britt Allcroft
5192432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5192432,Nicholas Burnett
0225034,0,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0225034,Philippe Diaz
0023618,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0023618,Lisa Alwert
0251274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0251274,Matthias Ehrenberg
0068501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0068501,Ross Grayson Bell
0497248,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0497248,Eun Soo Lee
